	ec1249	ec1257	ec1265	ec1298	ec1314	ec1330	ec1349	ec1356	ec1368	ec1380	ec1392	ec1396	ec1400	ec1408	ec1411	ec1420	ec1424	ec1427	ec1435	eti481	eti482	eti483	eti484	eti485	eti486	eti487	eti488	eti489	eti490	eti502	eti503	eti505	eti507	eti508	eti509	eti510	eti536	eti537	eti542
ec1392	0.5874241710059847	0.32049397634013504	0.6159706619097828	0.5603562835319279	0.313989799076631	0.3948195311200423	0.489618219081995	0.33340874880098076	0.6166012598899548	0.19189760611800474	0.0	0.36445668106452356	0.4245981167059707	0.39240710918269234	0.3471832546749428	0.22153700335677295	0.4982001462446575	0.1394438769944971	0.3558214833396294	0.5790445512416645	0.6422376379057574	0.5578515464711652	0.6051911276757104	0.5149797542051054	0.5430486058637671	0.5190992312526829	0.6235554453508503	0.540799966095953	0.518187196147286	0.5500497885169032	0.375707604401992	0.4093030572841633	0.3019596594264027	0.5821866433460131	0.5700777487620441	0.7676933295572618	0.6573859090732429	0.412311060775332	0.6981267355672589
ec1396	0.6201197451149334	0.21963851951689092	0.6358312556230707	0.595765873440039	0.27541250727685296	0.12125234566204054	0.5039073485868146	0.23981059788572545	0.6422483930457757	0.31596668181930226	0.36445668106452356	0.0	0.40992344449898205	0.19703930096783634	0.5503565792693781	0.39301599523661845	0.3661466788198579	0.30142041058524593	0.4726575997513046	0.6076905470309224	0.6912348576885193	0.5791832873100035	0.6271495436854624	0.533182208808441	0.5720385099473314	0.5063717531997878	0.6303856774874226	0.7038373253563663	0.5398283778328542	0.556030866313898	0.37572250468889945	0.35297638032831186	0.19892560581373842	0.5536261928850539	0.6620116422661287	0.7820957503997125	0.688286286225659	0.20351915052858702	0.7189767420458838
ec1400	0.4885862827405774	0.2851887394661391	0.4731049357055947	0.4967458264152159	0.25248416759880515	0.3793847395141355	0.36165176541945915	0.3096592364810231	0.5309229773160586	0.49968018043578444	0.4245981167059707	0.40992344449898205	0.0	0.35213128353894163	0.4072343449602443	0.5301200858427219	0.3641089229393196	0.5034837363264046	0.43608776894460927	0.49395235680766136	0.5620499859622966	0.4113955757304331	0.4895064663237731	0.3047939830509522	0.36737641640140273	0.4940376962922444	0.476354432449582	0.5564691772192103	0.2738259855394121	0.4856128373149252	0.20311361134065198	0.39599632937950136	0.3474921119176291	0.3879116941327758	0.5726307120426485	0.7113271036522131	0.5714136984413574	0.41448865107828675	0.6148010803448644
ec1408	0.6145482502633419	0.1536370715132532	0.6387268322950653	0.6070958027712264	0.2148850645816317	0.19392427805214393	0.5071510967443776	0.183861376312396	0.6100223361104974	0.3559451870930419	0.39240710918269234	0.19703930096783634	0.35213128353894163	0.0	0.5388942253330649	0.42502472339669084	0.4551753657471771	0.41001908291358463	0.5396385422391899	0.5944020319444305	0.6597829233542989	0.5608775495916228	0.6107717911979685	0.4933507296207955	0.5124284657406193	0.4727034532016044	0.5882684613472998	0.6758929884043925	0.49099823529137293	0.5501062646135407	0.39704820982112277	0.35697097598200767	0.24202857773057282	0.5046756522322101	0.6533702161084939	0.7735227219258587	0.6567588159538561	0.21289573445077323	0.7086385439383425
ec1411	0.5055336132017877	0.5038468119981898	0.5436566769196272	0.44243937010554507	0.5217134082294317	0.56916097011157	0.4017959142169006	0.5151504786767366	0.4901564282334622	0.4263578319829319	0.3471832546749428	0.5503565792693781	0.4072343449602443	0.5388942253330649	0.0	0.3699157488266722	0.4308977230532057	0.4187415686747541	0.2840699341455392	0.49031663987590013	0.5545434983850517	0.4554790530162727	0.48514168155875587	0.48025424188936156	0.4846060053843213	0.5113426203700455	0.48718383843017976	0.45708298364386063	0.4462742680164053	0.5591379229211425	0.4245003246718325	0.5058826581750445	0.49771813163693984	0.46224546404848427	0.5218803004111776	0.6765333674546287	0.5557513308676928	0.5778461779024542	0.6311332716749519
ec1420	0.5771109472691522	0.4283492651690063	0.625493128429825	0.5278563889317063	0.4621057271134398	0.44438100647670914	0.4954369084651921	0.45170806749278114	0.5997160673494066	0.22069684846356608	0.22153700335677295	0.39301599523661845	0.5301200858427219	0.42502472339669084	0.3699157488266722	0.0	0.5301899212365087	0.21541779929704327	0.37702883644073504	0.5723329892882709	0.6280073711882824	0.5610841126302757	0.6046747620845526	0.5752777638941874	0.5671159584651537	0.49399721994960877	0.6043825627683457	0.5560521354728096	0.5438835750896294	0.5798299070189603	0.496757449190418	0.4583802990590206	0.4203606531772022	0.5793522615993362	0.5668031865456303	0.7664515840744097	0.6399906189697773	0.3931388750711943	0.6913276469892012
ec1424	0.5122491375355369	0.42984475688846363	0.5292762027302964	0.44250133862199403	0.4638490555208432	0.38293253515332115	0.24938792403863907	0.45230027814499046	0.5352418200877961	0.5027538201942849	0.4982001462446575	0.3661466788198579	0.3641089229393196	0.4551753657471771	0.4308977230532057	0.5301899212365087	0.0	0.4939004134922156	0.3576825621979421	0.5668484666449779	0.627904581230262	0.5179390929474278	0.5075862915793913	0.4149514944418097	0.4479525043007166	0.5563807583500807	0.5210400884163483	0.6094223861560973	0.4711253349365568	0.5587703447116399	0.2460972714918548	0.4472744827283529	0.40698821195793716	0.4528517477971793	0.5625452827243782	0.7043439486252053	0.6508025036330269	0.45665667768528767	0.6642689326799014
ec1427	0.6048305928475828	0.413900525584966	0.6626254847590033	0.5838708134335112	0.4153626158308609	0.362367316834817	0.557924849002037	0.43842131010708263	0.6488456898155884	0.10322535251097086	0.1394438769944971	0.30142041058524593	0.5034837363264046	0.41001908291358463	0.4187415686747541	0.21541779929704327	0.4939004134922156	0.0	0.32798574299727185	0.6204918993513555	0.6887464964426271	0.6150905828848345	0.6523173815154334	0.5761941091793708	0.6070680409455361	0.5793881252034814	0.6769508012346889	0.5885642259226451	0.5779634927233733	0.6017317061343639	0.46522571788954103	0.48260732154840913	0.406038987793569	0.6347860945780548	0.6206412638395493	0.799566320042397	0.6917490522759087	0.3931416674748034	0.7333641133152279
ec1435	0.5326432540235014	0.5351277924345686	0.5776882197611181	0.4449324062618675	0.55161150451675	0.49957697602926476	0.434638725780481	0.5413559932090539	0.46272092371811785	0.3317642297851229	0.3558214833396294	0.4726575997513046	0.43608776894460927	0.5396385422391899	0.2840699341455392	0.37702883644073504	0.3576825621979421	0.32798574299727185	0.0	0.5282379221625737	0.6047041463782504	0.49766900426572014	0.559844808426226	0.49575880887530827	0.54868482235163	0.5893343127785949	0.5355519501348136	0.5294945294574792	0.4964011649583945	0.6154258515410602	0.43279093632655596	0.5304393066417116	0.5085578883777038	0.5538562369865679	0.5784848487700749	0.7080149410031856	0.611565943146794	0.5413745686680993	0.6798041020411121
eti481	0.5250176835169463	0.5842783105907118	0.5715441856603082	0.4163660841461561	0.5979119130817645	0.6317991819171522	0.5014171066171013	0.5981466594754912	0.42914140712100457	0.6283103034902066	0.5790445512416645	0.6076905470309224	0.49395235680766136	0.5944020319444305	0.49031663987590013	0.5723329892882709	0.5668484666449779	0.6204918993513555	0.5282379221625737	0.0	0.4179227865133547	0.4871191557120513	0.5293719227757542	0.4988908101895855	0.5066178860361504	0.5065258468201151	0.5279846436530087	0.5410227407371123	0.4567297668267292	0.5843538835023441	0.5071298033714459	0.5200286731420425	0.572842428557977	0.5260841937357326	0.5689070102106588	0.6992341129994382	0.41794523579392356	0.6195411694760601	0.6311016895137022
eti482	0.5799201307000045	0.6397835192019181	0.6020724377062856	0.5055176296068863	0.6487668452273567	0.6743040842666556	0.5585847041626862	0.6511593380702986	0.48698936118007086	0.6797319581851852	0.6422376379057574	0.6912348576885193	0.5620499859622966	0.6597829233542989	0.5545434983850517	0.6280073711882824	0.627904581230262	0.6887464964426271	0.6047041463782504	0.4179227865133547	0.0	0.5229175530153218	0.531451853518487	0.5313262795121176	0.527772947099818	0.5440257207528826	0.489333475704954	0.5506467775176083	0.4874476093368345	0.5900715595691283	0.5849103445957743	0.6236878040130566	0.6381753323939691	0.5797368492666468	0.6062004070373295	0.6441125358975384	0.4544135181934775	0.6568394791314708	0.5736916983022713
eti483	0.48484650356749665	0.5364708885011575	0.5178942513423819	0.48434528786828984	0.5278210697548029	0.5861070109220421	0.4006177299919351	0.5550376771007451	0.4880634843219365	0.6425871002224047	0.5578515464711652	0.5791832873100035	0.4113955757304331	0.5608775495916228	0.4554790530162727	0.5610841126302757	0.5179390929474278	0.6150905828848345	0.49766900426572014	0.4871191557120513	0.5229175530153218	0.0	0.4309075511610126	0.3718438091406775	0.39870684574750553	0.4286875087642267	0.4067083196214804	0.5429247497169095	0.31694202167613683	0.5444640693517202	0.42196238396214547	0.5027226674948572	0.526004180760282	0.4466931429118722	0.5443587250787061	0.6620721513459042	0.5613216883961304	0.5515378401316404	0.5744029125657754
eti484	0.4887327120390881	0.585096931168502	0.45930475052354447	0.5090007424760353	0.5822614558665457	0.6365455131627509	0.4058775356257672	0.6092041332337692	0.5663743406682005	0.6825504571038952	0.6051911276757104	0.6271495436854624	0.4895064663237731	0.6107717911979685	0.48514168155875587	0.6046747620845526	0.5075862915793913	0.6523173815154334	0.559844808426226	0.5293719227757542	0.531451853518487	0.4309075511610126	0.0	0.4299931686965909	0.4109400760791347	0.4845271705770892	0.39065097494027334	0.4570738249978253	0.38509537061029925	0.5665802339897323	0.45356650962592426	0.55394696078464	0.577867404001431	0.534135260894579	0.5650833117075564	0.6504224753623457	0.5665899922170455	0.6095936494327617	0.5784687223176396
eti485	0.46433802058752555	0.4439805912861725	0.46776486901662706	0.48884272563211073	0.44290284346721626	0.5062228487611421	0.3381489402876665	0.47782343100050484	0.5559706817659277	0.5902008793600001	0.5149797542051054	0.533182208808441	0.3047939830509522	0.4933507296207955	0.48025424188936156	0.5752777638941874	0.4149514944418097	0.5761941091793708	0.49575880887530827	0.4988908101895855	0.5313262795121176	0.3718438091406775	0.4299931686965909	0.0	0.3224538446452827	0.4594035045593633	0.43388658535492186	0.5226351348407055	0.3115159098656197	0.5468973253930456	0.2961035706676032	0.4468108707049684	0.47053470374787526	0.4739476446075436	0.5608558494627228	0.6997606616083332	0.553365440642862	0.4670262901740746	0.5766734226253094
eti486	0.4682227270235032	0.4793168476802653	0.4331163223106685	0.5111615793271266	0.442143255135031	0.5465222381132118	0.33538288991400106	0.49326157519695385	0.5511534829167463	0.6161256708230936	0.5430486058637671	0.5720385099473314	0.36737641640140273	0.5124284657406193	0.4846060053843213	0.5671159584651537	0.4479525043007166	0.6070680409455361	0.54868482235163	0.5066178860361504	0.527772947099818	0.39870684574750553	0.4109400760791347	0.3224538446452827	0.0	0.4155269804496163	0.4359343459101115	0.4579818112401424	0.29020418441345275	0.5330917909909776	0.3182334286604007	0.5055450228878327	0.5039027315161754	0.46979621311748704	0.5521722112898987	0.6858824332929688	0.5384312970150829	0.5416427156709639	0.5940893611582045
eti487	0.5731986667669202	0.44597376091553853	0.5308924720062289	0.5318216521386008	0.4614549204047343	0.5126173121020574	0.4459334098213403	0.457013414638617	0.6026868095445054	0.590527977134548	0.5190992312526829	0.5063717531997878	0.4940376962922444	0.4727034532016044	0.5113426203700455	0.49399721994960877	0.5563807583500807	0.5793881252034814	0.5893343127785949	0.5065258468201151	0.5440257207528826	0.4286875087642267	0.4845271705770892	0.4594035045593633	0.4155269804496163	0.0	0.42684367790974537	0.530807440307127	0.4048310379197893	0.549003687672608	0.4834340425482989	0.4149555666051294	0.4473816635145974	0.5529341961691722	0.5807703952973016	0.722754428550489	0.5736530244335317	0.481329294702028	0.6149489228071072
eti488	0.5426537054898085	0.5668844913511557	0.512342564387961	0.5032240515358101	0.5846031345968572	0.6138156982961027	0.43582262748843803	0.5817598756585305	0.5055499280770487	0.6661696385979758	0.6235554453508503	0.6303856774874226	0.476354432449582	0.5882684613472998	0.48718383843017976	0.6043825627683457	0.5210400884163483	0.6769508012346889	0.5355519501348136	0.5279846436530087	0.489333475704954	0.4067083196214804	0.39065097494027334	0.43388658535492186	0.4359343459101115	0.42684367790974537	0.0	0.478557365540133	0.3845702119436896	0.5734176143674176	0.5044672735954558	0.5550198569364687	0.5786088699992769	0.5088900405596491	0.5611232367614468	0.6585990602755692	0.5202484539867803	0.5834065518512177	0.6143348968725371
eti489	0.5040861726728562	0.6633583721936124	0.4992654365184648	0.576957427750161	0.6463354949089682	0.7055639118417059	0.5273034938795088	0.6760091492358817	0.6087412167501393	0.6177798004307031	0.540799966095953	0.7038373253563663	0.5564691772192103	0.6758929884043925	0.45708298364386063	0.5560521354728096	0.6094223861560973	0.5885642259226451	0.5294945294574792	0.5410227407371123	0.5506467775176083	0.5429247497169095	0.4570738249978253	0.5226351348407055	0.4579818112401424	0.530807440307127	0.478557365540133	0.0	0.4659339934997592	0.6336653935999901	0.5446895942878588	0.608124637092912	0.6573010290231508	0.6279093138016894	0.5974048561507038	0.7057238896729829	0.5736554633791254	0.7037859839906071	0.6143922032555726
eti490	0.46025070966694864	0.455035940154237	0.44627927218829294	0.4850142896210145	0.4429174096883045	0.5103667643881931	0.36612166717755157	0.48005287162259236	0.514618857219124	0.5986336914425007	0.518187196147286	0.5398283778328542	0.2738259855394121	0.49099823529137293	0.4462742680164053	0.5438835750896294	0.4711253349365568	0.5779634927233733	0.4964011649583945	0.4567297668267292	0.4874476093368345	0.31694202167613683	0.38509537061029925	0.3115159098656197	0.29020418441345275	0.4048310379197893	0.3845702119436896	0.4659339934997592	0.0	0.5124423325771117	0.3587053233744858	0.47733549354444227	0.4803233065364956	0.4313205017202011	0.533044584747781	0.6808416892884713	0.5244581236427374	0.49991597680452704	0.5676799540364386
eti502	0.6032800782854966	0.5251979125906838	0.607115572683416	0.5986892817399885	0.5151117393988263	0.5929698844751707	0.5024534731763817	0.5461066946794423	0.6308660490402505	0.632094826799318	0.5500497885169032	0.556030866313898	0.4856128373149252	0.5501062646135407	0.5591379229211425	0.5798299070189603	0.5587703447116399	0.6017317061343639	0.6154258515410602	0.5843538835023441	0.5900715595691283	0.5444640693517202	0.5665802339897323	0.5468973253930456	0.5330917909909776	0.549003687672608	0.5734176143674176	0.6336653935999901	0.5124423325771117	0.0	0.45162271082619965	0.5119402174144891	0.5094692151084419	0.5389628486625849	0.5952078328867937	0.6184920904471654	0.6637734054359713	0.5821811549864656	0.5441856421743821
eti503	0.4644916738565383	0.3274914096571772	0.45146112522339876	0.48173455557937933	0.2823148911695627	0.40254129762276	0.25429239507706264	0.3294799530907579	0.5521338438139439	0.503557162637683	0.375707604401992	0.37572250468889945	0.20311361134065198	0.39704820982112277	0.4245003246718325	0.496757449190418	0.2460972714918548	0.46522571788954103	0.43279093632655596	0.5071298033714459	0.5849103445957743	0.42196238396214547	0.45356650962592426	0.2961035706676032	0.3182334286604007	0.4834340425482989	0.5044672735954558	0.5446895942878588	0.3587053233744858	0.45162271082619965	0.0	0.36040053289683105	0.2996108857288203	0.42098767525183434	0.5379234373899909	0.706848701043867	0.5995651562382021	0.4195727281627652	0.6182585985532592
eti505	0.5725195177913518	0.2957322292121477	0.58089678129137	0.5759984941356224	0.3548249740665237	0.3800696761444133	0.4378394523766798	0.3392046243929396	0.5972935886394516	0.49754835121491364	0.4093030572841633	0.35297638032831186	0.39599632937950136	0.35697097598200767	0.5058826581750445	0.4583802990590206	0.4472744827283529	0.48260732154840913	0.5304393066417116	0.5200286731420425	0.6236878040130566	0.5027226674948572	0.55394696078464	0.4468108707049684	0.5055450228878327	0.4149555666051294	0.5550198569364687	0.608124637092912	0.47733549354444227	0.5119402174144891	0.36040053289683105	0.0	0.28516977456553017	0.5220594563343065	0.5741568454952757	0.7340956162020111	0.6254588328871856	0.3505064666394926	0.6432540930693926
eti507	0.6086189919911675	0.15319948157411495	0.5939271819753689	0.5843669790237717	0.1977373431633552	0.21679808096687672	0.4513441118118602	0.15940410533747285	0.6234781428132076	0.4103056088646479	0.3019596594264027	0.19892560581373842	0.3474921119176291	0.24202857773057282	0.49771813163693984	0.4203606531772022	0.40698821195793716	0.406038987793569	0.5085578883777038	0.572842428557977	0.6381753323939691	0.526004180760282	0.577867404001431	0.47053470374787526	0.5039027315161754	0.4473816635145974	0.5786088699992769	0.6573010290231508	0.4803233065364956	0.5094692151084419	0.2996108857288203	0.28516977456553017	0.0	0.500374623617808	0.6107748170969183	0.7486349880431306	0.6542904156180537	0.2837145567500502	0.6886967509824798
eti508	0.5561903730970942	0.48746508695243757	0.5759611283068351	0.5138823273010424	0.5131331844609142	0.5531924392344506	0.4193389991794817	0.47850023609362735	0.5393445545689882	0.6118033495213752	0.5821866433460131	0.5536261928850539	0.3879116941327758	0.5046756522322101	0.46224546404848427	0.5793522615993362	0.4528517477971793	0.6347860945780548	0.5538562369865679	0.5260841937357326	0.5797368492666468	0.4466931429118722	0.534135260894579	0.4739476446075436	0.46979621311748704	0.5529341961691722	0.5088900405596491	0.6279093138016894	0.4313205017202011	0.5389628486625849	0.42098767525183434	0.5220594563343065	0.500374623617808	0.0	0.5680951113731308	0.6736126611791392	0.5950107714662031	0.553540712923775	0.6118079655634228
eti509	0.5441091235474083	0.627153734744409	0.5780818540993932	0.5274367640404941	0.6262187533674186	0.6698943173147185	0.49092785248306336	0.6402434506424791	0.6198980690514169	0.6430894469332584	0.5700777487620441	0.6620116422661287	0.5726307120426485	0.6533702161084939	0.5218803004111776	0.5668031865456303	0.5625452827243782	0.6206412638395493	0.5784848487700749	0.5689070102106588	0.6062004070373295	0.5443587250787061	0.5650833117075564	0.5608558494627228	0.5521722112898987	0.5807703952973016	0.5611232367614468	0.5974048561507038	0.533044584747781	0.5952078328867937	0.5379234373899909	0.5741568454952757	0.6107748170969183	0.5680951113731308	0.0	0.6957917733883833	0.6182314239668502	0.6501712952140819	0.6473229249370611
eti510	0.7141133339064135	0.758244389347151	0.7192294287199728	0.684631074495188	0.7679174126999309	0.7913268261134946	0.6632757272035037	0.7712613985719838	0.6890760578473113	0.8065225373317613	0.7676933295572618	0.7820957503997125	0.7113271036522131	0.7735227219258587	0.6765333674546287	0.7664515840744097	0.7043439486252053	0.799566320042397	0.7080149410031856	0.6992341129994382	0.6441125358975384	0.6620721513459042	0.6504224753623457	0.6997606616083332	0.6858824332929688	0.722754428550489	0.6585990602755692	0.7057238896729829	0.6808416892884713	0.6184920904471654	0.706848701043867	0.7340956162020111	0.7486349880431306	0.6736126611791392	0.6957917733883833	0.0	0.7102799160099864	0.7880766620062328	0.6318853716727789
eti536	0.5814502507149713	0.6515943782286512	0.5967355908955344	0.5036670486865377	0.6603544533469077	0.6950858985859878	0.5670908848905509	0.6598275027373623	0.49490382031085456	0.6848220771626661	0.6573859090732429	0.688286286225659	0.5714136984413574	0.6567588159538561	0.5557513308676928	0.6399906189697773	0.6508025036330269	0.6917490522759087	0.611565943146794	0.41794523579392356	0.4544135181934775	0.5613216883961304	0.5665899922170455	0.553365440642862	0.5384312970150829	0.5736530244335317	0.5202484539867803	0.5736554633791254	0.5244581236427374	0.6637734054359713	0.5995651562382021	0.6254588328871856	0.6542904156180537	0.5950107714662031	0.6182314239668502	0.7102799160099864	0.0	0.6560635131760548	0.6421266536825382
eti537	0.6278281494567984	0.2233901240781175	0.6406606073537112	0.5913616471091881	0.28906743543967267	0.20432641057329526	0.497388684250607	0.25436272151000916	0.6291999361959011	0.364342061451338	0.412311060775332	0.20351915052858702	0.41448865107828675	0.21289573445077323	0.5778461779024542	0.3931388750711943	0.45665667768528767	0.3931416674748034	0.5413745686680993	0.6195411694760601	0.6568394791314708	0.5515378401316404	0.6095936494327617	0.4670262901740746	0.5416427156709639	0.481329294702028	0.5834065518512177	0.7037859839906071	0.49991597680452704	0.5821811549864656	0.4195727281627652	0.3505064666394926	0.2837145567500502	0.553540712923775	0.6501712952140819	0.7880766620062328	0.6560635131760548	0.0	0.7068411370984049
eti542	0.628419841855238	0.6955788308345575	0.6401540791645689	0.6153112450295104	0.6850718148929538	0.7373655674374174	0.562198042020982	0.7014981152753619	0.6598333063896566	0.7524219080057724	0.6981267355672589	0.7189767420458838	0.6148010803448644	0.7086385439383425	0.6311332716749519	0.6913276469892012	0.6642689326799014	0.7333641133152279	0.6798041020411121	0.6311016895137022	0.5736916983022713	0.5744029125657754	0.5784687223176396	0.5766734226253094	0.5940893611582045	0.6149489228071072	0.6143348968725371	0.6143922032555726	0.5676799540364386	0.5441856421743821	0.6182585985532592	0.6432540930693926	0.6886967509824798	0.6118079655634228	0.6473229249370611	0.6318853716727789	0.6421266536825382	0.7068411370984049	0.0
