	ec1057	ec1058	ec1059	ec1060	ec1061	ec1062	ec1065	ec1066	ec1068	ec1069	ec1070	ec1071	ec1073	ec1075	ec1076	ec1077	ec1078	ec1079	ec1081	ec1082	ec1083	ec1084	ec1085	ec1086	ec1087	ec1089	ec1091	ec1093	ec1094	ec1095	ec1097	ec1100	ec1101	ec1102	ec1105	ec1106	ec1108	ec1109	ec1110	ec1111	ec1113	ec1114	ec1115	ec1116	ec1117	ec1118	ec1119	ec1121	ec1122	ec1123	ec1124	ec1125	ec1126	ec1127	ec1129	ec1130	ec1131	ec1132	ec1133	ec1134	ec1137	ec1138	ec1140	ec1141	ec1142	ec1145	ec1149	ec1150
ec1083	0.7025021111593881	0.699662612858533	0.6734663951035214	0.7000616773110766	0.7114768781661238	0.728150168283569	0.6292278592940601	0.6736307609378068	0.6775899120520492	0.6635007019428272	0.6853307149959589	0.6177122276652357	0.6819441535352079	0.7009096750192088	0.751917111778527	0.7125711571397398	0.7346402938889296	0.6554135449618584	0.6478393429287368	0.7046250572580796	0.0	0.7118066995379012	0.6501336667320978	0.6808239175229013	0.6336074815632061	0.6820444515162167	0.6608412568267485	0.7165233169744559	0.7054793247510173	0.6548226369109809	0.6991054092497824	0.6954552869734403	0.6180225570637179	0.6960520012048208	0.6608080994901994	0.7259175721803678	0.6794948163803758	0.702865231027411	0.6783995623837106	0.6868390682626403	0.7282390296320471	0.6971630617160993	0.7174706065437784	0.6715239980059856	0.6569376878483868	0.6946916450677662	0.7144381218641777	0.680436839724212	0.6993371562023146	0.6800537545268062	0.6745249379956356	0.7211704112880997	0.6677259549553717	0.6534555470075741	0.6688349108261422	0.6895653483555331	0.6949519244416097	0.7156432928254811	0.7114080622251094	0.6647622125548077	0.6840186917012954	0.7225471934063581	0.6304507932598563	0.7165242165243701	0.6457992736119891	0.6804153166383697	0.7368203307670823	0.7068748355364037
ec1084	0.5547427834880714	0.5807213872387736	0.5941748302739163	0.6535885211996344	0.6582909439555578	0.6190169085467545	0.6237157030166687	0.5872574913464186	0.6492491883068762	0.5624970161590411	0.6694072420526402	0.6751433792220667	0.5561523476801888	0.6255107774693212	0.5696544247662925	0.5521057956814339	0.5827641973032721	0.6535426922355365	0.6505143823191111	0.632248643645368	0.7118066995379012	0.0	0.6185712518258312	0.638581701566238	0.6466201423438366	0.5611347698343334	0.6665625448220565	0.6178725823008148	0.654407792387687	0.6864663382572562	0.6254488355745177	0.48490264838916775	0.630895908231398	0.6936938020412191	0.6427452296204059	0.6047009967270871	0.5873871884566725	0.575300290341601	0.6493695912900715	0.6622927045967537	0.5688164795265716	0.5918824376269137	0.6712760042280778	0.6122172290692593	0.6495640871658845	0.6438300718197194	0.6640618745259286	0.6154755962380236	0.6427060670296216	0.6847336613950485	0.5451227103071704	0.6306280324725557	0.6584222780756062	0.6530004241764786	0.6293164981036878	0.6117402151974723	0.651860050539771	0.5619342441600524	0.5839085829557288	0.6552463556749516	0.550931357548516	0.6603194765571923	0.5583325070078455	0.6204530621873388	0.616196851339295	0.651566614000753	0.6150883970105636	0.6810606532098219
ec1085	0.6245616416210307	0.6200061441798218	0.5351520388291862	0.5892640431376761	0.5856594400418165	0.6057537039174892	0.626462822935674	0.5539747077152677	0.5378073491308949	0.554462567358526	0.5796938953538339	0.6453383845995874	0.5959966016346075	0.5889757901832271	0.6982656360927172	0.6081136919758948	0.6332990366286033	0.5578051860677147	0.6579140648066149	0.5819081104820146	0.6501336667320978	0.6185712518258312	0.0	0.6134313779369374	0.575456285792628	0.6088541328846654	0.5875747304857281	0.6027384111098036	0.5741880393508766	0.6147271955049273	0.5702020991489134	0.6253562676954961	0.5938722228064067	0.6400240163147677	0.5720816711556971	0.6325231967899381	0.5693603097934318	0.5537550795315219	0.6318135871208065	0.5929805018336626	0.6621629673961532	0.5485389993516404	0.5886223421395973	0.6027464283400572	0.5421407625114172	0.5742505201855929	0.6182194646430721	0.5699835214066499	0.5787197411169881	0.5832351471430791	0.6786747759993172	0.5448165811901265	0.5875031719456457	0.6096960479341345	0.685454814840623	0.5547806533297932	0.5944911489800855	0.6074300389076027	0.5642197140511852	0.609539586691166	0.572286876522636	0.6368707918756669	0.6046484453826818	0.5655667939247999	0.5580861102163398	0.5589685393762374	0.5650718671802636	0.663341726270487
ec1086	0.6265048887226713	0.5917855746706265	0.5861838989552406	0.643760361727716	0.6037723874185308	0.5742293365850818	0.6630165764559254	0.5741314323724058	0.6073211967041245	0.5951213547419836	0.5958299425932596	0.6405065065250694	0.5964700575211662	0.6075964852770397	0.7021574334506533	0.5635674812908493	0.6387717032825364	0.5991371081844525	0.6835003457545789	0.5809789210913241	0.6808239175229013	0.638581701566238	0.6134313779369374	0.0	0.5986773376304338	0.5872877042288236	0.6098448973818608	0.6220107713849425	0.5900864238495072	0.6004341327146907	0.6209696542378915	0.6026889888394239	0.5841873412204727	0.6204176899884786	0.5993280408820723	0.6592426536231244	0.5738052431840122	0.5729574178932868	0.5863492383636725	0.6203268311626995	0.6843370583438109	0.6056764120786072	0.6477628963665222	0.6213607200068724	0.6198859783797585	0.6225625814710403	0.651823653203808	0.5744338603653601	0.6030945334776386	0.6492265765619393	0.6645565628218143	0.5894046083619682	0.5928196054631992	0.6568421397087756	0.7045330547874283	0.5905785599936557	0.6167669350211686	0.6034242696429527	0.5805556487496728	0.6501175851622981	0.5659343107891001	0.6147218795296463	0.5870111981059246	0.5660215014697382	0.623149670325238	0.6322558262617707	0.593262349398009	0.6279469930480067
ec1087	0.6607097722143408	0.630256297280332	0.5566761583802065	0.6255757571030267	0.6109415415799943	0.63782597513478	0.6463865639022394	0.5966065241620959	0.5874228467261595	0.6215835374650304	0.5594669438169407	0.5493011787408915	0.6523842172202656	0.637013355963837	0.6974463974088705	0.6487005052220706	0.6795547413657151	0.5421486104400182	0.6636367781487585	0.5998741990035221	0.6336074815632061	0.6466201423438366	0.575456285792628	0.5986773376304338	0.0	0.6500793405907218	0.6030738984830638	0.6314063591795361	0.5924481591609432	0.5006183367353475	0.650025052759182	0.6295079826072865	0.6268381482765338	0.5851699823445148	0.5842122235882068	0.6764848963383392	0.5857557249873605	0.6472910513408551	0.594730410973315	0.526160486815892	0.6893113444800832	0.5898593863363817	0.5728943792978769	0.5950050818066529	0.6441854688666044	0.5822546452517523	0.5831683890174506	0.6151381803146088	0.5619637093573693	0.6086298356898067	0.690584564965084	0.6118014509695051	0.5853511360942113	0.49149902974036075	0.7138009869451571	0.5718051634011958	0.5125662626305264	0.6523476845483214	0.6228079200992955	0.6054344214526908	0.6201021484562916	0.6053045142579371	0.6381953795450124	0.599429317223688	0.6021067824897447	0.6255181449598898	0.6311605797220112	0.6440576101786869
ec1089	0.5695173625768514	0.5532805785831804	0.5701872405332882	0.628243804592767	0.6042345336047557	0.5715545978929237	0.6294412538490042	0.5359164469843541	0.6245173837830652	0.5533342778124897	0.6438898645871666	0.6599845526889057	0.5588363148958787	0.5778795173624236	0.6450074520556659	0.5405071265312843	0.5987609353537331	0.6209029959360727	0.6399228686697602	0.5489790333278798	0.6820444515162167	0.5611347698343334	0.6088541328846654	0.5872877042288236	0.6500793405907218	0.0	0.6181870403754949	0.592021727631655	0.6193321452691375	0.6508140376007371	0.5905062554048254	0.564831211889134	0.6176852260090616	0.633088182513489	0.5821690797335021	0.5939003337365579	0.5767325052585506	0.5745805403642718	0.595594003284399	0.630728120322412	0.6027048883175291	0.6116635815659096	0.6721721753196719	0.6207315316972055	0.6033983348002097	0.6293433451386068	0.6491359105944687	0.5910395092735191	0.6137701425255049	0.6283529654006862	0.597920493910235	0.6246280824382018	0.6220429554335528	0.6487356777068605	0.6413081972546699	0.6063604572679773	0.6464531241557971	0.592663178865147	0.603174992252971	0.6388136869304019	0.5065933106665248	0.633190186257572	0.5620958273006668	0.5940585798814765	0.5367716321334346	0.6394918314552365	0.6287760707037626	0.6127455488157577
ec1091	0.6398243501197902	0.6142508401032529	0.5526869208026615	0.5204607942230997	0.639779423553721	0.6374356389333137	0.6666044855351015	0.5825182287605564	0.5301787790266036	0.6105334675471177	0.636016026415785	0.5868282382706007	0.6313829388470296	0.6320691903234978	0.7181541065441922	0.6420153630445007	0.6732331957233925	0.5403171935680726	0.6934072927145623	0.5718439914253134	0.6608412568267485	0.6665625448220565	0.5875747304857281	0.6098448973818608	0.6030738984830638	0.6181870403754949	0.0	0.6251375234287615	0.5999462420886582	0.604067540931882	0.5842480997721227	0.635695106452435	0.6612871209662882	0.6047064962938845	0.5954072915642797	0.6601131741940869	0.6350130888226325	0.6075343873146463	0.6048745270762916	0.5831909070724912	0.6812833129040257	0.5902660264903311	0.5918581249470413	0.622368367101385	0.6183333651048186	0.6371876799489421	0.6172723607288754	0.5718489639439629	0.5682132262257116	0.545667969810782	0.6984788408025911	0.603152145507226	0.5496259476079035	0.6003305570383524	0.7346663772467581	0.5860269612989029	0.5750195006772831	0.6232593073065669	0.6178306405666291	0.5401396141183042	0.572638906496455	0.5842301003201226	0.6356763735046185	0.6026861081538943	0.5571510676568134	0.6002645173228061	0.6439967836633859	0.6025756797429865
ec1093	0.62016249919643	0.5969254269762466	0.6228357686559437	0.6289408353967902	0.5931566738875675	0.6163418417157693	0.6204302192597454	0.5653640205513015	0.624833170430165	0.5494045743422321	0.6289678549059904	0.6672914728672046	0.6189415028172441	0.627890577041751	0.6504135236713455	0.5788597046665038	0.5965466864166611	0.6465584175406752	0.6593920989045674	0.6136094490259227	0.7165233169744559	0.6178725823008148	0.6027384111098036	0.6220107713849425	0.6314063591795361	0.592021727631655	0.6251375234287615	0.0	0.6099792835590654	0.6673944016678114	0.6102829827000188	0.6113845549694725	0.6264500559500789	0.6708675318699623	0.6109319548133446	0.6603566736195469	0.587503923993192	0.5772741820760396	0.6299573509404273	0.6353537526418003	0.638113850287182	0.582657893447157	0.6608565562947268	0.6331216775259457	0.5819680255101581	0.6387367475195407	0.6741286352907606	0.5833258448520499	0.6224868265227024	0.6481442315854112	0.6557148032170274	0.60929605036252	0.6344833437774834	0.6533476462846305	0.682570754915459	0.6004801559371867	0.6552547155753464	0.6057631407721904	0.5773492758362847	0.6534682512045729	0.5801487859553733	0.6540848028527786	0.6016787103605816	0.5741293571279011	0.613032419469022	0.6201223901467608	0.6131579827619226	0.6459132478861606
ec1094	0.6477556935008028	0.6188558767014776	0.5766436057261697	0.6242739506391591	0.6404911612158604	0.6145116395281294	0.6429569350650715	0.575960943113483	0.5857214548567335	0.6207579690894818	0.5932079909136689	0.6588634850734213	0.6407464377471069	0.6011394837067077	0.6727817822280149	0.6374859796167485	0.6263604847622933	0.6050030226152916	0.6523539703258703	0.6266610831366108	0.7054793247510173	0.654407792387687	0.5741880393508766	0.5900864238495072	0.5924481591609432	0.6193321452691375	0.5999462420886582	0.6099792835590654	0.0	0.625731389288099	0.5926618091315117	0.6162795332735396	0.5866165465787412	0.657175154871862	0.5985394821235963	0.6691714655695072	0.5870174926581748	0.5879655051824105	0.602256539398383	0.5964554731449333	0.6882552829585662	0.5750722659243801	0.610486537778609	0.6030179351122539	0.6366266689515304	0.6042718896817442	0.6101701616696956	0.5908141447298664	0.5711976884143491	0.6240652955225001	0.6949690208191375	0.5778122456142004	0.6177020983828937	0.6088995999413596	0.6950832434749119	0.5851779565874675	0.582328845681517	0.6302665179028514	0.5854357412013932	0.659642300121068	0.5840520717763485	0.647827751456169	0.6478222866776742	0.56788692882151	0.6388339686808666	0.6212522503799842	0.6108227234613672	0.6619989964928199
ec1095	0.6611914427434222	0.637458166428811	0.5710125734196639	0.6468359665748881	0.6255387471119365	0.6388916419329529	0.6383131266351181	0.6179551430414371	0.6025507391589864	0.6337733605093006	0.5955008501225855	0.49738403419544774	0.6676398212495929	0.6210983206553539	0.7309680931882089	0.6411527169068526	0.7110357656927394	0.527039691079483	0.6894823350352567	0.6130683698228458	0.6548226369109809	0.6864663382572562	0.6147271955049273	0.6004341327146907	0.5006183367353475	0.6508140376007371	0.604067540931882	0.6673944016678114	0.625731389288099	0.0	0.6523422376942218	0.6227153954653615	0.6111479313385835	0.6370002706170027	0.6050837335405603	0.6756083428004688	0.5628569684562574	0.6371613473824619	0.5890886243737662	0.533518148216991	0.7268760510542818	0.5786841558079466	0.5146746024636007	0.6161316231593424	0.6209273265341833	0.5646121666368226	0.5692836728420617	0.6329291110881854	0.5252020705145845	0.5933811542891854	0.7069116833701113	0.6249361336936481	0.5941635707862646	0.5416827465890873	0.7189422849768827	0.570176993942375	0.5511659831000623	0.6488722486772069	0.6313720111380915	0.6015430520088845	0.6439929432136134	0.6206599779857398	0.65750341805242	0.5926210688838506	0.6109069717866286	0.6613185379959772	0.6252755438211878	0.6505068568533162
ec1097	0.6473939453039695	0.6242956059951777	0.5729143172483554	0.6220585811725496	0.615008929975636	0.6138762119832637	0.6471310765510363	0.6308488694889479	0.6182491051292581	0.5963182382264702	0.6352274095353839	0.6734139185588981	0.640119884279971	0.6214786523817858	0.6806421362425867	0.616543389703273	0.6122586561353942	0.6303126066946168	0.6855182277806663	0.5967884537181729	0.6991054092497824	0.6254488355745177	0.5702020991489134	0.6209696542378915	0.650025052759182	0.5905062554048254	0.5842480997721227	0.6102829827000188	0.5926618091315117	0.6523422376942218	0.0	0.5995049629543838	0.6365454194775338	0.6636441633815079	0.5907454302674254	0.6595790661828397	0.6028723830608164	0.5747681351924965	0.6318790030688428	0.6372225828471807	0.6752403080142948	0.617679391958626	0.6450912470947381	0.614357816677357	0.5877079173818764	0.6467396502298324	0.668455861336879	0.5608130357887606	0.5840796118622714	0.6476133047526142	0.6815981189590283	0.6108172399259517	0.5915980202736908	0.6313039576635356	0.6994928042878408	0.6102674359528174	0.6223144793537144	0.6192564279882938	0.6172064640209795	0.6505412568787025	0.6223373510139274	0.6524104514472884	0.6470623346777545	0.6055728099070521	0.6322205483739642	0.5945369571796492	0.6152167350604938	0.6440389046562732
ec1100	0.5447283651915661	0.583402878529118	0.5748015583839701	0.6686157352349209	0.621575356321242	0.6088729788568678	0.6036823492805865	0.6005712740095747	0.6345861521455611	0.5265837888706524	0.6319803345782538	0.6350264150730732	0.5921452558285528	0.6270795134995332	0.6155904079210867	0.5575902216434947	0.5939922706639164	0.63367014091241	0.6399924378995402	0.6010369499493528	0.6954552869734403	0.48490264838916775	0.6253562676954961	0.6026889888394239	0.6295079826072865	0.564831211889134	0.635695106452435	0.6113845549694725	0.6162795332735396	0.6227153954653615	0.5995049629543838	0.0	0.5958901429504152	0.6653750314721549	0.6061709815191482	0.5958845387687202	0.5548094513731714	0.5416447929148628	0.616183253550333	0.6420053042844666	0.5877091991097361	0.5920431692932571	0.6371867097762285	0.586314500783106	0.6266006870196867	0.6386856042842971	0.6589559529602385	0.6010325157603071	0.581223598119654	0.6631881830581114	0.5887316880071315	0.6180828153402579	0.6216660721210718	0.5999618769754559	0.6314141458335945	0.5803951647278929	0.6247848129271888	0.5894826363934937	0.5625021836996501	0.6505676702584562	0.5404819744080422	0.6480341521636447	0.5750961161875814	0.5879040899640126	0.6030358945510985	0.6340026034598661	0.604782703422215	0.649506895067252
ec1101	0.6421066002766547	0.6350264258878332	0.5955907591426435	0.681885004934075	0.6361524887757374	0.6203335110504893	0.5939186041633225	0.5855329616726479	0.6204992340606748	0.5905390939488459	0.6141243736579513	0.6555563992783262	0.6629908992445978	0.6264847895822866	0.6861938344786856	0.6174873648928169	0.6216020594235887	0.6224335898025566	0.5949263154068094	0.6386228780843656	0.6180225570637179	0.630895908231398	0.5938722228064067	0.5841873412204727	0.6268381482765338	0.6176852260090616	0.6612871209662882	0.6264500559500789	0.5866165465787412	0.6111479313385835	0.6365454194775338	0.5958901429504152	0.0	0.665339552042355	0.6019376082337496	0.6856129471727493	0.5696119437400448	0.5986912111971611	0.6278833370924024	0.6619344624097121	0.670927563491519	0.6105399281505839	0.6656470290619431	0.613811424006981	0.5841916656980921	0.6230294383507387	0.6652873589991477	0.6068702661962835	0.6364173381460718	0.6582480671889266	0.6756817872299477	0.5957136586161895	0.6594745394856392	0.6402504823801918	0.6419962178185621	0.6200967291811537	0.6467788799845468	0.6493317429414388	0.5995066834583023	0.6627912369789495	0.5980167966341351	0.6671718357342638	0.6113653284920773	0.5915610485621472	0.660252888444179	0.6442732443522466	0.620234478851906	0.6826762426894163
ec1102	0.6812816416340016	0.653583081821297	0.6259778596246769	0.6073368735284465	0.6138842426498615	0.6284300371044963	0.7010101414575786	0.6361474220096919	0.6407006397996033	0.6359011724888779	0.6086747089120716	0.6242639240221022	0.6948010804254594	0.6835687069772698	0.7467967226641079	0.6751285954620512	0.7266331533946894	0.61111763163635	0.7419966074846429	0.6107991417230512	0.6960520012048208	0.6936938020412191	0.6400240163147677	0.6204176899884786	0.5851699823445148	0.633088182513489	0.6047064962938845	0.6708675318699623	0.657175154871862	0.6370002706170027	0.6636441633815079	0.6653750314721549	0.665339552042355	0.0	0.6511407793920873	0.7096134888088772	0.6485751650463683	0.6623932820277355	0.5611899280728955	0.6198530316733367	0.7228479021455544	0.6372484790451362	0.636248417761799	0.6967649063996646	0.656108712928984	0.632836209877718	0.6384933253685149	0.6408781209318255	0.6225368368960413	0.5966139260285585	0.7345929201951761	0.640866023756702	0.6285160507911909	0.6543339568709772	0.7399364890723358	0.6073250731474354	0.6259558937691039	0.6853373691040991	0.6598758667823601	0.5955428185753046	0.635101415706848	0.5656101385067944	0.673310760185184	0.6575810809193818	0.6171348660309665	0.6470116792845164	0.6764731773042687	0.6367251851712316
ec1105	0.6486651882927442	0.6216677486638185	0.5732854430056593	0.6459208736889457	0.6033095194325807	0.6247014241369433	0.6115268978512253	0.6165319803626463	0.6061536327448486	0.6050138004068296	0.5950538393177369	0.6415569033067902	0.6057966239516598	0.6072741303581285	0.6864924270806517	0.6485079160224277	0.6551255093840894	0.5959537117880863	0.6237224918931744	0.6044462100034439	0.6608080994901994	0.6427452296204059	0.5720816711556971	0.5993280408820723	0.5842122235882068	0.5821690797335021	0.5954072915642797	0.6109319548133446	0.5985394821235963	0.6050837335405603	0.5907454302674254	0.6061709815191482	0.6019376082337496	0.6511407793920873	0.0	0.661157049813086	0.5846873356049379	0.6066597725432146	0.6252639553459733	0.5878944294468134	0.6727775490780193	0.5823706725564228	0.607287278838891	0.5831071845769804	0.6175780373755998	0.6047525815966515	0.6096009713039495	0.5885692738035647	0.6074748993255142	0.6381647607229691	0.6557481151779857	0.5976275426378702	0.609855782406332	0.582877160469024	0.690405211285752	0.5691874205185967	0.5748881048910435	0.6234506024382374	0.6223663269355698	0.6753095529893653	0.6221115255388273	0.6339824867879991	0.6411883662983228	0.5560552796478565	0.613881471087309	0.5919110123029184	0.5844021501871454	0.6542058372915572
ec1106	0.5668556494892241	0.5964392747403442	0.6082717524828731	0.671385486691652	0.6528430569230764	0.6348612883275033	0.6523555571567349	0.5422029621468621	0.6637657572696376	0.5964896077702798	0.7164058155700531	0.6883144255122405	0.5580097809187576	0.5909697995260358	0.6813814919392897	0.5596425961237672	0.6234684407828108	0.6613383779749697	0.7013908124430418	0.6330177457217854	0.7259175721803678	0.6047009967270871	0.6325231967899381	0.6592426536231244	0.6764848963383392	0.5939003337365579	0.6601131741940869	0.6603566736195469	0.6691714655695072	0.6756083428004688	0.6595790661828397	0.5958845387687202	0.6856129471727493	0.7096134888088772	0.661157049813086	0.0	0.6171254119991819	0.6402995136098932	0.6641224196954638	0.6195849830657443	0.6191608444956864	0.6368473482704331	0.68143938974963	0.636967393340242	0.6368595694052224	0.6765504451215274	0.6823402494769153	0.6483333335058932	0.6323095698190659	0.678671640534392	0.6501213133263238	0.6845266648768366	0.6628739475048783	0.6564278997088545	0.6593313267495838	0.5892512057570459	0.6945713899673439	0.5794088504396995	0.5931006430070882	0.638244211516659	0.5850603848377425	0.6917976781357412	0.6460068401043997	0.643008511279082	0.6047400032201216	0.6827685666283748	0.6572596382720488	0.6551709307270716
ec1108	0.6086641580482818	0.5641784038339123	0.5348395039018924	0.6256300865943061	0.5798669624823071	0.579902658364938	0.6207009118070101	0.5496715269423516	0.6230714752521304	0.5629714652613358	0.5850054761528565	0.5937180124848559	0.6019761640139043	0.5897302764661496	0.6740759060952791	0.5886551156671153	0.615054772768447	0.6026693296070972	0.6534505830320098	0.5758188064020084	0.6794948163803758	0.5873871884566725	0.5693603097934318	0.5738052431840122	0.5857557249873605	0.5767325052585506	0.6350130888226325	0.587503923993192	0.5870174926581748	0.5628569684562574	0.6028723830608164	0.5548094513731714	0.5696119437400448	0.6485751650463683	0.5846873356049379	0.6171254119991819	0.0	0.5364279620675165	0.6000094626201905	0.6132290870682054	0.6687260243892909	0.5669074521568389	0.6239106111697473	0.5600551520575214	0.565415913343545	0.6198628875165959	0.6406663104597639	0.5879687529904998	0.5622599080558577	0.6443125046511677	0.6638818352482071	0.5889295467681923	0.6349729918860082	0.5915488614841664	0.6546126573204598	0.5553531747155681	0.6081720286932647	0.5675209767839302	0.5670595781403596	0.6744949757605849	0.5777257997890447	0.6545367670488805	0.5471493051415485	0.5442560312655619	0.6231151214858625	0.6385423600156794	0.5623492171319875	0.6829336247853358
ec1109	0.6117453144550213	0.6102409666523646	0.546849221387673	0.6281277944379572	0.6065964291183019	0.5686153749775361	0.5952729297652826	0.5761131628677603	0.5989405873992154	0.560636940917278	0.6129230819632667	0.6463804210372646	0.6117443702193469	0.6134107292850434	0.6731066403316613	0.5804219773642526	0.5837261871946262	0.6174079041706221	0.6640709095494925	0.5909005684703029	0.702865231027411	0.575300290341601	0.5537550795315219	0.5729574178932868	0.6472910513408551	0.5745805403642718	0.6075343873146463	0.5772741820760396	0.5879655051824105	0.6371613473824619	0.5747681351924965	0.5416447929148628	0.5986912111971611	0.6623932820277355	0.6066597725432146	0.6402995136098932	0.5364279620675165	0.0	0.6054287666499603	0.6221405092267465	0.656472739715292	0.5545970672166916	0.6279206512715876	0.5971717808073196	0.5687026919984565	0.6310821736846088	0.651599200753325	0.6060062943420442	0.5867373623978139	0.6467868402599405	0.6381687825382085	0.5617258344794909	0.637129983390836	0.6471562188818193	0.6887142306472466	0.5811780906881138	0.6071948348847485	0.610079675788523	0.5509398948122118	0.6614556789079084	0.5655207492806535	0.6333266959290241	0.5764587779387385	0.5578837776176585	0.599543197067726	0.5995558878983234	0.5791651323581196	0.6509085908521114
ec1110	0.6588485277135412	0.6146242162286356	0.613597088743039	0.6227620704776783	0.607297822985604	0.6062496336807834	0.6646358841396394	0.5904077208146706	0.6020061467305786	0.5953659470877117	0.6288328180915109	0.5999025592202848	0.6413898850899933	0.6524167293165878	0.7075598780935459	0.6339820263862772	0.6789871251734543	0.6123743612930086	0.7040457037976543	0.5962306907355244	0.6783995623837106	0.6493695912900715	0.6318135871208065	0.5863492383636725	0.594730410973315	0.595594003284399	0.6048745270762916	0.6299573509404273	0.602256539398383	0.5890886243737662	0.6318790030688428	0.616183253550333	0.6278833370924024	0.5611899280728955	0.6252639553459733	0.6641224196954638	0.6000094626201905	0.6054287666499603	0.0	0.5903250496375518	0.6981091892810963	0.6009908310420191	0.6213475589947958	0.6598855790144985	0.6376614288247957	0.6024334148838132	0.5988804143677696	0.5910397962288882	0.5731335026485506	0.6129715287614691	0.6818993922309939	0.6415298879506551	0.5972561263693118	0.6376020184833819	0.708702742056573	0.6023558758209531	0.6099428688345626	0.6395525971890327	0.6309283954670274	0.6034026588484418	0.604994863997624	0.6085006245936162	0.6030053776948897	0.6003050187588904	0.576032034830761	0.6309791974374767	0.6382220503777345	0.634051938895733
ec1111	0.6412492505827492	0.6438869854104495	0.5805226823593769	0.6111552781976557	0.6411678108493851	0.6372924573712019	0.6484883954088501	0.6042423706634904	0.5370902411814956	0.6108531608105451	0.6048561970130926	0.5834305760176588	0.634144230802466	0.6067474348637468	0.7211348311712619	0.6379698078655097	0.673246363067764	0.5288697882944161	0.6839331260783739	0.6061421023421333	0.6868390682626403	0.6622927045967537	0.5929805018336626	0.6203268311626995	0.526160486815892	0.630728120322412	0.5831909070724912	0.6353537526418003	0.5964554731449333	0.533518148216991	0.6372225828471807	0.6420053042844666	0.6619344624097121	0.6198530316733367	0.5878944294468134	0.6195849830657443	0.6132290870682054	0.6221405092267465	0.5903250496375518	0.0	0.6892879973200663	0.5896793002636346	0.5664913016860195	0.6143422255775987	0.6052755278570011	0.5693057111309637	0.5654216544792815	0.6513755491315336	0.5662869470211247	0.5460455267404795	0.6831876305280313	0.5993498196766028	0.5758564791183558	0.5520828315008945	0.7117392740055956	0.5476130653631138	0.5571216889538324	0.6524303828469354	0.6167172246120802	0.5892290469323813	0.6272590546910233	0.598193962651737	0.6479551895776997	0.5971089296501577	0.5962783393759093	0.6127223417843152	0.6200691477030565	0.6377789419048064
ec1113	0.5350991205147123	0.6139909008426151	0.6727221178255585	0.7092184982533745	0.689648138386537	0.6694496600921698	0.6379282120738063	0.6262355908953114	0.6777447260871882	0.6397803543100277	0.7357782381637107	0.7129381585896448	0.6269764952602549	0.6668856367459679	0.5543296758174185	0.5816027643861849	0.5911708982197447	0.7001362205909858	0.6977127426234102	0.6695054467749741	0.7282390296320471	0.5688164795265716	0.6621629673961532	0.6843370583438109	0.6893113444800832	0.6027048883175291	0.6812833129040257	0.638113850287182	0.6882552829585662	0.7268760510542818	0.6752403080142948	0.5877091991097361	0.670927563491519	0.7228479021455544	0.6727775490780193	0.6191608444956864	0.6687260243892909	0.656472739715292	0.6981091892810963	0.6892879973200663	0.0	0.6596892221047757	0.7142950226524653	0.6314067047719955	0.7000820198670499	0.7155996692199322	0.7245559227056029	0.6595671427373851	0.6924106176473465	0.7082850330075304	0.5591025756487493	0.7035403043770028	0.6727401017165094	0.6920956608633897	0.5480978405429874	0.6794458425770984	0.7014836726923493	0.6653978374903957	0.6404040514514788	0.6887721664205758	0.5965631044796332	0.7136279737020513	0.6095351953586133	0.6650254199490001	0.6435803212730987	0.7240775429478256	0.6809651648901948	0.6709319318973517
ec1114	0.5926999936843127	0.6008678585921235	0.5207636178338626	0.6044038642798236	0.6156809745422872	0.5934566181925788	0.6342872131070849	0.575125772466341	0.5615688466526151	0.5832710825697573	0.5845615269248866	0.6223556656422455	0.61759752616232	0.593113619137902	0.6678322419243946	0.6090503992210414	0.6566252101912169	0.587704492519426	0.6381510039281246	0.550355067045257	0.6971630617160993	0.5918824376269137	0.5485389993516404	0.6056764120786072	0.5898593863363817	0.6116635815659096	0.5902660264903311	0.582657893447157	0.5750722659243801	0.5786841558079466	0.617679391958626	0.5920431692932571	0.6105399281505839	0.6372484790451362	0.5823706725564228	0.6368473482704331	0.5669074521568389	0.5545970672166916	0.6009908310420191	0.5896793002636346	0.6596892221047757	0.0	0.54042729401052	0.5693061000678757	0.5907830930684754	0.6298958287941476	0.5868972962540727	0.5993682404211934	0.5503349062354095	0.618458157092324	0.6579803628062975	0.5449097377676153	0.6135482451403357	0.5455217554564341	0.691262177581971	0.5363030361166775	0.5288431397195344	0.5986001838523394	0.5348423579381466	0.6303887533715431	0.5395930476608503	0.6177309958264853	0.5932722196493806	0.5624569912368805	0.5924057233367551	0.6051166754497123	0.592997559252644	0.6381575471600844
