	ec1249	ec1257	ec1262	ec1265	ec1298	ec1301	ec1309	ec1314	ec1317	ec1330	ec1346	ec1349	ec1356	ec1358	ec1359	ec1361	ec1362	ec1368	ec1375	ec1377	ec1378	ec1380	ec1390	ec1391	ec1392	ec1393	ec1394	ec1396	ec1400	ec1406	ec1408	ec1409	ec1411	ec1420	ec1422	ec1424	ec1425	ec1427	ec1435	ec1437	ec1438	eti101	eti102	eti105	eti107	eti109	eti111	eti113	eti114	eti116	eti117	eti118	eti121	eti123	eti125	eti129	eti133	eti134	eti135	eti97
ec1346	0.5443927859781833	0.4298028592805089	0.5064591179627811	0.585993578792173	0.4338263827156522	0.6159010959467295	0.5966797352046682	0.188951231292444	0.3284359957865818	0.5319283873299097	0	0.4676770695986656	0.4123403931493858	0.4221497588025817	0.3788297704444654	0.4314237604369406	0.4311471045327017	0.4806553053415876	0.5447409483548368	0.510938044067626	0.3192018355466039	0.4631232590099986	0.3654495246881038	0.4171601736811558	0.4866965702383639	0.4083588467817506	0.3807673443423447	0.4656394161270316	0.4653715481941764	0.5622322488777589	0.3908187978592136	0.5397616956335493	0.5158659098515387	0.4503561915517018	0.3343805475659402	0.4661360014730189	0.4466395768973984	0.4330391342177295	0.4985933909010821	0.4827962129488783	0.3688939145093701	0.4085239886390022	0.5353301275455937	0.7500111384807744	0.3358730965597713	0.5398264530446614	0.6144647822327434	0.6768760904196904	0.5557493530487186	0.6448983163187402	0.5365641946537385	0.5315389755185658	0.4546258970468061	0.4990386533763786	0.5630806866863508	0.5804942980894634	0.5040517637257825	0.4842928885949513	0.5218628366432657	0.7096243875696682
ec1349	0.5189609814385342	0.4201232771175889	0.3849135010055334	0.5272944599707036	0.3827394035104331	0.4399842541007363	0.4557733153506792	0.5019937570397733	0.5387057574322763	0.4073650131602544	0.4676770695986656	0	0.4288709127665571	0.449835074744363	0.405368908877591	0.4473297056617916	0.4583411666459579	0.4585315639855119	0.4179889333840445	0.5292730249444305	0.5795597862573014	0.5612401274672633	0.4265573061889419	0.4348731845850157	0.5709821380084305	0.5876241344572144	0.4418493079784137	0.4991380290218145	0.3341138657668953	0.5070092442820758	0.4281153167247969	0.365399192332589	0.3975472309621523	0.50000448803086	0.5866771950703866	0.498492800049019	0.5437315697803876	0.5195906828949661	0.54434217552618	0.3569720718426316	0.468440885926187	0.4518629233461817	0.4035925754369854	0.7479937821554338	0.3902204230440909	0.4356942966708123	0.4586875220380475	0.5624411859159765	0.4372491626109985	0.6141890037036607	0.521987226939054	0.5137391213407093	0.4553082880256888	0.5324323105444656	0.3975658530133873	0.4089387628961759	0.4819034252709793	0.4672760875815157	0.4521212785221256	0.6971934560836257
ec1356	0.6141476511369344	0.177666688822164	0.4429449197856638	0.6436049741173164	0.6192230586767227	0.5929813408688348	0.5885665030321697	0.3142217996827594	0.4543859982078673	0.3521218523414728	0.4123403931493858	0.4288709127665571	0	0.1484650948565084	0.1943054154724219	0.1522309246439489	0.1513704531695423	0.6192411189823546	0.4024789445293617	0.6563232515810831	0.4176094866719103	0.3840122937894873	0.1009591000273754	0.3056497754253882	0.3863828755646146	0.5459728614997934	0.3306156480836285	0.2379207947747956	0.3148256435611484	0.5144411621253154	0.2511217296268723	0.4055270273044282	0.484434708223754	0.4609222749688506	0.404547163963294	0.2199387289923648	0.4587345144924932	0.3857729325049288	0.3998179915514856	0.396152201997605	0.1964783237252448	0.3346403209466026	0.4074798445882422	0.8341210562241737	0.2122704013298205	0.4592887146182084	0.5563228079107277	0.6641023479622016	0.4453866838573852	0.6074614301503056	0.3464447982730927	0.3791364681111386	0.40046451751169	0.2112610572258184	0.4957777720841468	0.5561839644019569	0.3797567999497484	0.3765011363356552	0.4383777185263891	0.6869660545586662
ec1358	0.5903704575329429	0.2221441574168974	0.4580363724457047	0.6210812529260868	0.5748618019523394	0.5680992234866918	0.5489923761213626	0.3539399558011051	0.4569653217549353	0.3765868615531855	0.4221497588025817	0.449835074744363	0.1484650948565084	0	0.1973398844716943	0.1412459174782654	0.1540003028827493	0.624269034507575	0.3663301269439166	0.6450625950161218	0.4283540948207706	0.4023083213232265	0.1591014405125695	0.3463901387239287	0.359491600103688	0.5491729962925158	0.3535499089695596	0.1939859863055744	0.3470144003654694	0.519261620782992	0.2899626664897638	0.429280900029291	0.4678257982860778	0.427845507739337	0.4246921960707579	0.1914103357119966	0.4666343369866002	0.3648275220236079	0.4049490292853861	0.410395091765843	0.2239120578793677	0.3364994354755478	0.4236511879368103	0.8208835084726729	0.2403668621612396	0.4516015912274197	0.5654082681658461	0.6464123624104371	0.4608025567714334	0.5847944417845593	0.3839973616528462	0.3509223523592544	0.4185986089996193	0.2861127579636527	0.5000695464179005	0.5594026427977339	0.3855227011665744	0.3276046580633134	0.4412808481556378	0.6844198223516829
ec1359	0.5579505333518956	0.2599475169438904	0.4524889272827602	0.5910749525019503	0.5747247240688489	0.5523306206924216	0.5300732913453853	0.3343828301206708	0.4608587237586101	0.4026117105585611	0.3788297704444654	0.405368908877591	0.1943054154724219	0.1973398844716943	0	0.1980834153011219	0.1593037032233408	0.6100306237361431	0.3973623643990288	0.6240673753304371	0.4505718969838449	0.4246469797197928	0.1882838366055143	0.3165702016614173	0.3764771602574033	0.5495912111113064	0.3200374754629656	0.2586070727072718	0.3268561810779337	0.5347806208841783	0.3033587171843738	0.4131015076362781	0.4578275017468911	0.4316063521317134	0.4477108929315141	0.2285319934930738	0.473831634527604	0.3355997497569453	0.4478566146157519	0.4182322087424168	0.2647200871071597	0.3535023641816348	0.4309066466791175	0.807388945614104	0.2331563040740195	0.4762900476019339	0.5611115573402118	0.629804814070846	0.4488874691191838	0.5796055391955919	0.4263397053928691	0.3577170979704983	0.3838308512939456	0.338212690593423	0.4998830224153678	0.5652146548706019	0.3947912461253896	0.3467215452276157	0.423583571585621	0.681005306900659
ec1361	0.5768957938551311	0.2305394929700522	0.4834577807092718	0.6282194207778931	0.584863090083052	0.5520588148120955	0.5882993443305949	0.3697942662726997	0.418300276271364	0.3463038572622432	0.4314237604369406	0.4473297056617916	0.1522309246439489	0.1412459174782654	0.1980834153011219	0	0.06958087068582992	0.5992067218061907	0.3073346432747024	0.6312164553117954	0.3838691425826716	0.3490975847042536	0.169769353472301	0.299082962069454	0.3218640797221191	0.5385485709191766	0.3834691733331959	0.09715874452758462	0.3594501985838546	0.5070170542103866	0.2074629523789836	0.3987109654470842	0.4772170202697111	0.3772805832396294	0.4051077616553399	0.1256572609178425	0.427873980233937	0.2907370354377827	0.3785972257254087	0.3645604231509365	0.1458226940845015	0.3445117274590973	0.4505840644100899	0.8153242155855205	0.2518424017477042	0.4909211049388732	0.5547188416052089	0.6394532227723817	0.4370442761107893	0.5692195529595121	0.3334307200810862	0.3202896999362594	0.3722523636635562	0.2499897328978893	0.4857606300038111	0.5319982823496907	0.3947705575171306	0.3467600316961065	0.4018579185532148	0.6811173192999339
ec1362	0.5678456662597565	0.2225903401814254	0.4675068138130476	0.6211868550379455	0.5771909728787515	0.5515624363573666	0.5674558178184336	0.3584613968954866	0.4124165045309033	0.3336088156434765	0.4311471045327017	0.4583411666459579	0.1513704531695423	0.1540003028827493	0.1593037032233408	0.06958087068582992	0	0.6026482111187135	0.3291354247276417	0.6145720882257616	0.3822838460060892	0.360644503210987	0.1455286413959598	0.2777548416435548	0.3025286829149825	0.5328595971938116	0.3577974980093505	0.1233418535767219	0.3543800760397589	0.4947466205259363	0.231852624908969	0.3951642136274933	0.4673764549684012	0.385432923568487	0.3857104345969217	0.09681735705216078	0.4352466446986507	0.2919214715721314	0.3809696954509567	0.3708182863318691	0.1501225886206149	0.3515064203472463	0.4363503327064965	0.8149599630716357	0.2739997169229367	0.4885900135030212	0.541727831223123	0.6355120527875373	0.436036431935762	0.572414678331822	0.3535834846532602	0.3114542777737199	0.376858219553207	0.2390776486386337	0.4698700814508809	0.5367946419294813	0.4026727338283461	0.3315615140624841	0.4043668779270085	0.6727649424725177
ec1368	0.5547922985750069	0.6220863526925101	0.5568324784431281	0.5908902291750754	0.4375537242621357	0.5929657851794605	0.5195302474300109	0.5193424767038931	0.4566492893694235	0.5327756650301354	0.4806553053415876	0.4585315639855119	0.6192411189823546	0.624269034507575	0.6100306237361431	0.5992067218061907	0.6026482111187135	0	0.5370781861282171	0.4611533515643449	0.5384087942311439	0.6255214189476279	0.6053712445593011	0.5779205106688003	0.6301522541700265	0.5526887294206742	0.6109239199698709	0.6323510608124934	0.528293428787848	0.5613254038606798	0.5713469527715231	0.5133275461866077	0.4900815836665436	0.5992500797928053	0.5184421827641132	0.6306124407562138	0.6030293774672419	0.6089831327833024	0.6107984476045001	0.4781315800955101	0.6078100972934477	0.6027289398383695	0.5620045629781498	0.6887537760272477	0.5875163375803238	0.4949876371966075	0.5659558542166117	0.5969014583869563	0.5522229059217131	0.6863839773947191	0.6253843350319526	0.6317209647616532	0.6298489245154566	0.649591054452602	0.5162576612941264	0.5319092177700336	0.6273441957810767	0.5952700371054297	0.6402700030469766	0.7390358764351134
ec1375	0.47392020499413	0.4371289736199017	0.4258931053107494	0.5644600829222782	0.4958681968188349	0.4749410638758799	0.5063321110651773	0.5191192391980664	0.5275959676625029	0.2010961199879856	0.5447409483548368	0.4179889333840445	0.4024789445293617	0.3663301269439166	0.3973623643990288	0.3073346432747024	0.3291354247276417	0.5370781861282171	0	0.576146220869527	0.4695188813733782	0.4502425012423915	0.3985695602299609	0.4503042983045644	0.428121165334553	0.586552367840229	0.5006324626132534	0.2694085403787914	0.276586425593941	0.3602716997059942	0.3873944770679911	0.35630073496678	0.4208588735232592	0.4577781579515676	0.4706564820357678	0.2925695238353963	0.500643214398851	0.4642906266822179	0.4728397749017819	0.1996745766323995	0.3624029931996516	0.4813021752380093	0.3835423725953445	0.7631812762967691	0.4266116149236761	0.4106690178363535	0.4620213806830704	0.5353225621275898	0.3284411819870119	0.6235193954776426	0.4700722925899224	0.4511572992128018	0.4825762405916437	0.3369024372847905	0.3100759638758323	0.4072974933117047	0.5184794388121038	0.4566533484149664	0.4883736791734556	0.6851268552074287
ec1377	0.5913046298410805	0.6617956026331592	0.6031336632847227	0.5227679113967559	0.4269031088761215	0.5924289693211419	0.5676799662021023	0.5301768400072631	0.545615227790385	0.5959869817758513	0.510938044067626	0.5292730249444305	0.6563232515810831	0.6450625950161218	0.6240673753304371	0.6312164553117954	0.6145720882257616	0.4611533515643449	0.576146220869527	0	0.5931493538018473	0.561716954522564	0.6321261565506218	0.6087802070655676	0.5289005719826547	0.5468331426980269	0.6412894717199769	0.6569674704431485	0.5775902914558951	0.4609146439786925	0.6277850993044057	0.5714765025521147	0.3904247913862984	0.523389684681988	0.5237091339812466	0.6431552775965633	0.5527071125130272	0.5084474906781901	0.5398658498796052	0.5467775910841871	0.6354907854393107	0.6643159784406781	0.5866349377987651	0.6606820577761806	0.6292303380326012	0.6160846071262599	0.5601212646260013	0.6458488305305355	0.5962488291716977	0.6721171095280445	0.6796948365004117	0.6474353540974341	0.6617997780677427	0.6776048139304606	0.5653980194204442	0.5751088776781973	0.6713788731752203	0.6022188295737213	0.6731798265847718	0.7409428361484118
ec1378	0.6064404187490701	0.4353737097005342	0.5900260739083971	0.6721877674196275	0.5363015477848795	0.657515018564125	0.6847458693621897	0.2870893080439164	0.2810501417324947	0.4511829268202276	0.3192018355466039	0.5795597862573014	0.4176094866719103	0.4283540948207706	0.4505718969838449	0.3838691425826716	0.3822838460060892	0.5384087942311439	0.4695188813733782	0.5931493538018473	0	0.3564801227281172	0.3951326997056364	0.4744251213413774	0.3885300619978452	0.4244398566565703	0.5152290012983538	0.3431804196546663	0.5164439486122099	0.5023263861126365	0.4275488363847917	0.5536972084893075	0.5634182771277071	0.4304389402264854	0.2168700715804583	0.3465442709977481	0.4287203939768372	0.4283515840525162	0.4040331433460831	0.4931086682314894	0.3581531100422368	0.4993314161219864	0.5668984196365772	0.7745419495966869	0.4440793743570909	0.5960718010008648	0.6125523606838383	0.6983071867906353	0.5715900728717616	0.67049342281778	0.496574069594971	0.506940150037659	0.4987416400958536	0.389358266969367	0.550019058008831	0.5879870721700644	0.5304551708834485	0.5239746010635521	0.4966584504384364	0.7123347585646818
ec1380	0.6134907379317681	0.4134758289132706	0.579143130161455	0.5546326859070115	0.6242334564622771	0.649711411260448	0.6788389723556268	0.4330300889086438	0.4381788934503127	0.4298089641146814	0.4631232590099986	0.5612401274672633	0.3840122937894873	0.4023083213232265	0.4246469797197928	0.3490975847042536	0.360644503210987	0.6255214189476279	0.4502425012423915	0.561716954522564	0.3564801227281172	0	0.3669934901202046	0.4542536274081022	0.08620914244922484	0.5613309665855487	0.4978408535746472	0.3159666818193023	0.4996801804357844	0.2875842212011488	0.4032958609076531	0.5374592990459475	0.3843374783563196	0.1608395938934679	0.3833552557836628	0.317472323138565	0.1459067805067174	0.1511031778473913	0.1009058331235085	0.4735432884841598	0.3296942092469751	0.4822636188843105	0.556065895784088	0.7588010619150197	0.4247456234620482	0.5844525208896739	0.5983260608885059	0.6894374232018564	0.5566179333019045	0.6580629319412598	0.4763346882561598	0.4921602545594398	0.478251198205966	0.3616300761817952	0.5347838182007143	0.5761606781209152	0.5130503122536794	0.5089083732682922	0.4780155880779607	0.7067728932263537
ec1390	0.5999422887292413	0.1661418571308852	0.4403667897640575	0.6162714415403939	0.5899391773112376	0.587387901105401	0.575873074480328	0.3073856617455925	0.4336102288857301	0.3531202568822353	0.3654495246881038	0.4265573061889419	0.1009591000273754	0.1591014405125695	0.1882838366055143	0.169769353472301	0.1455286413959598	0.6053712445593011	0.3985695602299609	0.6321261565506218	0.3951326997056364	0.3669934901202046	0	0.3002438323013454	0.381340423626999	0.5144654732187822	0.2841745487744378	0.2367197862098537	0.2989026867923533	0.500446751549844	0.240795145296658	0.4102590995213943	0.4685912106383647	0.44435313424169	0.3976887733449792	0.2158132942544106	0.4398797816867871	0.3677256967932001	0.3996459064808187	0.3760349489360488	0.1295881257520405	0.3176215246767563	0.4066944714224246	0.8276272900050035	0.2217091145323283	0.4506863983914793	0.5522816684760437	0.6640884216079227	0.4365040017414261	0.6020338836478455	0.3696875299200978	0.3822445455227117	0.3848820622072657	0.263036774435164	0.4820757743413511	0.5469891850177803	0.3659702287880337	0.4038836959374228	0.4211006635592389	0.682847593064175
ec1391	0.5258102686109206	0.3426944566870845	0.4592402646126861	0.6113443340047384	0.5629895269941428	0.5583605592605665	0.55353503673725	0.4286383221405829	0.5022402535467916	0.4271499891439527	0.4171601736811558	0.4348731845850157	0.3056497754253882	0.3463901387239287	0.3165702016614173	0.299082962069454	0.2777548416435548	0.5779205106688003	0.4503042983045644	0.6087802070655676	0.4744251213413774	0.4542536274081022	0.3002438323013454	0	0.4520175845624657	0.5435164786755373	0.3103390673225059	0.3572715742916314	0.4146517859590476	0.5513928839775514	0.2017200720244357	0.4537965421867186	0.4596754636370284	0.4233532411885575	0.4320432764863088	0.3258251048952492	0.4378621361613125	0.4223370280611084	0.4729755922908951	0.3761966090207046	0.3027621855936081	0.3567785648116943	0.4785508263905358	0.795178318094064	0.2993300243505449	0.5021924012959629	0.5270146755109467	0.6267506030664163	0.4357335158296148	0.5679207612540056	0.4271634880063333	0.4402474577589826	0.3705231761326631	0.3471715080486762	0.4728703143354137	0.5198252391231727	0.4731030166311671	0.3141535243850191	0.4650035872154307	0.6414745759501058
ec1392	0.5868097144680827	0.418177813822431	0.5788474807028466	0.5224396035913735	0.5979290961044944	0.6213462592607172	0.6491535977388134	0.4364288321990858	0.4580079540183675	0.4309584449124365	0.4866965702383639	0.5709821380084305	0.3863828755646146	0.359491600103688	0.3764771602574033	0.3218640797221191	0.3025286829149825	0.6301522541700265	0.428121165334553	0.5289005719826547	0.3885300619978452	0.08620914244922484	0.381340423626999	0.4520175845624657	0	0.5624685787295224	0.497683325218941	0.2802413235447779	0.5068924328623154	0.2910288615984237	0.4354982665113075	0.525759379057216	0.3400200383427599	0.1361816627217246	0.3804218038023979	0.2472632027183509	0.2004235247845916	0.1320577288153104	0.1182300066734132	0.4993465753231427	0.3689301850826958	0.4938704454979573	0.5534214291074343	0.7495784634275965	0.4533607189323125	0.5862193513997811	0.5958831504082875	0.6639292686641458	0.5583068785905883	0.6341659332355175	0.493880754592374	0.4436545909131838	0.5048648805064605	0.3654791206536875	0.533335655313632	0.5868049822337086	0.5295854130877627	0.4630277157087878	0.494829440476124	0.6994822440887392
