	ec1441	ec1449	ec1450	ec1460	ec1468	ec1489	ec1490	ec1492	ec1497	ec1498	ec1500	ec1503	ec1505	ec1508	ec1510	ec1511	ec1514	ec1521	ec1524	ec1525	ec1526	ec1529	ec1530	ec1534	eti146	eti147	eti149	eti153	eti154	eti156	eti161	eti164	eti165	eti166	eti167
ec1514	0.642370725248204	0.5725614762179928	1.2738201359232493	0.37759547165531965	0.27667376918362274	0.49664513328092363	0.021897863635892825	0.06240859632808054	0.5939135330339105	0.6009822577107641	0.028863456134553444	0.10284718837221865	0.04728514428498296	0.0873595745251916	0.5809640428420508	0.1561389591958765	0.0	0.0347971282598275	0.028338534102648843	0.02591683910432106	0.6063692689717816	0.10165597698638827	0.4429368564116185	0.23711744542660737	0.04392712252747143	0.04753013877318448	1.2288794531066944	0.05201541191882935	0.027389067753242263	0.29657760927798416	0.1029467216702727	0.19836291135538478	0.033686479157878015	0.23872260461320177	0.20078168718931805
ec1521	0.6304883616946465	0.5635121341612022	1.2661091063488235	0.3657423858227605	0.2870554674283156	0.49591394312278936	0.03276876405529642	0.07562342825961339	0.5854470414909467	0.5901974371226059	0.030754601469647952	0.09719130926331182	0.04238905014978885	0.09575503282640908	0.5730646369763098	0.1597837331474004	0.0347971282598275	0.0	0.050042841417903	0.0179356844781692	0.5982255912482352	0.10190868803699196	0.43386542718608073	0.23174573628895878	0.05678748153746973	0.03865840732943629	1.2182917753151572	0.03845282290067199	0.03946475988544325	0.2879646064211968	0.09333099340606547	0.19170288109420608	0.03349769905804715	0.22520997212295302	0.19697098581908332
ec1524	0.645386077168904	0.5768812550739321	1.2763725785403428	0.38754975583837603	0.2814723099153384	0.5047784991169308	0.033551366877153904	0.08550056404287915	0.6015564299476305	0.6049416100865653	0.04726704829910908	0.11666625711007106	0.06019960038078479	0.07337456967854446	0.585411839290249	0.16756295760080758	0.028338534102648843	0.050042841417903	0.0	0.03909086350363141	0.6153087257602077	0.11316554146501645	0.4478953163003877	0.25305476193430426	0.05311246613792521	0.062347140765667095	1.2319380491264973	0.0698236965737646	0.04192265142424013	0.3066584948133238	0.11686212178902171	0.21134449353160076	0.047870722617261524	0.24993426433757002	0.21388019140745912
ec1525	0.6367493504475245	0.5719241958387484	1.268383087131462	0.37231308857688206	0.28666056836063714	0.5007693151887471	0.024498308748509875	0.0758328347931254	0.5895359504683444	0.5987412002808862	0.029161328556378513	0.10117784626882283	0.03999911313304868	0.0996882815136816	0.5778301667324651	0.1650953870244148	0.02591683910432106	0.0179356844781692	0.03909086350363141	0.0	0.6020345068531994	0.09969944368748017	0.44144924087662424	0.23887463928632252	0.05568230992589984	0.04314361982154051	1.223407884918185	0.04038773022084105	0.04037744350573013	0.2947508365059213	0.09896278875262443	0.19794919212072934	0.034025082166283825	0.23520411261331314	0.19594705959010628
ec1526	0.8015465151308018	0.7705361837415481	1.0776382909733397	0.5754626992077384	0.5694400485776718	0.5210682453794764	0.6026665227149081	0.5621450772199892	0.4872558084161417	0.7618837560679071	0.5886363584915087	0.5414590494227246	0.6075208061743937	0.5840885539873932	0.45374888958754406	0.5432808820882573	0.6063692689717816	0.5982255912482352	0.6153087257602077	0.6020345068531994	0.0	0.577255481976126	0.6533273228496617	0.4137134146845421	0.5801294534742648	0.582909055468975	1.0250494732629332	0.5875883651261706	0.5914915363669224	0.5075830617904495	0.5595417752441588	0.522977038745451	0.6017380554671845	0.49911258058196567	0.5584798074941383
ec1529	0.619245611847966	0.6085784521877426	1.1934560105805838	0.4082851965548667	0.32343769389665966	0.41657045904846485	0.09908490221001627	0.1182921886825748	0.5024760029158124	0.6293534756772331	0.08731234832152115	0.13328721075693592	0.10490291510630693	0.1317811372694852	0.5390465421509466	0.2006211859583344	0.10165597698638827	0.10190868803699196	0.11316554146501645	0.09969944368748017	0.577255481976126	0.0	0.4748097517306878	0.21485424889176452	0.09533885495203451	0.08554010196851351	1.163226323835135	0.09757815749658102	0.0892584509719998	0.3167580761420147	0.12670287625953386	0.22119035333724754	0.09743137257082665	0.25848533601245594	0.10470615657460978
ec1530	0.34488670047000625	0.3205054625337053	1.2082940191783569	0.2440547877200604	0.4051209181520934	0.6742806122680581	0.43753426052921673	0.4144227859019178	0.5809637226161848	0.33757350772842487	0.4334171728104734	0.4125714396818198	0.454630140042704	0.3992783594656139	0.4874179283877339	0.3705548827144648	0.4429368564116185	0.43386542718608073	0.4478953163003877	0.44144924087662424	0.6533273228496617	0.4748097517306878	0.0	0.4824298419680191	0.4274147781098139	0.42530989651438866	1.097179030016768	0.4235801952412356	0.4274039686917988	0.3485545078025078	0.40106036405447526	0.39568742357062064	0.43140039040637884	0.3704318595527319	0.49767466911034336
ec1534	0.6515310353013432	0.6140608356521339	1.213833826952025	0.4021428885840959	0.35171237597690475	0.4319440013005272	0.23632603990738543	0.19078554093655217	0.4944774404256972	0.623999372839154	0.22189309387337108	0.17859072944661933	0.24306209043247012	0.212233372264692	0.394348440666531	0.19071205583451373	0.23711744542660737	0.23174573628895878	0.25305476193430426	0.23887463928632252	0.4137134146845421	0.21485424889176452	0.4824298419680191	0.0	0.2063846032909807	0.2188499954800924	1.1592228000684357	0.2168029100436567	0.22393735903203033	0.31534389612240715	0.20148142359207385	0.22353060244922468	0.23266348448152355	0.25531476594444646	0.19574244872953675
eti146	0.6280171189067654	0.5572749551377488	1.2666416237876956	0.34498103598023216	0.26860407421855975	0.48957260060646646	0.04894547081368315	0.03962356782295161	0.5676691679106217	0.5754077514159518	0.04430981938187483	0.07118857660228341	0.07558639107082411	0.058219607591362264	0.555565572628296	0.12158437800182213	0.04392712252747143	0.05678748153746973	0.05311246613792521	0.05568230992589984	0.5801294534742648	0.09533885495203451	0.4274147781098139	0.2063846032909807	0.0	0.04948147673222948	1.219699608252262	0.035624523767607684	0.040293811263015386	0.2703377954404681	0.08379675695707403	0.17416804160526606	0.04893653109397146	0.21331620145165664	0.19086506356672475
eti147	0.6298830210370551	0.5571886237681304	1.2700433086257674	0.36555258288483555	0.28671783692143	0.49176064266934955	0.04184374422226727	0.07215496193452023	0.5608710339796876	0.581746004880587	0.030417061034836167	0.0798249388727508	0.03692037918622963	0.0936728564441619	0.5708772328636084	0.1572921074654934	0.04753013877318448	0.03865840732943629	0.062347140765667095	0.04314361982154051	0.582909055468975	0.08554010196851351	0.42530989651438866	0.2188499954800924	0.04948147673222948	0.0	1.2163054876474226	0.046900969568341264	0.031554736511617484	0.25668351450884624	0.058732496058067546	0.16222645994462373	0.039071413527348095	0.2098473280297153	0.16915593280852187
eti149	1.1405617022000762	1.137999661421889	0.5221162197656986	1.1604468797659762	1.180692851659343	0.843278524533137	1.2231765582232335	1.2106176891127665	0.8675800322746972	1.1474411225280092	1.218818931849574	1.2081152982244532	1.2371985605063103	1.1932538711482203	1.0466210900103972	1.1716474967529924	1.2288794531066944	1.2182917753151572	1.2319380491264973	1.223407884918185	1.0250494732629332	1.163226323835135	1.097179030016768	1.1592228000684357	1.219699608252262	1.2163054876474226	0.0	1.2091228741587026	1.2177493194777984	1.158938718508195	1.2062733085976234	1.1919842847337248	1.2168138279659027	1.1696462136428698	1.0951823759256638
eti153	0.6218310601734084	0.5507936307657576	1.2618540750117309	0.3467733438612239	0.2722748019641866	0.4952736829402699	0.053739716168199336	0.05044989930992158	0.5747776645953633	0.577061304366631	0.041758747064143606	0.07859096340660986	0.06801658847219344	0.07656337628254004	0.5554526584739282	0.1344515597985212	0.05201541191882935	0.03845282290067199	0.0698236965737646	0.04038773022084105	0.5875883651261706	0.09757815749658102	0.4235801952412356	0.2168029100436567	0.035624523767607684	0.046900969568341264	1.2091228741587026	0.0	0.05041716779741518	0.274978326284819	0.08001520446238808	0.1771242334025427	0.04953368814286848	0.2196213991734251	0.18753800828433598
eti154	0.6260306173287447	0.5567961350094357	1.270778221020752	0.36345979961499597	0.27383228414059724	0.4904443020489239	0.031540395530410235	0.0653632863279852	0.5800449443319492	0.5851532837781306	0.021328981022822838	0.08901352222182278	0.04875018780173523	0.08247683220783626	0.5715859355188537	0.14519672623814944	0.027389067753242263	0.03946475988544325	0.04192265142424013	0.04037744350573013	0.5914915363669224	0.0892584509719998	0.4274039686917988	0.22393735903203033	0.040293811263015386	0.031554736511617484	1.2177493194777984	0.05041716779741518	0.0	0.2771195924399347	0.08580513844668518	0.18205815238823703	0.028582103405322423	0.22252500866214817	0.18587024005836086
eti156	0.5614875294440144	0.4878639495952676	1.2361474766968903	0.29526693879561516	0.26838226786715363	0.534801528489701	0.28927232886387944	0.2503459655874053	0.43555871213774955	0.36016921125697227	0.27946711256932677	0.21316889255261298	0.2762000468231366	0.27229284200714093	0.3993684392554774	0.21073643008495005	0.29657760927798416	0.2879646064211968	0.3066584948133238	0.2947508365059213	0.5075830617904495	0.3167580761420147	0.3485545078025078	0.31534389612240715	0.2703377954404681	0.25668351450884624	1.158938718508195	0.274978326284819	0.2771195924399347	0.0	0.21243199873648969	0.11534132089373582	0.2855450766442603	0.1159287196196343	0.3372053811416843
eti161	0.6099030389547985	0.5300684743086145	1.262190301626746	0.34148052647233296	0.2795466701958406	0.48508631034346905	0.09683080303688192	0.07136494641065821	0.5149869172780485	0.5453424809348074	0.08458252756713153	0.0507115605781129	0.0860846302511805	0.09731120942508824	0.5427037274320766	0.12928645795255914	0.1029467216702727	0.09333099340606547	0.11686212178902171	0.09896278875262443	0.5595417752441588	0.12670287625953386	0.40106036405447526	0.20148142359207385	0.08379675695707403	0.058732496058067546	1.2062733085976234	0.08001520446238808	0.08580513844668518	0.21243199873648969	0.0	0.13038796484040396	0.09232351450913061	0.16163244116486178	0.15405450271320426
eti164	0.5976287003004721	0.5133323913403218	1.2474095873762514	0.3236943895803989	0.2678642085039398	0.4737130634506049	0.19505953541235435	0.1522184349797355	0.47707915053352906	0.45320141796705593	0.1832693612896089	0.11610099379259127	0.17852695435587562	0.18849016792244966	0.4427725569312003	0.12848645117147744	0.19836291135538478	0.19170288109420608	0.21134449353160076	0.19794919212072934	0.522977038745451	0.22119035333724754	0.39568742357062064	0.22353060244922468	0.17416804160526606	0.16222645994462373	1.1919842847337248	0.1771242334025427	0.18205815238823703	0.11534132089373582	0.13038796484040396	0.0	0.19186003862964837	0.10552069048677208	0.24530154034268797
eti165	0.6294813589806605	0.557397672546211	1.2700123177918154	0.36651799103789406	0.2794672960962869	0.49369449346710936	0.026588449845600128	0.07223514126562826	0.5873070884129264	0.590242092121132	0.02574232289986735	0.09872820298319142	0.04974742089771126	0.08810073647556743	0.5741060936348105	0.15170068874746517	0.033686479157878015	0.03349769905804715	0.047870722617261524	0.034025082166283825	0.6017380554671845	0.09743137257082665	0.43140039040637884	0.23266348448152355	0.04893653109397146	0.039071413527348095	1.2168138279659027	0.04953368814286848	0.028582103405322423	0.2855450766442603	0.09232351450913061	0.19186003862964837	0.0	0.23180823797961356	0.19508973326303433
eti166	0.5729178847477945	0.5021549422313616	1.2246003606101155	0.3006766272208627	0.25526033491917743	0.4672618642925828	0.23499983846222952	0.19234021242008573	0.3950475247577847	0.4247973767036619	0.21990607290176473	0.1579117511476527	0.238126150761529	0.2211674539364688	0.4199310923218828	0.16622463174701513	0.23872260461320177	0.22520997212295302	0.24993426433757002	0.23520411261331314	0.49911258058196567	0.25848533601245594	0.3704318595527319	0.25531476594444646	0.21331620145165664	0.2098473280297153	1.1696462136428698	0.2196213991734251	0.22252500866214817	0.1159287196196343	0.16163244116486178	0.10552069048677208	0.23180823797961356	0.0	0.2790258350021594
eti167	0.6495455673282825	0.6377316216837333	1.1150405813114634	0.441054246450821	0.36348528646575307	0.33638401409525515	0.19708899860224074	0.1812746647029026	0.4087532765853185	0.6523661749430292	0.18114760505042743	0.1686346644935373	0.1914319528120907	0.19843438017667722	0.5205252970527945	0.23816789230918867	0.20078168718931805	0.19697098581908332	0.21388019140745912	0.19594705959010628	0.5584798074941383	0.10470615657460978	0.49767466911034336	0.19574244872953675	0.19086506356672475	0.16915593280852187	1.0951823759256638	0.18753800828433598	0.18587024005836086	0.3372053811416843	0.15405450271320426	0.24530154034268797	0.19508973326303433	0.2790258350021594	0.0
