	ec1254	ec1270	ec1278	ec1306	ec1322	ec1325	ec1341	ec1350	ec1353	ec1354	ec1357	ec1364	ec1367	ec1369	ec1372	ec1382	ec1384	ec1386	ec1388	ec1398	ec1401	ec1403	ec1404	ec1412	ec1416	ec1417	ec1419	ec1428	ec1430	ec1433	ec1436	ec1441	ec1449	ec1450	ec1460	ec1468	ec1489	ec1490	ec1492	ec1497	ec1498	ec1500	ec1503	ec1505	ec1508	ec1510	ec1511	ec1514	ec1521	ec1524	ec1525	ec1526	ec1529	ec1530	ec1534	eti112	eti122	eti124	eti126	eti146	eti147	eti149	eti153	eti154	eti156	eti161	eti164	eti165	eti166	eti167
ec1357	0.5079903285451183	0.4042442015475453	0.6666107855283965	0.473731104660007	0.1827050214206871	0.3874061434106074	0.3884050787445359	0.4183870194589433	0.5672240118569938	0.5722810155354175	0	0.2237451508268465	0.3133205902374396	0.1703878384868904	0.4701805531021231	0.2140375580619367	0.1983697061770341	0.3619438961193182	0.4353079836369615	0.3967105523919	0.6419885096033221	0.09375613358992473	0.3965213252116153	0.3565824625305503	0.07067635153180639	0.5501900970002248	0.246981829033124	0.404879340782866	0.07519532690105467	0.5305576115541168	0.1145417330914659	0.8507014956163816	0.8124857707855891	0.4778500016705309	0.723855688904977	0.1966801423267515	0.4373202737862876	0.2917182571818234	0.2655965746407156	0.4076215923322991	0.7388518255980707	0.2636532554627437	0.4271868101428674	0.1276102832185037	0.6456036947848551	0.7016732364473581	0.6937849858836916	0.1213424878119969	0.2934869664996519	0.2047223901836816	0.1026455931354509	0.444248234630394	0.3588875689718879	0.7540046888944879	0.433539021040065	0.1887762999942723	0.2090118312994435	0.2817845443633204	0.1141046702666608	0.1505226792211723	0.1407960507584531	0.727552499608954	0.4764233809241297	0.2663571037684682	0.6424569346210899	0.3401589838446528	0.3388286523188891	0.4875127095428277	0.5211681440270318	0.3994102631945884
ec1364	0.4525970836766393	0.4162108845768842	0.6238668809122467	0.5036464473476893	0.2745161319358509	0.3321409928101531	0.4545948741315525	0.3929073131908896	0.5529613472671716	0.547122196731905	0.2237451508268465	0	0.1786330532914413	0.1834718273892397	0.4127169183299507	0.09965284931286651	0.1375625054527315	0.4246402589840275	0.4188040187590018	0.405201733185804	0.6616492436038982	0.2396466179274446	0.4530984199072468	0.4321513170231209	0.1780897139940475	0.5491136819156436	0.2326881684710972	0.3351488270039263	0.2157606774691961	0.5307373150663952	0.2179871140951453	0.8370562310673698	0.8158857834301636	0.4618272462961238	0.7113277568644363	0.1940004497563137	0.4446666724511265	0.3194902975720971	0.2641908821302925	0.4769193138972785	0.7191178640112759	0.2602233745934025	0.4201982643182143	0.2706101524404338	0.6330314338729596	0.6623073911708893	0.6798043870784047	0.2112147829584913	0.3448658296863316	0.2028036360846041	0.1932751130165818	0.5035423861960194	0.4128238285038631	0.7389938061756191	0.4790359292858655	0.2648105069963183	0.2502760977482891	0.264258124295902	0.2157681937646681	0.2365228704514024	0.26171313160813	0.7056418840376741	0.4107152881868172	0.2572399876289811	0.6170760308791997	0.3271870979857093	0.4054696955901343	0.5145843879449193	0.5183428881880566	0.4467183054895518
ec1367	0.5093110787006864	0.4633568951395788	0.6204698726530361	0.4972030407269002	0.3491083576292414	0.4034357856060821	0.4512482497831612	0.4310653469251007	0.5517382484656399	0.5760088196266157	0.3133205902374396	0.1786330532914413	0	0.2794747590242041	0.4152951946854195	0.2339111445084915	0.2700873309103677	0.4765615197566676	0.4686554655487043	0.3949791786681191	0.6515636018277999	0.3277732604881339	0.5058173385549505	0.4804006481991644	0.2796292401012742	0.5422035110243456	0.3230295346249067	0.3592360555652346	0.3093811647427508	0.5597496170750981	0.3175276732002255	0.8262246859523092	0.8050434834701735	0.5123959509644864	0.6992820672871576	0.2909852389544622	0.5050462815080176	0.395009471455898	0.3433453142921335	0.5224455340455587	0.7095569465232144	0.3443469983731615	0.4671358946936329	0.3561973418203304	0.6174659466127421	0.6545479731062925	0.6694382464335553	0.3120905992970636	0.350697377374377	0.2901814232729485	0.2963136120784842	0.5493220277382986	0.4745781568751182	0.7266110905469826	0.5271436426494535	0.2759788334220178	0.2657351528630511	0.3616958726620703	0.3159070061031284	0.3326206832439354	0.3563745458876469	0.6924053787088629	0.4434994586462142	0.3407805055930713	0.6095994112857569	0.3274821618959335	0.4557778199033017	0.5532398394754557	0.5605514199127463	0.5009637308683871
ec1369	0.4386355674527222	0.3888712819916273	0.6324456452075959	0.5021867603486947	0.2393324090680171	0.339838292210171	0.4227708924344356	0.3730030746381142	0.5028021095806463	0.5187908390352863	0.1703878384868904	0.1834718273892397	0.2794747590242041	0	0.3810141867493239	0.1871895675711966	0.1011592725508717	0.4037319980744727	0.3550491225442556	0.3900305316849684	0.6561975231582021	0.1201350826841936	0.3860263154316725	0.3562787078268773	0.1561700385206665	0.5082228724503483	0.1236047236159654	0.3800920581672747	0.1688071786803984	0.5203467776554823	0.1902443684242571	0.836077575409249	0.8106041714765138	0.4350474492384838	0.7133119849346816	0.1733695527969103	0.3916043890560389	0.3352203803983271	0.2363104700622742	0.4013036372378758	0.7178086879192765	0.1721104039010018	0.4060075077546407	0.1445724653108826	0.6347770569097373	0.673234975024964	0.678084928566388	0.1951621341217265	0.3508137685750959	0.1836176910064717	0.179133046506061	0.4378305939924758	0.3521661286792376	0.7408846577358803	0.4225178779836438	0.2494079344246262	0.2550378773549403	0.2691831859823807	0.1164116045569162	0.2279474048819446	0.1465595287662757	0.7000739981299117	0.4423229970080875	0.2423689381525765	0.6091704340742005	0.2682802824438028	0.3446457063972367	0.5213261832222502	0.4763150308439635	0.3900310991940622
ec1372	0.6011370716837496	0.557943821147504	0.6544358649632448	0.5645379838576781	0.487102182823434	0.5254266612974109	0.5359831879999855	0.5252756645724185	0.5541414834508773	0.6172430898932295	0.4701805531021231	0.4127169183299507	0.4152951946854195	0.3810141867493239	0	0.4522042513333709	0.4197655386335314	0.5830987934926336	0.4083720347538998	0.530874228766915	0.6856239764404212	0.4420307721448545	0.5451367354108461	0.5091592861310317	0.4673115894450254	0.5856966587162877	0.4090909432263009	0.4985258567769202	0.4799076236987084	0.632105707240104	0.4905784809239777	0.8102722627903034	0.7818048128167085	0.6099545514694351	0.7194756269601811	0.469968778858228	0.5564331000686932	0.5249772617690737	0.4781561871268956	0.5772631293952974	0.7110485469970108	0.4402649578353645	0.5561821319940554	0.4662770310118791	0.6381458631486487	0.6660306701628311	0.6979909565485669	0.4847668555948633	0.4674098721266004	0.4513097401166147	0.4738218011059424	0.5891223566544308	0.5453885864066985	0.7175941384512139	0.5612632331572368	0.4526130038916441	0.4263591703235825	0.4732074973447537	0.440085791619429	0.4829458070625953	0.4558403230551544	0.6614626807094722	0.5524154346096044	0.4535995095541597	0.6253100790205407	0.4306176708967687	0.5351478586203758	0.6208014274864939	0.6016344135995069	0.5639624331917301
ec1382	0.437507834372071	0.409907802101642	0.6119596126216043	0.4930235406980243	0.2753891314636541	0.311917620180367	0.443309325095787	0.3631175840461655	0.5589733750518984	0.5376707696613016	0.2140375580619367	0.09965284931286651	0.2339111445084915	0.1871895675711966	0.4522042513333709	0	0.1364106817092476	0.4267723325971682	0.4264807190417749	0.3992506841361892	0.6597604478614327	0.2190756756504313	0.4582296696342211	0.4289413691249744	0.1843667164541908	0.5543738363622606	0.2283407436017887	0.3340940518552815	0.2031286678993255	0.533531507988061	0.2038805216468985	0.8406072942452593	0.8186570197110232	0.455220507322151	0.716970764082094	0.1986554740355821	0.4541072007945959	0.3268031560400933	0.2681588692111267	0.4711880972385387	0.7260966548817044	0.2616213451397662	0.4109465217007747	0.2593619152910821	0.6522464063322468	0.6669249497207044	0.67878123773582	0.2071143804898023	0.3361503617610966	0.203829875361615	0.1965288842964071	0.5012386897777403	0.41981364770688	0.7427671648339739	0.4851925731991178	0.2689779344416697	0.2396685378799052	0.2812678891352947	0.2219478517578882	0.2400075510569113	0.2553431334513164	0.7169884673373347	0.4209907729420099	0.2510040938136115	0.6285244095682073	0.3404683641315465	0.3899578144863449	0.5080656063368587	0.5218896637871739	0.4520555963884985
ec1384	0.4003208383408943	0.3976038239898265	0.6219289875179217	0.5112149070582938	0.2600845505299171	0.3181634551531236	0.4347147956007776	0.4038634868009605	0.5179138284019019	0.5312204607938991	0.1983697061770341	0.1375625054527315	0.2700873309103677	0.1011592725508717	0.4197655386335314	0.1364106817092476	0	0.4182864133353545	0.3839978932387019	0.396293900056571	0.6589472970407357	0.1501333135941308	0.4033399152660206	0.3753847347823664	0.194741397948202	0.5181234795010922	0.1807889541052238	0.3349182814207215	0.1978300069482407	0.5298466022614341	0.2124018575593476	0.8361181553461632	0.8124042564585355	0.4584759173772862	0.7159216228686359	0.19977851904403	0.4088865391728999	0.3532041655108168	0.2606886431090786	0.4195460260512147	0.7197253366343267	0.2046630674162044	0.4183450382987629	0.1720211704609731	0.6442436184676854	0.6663394254205293	0.6838905141579927	0.2216251951128415	0.3631213477767101	0.214017694363707	0.2051044865675226	0.4477490948099941	0.372629856322522	0.7434232699696457	0.441529184520742	0.2763892226080009	0.2769619090601101	0.2827612178929231	0.1446296486273053	0.2519550721182558	0.1665631392088253	0.7023559817382211	0.4259040391539827	0.257886180837636	0.6153289928353669	0.2889124947661323	0.3580804689599438	0.5260308894360303	0.488925356515193	0.4117183641665534
ec1386	0.6057930679835046	0.5318666349046671	0.5596026008367528	0.3182050200278757	0.3990815621624426	0.5267702180734679	0.4523358769077099	0.5441804476945281	0.4807987230022277	0.4428984696465813	0.3619438961193182	0.4246402589840275	0.4765615197566676	0.4037319980744727	0.5830987934926336	0.4267723325971682	0.4182864133353545	0	0.4952424629399436	0.2024868081777075	0.5207729312461715	0.3733453079859421	0.2823572918094659	0.5173003351430363	0.3408014191867036	0.569366344597286	0.4544155179189742	0.4659484364745518	0.352721476580567	0.3613682315342469	0.365068359079248	0.7946822367997228	0.8337028622286201	0.2542931204525901	0.701025339771795	0.4096314629378034	0.2942046228694632	0.4661294647337584	0.4568905338546451	0.2349550780712952	0.7211909322570629	0.4564369883279198	0.5461880789959803	0.387179942386962	0.645451223419477	0.6327630021183764	0.7334206026096616	0.3775277833163867	0.4706553782171122	0.4123882996477554	0.3605875839551417	0.3272553338743366	0.1796062012659722	0.7480850710701954	0.4700918901668906	0.41148641635523	0.4149792332934863	0.4604384563862817	0.3660353193725751	0.388734799851819	0.389687645567421	0.6531613800744206	0.5767893629746343	0.4592056717264507	0.5637855672834812	0.5034398212676443	0.501999849390917	0.5986421257403977	0.3777452791245082	0.229627914337931
ec1388	0.5744999329068258	0.5415433751262203	0.6607624195332139	0.5492096523280501	0.4630432815511628	0.5105898185089212	0.3139995891577823	0.527148236576596	0.5287176514179496	0.5592905738009427	0.4353079836369615	0.4188040187590018	0.4686554655487043	0.3550491225442556	0.4083720347538998	0.4264807190417749	0.3839978932387019	0.4952424629399436	0	0.4740652647738275	0.671310002069095	0.4056165249005618	0.4783722687016531	0.484943910678161	0.4200389988410069	0.5578695543852785	0.3974825200253722	0.2588456560920281	0.4464945464606304	0.5622865085743427	0.4513894427967567	0.8350447346670685	0.8192486366549772	0.516158272360101	0.7205134984592144	0.4200310190113535	0.2988753135660527	0.5077458548641628	0.4507165170468586	0.4933121037084782	0.7187837364488245	0.4103040458970559	0.5498455284807925	0.4274705023519701	0.6548329242994241	0.670043067488744	0.7243806025725745	0.4380914477072674	0.5172578630697521	0.4332653364533904	0.4333439315805098	0.514923207251761	0.4412500936180324	0.7449151928338619	0.3209385484712212	0.4556413120669232	0.4637593813786672	0.4755494267385539	0.3888730354918947	0.4540459602784702	0.4205707986177326	0.677868601258826	0.5411210107345504	0.4550092062806938	0.6330086789600714	0.458348576277433	0.5204687672921544	0.6003410383321464	0.3755620644020649	0.4659386095076262
ec1398	0.5905380009841457	0.5120737169971612	0.518052480480201	0.2809012961496922	0.4211740774090036	0.5038496507842457	0.4194287355033996	0.5208284014024233	0.4262485265999142	0.4250772184416738	0.3967105523919	0.405201733185804	0.3949791786681191	0.3900305316849684	0.530874228766915	0.3992506841361892	0.396293900056571	0.2024868081777075	0.4740652647738275	0	0.4879716274578415	0.4024823405382272	0.3188910051667449	0.5157286566430818	0.3765103182332321	0.5014687709268804	0.4187466787345032	0.3880238075049749	0.3661702040628818	0.3873964699544403	0.3657988058959087	0.7730417245263479	0.8214947186580681	0.2232515616630132	0.6672282409042977	0.3910993954107866	0.2774109823428919	0.4839909145322146	0.4323376364228321	0.2465128098255094	0.6868598242751131	0.4378999106651373	0.5319360183088271	0.399212990644172	0.6201978045748492	0.5934771427466858	0.6976030897788997	0.4021753471853898	0.4130137357197733	0.4040677371628391	0.3878411445170435	0.33915368369958	0.2144373116860515	0.7176002486463795	0.4951244483094616	0.3689834260064763	0.3694678493612188	0.4460938325502961	0.3962906160304798	0.4207427756593507	0.4003760310574883	0.6058520762274313	0.5539074697320691	0.443293962814186	0.5103562328483106	0.4283334865987594	0.499406256023907	0.5916612163222683	0.3463182150734387	0.260639348065066
