# Constructed from biom file
#OTU ID	ec1298	ec1314	ec1346	ec1356	ec1359	ec1361	ec1377	ec1378	ec1380	ec1390	ec1393	ec1396	ec1408	ec1409	ec1411	ec1422	ec1425	ec1437	eti101	eti111	eti114	eti121	eti125
832890048e0b5b0c867d1e23b66c6e34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	383.0	0.0
5c62ca5a6dcf43e8e490585e20f4cdc5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ff8571a3ec359b72cc51f3cdd9ecc72d	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d2206fa76e1b08fdf81e02a3e2e1b807	0.0	0.0	0.0	1.0	0.0	2.0	14.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6229413ffe18b9dadcec1c362f8f3fb1	68.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
04846f5cbd665fca3546c8f026bdd6cd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
b4e526cb58532e9b989a5a02c98a9fcf	10.0	33.0	0.0	1.0	3.0	0.0	0.0	0.0	40.0	0.0	0.0	21.0	0.0	5.0	2.0	1.0	0.0	0.0	4.0	9.0	3.0	0.0	2.0
541ca3788e1db28567f5fae4fba50c8d	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43bdaab03b7e02d18d969cefddd8521d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53673104757ddb4735a01c687658ba52	0.0	6.0	0.0	7.0	1.0	13.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	8.0	0.0	0.0	5.0	1.0	1.0	0.0
016ad2c2572c3430d2604d32c23fb85f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
be594b922d2adc5e64b00db692c66ef2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
85b020f842da1a4499e98abc5420ab98	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4d7de0fcf5442a3bbc71e15cc7365f70	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4b004b387a9dfb2089ec7fc39dd54e98	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
711c7705b1240fc1005e3cd4d7dbcf6a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
7d9cc6b65b678b7165f21d4db4cc6996	6.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	2.0	2.0	7.0	0.0	0.0	0.0	9.0	0.0	0.0	4.0
fee0aa6d0d2179288e0bd08d2eb63a60	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75bba2842ab9a0d25873dcd66cb45b5a	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b4a9e144b834d649313fd2ab1a265ab3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
b971d9f1bcbee21de4219a5cea16e14c	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	3.0	11.0	1.0	3.0	0.0	2.0	0.0	9.0	0.0	0.0
94e79afce3eee86a4329880a04999812	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7137da4d66d1e80b5913036e4971e645	0.0	0.0	0.0	165.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66142658d351cdabc12b577336ab1eca	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
72aa37bc966cb2a38898aac50263eb03	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14cd2c58454095cfa7ae99a372986843	0.0	23.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4e7a19383a33a6ef58386ea250c62b8a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
efc3bcc201d152571a9e612fadc43637	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61cdea2049ad78d0d85387fe704d7ef4	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40e29be193f5332b1ce2c71598806dc5	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4d752351fe06081312bb785e73b2ce7d	37.0	4.0	68.0	0.0	9.0	17.0	30.0	12.0	30.0	1.0	52.0	16.0	7.0	6.0	9.0	3.0	8.0	14.0	0.0	7.0	3.0	0.0	2.0
8fb97d19ee49665cbb3b11c2daf23bb0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36391e947c3f128143bd176e3c6ff195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
8aa69f02826f9fddad8119450f3307c2	0.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e18c15f05e7db00485ae0906171d9e8f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
3ec6553c578b1d179251d1df6d6e04ac	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20c529baaf210252e84df64cf00c1fed	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7545f45c8a77205855745a8249ad8f4b	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e48a6fb20346943c4f53e88e4af35b1e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4b36a550edcb932e29ab7959cdb1cd30	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
231ba0cefcbac3144df093c3e3f857d0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fef120cae8b056648eaea1552ece98ab	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0
91fece3e94429dc5d64f3d2701526640	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b1b0d0f6c736d7560043b5105fc7fa2e	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5db695fc90738ea303caf1efebfdf158	0.0	0.0	0.0	5.0	0.0	8.0	12.0	0.0	0.0	1.0	0.0	27.0	0.0	1.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
753a17cc936c0df0589a6985342a01f4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7cce9337eb976e351602a77affc22ad4	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5d53223844ab9a986669edc2d05504d5	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cea97af296cf884a46db0706e9880b3a	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48253aabe44552fb432ce12fce88e545	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
00c23a270e039db7c4ae2e33d66ed7bb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
8ba1a5a0650442845ebca5998597bb87	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8d2836cca93949ce11251016a055a604	0.0	15.0	0.0	5.0	145.0	3.0	0.0	0.0	73.0	4.0	0.0	0.0	127.0	0.0	0.0	0.0	0.0	9.0	1.0	0.0	0.0	0.0	0.0
cacfe596fc364229cf28eb0deac659d0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
87d9776f935e52f8e738a74914d75a97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d6554c776ff2f5b66a5bc34967efac90	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2f968efc8967915bc47bf21c4d3d0c79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
fee8295c632f06842eacb1aaac8fed79	0.0	10.0	0.0	28.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	6.0	0.0	0.0	0.0	43.0	1.0	0.0	1.0
8fd5c1b566d2156117d8e77ef5107ed6	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
72a9033a88a1acf5c62bb54d6eece7c4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
93bd2927008214aecdafdc4ee3b92ab1	118.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4f6ed50cedb83ca007538d6c3da4218c	25.0	2.0	22.0	3.0	0.0	11.0	154.0	1.0	2.0	8.0	211.0	4.0	3.0	14.0	12.0	15.0	53.0	13.0	22.0	48.0	24.0	3.0	7.0
1959cfa38a1e0c7c3a303b1d2e7afdb0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
b8208541a180c07d3773195b8c49b9d1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
09471defff1afc194b84eca1402c7ea1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
d0fee61f7a5f5fddb96726100a392356	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ea3b4a60454cdbd25a6ea2d709cb5e22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
2bb740d7130fc7e153204ee71a07f291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
684066504a621d4c41bf6428fc0a01b6	0.0	0.0	0.0	7.0	0.0	7.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	7.0	3.0	0.0	12.0	0.0	0.0	4.0	0.0	0.0	1.0
387145be3dab8d776ee40c0683e49bc9	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0
202a16d8f36c48d907fddec1274f4da3	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0e991aa9087258912e729029ca250d93	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f970d19f4bda87c2da98dafeac990757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1019c43d2f94356a5f3dca52c7dea8da	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50f735a14f928b94c717604fb98f4ae2	1.0	0.0	0.0	1.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0
f40b84b7ba3238178f938517c7b15655	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	0.0	0.0	0.0
5dd072ad1518b87b1811f964452c606f	0.0	0.0	0.0	4.0	0.0	11.0	21.0	0.0	0.0	0.0	0.0	8.0	0.0	2.0	8.0	0.0	33.0	0.0	1.0	0.0	0.0	0.0	1.0
2054838e2c40067faf27865d4a90d7a1	0.0	3.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	7.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0
ec40956c374f0af5645ada7c94e69dd3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
3e765c40031cfa11d6b16b98b8c459ea	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
04508dfa52f56b5320c5e07ce47e4188	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
abfbc5f1a562ca958e2cbe286691df2a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
21ee9975590c2227650d1491b6b5dd55	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
640224e495290c22f43e7b8270c01feb	0.0	1.0	0.0	173.0	0.0	26.0	0.0	0.0	0.0	5.0	7.0	12.0	10.0	0.0	4.0	5.0	0.0	0.0	2.0	14.0	3.0	6.0	2.0
c86ffd196b0078ccecba86a814ebdfc5	0.0	5.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
8d7742e2cb545e43cad1e0cc57c7bbcb	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dd5ab7a36646b3be4b36efced1171314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
29b8bb778d06cc421aa44823411a1c16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d5f374e0be92a95ec77fca5059a99138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
caf579d78116abeeddd77e1b9b5f0a39	11.0	3.0	26.0	4.0	12.0	51.0	131.0	2.0	61.0	24.0	74.0	11.0	4.0	19.0	44.0	12.0	85.0	11.0	136.0	140.0	17.0	1.0	38.0
17f5c6713b4eeff55415b6789887ad66	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e9a14d164ab0512dd06be22c1ebb0cd3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
1d03c9a09ef81ef1e7750d3c0280fcc3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
6a3984d11960392c9a1e95046cd663e7	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4639e0a449a43151cf016412a2f2c99a	8.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
965525186e684d93b0a4c6fef3d1d32c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
618d1bc6f7f775064d324b932c38d7c1	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d053907f2a2193117c05eafb719a9bdc	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
148cd027bc01f6bb4da4a1db8e931977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
73ddca14d61f9ee3cb333410cc773155	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
bcdfa2136cd67ada623fcebc30ad395d	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9dc687c36ef6aa509b81bb18b36ef2c0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5d603b575153449bc1b32797f75335d7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6f63b126511491df12ae863284df3ad9	0.0	0.0	0.0	0.0	8.0	3.0	0.0	0.0	7.0	7.0	7.0	0.0	0.0	0.0	4.0	5.0	0.0	0.0	9.0	0.0	3.0	0.0	0.0
9aae66ef73eec18b8660bf9564be3fa5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48b973539a6b4cd2e54efc45ef7d620e	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	3.0	7.0	0.0	0.0	10.0	0.0	0.0	2.0
e314b2d6ae65172bc692265c8706565c	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68043f9aaf0cc18444fdf46a43b1e012	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
08cb971af25f6d2903f9eaf603743ddf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0
f6e5cb5199937394c59032a912e315dd	0.0	7.0	0.0	5.0	1.0	3.0	0.0	0.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	3.0	0.0	0.0	6.0	1.0	1.0
