	ec1249	ec1257	ec1262	ec1265	ec1298	ec1301	ec1309	ec1314	ec1317	ec1330	ec1346	ec1349	ec1356	ec1361	ec1362	ec1368	ec1377	ec1378	ec1380	ec1390	ec1392	ec1393	ec1396	ec1400	ec1408	ec1409	ec1411	ec1420	ec1422	ec1424	ec1425	ec1427	ec1435	ec1437	eti111	eti114	eti121	eti125
ec1346	0.5312953878829769	0.5647805247585125	0.4535552487345178	0.6217128934405284	0.3986248942413796	0.582909626431245	0.6602325821733458	0.21816531699678843	0.3485378251887702	0.540339001021134	0.0	0.4681880376102698	0.45200711776781627	0.4163189582253001	0.4511102744900042	0.4660348956651834	0.5024165987136161	0.47837298906988207	0.47531702560049355	0.4118355777108374	0.43135705439745126	0.42845646143572585	0.5012864174901611	0.48623838651226226	0.456816194418768	0.4470714238140762	0.5375777276733166	0.4200583864474296	0.5661631758024364	0.4993844018729914	0.4855479054455287	0.49162639081660825	0.5486606932710832	0.5331077147470604	0.6367512254485101	0.599260834086267	0.5521100763902225	0.46889731556905273
ec1349	0.4901154509758048	0.5695520324417959	0.4642973932483806	0.5720642795780817	0.35874885293087116	0.4270930908085889	0.5608926624411634	0.5079043416724436	0.5782418247445423	0.405929318608678	0.4681880376102698	0.0	0.4234906815302405	0.41858565391220054	0.4653770353764612	0.4730225820990239	0.5155465825673682	0.5090779780602146	0.4969613559808226	0.425265701285067	0.48202031831864045	0.5778343848443613	0.5559304424586385	0.3489761440061866	0.47860302363843266	0.4082406009940608	0.38667603453116645	0.3658406618759471	0.3981348392333585	0.4820086801411823	0.5311197671920164	0.53791668923224	0.33277129841658903	0.3977295564477557	0.4830775698358552	0.4379815302041127	0.39943011820851826	0.479380171308649
ec1356	0.614299715001441	0.4397590422633723	0.35739548363439555	0.6649499704670297	0.5960250805814338	0.5822865576356793	0.6545045111844378	0.34081981592069477	0.48889912158266147	0.3912553202920563	0.45200711776781627	0.4234906815302405	0.0	0.19977165414531273	0.15622377669693396	0.6074717770661885	0.6500156598946389	0.2610692273102767	0.2429124921363397	0.08347665875684848	0.29972767789478777	0.5641636660487086	0.36879130753489286	0.33180932414294423	0.2184815389877876	0.313699549345086	0.48205817870090617	0.25668569988623546	0.3751220636459578	0.1877568804431494	0.4446297722297095	0.4032195901270126	0.38787371429772044	0.4458669410682887	0.5756369657770262	0.49326076657270546	0.49385969645154854	0.39877807846287233
ec1361	0.590811505128867	0.477981765761993	0.414485647125228	0.6441179987400557	0.5578312244752093	0.5490262863092107	0.6671286694481517	0.33879369342289334	0.4815543960967915	0.39641608480362883	0.4163189582253001	0.41858565391220054	0.19977165414531273	0.0	0.20622841964019933	0.6132533810844871	0.6281322595140552	0.2565365021424053	0.2402505622099987	0.15588745526185296	0.334242649924077	0.5376411994236321	0.36400235153988403	0.34442611070939644	0.21521570315733626	0.2752257716758818	0.5326538484503214	0.2540072619450341	0.3996399440959438	0.22531270076287455	0.43945595729840536	0.35934992793951975	0.42951466427360746	0.44037136969336016	0.5589736822432688	0.46707272229768837	0.47373398005586353	0.39497993134586123
ec1362	0.5848734172110637	0.43038623290020167	0.3419674582495522	0.6647898978127702	0.5918858947382404	0.5555267825175205	0.6763469424596753	0.34674879768466127	0.42157735141625297	0.31421176795677913	0.4511102744900042	0.4653770353764612	0.15622377669693396	0.20622841964019933	0.0	0.5860298287944145	0.648438806683192	0.12727221592207605	0.12888698930056117	0.15226034757890847	0.3426602766038816	0.5322818818255428	0.3599584228321008	0.3319442707411648	0.11746506007045691	0.27290472090679935	0.5201874179738256	0.228456577898836	0.3588742289429571	0.1440383513311997	0.4352466446986507	0.38262338383711764	0.4186051563813806	0.37847454902208805	0.5378837589838225	0.4829478950932145	0.46997774883020893	0.3394735452353294
ec1368	0.536462096445563	0.6851765789494824	0.6113679520253502	0.6042315309345659	0.42279836544632604	0.5818961299753218	0.6051120313948637	0.4998571767535219	0.4867935157205589	0.505499145156413	0.4660348956651834	0.4730225820990239	0.6074717770661885	0.6132533810844871	0.5860298287944145	0.0	0.4723941444816561	0.6327231768351957	0.6284945404811995	0.6065218683502696	0.6107930054069005	0.5448030538332235	0.6349371400517806	0.5226477795291725	0.6117343590829549	0.5533376680075403	0.4842735232173677	0.5816957701794546	0.5296530122438864	0.6212526231230076	0.6105226305597787	0.6410567568874795	0.4781739062106571	0.507938620362254	0.6010789641227432	0.5827803734874151	0.5628866686157546	0.602267215101359
ec1377	0.5901465679123359	0.7173286597159769	0.6739393206947499	0.5612672743372863	0.4359693631099628	0.6197710285986456	0.6568910835550674	0.5495676609196122	0.560471106040188	0.6048826108904283	0.5024165987136161	0.5155465825673682	0.6500156598946389	0.6281322595140552	0.648438806683192	0.4723941444816561	0.0	0.6779290460689262	0.6751622200911431	0.6294106682060183	0.5308849601843841	0.5559108129888073	0.5426018116591579	0.5875409478151737	0.646218985300535	0.6280049152578918	0.42510804032380173	0.6201027603878811	0.5748303623839889	0.6583861360094846	0.5367656998480973	0.5397144519703936	0.5474907552278779	0.5645930511225651	0.5668446459331965	0.5900256243729693	0.6025617185470795	0.620011500487817
ec1378	0.6123026639976211	0.46027255963222774	0.4058327765264508	0.6900941979735816	0.6213178661015282	0.5840846534314786	0.7130044026597522	0.42154054501009935	0.38307377728379977	0.3501715809727422	0.47837298906988207	0.5090779780602146	0.2610692273102767	0.2565365021424053	0.12727221592207605	0.6327231768351957	0.6779290460689262	0.0	0.02559400370825769	0.2364634834875888	0.4030691560557782	0.5666071741124408	0.3159971331475996	0.3952690367207796	0.16833887233156303	0.3527563655085936	0.5702720381182382	0.23980467034563657	0.3486879937160786	0.11471762603685144	0.3985105173325821	0.34216553263141225	0.4043514420955373	0.33297610876362677	0.5382797223867324	0.4866410368210399	0.48664689618615947	0.3086115960324287
ec1380	0.6070963814931645	0.45508368130313664	0.4013402366923126	0.6868680526017218	0.6172860205763232	0.5799204455917818	0.7103839761903132	0.41077666954189934	0.38021899060353864	0.34270712027585604	0.47531702560049355	0.4969613559808226	0.2429124921363397	0.2402505622099987	0.12888698930056117	0.6284945404811995	0.6751622200911431	0.02559400370825769	0.0	0.22877341044540048	0.3934685883444933	0.5635084682046494	0.3128778634388929	0.3896174687172054	0.16049286809486488	0.34415497406869805	0.5629137328072504	0.23050778175210906	0.34210650061722986	0.11214932474294922	0.38833983246606846	0.33835452498332474	0.3969675986546391	0.3251366399904821	0.5293944136841435	0.4795105541372512	0.4805014227511331	0.29607686430061697
ec1390	0.6044622042462371	0.43133455269580717	0.34672506468209296	0.6439898641053239	0.567354283782444	0.5734064713234487	0.6497364271176509	0.3359475593568604	0.4717768066768826	0.3850442782891534	0.4118355777108374	0.425265701285067	0.08347665875684848	0.15588745526185296	0.15226034757890847	0.6065218683502696	0.6294106682060183	0.2364634834875888	0.22877341044540048	0.0	0.30452289310712155	0.530316010485504	0.3599706026860647	0.31664407661151733	0.19506780686537312	0.3217741294717003	0.47762178903131625	0.24602534003621027	0.37277480624329173	0.1877470270417215	0.43583785499089656	0.3936155228933911	0.41151244122449965	0.43215985713246274	0.5746249373231126	0.48706434834375567	0.5019222267915263	0.3932284851028035
ec1392	0.5839644254217815	0.5123419755228193	0.464315554354858	0.5479882994111507	0.5656852456551809	0.6052475387473527	0.6662830080952679	0.3608854141293821	0.48979297178525993	0.48079873891771574	0.43135705439745126	0.48202031831864045	0.29972767789478777	0.334242649924077	0.3426602766038816	0.6107930054069005	0.5308849601843841	0.4030691560557782	0.3934685883444933	0.30452289310712155	0.0	0.5646582454759311	0.15509664092706493	0.42503587462077075	0.3924111262458212	0.41912755354008646	0.33716186953527466	0.38473709127675515	0.4690111654306731	0.3436388073855296	0.2498559834517821	0.1394477550186822	0.5092506319073759	0.5280131386760483	0.5938174481234555	0.5294465038241492	0.5566633415152854	0.4908120451473311
ec1393	0.5796786480496331	0.6485914396483031	0.5464327398585941	0.6205546543093654	0.5102424686492222	0.6326563895224683	0.7204072739506209	0.44767221430222204	0.48417192410985943	0.5590428079719116	0.42845646143572585	0.5778343848443613	0.5641636660487086	0.5376411994236321	0.5322818818255428	0.5448030538332235	0.5559108129888073	0.5666071741124408	0.5635084682046494	0.530316010485504	0.5646582454759311	0.0	0.5738757226291502	0.5811655674913657	0.5508685228174073	0.5238085421540002	0.5960617033792855	0.5043022802962419	0.5819874959199673	0.5649208182967701	0.5677055020437368	0.5870065635507953	0.6066538982912735	0.5674743480794971	0.6307645429472709	0.6198290662207849	0.5922463903188735	0.5731934662535708
ec1396	0.6183168936824759	0.5574239816524286	0.5193474369312683	0.5589730359675643	0.6031127818569019	0.6374758408845451	0.7274270833963796	0.45566376979470075	0.43212693974496297	0.49338263340155497	0.5012864174901611	0.5559304424586385	0.36879130753489286	0.36400235153988403	0.3599584228321008	0.6349371400517806	0.5426018116591579	0.3159971331475996	0.3128778634388929	0.3599706026860647	0.15509664092706493	0.5738757226291502	0.0	0.5124562065656267	0.3748609613189265	0.4741678630712586	0.39158502096162784	0.367987979463651	0.43989258540971043	0.27975557138834806	0.16394847891766479	0.06309930845851226	0.47050939705483996	0.4823611758386699	0.6136527500992646	0.5461268075859816	0.5811240496900135	0.45417383374467063
ec1400	0.4591302414103932	0.5080478639149993	0.4437652206213062	0.580349977816417	0.5029144044781317	0.42470774636692205	0.559283320468654	0.3895809329032393	0.5582016391127026	0.2830700129569703	0.48623838651226226	0.3489761440061866	0.33180932414294423	0.34442611070939644	0.3319442707411648	0.5226477795291725	0.5875409478151737	0.3952690367207796	0.3896174687172054	0.31664407661151733	0.42503587462077075	0.5811655674913657	0.5124562065656267	0.0	0.3530626588217661	0.32906269050010584	0.3950441013193376	0.42317703677889734	0.2725529851704974	0.4022820590225085	0.5502425929812478	0.503103269178673	0.3314440036579246	0.27968788750241574	0.47224710607532305	0.37187003789751727	0.3762798453435165	0.4920421344228037
ec1408	0.5853154319637197	0.4403253495119721	0.3788819341787263	0.6757973627506835	0.6103473194746687	0.5655337806199865	0.6804077566203474	0.38283083144881846	0.44587445623308286	0.3673879028099636	0.456816194418768	0.47860302363843266	0.2184815389877876	0.21521570315733626	0.11746506007045691	0.6117343590829549	0.646218985300535	0.16833887233156303	0.16049286809486488	0.19506780686537312	0.3924111262458212	0.5508685228174073	0.3748609613189265	0.3530626588217661	0.0	0.3192089730806468	0.5283690184926239	0.25318991713336486	0.3611598869644411	0.2306010182277792	0.45221895746171753	0.40889783630528354	0.4466025889862154	0.3703274808172809	0.5579512393278726	0.47727509360132947	0.4694135295378693	0.34149428712206414
ec1409	0.5434110544397682	0.5252752573796475	0.45869085690321726	0.6163684041976701	0.5334693748049802	0.5052729508605986	0.6192487110137331	0.3932009666887351	0.4879657780167523	0.3935924462683072	0.4470714238140762	0.4082406009940608	0.313699549345086	0.2752257716758818	0.27290472090679935	0.5533376680075403	0.6280049152578918	0.3527563655085936	0.34415497406869805	0.3217741294717003	0.41912755354008646	0.5238085421540002	0.4741678630712586	0.32906269050010584	0.3192089730806468	0.0	0.543682097431662	0.3360817080631781	0.4053812991505079	0.34731629520651425	0.5220485807258102	0.4692771558078643	0.4001724048181092	0.44984672749689375	0.5418114633943263	0.45523279779166936	0.4815583599024405	0.40223221978443063
ec1411	0.48023370423105416	0.6161641837880707	0.5360950994133475	0.4683418809154801	0.44741115637523265	0.5667353964429239	0.5848428830738052	0.5285323610474613	0.6091419547099889	0.47349918870824015	0.5375777276733166	0.38667603453116645	0.48205817870090617	0.5326538484503214	0.5201874179738256	0.4842735232173677	0.42510804032380173	0.5702720381182382	0.5629137328072504	0.47762178903131625	0.33716186953527466	0.5960617033792855	0.39158502096162784	0.3950441013193376	0.5283690184926239	0.543682097431662	0.0	0.4852254312175438	0.41149859099485436	0.5273868326596118	0.36226268862114497	0.4089810394623848	0.40134504668041343	0.40057933087171865	0.533859726709256	0.5123800034248502	0.496752079618135	0.5507568301565045
ec1420	0.5469265913939523	0.4827666528049561	0.3448104078780472	0.6115599573755583	0.5152709125583785	0.5394516965622956	0.6421776358843447	0.45437334726980705	0.457513289886092	0.39460173708690927	0.4200583864474296	0.3658406618759471	0.25668569988623546	0.2540072619450341	0.228456577898836	0.5816957701794546	0.6201027603878811	0.23980467034563657	0.23050778175210906	0.24602534003621027	0.38473709127675515	0.5043022802962419	0.367987979463651	0.42317703677889734	0.25318991713336486	0.3360817080631781	0.4852254312175438	0.0	0.3638081161905102	0.21294939708315466	0.3483379861953834	0.3868919156973222	0.4167338991075291	0.371160953468611	0.571925304932255	0.46119386783189054	0.4561714884216955	0.3063164374841245
ec1422	0.49996052648859174	0.5635536977442739	0.5157135837474416	0.5839615832748279	0.48551984454259256	0.5015658192954069	0.6012954333927792	0.5227031239555299	0.5158910564376508	0.2748361584289268	0.5661631758024364	0.3981348392333585	0.3751220636459578	0.3996399440959438	0.3588742289429571	0.5296530122438864	0.5748303623839889	0.3486879937160786	0.34210650061722986	0.37277480624329173	0.4690111654306731	0.5819874959199673	0.43989258540971043	0.2725529851704974	0.3611598869644411	0.4053812991505079	0.41149859099485436	0.3638081161905102	0.0	0.2878096474252573	0.48643856451856327	0.45966385044715063	0.22509319617285178	0.20053168574270955	0.45489663940259234	0.3182947404007359	0.4336101013811135	0.43476058746553875
ec1424	0.602286222686669	0.47900543902134307	0.4022592844095533	0.6579892506749606	0.5923638267280252	0.5779940111964776	0.6870758589972361	0.4170382027230688	0.4079938735022069	0.3584910268977268	0.4993844018729914	0.4820086801411823	0.1877568804431494	0.22531270076287455	0.1440383513311997	0.6212526231230076	0.6583861360094846	0.11471762603685144	0.11214932474294922	0.1877470270417215	0.3436388073855296	0.5649208182967701	0.27975557138834806	0.4022820590225085	0.2306010182277792	0.34731629520651425	0.5273868326596118	0.21294939708315466	0.2878096474252573	0.0	0.37578872744801917	0.31007496909468046	0.3521340852751495	0.37409227943621837	0.5350696314117438	0.4526130205225817	0.5132525172596989	0.3347641042543903
ec1425	0.5963874733639288	0.5894658578138163	0.49428271956054415	0.538206871406256	0.5585212108507254	0.626533380304937	0.6857955131379883	0.5076377696135433	0.4867402031116519	0.52706186338747	0.4855479054455287	0.5311197671920164	0.4446297722297095	0.43945595729840536	0.4352466446986507	0.6105226305597787	0.5367656998480973	0.3985105173325821	0.38833983246606846	0.43583785499089656	0.2498559834517821	0.5677055020437368	0.16394847891766479	0.5502425929812478	0.45221895746171753	0.5220485807258102	0.36226268862114497	0.3483379861953834	0.48643856451856327	0.37578872744801917	0.0	0.17935437132662357	0.5207032896524768	0.4670779057080582	0.6263429714112585	0.5739293709342046	0.5789585771422655	0.4506113952823463
ec1427	0.6016982156587886	0.5703058392684528	0.5356016086153023	0.5667810880193307	0.5886226026382673	0.6293412473314154	0.7110881551823961	0.44767625954826695	0.4407241597008812	0.5015032943675984	0.49162639081660825	0.53791668923224	0.4032195901270126	0.35934992793951975	0.38262338383711764	0.6410567568874795	0.5397144519703936	0.34216553263141225	0.33835452498332474	0.3936155228933911	0.1394477550186822	0.5870065635507953	0.06309930845851226	0.503103269178673	0.40889783630528354	0.4692771558078643	0.4089810394623848	0.3868919156973222	0.45966385044715063	0.31007496909468046	0.17935437132662357	0.0	0.4952784086305833	0.49390644613466134	0.5947817378347808	0.5262170509678019	0.5626206593656449	0.4739062715349756
ec1435	0.5024395716759806	0.5969629144791938	0.5492956966263335	0.5658767792096498	0.42311245090041155	0.4983499623323547	0.6083477393950509	0.556582927269623	0.5222176782491683	0.32749368664433554	0.5486606932710832	0.33277129841658903	0.38787371429772044	0.42951466427360746	0.4186051563813806	0.4781739062106571	0.5474907552278779	0.4043514420955373	0.3969675986546391	0.41151244122449965	0.5092506319073759	0.6066538982912735	0.47050939705483996	0.3314440036579246	0.4466025889862154	0.4001724048181092	0.40134504668041343	0.4167338991075291	0.22509319617285178	0.3521340852751495	0.5207032896524768	0.4952784086305833	0.0	0.28835033412296	0.4426791596322638	0.40481095759661445	0.3944089931780228	0.456353418226378
ec1437	0.4592914404814024	0.5629435409752788	0.47422418939332567	0.5790477102864193	0.4961554442819117	0.4690975819489632	0.5895460880572038	0.5374653495984058	0.5234668058333821	0.29014703813743237	0.5331077147470604	0.3977295564477557	0.4458669410682887	0.44037136969336016	0.37847454902208805	0.507938620362254	0.5645930511225651	0.33297610876362677	0.3251366399904821	0.43215985713246274	0.5280131386760483	0.5674743480794971	0.4823611758386699	0.27968788750241574	0.3703274808172809	0.44984672749689375	0.40057933087171865	0.371160953468611	0.20053168574270955	0.37409227943621837	0.4670779057080582	0.49390644613466134	0.28835033412296	0.0	0.45943675029345354	0.3983977826798285	0.37165726052803116	0.39863039630142155
eti111	0.583278166753222	0.6589057324057442	0.621539804758804	0.686950098151312	0.5691327793202431	0.5856112402261607	0.676627076586842	0.6071864300652868	0.6390073715407769	0.47025337158396413	0.6367512254485101	0.4830775698358552	0.5756369657770262	0.5589736822432688	0.5378837589838225	0.6010789641227432	0.5668446459331965	0.5382797223867324	0.5293944136841435	0.5746249373231126	0.5938174481234555	0.6307645429472709	0.6136527500992646	0.47224710607532305	0.5579512393278726	0.5418114633943263	0.533859726709256	0.571925304932255	0.45489663940259234	0.5350696314117438	0.6263429714112585	0.5947817378347808	0.4426791596322638	0.45943675029345354	0.0	0.3682552688965446	0.48034696572159186	0.5408626593744835
eti114	0.5166693087659076	0.6239205834793644	0.5905094949731758	0.6245215276138592	0.5263228149001412	0.5158093434442376	0.592887037834669	0.5661510757905446	0.5969828927022454	0.3578140732449916	0.599260834086267	0.4379815302041127	0.49326076657270546	0.46707272229768837	0.4829478950932145	0.5827803734874151	0.5900256243729693	0.4866410368210399	0.4795105541372512	0.48706434834375567	0.5294465038241492	0.6198290662207849	0.5461268075859816	0.37187003789751727	0.47727509360132947	0.45523279779166936	0.5123800034248502	0.46119386783189054	0.3182947404007359	0.4526130205225817	0.5739293709342046	0.5262170509678019	0.40481095759661445	0.3983977826798285	0.3682552688965446	0.0	0.49037327527006697	0.4809535116521637
eti121	0.5454504875654118	0.6156518509708874	0.5333842108577181	0.6463567947736371	0.5293780970535773	0.5072119033155353	0.6501366885960594	0.5602043416059396	0.6147529408072788	0.3928898079683649	0.5521100763902225	0.39943011820851826	0.49385969645154854	0.47373398005586353	0.46997774883020893	0.5628866686157546	0.6025617185470795	0.48664689618615947	0.4805014227511331	0.5019222267915263	0.5566633415152854	0.5922463903188735	0.5811240496900135	0.3762798453435165	0.4694135295378693	0.4815583599024405	0.496752079618135	0.4561714884216955	0.4336101013811135	0.5132525172596989	0.5789585771422655	0.5626206593656449	0.3944089931780228	0.37165726052803116	0.48034696572159186	0.49037327527006697	0.0	0.5151746273962333
eti125	0.5529545780894248	0.5384601859985572	0.44469467355538933	0.6560781610734067	0.5981044217453002	0.5461600961940363	0.6830890724100811	0.5140497028593257	0.45306329680860735	0.46338992988716793	0.46889731556905273	0.479380171308649	0.39877807846287233	0.39497993134586123	0.3394735452353294	0.602267215101359	0.620011500487817	0.3086115960324287	0.29607686430061697	0.3932284851028035	0.4908120451473311	0.5731934662535708	0.45417383374467063	0.4920421344228037	0.34149428712206414	0.40223221978443063	0.5507568301565045	0.3063164374841245	0.43476058746553875	0.3347641042543903	0.4506113952823463	0.4739062715349756	0.456353418226378	0.39863039630142155	0.5408626593744835	0.4809535116521637	0.5151746273962333	0.0
