"","cluster","pval","rho","sum","fdr"
"74","k__Bacteria_ p__Proteobacteria_ c__Gammaproteobacteria_ o__Alteromonadales_ f__",NA,NA,2,NA
"75","k__Bacteria_ p__Proteobacteria_ c__Gammaproteobacteria_ o__Alteromonadales_ f__Alteromonadaceae",NA,NA,11,NA
"76","k__Bacteria_ p__Proteobacteria_ c__Gammaproteobacteria_ o__Alteromonadales_ f__OM60",NA,NA,2,NA
"77","k__Bacteria_ p__Proteobacteria_ c__Gammaproteobacteria_ o__Alteromonadales_ f__Psychromonadaceae",NA,NA,2,NA
"78","k__Bacteria_ p__Proteobacteria_ c__Gammaproteobacteria_ o__Enterobacteriales_ f__Enterobacteriaceae",NA,NA,629,NA
"79","k__Bacteria_ p__Proteobacteria_ c__Gammaproteobacteria_ o__Oceanospirillales_ f__",NA,NA,1,NA
"80","k__Bacteria_ p__Proteobacteria_ c__Gammaproteobacteria_ o__Oceanospirillales_ f__Oceanospirillaceae",NA,NA,8,NA
"81","k__Bacteria_ p__Proteobacteria_ c__Gammaproteobacteria_ o__Oceanospirillales_ f__Saccharospirillaceae",NA,NA,1,NA
"82","k__Bacteria_ p__Proteobacteria_ c__Gammaproteobacteria_ o__Pasteurellales_ f__",NA,NA,198,NA
"83","k__Bacteria_ p__Proteobacteria_ c__Gammaproteobacteria_ o__Pasteurellales_ f__Pasteurellaceae",NA,NA,1,NA
"84","k__Bacteria_ p__Proteobacteria_ c__Gammaproteobacteria_ o__Pseudomonadales_ f__Moraxellaceae",NA,NA,17,NA
"85","k__Bacteria_ p__Proteobacteria_ c__Gammaproteobacteria_ o__Pseudomonadales_ f__Pseudomonadaceae",NA,NA,76,NA
"86","k__Bacteria_ p__Proteobacteria_ c__Gammaproteobacteria_ o__Thiohalorhabdales_ f__",NA,NA,1,NA
"87","k__Bacteria_ p__Proteobacteria_ c__Gammaproteobacteria_ o__Vibrionales_ f__Vibrionaceae",NA,NA,2,NA
"88","k__Bacteria_ p__Proteobacteria_ c__Gammaproteobacteria_ o__Xanthomonadales_ f__Xanthomonadaceae",NA,NA,24,NA
"89","k__Bacteria_ p__Proteobacteria_ c__Gammaproteobacteria__",NA,NA,19,NA
"90","k__Bacteria_ p__TM6_ c__SJA-4_ o__YJF2-48_ f__",NA,NA,1,NA
"91","k__Bacteria_ p__Verrucomicrobia_ c__[Pedosphaerae]_ o__[Pedosphaerales]_ f__Ellin517",NA,NA,1,NA
"92","k__Bacteria_ p__Verrucomicrobia_ c__[Spartobacteria]_ o__[Chthoniobacterales]_ f__[Chthoniobacteraceae]",NA,NA,5,NA
"93","k__Bacteria_ p__Verrucomicrobia_ c__Opitutae_ o__[Pelagicoccales]_ f__[Pelagicoccaceae]",NA,NA,1,NA
"94","k__Bacteria_ p__Verrucomicrobia_ c__Verrucomicrobiae_ o__Verrucomicrobiales_ f__Verrucomicrobiaceae",NA,NA,2,NA
"95","k__Bacteria_ p__WS3_ c__PRR-12_ o__GN03_ f__",NA,NA,1,NA
"96","k__Bacteria____",NA,NA,21,NA
