	ec1249	ec1257	ec1265	ec1298	ec1301	ec1309	ec1314	ec1317	ec1346	ec1349	ec1356	ec1359	ec1361	ec1362	ec1368	ec1378	ec1380	ec1390	ec1392	ec1393	ec1396	ec1400	ec1408	ec1409	ec1411	ec1420	ec1422	ec1424	ec1425	ec1427	ec1435	ec1437	ec1442	ec1449	ec1457	ec1462	ec1468	ec1469	ec1470	ec1489	ec1492	ec1493	ec1497	ec1498	ec1500	ec1502	ec1508	ec1513	ec1514	ec1516	ec1517	ec1524	ec1525	ec1530	ec1533	eti111	eti121	eti125	eti145	eti146	eti149	eti151	eti152	eti153	eti154	eti156	eti162	eti164	eti165	eti167
ec1249	0.0	0.6846602559424277	0.5551960993691165	0.5581074024845649	0.5682251732935784	0.5283229151484872	0.6288276616509677	0.6570012900103358	0.6115791782033934	0.5764004555326346	0.6713247615679835	0.6420180383259598	0.6662923401501363	0.6762154046682615	0.4011247384406042	0.6797859601596093	0.6900908144879948	0.6342850880802215	0.6470038175237229	0.6773743509483737	0.6759823486822218	0.5610100690359784	0.6404998992694363	0.6627661989292075	0.4028205856449904	0.637388224896593	0.6712696503986253	0.6032407892812707	0.6521181074881969	0.6441668053281876	0.5960580091054777	0.5630736621205696	0.7722817617305904	0.6624502025660243	0.6116274469330772	0.6693740988704472	0.6909869021401015	0.6142660216216932	0.6474455525453711	0.7035826210728806	0.7024107945475481	0.6261370269261292	0.6595790283725114	0.5293143383287472	0.4451795095736205	0.5934624703121194	0.5677223075462686	0.6775581466899231	0.7052997093427598	0.6325086378667181	0.6762701278827108	0.6793237777082478	0.6786923784219383	0.5058529637223121	0.5459132712163317	0.6773492540664595	0.6702775272886959	0.6432744669774857	0.7087657994322787	0.7046704366300703	0.4690433484693532	0.44944143053949265	0.5450202743963736	0.5314395920804933	0.6512897252386716	0.43774628584645003	0.6248744253426316	0.6933661479860291	0.6446488623367572	0.656127487964329
ec1257	0.6846602559424277	0.0	0.6134054962428432	0.5958308056321594	0.5437861988486385	0.5930910024318855	0.40230726398654465	0.46213522308773924	0.453881637640914	0.5039530376173779	0.21978904951619602	0.2390816796252438	0.2686857505632656	0.19975457392012713	0.695765033657999	0.4408889356899877	0.267522357633364	0.273253870195711	0.3763087222187698	0.5388049070587095	0.29559954760792134	0.3402289207877682	0.30217658679307513	0.42567682182817734	0.6242237610054724	0.3651901033597376	0.4360318475697674	0.4269045239220189	0.49203776607419153	0.4056513998296733	0.4682182458505782	0.40154733753054245	0.6146949920198772	0.8330625774005164	0.48092452722529144	0.462894658446382	0.2613230498333115	0.47372847448150274	0.5407116385814398	0.5455111026510063	0.33078841195802994	0.51439968064817	0.5801800541147736	0.8127006875931387	0.5876153340872238	0.5584583069957146	0.6158092236683805	0.2888439100549607	0.2868702488455704	0.6109969520576811	0.30407687419413915	0.23017495592947973	0.4771863612690145	0.7864588019083877	0.5707941481751383	0.5245529615200142	0.5773061568863858	0.3434239158093741	0.3435997315342503	0.28408486431623503	0.7604900846179035	0.7454659745570553	0.7566414284164505	0.6354716853613838	0.4104905979862381	0.7506918615227459	0.5777995115462987	0.4312260123732099	0.5611194398275613	0.4350836503135971
ec1265	0.5551960993691165	0.6134054962428432	0.0	0.5038520104706318	0.48079330895855615	0.45284383158626407	0.615763740039542	0.6410125205010363	0.5834858480772329	0.548502651369882	0.5947032480986789	0.5694514648118117	0.5648388634394579	0.6025737016819327	0.6530282206914589	0.6771985703399686	0.6271118432874513	0.5489528789173009	0.6184363000891658	0.6454188823158616	0.6030202151212808	0.478131145018012	0.5877427474233815	0.5596371298901434	0.6389318783047498	0.5590347399602095	0.6694842293120702	0.5190072435858222	0.6170368587587087	0.6166889188386647	0.49977187601337636	0.4569221078588847	0.7787177957981425	0.7931120895418837	0.5353332318174366	0.6587813178311936	0.5929825878504407	0.528465346287862	0.6157196942204342	0.7014883238184448	0.6127387087036985	0.6216071377212589	0.7071145997453228	0.7154978772658902	0.641756692359901	0.5007273968077306	0.5926316197664983	0.5992836916927229	0.6309814480142757	0.6208482844766219	0.5654282206475572	0.5781340509910377	0.6663869251440395	0.6889331733191155	0.47981793159265324	0.6304531835366891	0.6258315100160643	0.5691522320350517	0.6401735813543552	0.6299019498155203	0.7021964439602664	0.6650359919969557	0.7074424198506506	0.7050237987723129	0.5448549850853407	0.6661226860326712	0.5877220739853866	0.6370177190505848	0.5850434976088451	0.6412758787692316
ec1298	0.5581074024845649	0.5958308056321594	0.5038520104706318	0.0	0.5241575230605484	0.5130852960638644	0.4308998769873083	0.49698330232165816	0.38300289844919383	0.4280412385031347	0.5869370787849514	0.5598069209251945	0.5625714147139455	0.5937078635399246	0.5250167175589106	0.5248992314859522	0.6138760513625108	0.5395193272559741	0.5662226019262471	0.5002374738592247	0.5957658730966349	0.4967458264152159	0.575434748423582	0.5862243732161692	0.5476855175749018	0.5307948896529904	0.5123955904826564	0.46070370647326436	0.5444116092041096	0.5632259058193909	0.4346871409886368	0.4597400977491961	0.6035871470441654	0.7449351362305769	0.5070111127298231	0.502108509211053	0.5860881645394722	0.526013084877568	0.45042319884478177	0.5281808667508332	0.6061849362744919	0.46542700790414854	0.55264079496758	0.6286260541153421	0.6361834273157124	0.42098840093158024	0.5468866536890588	0.5963650041300974	0.6228601091991343	0.37964523586337645	0.5677510557185635	0.5742246510653779	0.4897082817403515	0.6678514776716288	0.47343075859446115	0.6278964043523445	0.5777980588566887	0.5472593681627306	0.6333120048435109	0.6264659183723996	0.5929967659390833	0.5726275803027872	0.6632253323504083	0.6993896287111527	0.5557793791117775	0.5525438563656537	0.4466913163788622	0.6091175604574692	0.5703065971303894	0.44888251384095007
ec1301	0.5682251732935784	0.5437861988486385	0.48079330895855615	0.5241575230605484	0.0	0.5178039518830581	0.6027795386062109	0.5860890154621997	0.6076430063705034	0.4511768533155708	0.5448828306532824	0.5766281238385897	0.5259370101019761	0.5547734338699767	0.6663664096634571	0.642199536947082	0.5754487376409179	0.5609154206287832	0.5792179849948299	0.6506267063127501	0.5459201171873893	0.4164146945266908	0.5653091519347095	0.539961793844208	0.6327392254519686	0.5664116324579733	0.624174586180203	0.45816507737328666	0.6329548861748063	0.5789969368205204	0.48105148955279475	0.4802343262882033	0.7497519535469618	0.7918882442723976	0.4581881621919167	0.6199992735251324	0.5614700949990088	0.4947109501064996	0.5868344756695487	0.66396157101002	0.5852874436496696	0.5723657923192146	0.6801877589296103	0.7348349451887503	0.6449435661401058	0.5439472013460823	0.6115565605464988	0.5467346047129756	0.5749908163000612	0.5984008238658843	0.5310204561676577	0.55519122793942	0.6262941411721265	0.7113337070059879	0.5015061542974684	0.6203804551815435	0.5824855238787802	0.5092168014631157	0.5918204884655405	0.5777567581282803	0.6860073929596249	0.6971498568520391	0.6851690872930636	0.7085920624121677	0.5240688286890477	0.68114784194313	0.5557703171285705	0.5685615734492913	0.5470414847245874	0.598022437244377
ec1309	0.5283229151484872	0.5930910024318855	0.45284383158626407	0.5130852960638644	0.5178039518830581	0.0	0.5988930244906788	0.6527490870196191	0.5839685971789753	0.5155299032366693	0.5738061702411601	0.543856701299758	0.6019567825859968	0.606232783121787	0.6033101013581322	0.6880893034829492	0.6417934171983524	0.5411470489736043	0.5989851240886883	0.6781116451950009	0.6238007874354161	0.47032088561220875	0.577813042186346	0.552176868545917	0.6000396913854479	0.5758652565828439	0.6705385649478606	0.5296760779788252	0.6363452331450434	0.6161626938054742	0.5348070556786658	0.48284156309372267	0.784301112729955	0.7732559479190746	0.5292680751067322	0.6731236707428214	0.6291548394692688	0.5420231675040863	0.640256344162697	0.7162053856463256	0.645844485644704	0.6282078638948123	0.7141034410808306	0.6339294155183384	0.6475214550875071	0.47711360536115266	0.571344638195453	0.6202944576557496	0.6494413781599204	0.6242334273162302	0.609444636612094	0.6147833619127979	0.6664727789052072	0.6424029674322924	0.4841073124819365	0.6353307129992732	0.6362405762771106	0.5601094538982601	0.6587408258082483	0.6479504837351321	0.6186610734964275	0.5801174784188543	0.6928613523867224	0.6947056186438407	0.5339761428154625	0.5777852427123756	0.6032908765595113	0.6082006922399525	0.5773793951313647	0.6574583951390235
ec1314	0.6288276616509677	0.40230726398654465	0.615763740039542	0.4308998769873083	0.6027795386062109	0.5988930244906788	0.0	0.34627720455455835	0.1982881606192888	0.5164834705374558	0.3747860644166725	0.3240423434534971	0.4204456937471782	0.38747496771116197	0.5937697819479089	0.32343553655364427	0.43490266965683333	0.3080496306325228	0.3931973616714216	0.3849205258822326	0.4510479874469333	0.40848985415287703	0.38134714052977375	0.45661326909251954	0.6046988095779717	0.4468629349796928	0.30555932174560557	0.5321149309714416	0.4769514776113995	0.42196146767747506	0.5543477613504448	0.47206654331341424	0.41620068485902423	0.8281330711413667	0.5503867386807506	0.323312380014973	0.4234081441204221	0.5721300478373262	0.3967857560613999	0.37686425968404547	0.4639710251839454	0.39749504540165387	0.44091513746412003	0.733808301254466	0.6101432632628465	0.5397760794252273	0.5618895726407703	0.4615893482765282	0.4432579550117564	0.4490146053247638	0.4511164466817765	0.4125693392552232	0.3370362304111453	0.7527554691875844	0.5767340642801171	0.5643641249395636	0.6236166738380657	0.47218325481240525	0.4744124418203252	0.4484310260118997	0.6616249891701174	0.6476468709065475	0.7556852163157658	0.6560855870539211	0.5260294028110514	0.6499244337895307	0.41486444166886344	0.5478396944027732	0.621756730919285	0.24945175607782574
ec1317	0.6570012900103358	0.46213522308773924	0.6410125205010363	0.49698330232165816	0.5860890154621997	0.6527490870196191	0.34627720455455835	0.0	0.31830861517827075	0.5639384661745074	0.4648328407588067	0.4726300343130912	0.42236426456620835	0.38842068810726627	0.5740424184114117	0.279121261167476	0.4102126970125335	0.48815659554621144	0.46248144163644767	0.4105853672805418	0.42719428593506126	0.5395215869534895	0.4592427854817449	0.5387235537716186	0.6733287497628633	0.4555549566082276	0.2742453744400805	0.4818772666557354	0.5012912764924662	0.44459396373911936	0.5247230203090499	0.5091909492260946	0.4217854083461822	0.8315615767696771	0.545202539017593	0.22641979405990303	0.436989803438353	0.5401813548329683	0.3802115894231318	0.3994648441992924	0.4802636053958883	0.29021696136401604	0.3679754781632963	0.7153415255565003	0.6230727432427018	0.5820480260915598	0.6070213942893291	0.4215935528169607	0.45325137646418456	0.4369420933516004	0.44068059032123597	0.41348569566939386	0.2615998253650925	0.7633142425498478	0.602810953430303	0.5611150780011047	0.6535762311781245	0.4104609234518652	0.48826594632021025	0.4494842571435441	0.6399730977199815	0.6390800198959723	0.7670257902704021	0.6836486547081837	0.4691192037553303	0.6532441996404332	0.5033924959308288	0.5146677253859264	0.633509161640447	0.2914713745873175
ec1346	0.6115791782033934	0.453881637640914	0.5834858480772329	0.38300289844919383	0.6076430063705034	0.5839685971789753	0.1982881606192888	0.31830861517827075	0.0	0.5264732210080013	0.4475116957354452	0.3831489989095308	0.44419897834265626	0.4297844290311205	0.580106089469374	0.3512108140992616	0.46557646895321936	0.3451047902990433	0.41138452775767803	0.39526800560083586	0.4831600478009603	0.4847025092676336	0.41345146387368226	0.5219792489529418	0.6205426264589797	0.436349076734492	0.35850968820122014	0.523921105004825	0.4756004452821094	0.44942519700017663	0.5374496971398094	0.4924216244790155	0.4517700196177418	0.8166169340101801	0.5604581528833291	0.38138935070518054	0.45868017671934436	0.5818904247524989	0.3753866856928707	0.4151436673977206	0.49512626804885734	0.4165087726493041	0.4591526277636099	0.7077175078485062	0.5947389792539999	0.5173302224581914	0.5957215349565163	0.4869412401732489	0.5087612880808391	0.47069339175538405	0.47634457203868286	0.4400577364084429	0.39995599331631515	0.7337592147087126	0.5480461609139452	0.5555949382388787	0.6377498211596881	0.469298185059945	0.5307015829788928	0.5070061742690086	0.6480796920189522	0.6486576298238855	0.7366060132912158	0.6404918301186397	0.520967381206356	0.6220704283826444	0.4587876018088698	0.5601075486377919	0.6473220337015952	0.31662371697148073
ec1349	0.5764004555326346	0.5039530376173779	0.548502651369882	0.4280412385031347	0.4511768533155708	0.5155299032366693	0.5164834705374558	0.5639384661745074	0.5264732210080013	0.0	0.5154725949469667	0.524846176861612	0.5492871978840326	0.5334612077257841	0.6001192923868361	0.5920500281587318	0.5687275376738777	0.5135978716535521	0.4686635686257334	0.6069948578857096	0.5812441065543569	0.41576979383410834	0.5680974454612188	0.5428595390695525	0.5301784784335505	0.5740415435472032	0.5828000795100968	0.3822547671615638	0.5673162600749613	0.49318609874482305	0.42152940992007	0.4774348976375053	0.7129244134673542	0.7793689218963562	0.4887892425783252	0.6019812490787261	0.5646527935011704	0.5293410372089317	0.5754773977535942	0.6091266901770439	0.5870612006708287	0.5603899341174231	0.6611749918256634	0.7038968409224529	0.6697900699233703	0.3707701038074874	0.5849920799576457	0.5771675301781506	0.578775258153883	0.5449035038470625	0.5735273943337442	0.5473928022235256	0.5992860565058291	0.7086786889257439	0.5295420194410297	0.6253354763695773	0.5700178397857937	0.5360422039374314	0.5919407814490307	0.5827336215358613	0.6924672436055257	0.6905483350531468	0.6779834607009411	0.700546069574357	0.5337749322779843	0.6748653153090443	0.5287061460504024	0.6162690959699657	0.5829737169739923	0.5786115829170276
