	ec1249	ec1257	ec1262	ec1265	ec1298	ec1301	ec1309	ec1314	ec1317	ec1330	ec1346	ec1349	ec1356	ec1358	ec1359	ec1361	ec1362	ec1368	ec1375	ec1377	ec1378	ec1380	ec1390	ec1391	ec1392	ec1394	ec1396	ec1400	ec1406	ec1408	ec1409	ec1411	ec1420	ec1422	ec1424	ec1425	ec1427	ec1435	ec1437	ec1438	eti101	eti102	eti105	eti107	eti109	eti111	eti113	eti114	eti116	eti117	eti118	eti121	eti123	eti125	eti133	eti134	eti135
ec1349	0.1492251014610259	0.1213836710092744	0.3861325329183723	0.1596783927199933	0.3644472263737024	0.2601096422492353	0.2761312052354783	0.09502010134947551	0.3334441216618453	0.2536606289254766	0.08532711565879414	0	0.2435806481854681	0.09763808033020278	0.131764025345958	0.1092750421383041	0.1089456146432848	0.2362277378923448	0.1084562706936569	0.2054977615525869	0.151058194878947	0.09822361390687452	0.1225003840858423	0.125252753516491	0.1341139418238528	0.1676736996217545	0.1272173038051178	0.07695913381579812	0.09507573273972589	0.1343639193956059	0.1087467333458106	0.08287383746570211	0.1317780475007101	0.1217884029480555	0.1010064155072588	0.1148582821838552	0.3075469668594647	0.3617898161995318	0.2120736112754985	0.3489718759707445	0.1103697260083361	0.1443408172560468	0.2851511210290567	0.1758840965242166	0.0964692869101304	0.1036005379827428	0.1248185937852772	0.1247809326059599	0.1027462386295756	0.1184326730655923	0.08045347924716847	0.3681610347561623	0.109527087868069	0.1309274473464732	0.1218785467304044	0.125122579290672	0.1089143922087905
ec1356	0.2066068411365506	0.2142252884589633	0.3573196030687548	0.25384582047822	0.3834554691448735	0.1798298921220746	0.2728251816106217	0.2505055445793176	0.3425468014149887	0.2479292394593735	0.2638190352092629	0.2435806481854681	0	0.2377146774614847	0.2912625225489096	0.2797247051569342	0.2456466533999603	0.2822987783864257	0.2695303977735282	0.2987154697756227	0.3133722644869036	0.2756765174797871	0.2827064222015935	0.2847054661357201	0.255557774880792	0.2974731380156272	0.2912498247070582	0.2148719047296305	0.2657280469964319	0.2939135970634106	0.2908846768179801	0.2758256622991314	0.2956819500054786	0.2871209097725091	0.2698333560802285	0.2775735738629279	0.3235366802100424	0.3534794437253888	0.2701134520040838	0.1942073179870758	0.2756595747689788	0.2548785506544204	0.3095674018067848	0.3039080141637605	0.251423881562178	0.2566892617617143	0.2325701388343588	0.2977598886126103	0.2596554863750635	0.26659834096708	0.2596049609692139	0.20789813053063	0.2678701138516145	0.2898604742942356	0.2743494129524471	0.2564763432312691	0.288876738038133
ec1358	0.1731232464353271	0.07363324064896801	0.4005746113921408	0.1683932611345126	0.3906588470026482	0.2834613030707263	0.3125187312376637	0.04003492272151941	0.3373657933382079	0.2515517260216973	0.1147022519531946	0.09763808033020278	0.2377146774614847	0	0.07213632169655942	0.05721908022712407	0.097492074969477	0.2686936854679671	0.05090529489582758	0.2426933169916297	0.09114982466771665	0.07185585140617493	0.05948059939218394	0.06250159039056784	0.06008178109286794	0.0810678624841195	0.06938829629735478	0.08257836622587365	0.05446267960545568	0.07623472847399192	0.1020413504215918	0.08561934191705782	0.06930059948459506	0.06154361091668847	0.04688198709687646	0.05408414798633217	0.3172837782179758	0.3643028872665942	0.2374559121345624	0.335713436285678	0.05002461894802722	0.07215556807590474	0.2936862463826687	0.0900239994452859	0.03682411994866976	0.05829945586564472	0.06726836706660783	0.06656223680252095	0.04485429904963054	0.04311147905595512	0.08747765968949771	0.3550417951441127	0.04823771125169549	0.06910503418948404	0.09138050976923448	0.1050154206815088	0.06782465570337996
ec1359	0.2281612451749954	0.1385276817095738	0.4594985748506422	0.2219002436289632	0.4471599283973079	0.344368474907403	0.3725695597351474	0.06960988594450547	0.3972260291738585	0.2996442987632864	0.1149187573163662	0.131764025345958	0.2912625225489096	0.07213632169655942	0	0.05371239092409801	0.1412516551852301	0.329346998846193	0.05241312800657365	0.2965038037451009	0.03477864881036315	0.0575701605194204	0.0346160924019042	0.03321673484121029	0.1071216759287306	0.118791250200178	0.02343728479068002	0.1306381586300675	0.08562027694335669	0.02689470276496807	0.06155280533509282	0.07505521479118994	0.02910264056123231	0.02646662335136217	0.06111176994589244	0.07437442397876023	0.3768803443951479	0.4088652495579445	0.283642189099261	0.3882430548555446	0.04678438803269761	0.1205254863696855	0.346207835117656	0.128483249406471	0.097444432371355	0.09786509150898759	0.1162893718861631	0.03708866783603892	0.08653735824061387	0.07265803021932861	0.1153056985973437	0.4065922252132227	0.05390282939591946	0.03030622602933455	0.1381413237974397	0.1650264533509726	0.08000322883042842
ec1361	0.202598179900357	0.1147127110629604	0.4432012437858649	0.1953200493449717	0.4221498859734701	0.3188614303571415	0.3480018497407725	0.06083935065428662	0.3706426714256158	0.2876332937620247	0.1019460018465072	0.1092750421383041	0.2797247051569342	0.05721908022712407	0.05371239092409801	0	0.1145590112144002	0.3067505087843407	0.04377588816229083	0.2702609976452865	0.07063180350233526	0.04052917602775759	0.04999130974093154	0.04771451107682756	0.07960419009099293	0.1058051855373886	0.04453126463874102	0.1112325866062992	0.0597288603236197	0.06184533695588768	0.0710405834910719	0.06593119520946372	0.04918424936507616	0.04019446771440988	0.03918230613749155	0.04363544263011517	0.3451587023947859	0.3996369042884592	0.2691084516208789	0.3792659307733541	0.03882810792100003	0.09719273524776062	0.3138243460673607	0.112424884436202	0.07613961432838434	0.07209959348605342	0.09386218825277445	0.04985141637063487	0.06106953034878353	0.05962939992746614	0.09152136824846242	0.3958399264219217	0.04710043233033293	0.05465695867724893	0.1096750584962487	0.1334872178065986	0.05194073986659731
ec1362	0.1551595539811903	0.08184166414693765	0.3653129302762138	0.1308791599623974	0.3448655275454167	0.2443155098263675	0.276617663014654	0.1224953951358476	0.2813757813280985	0.2328839928857741	0.1122080548170725	0.1089456146432848	0.2456466533999603	0.097492074969477	0.1412516551852301	0.1145590112144002	0	0.2106184521636372	0.1282619249373121	0.1707538549078033	0.1560920053882514	0.1022102994263105	0.1317392075611843	0.1299218345366869	0.07163056853902475	0.1054502207345614	0.1338807306551204	0.09925621944641982	0.07197662539167951	0.1436881850048475	0.1302541920300911	0.1071499279789139	0.1373339706761789	0.1296307026145067	0.08998150333474293	0.1023943274480145	0.2675482270376913	0.3379845772417081	0.2390866373566104	0.3547648811763144	0.1124214303820606	0.06235220973366418	0.2573414685732963	0.1119744233562391	0.1023375920279618	0.07712678010004514	0.1005753633403411	0.1364755840882526	0.1188063885684741	0.09344233570241717	0.08903275577682508	0.3690442136903398	0.1279385302021221	0.1371976862310478	0.08598159779409531	0.07740207187921014	0.1090514227041357
ec1368	0.195036022489743	0.227774584438056	0.3611367139570415	0.1731498106773806	0.2672309055911204	0.2673325665850715	0.1848757745502358	0.286013379179004	0.3269127863671584	0.3007073140172477	0.2499576017218004	0.2362277378923448	0.2822987783864257	0.2686936854679671	0.329346998846193	0.3067505087843407	0.2106184521636372	0	0.3083131167686742	0.173976898179684	0.3424179907311605	0.2931152616032509	0.3221248690202252	0.3202246868837273	0.2400839236965843	0.2851194724081084	0.3259592098119813	0.2372708313325825	0.2563499499342545	0.3311527953997615	0.3151656592799296	0.2778877802327151	0.3286183298290382	0.3174547473541476	0.2776745524307852	0.2795641189166676	0.3245309869181141	0.3957382735515823	0.2462795252023878	0.3972000950656776	0.2979534314010451	0.2556266261023704	0.2574762302468716	0.2939353771327519	0.2601845929419319	0.2644233969273382	0.2688736724799477	0.3140445016100328	0.2887153624501042	0.2868391920027439	0.2602505441382189	0.4101317600418928	0.3086040349100275	0.3264951350215627	0.2448162580573585	0.2271517117744355	0.2776470690761378
ec1375	0.2045324542139785	0.1164808182643926	0.4446393678822755	0.2026232687693265	0.4238247107928316	0.3255327396078329	0.3523729298680376	0.05222586980255783	0.3749865688574732	0.2763515967238244	0.1006983982526249	0.1084562706936569	0.2695303977735282	0.05090529489582758	0.05241312800657365	0.04377588816229083	0.1282619249373121	0.3083131167686742	0	0.2745128307503282	0.06832266483181065	0.0538859995248682	0.03346489815400318	0.04258030851256911	0.08650449734187035	0.09647042237298117	0.04697827124323003	0.1064572087634689	0.07094379862115786	0.06191909078759858	0.07992034873955869	0.06996113102099261	0.04095060607922811	0.04362830548808838	0.04864898330668694	0.05891987850433822	0.3531375142968897	0.3885992838570106	0.2594376786323622	0.3653936574432049	0.0429925578869007	0.1058580521197831	0.3225842057344436	0.1012728300777071	0.0755564699872435	0.08397596421041029	0.09338372937290502	0.04935640535552281	0.05539484027420061	0.04219720799197859	0.09457715043655619	0.3831132834260154	0.008757965470331825	0.0429190792817965	0.1195950100863359	0.1379377280875485	0.06096775260628905
ec1377	0.1680598102478909	0.2116222386587784	0.366324473929655	0.1461171168704387	0.3034965098412415	0.2646357135562393	0.1980666822435617	0.2550183390568047	0.2804598427228396	0.2846401362669552	0.2017039861584073	0.2054977615525869	0.2987154697756227	0.2426933169916297	0.2965038037451009	0.2702609976452865	0.1707538549078033	0.173976898179684	0.2745128307503282	0	0.3025979165773457	0.2478554131184292	0.2883110476219419	0.2831487693822562	0.1970090975937616	0.2188614509069898	0.2884524169651131	0.221376778281986	0.220627166224223	0.2925477380905188	0.2819981193163628	0.2336054815743704	0.2945549904740332	0.283169001789461	0.2429383327506993	0.2419832900782684	0.2858339757043408	0.373895018817935	0.2632465889123469	0.4086424225478609	0.2661171776395638	0.2146792102547498	0.2045361974766453	0.2269697483273554	0.2346629946550809	0.2282204205671647	0.2384079393772402	0.2832029118282833	0.2519654738813994	0.2512739596163555	0.2263861816465029	0.4211992639588092	0.275251887608178	0.2909848819100599	0.1937521461303491	0.1792817646255717	0.2362787520080052
ec1378	0.2441231904762511	0.1582563309798283	0.481295873398547	0.2431238313121696	0.4669824433776771	0.3631622467847589	0.3932598759715375	0.08028980418060047	0.398396164261109	0.3178083566609189	0.1222985578703612	0.151058194878947	0.3133722644869036	0.09114982466771665	0.03477864881036315	0.07063180350233526	0.1560920053882514	0.3424179907311605	0.06832266483181065	0.3025979165773457	0	0.07197610810717631	0.05260158797395348	0.04455699678147798	0.1245891096850478	0.1350682081587069	0.02826258941467839	0.1521796756425206	0.1020316394152516	0.04508564575874056	0.07279073907688924	0.08981648769646226	0.03443382806981091	0.03984481457975638	0.07921961296809867	0.09231836963240143	0.3862498545057679	0.4245408291875001	0.2999533304243819	0.4021822766945831	0.06171113961586658	0.1392144617397197	0.3596468681057763	0.1435987632859498	0.1165193504019246	0.1182336418353775	0.1402792697608318	0.04848642094318158	0.1018594707858621	0.08855545837120443	0.1375866984210059	0.4220878664974166	0.07023776040579728	0.04180924959019237	0.1559001635903276	0.1800917999906845	0.09384487941250896
