	ec1249	ec1265	ec1314	ec1346	ec1349	ec1361	ec1362	ec1378	ec1393	ec1396	ec1400	ec1409	ec1411	ec1420	ec1424	ec1425	ec1427	ec1438	ec1442	ec1449	ec1457	ec1462	ec1468	ec1492	ec1497	ec1500	ec1508	ec1513	ec1516	ec1517	ec1524	ec1533	eti111	eti123	eti135	eti149	eti154	eti162	eti164	eti165	eti166	eti167
ec1411	0.1616909776494694	0.1372121694252239	0.07048582302375525	0.07261726662368384	0.0604082896933844	0.06635477441272686	0.08835617260126526	0.07312314853088489	0.1184909795976063	0.07052377586090453	0.07071321876553346	0.06158121377901874	0	0.07544274341812604	0.06456327315107022	0.08084417720252407	0.3096180073339082	0.3496266935666603	1.271552399982076	0.5338085919615297	0.1266597069134123	0.1212440816475679	0.2729894930082814	0.085712709792754	0.5179653883843297	0.0888594115679792	0.07822480158919912	0.09883741947533671	1.009699043989398	0.1067675758361287	0.09114868645784058	0.07817884816425352	0.05398145240194328	0.07834361345147185	0.06497695503032271	1.178903789862643	0.08526086942583147	0.7147536898623297	0.1930171545519264	0.09792644812743749	0.211357678215943	0.1745304439311098
ec1420	0.2134701707393671	0.1724859315434866	0.03849179070430697	0.1030174138075403	0.1106845465201746	0.02315251852137746	0.1155076929071466	0.0176632748224779	0.148567947733216	0.009221844025844727	0.09783442314019174	0.0470795512840121	0.07544274341812604	0	0.03253090955254785	0.02732873779930884	0.348474367210669	0.3551005774339576	1.276465350489648	0.5791803466083545	0.1538104733780233	0.06860925885933607	0.2810650580560334	0.1094218658211407	0.5487420675582095	0.05697663548665398	0.1198353396535467	0.06366412374538978	1.019445222232252	0.1275412883423065	0.05508784594217735	0.06129062634131303	0.07262333944017008	0.02266780468372449	0.04363592036592767	1.206359777080781	0.06171058220756247	0.7329310078704692	0.225818838609645	0.04785647838894701	0.2494399762614298	0.1930240745637648
ec1424	0.1880634897977091	0.1458758848150036	0.02493762365791269	0.09453166354228287	0.09071414360558823	0.02174451630650278	0.09234990285201386	0.0340835414702672	0.1242982645696618	0.03403537816868139	0.0731824592650317	0.05658913331982211	0.06456327315107022	0.03253090955254785	0	0.02658206833382876	0.3257786316237766	0.35015211163314	1.270849004005168	0.5655205399262133	0.1309100886344784	0.06467242613972622	0.2720705033580328	0.08589122031265639	0.5263342866208363	0.03245917671208419	0.1017609130757915	0.04459613605737102	1.010955822175577	0.1104584929036408	0.04182869172320955	0.03841692696863484	0.04465616174961852	0.03236621854172927	0.0262437825722284	1.196333769665279	0.03683104404560215	0.7186034872566146	0.2000753730867925	0.04351657660617154	0.2267850722580714	0.1710085297381735
ec1425	0.1959723376922331	0.1542498066315847	0.03077591853907726	0.1043340353561109	0.1012259114293273	0.01997577850235184	0.1013937401232805	0.04154928312024962	0.130886876815167	0.03242945485760278	0.08123079630499376	0.06381188283231129	0.08084417720252407	0.02732873779930884	0.02658206833382876	0	0.3366082110311619	0.3516398643559859	1.274046104867442	0.5741186140040005	0.1383905039920855	0.04906427517034211	0.2714164259790453	0.09525746117236107	0.5346548579842734	0.03711679328043035	0.1134961493060409	0.04716549768577455	1.013854655161783	0.1206083536844405	0.05226356934129248	0.04143599146972565	0.05612130583566587	0.02443725787231616	0.03473204441662841	1.202367376033414	0.04354643594179334	0.720846729914292	0.2096224755069365	0.0305306059889666	0.2353319382092592	0.1755344600726009
ec1427	0.2583292886014177	0.2895629117574081	0.3375092844732492	0.2909722165699605	0.291486470461261	0.3353350528481271	0.2544586028152083	0.3465584396920923	0.2832224920922894	0.344706591940116	0.3102750430251731	0.3235266859613972	0.3096180073339082	0.348474367210669	0.3257786316237766	0.3366082110311619	0	0.3062054870424601	1.215279968397668	0.4913679400864861	0.2405149417194016	0.354661264541671	0.3197121579623017	0.2974927383282809	0.3833585876201602	0.3313120501311884	0.3284226328616398	0.3270128904631839	0.9558499220180449	0.3169578825960457	0.3427793613642239	0.3222592465411592	0.3061247182542514	0.3513208716025847	0.3252212896596101	1.133072674667282	0.3285063722155154	0.6912545589695038	0.1797310694818966	0.3429185075728376	0.1843970211779671	0.377253414665352
ec1438	0.310954720308832	0.3356716503606182	0.344369336904896	0.3463723752356463	0.3330114103125362	0.3478052479696395	0.3399159779714901	0.3569724267549405	0.3574445717407326	0.3543840581403629	0.3073323664753874	0.3401677022644819	0.3496266935666603	0.3551005774339576	0.35015211163314	0.3516398643559859	0.3062054870424601	0	1.135495547898535	0.4376968181090776	0.3534224504790669	0.3753847280526226	0.1950590955870536	0.3351055128394426	0.5035970321969058	0.3496411647395819	0.3522847681889878	0.3594888247110611	0.8786642611785439	0.3103447800697948	0.3554863995525508	0.3515060938450342	0.3367839818908392	0.3527192088210679	0.3500442950572718	1.063822214333147	0.3501152368490261	0.7007281090756751	0.3309342679541487	0.3516786316612468	0.3274741649671499	0.4194069376745492
ec1442	1.240439049015017	1.255814342960207	1.267009779108341	1.242417034787518	1.264481364378701	1.271426092701887	1.257541092460998	1.273953057374967	1.250403638829598	1.274412777279113	1.255400390043099	1.264373733779105	1.271552399982076	1.276465350489648	1.270849004005168	1.274046104867442	1.215279968397668	1.135495547898535	0	1.22748318003726	1.264759902504687	1.277761503041387	1.231282793025917	1.256198272911811	0.8860616024725867	1.265215020911644	1.267569462874356	1.272131771334247	0.2792540540144969	1.253868026188488	1.270236550327839	1.265078865295934	1.258948570094465	1.274835426759466	1.27269875744192	0.5333761263425028	1.265969725354071	0.5791854334789919	1.242455052998436	1.266432494114896	1.213674348726401	1.139130336577567
ec1449	0.4890191439414179	0.493117435528381	0.5691086760601086	0.5494171397267305	0.5325343391176601	0.5710966434620146	0.5402927364034841	0.5744367561630985	0.5545004658124443	0.5749995693243439	0.5436844851872241	0.5615601703658557	0.5338085919615297	0.5791803466083545	0.5655205399262133	0.5741186140040005	0.4913679400864861	0.4376968181090776	1.22748318003726	0	0.5431183339682295	0.5934448746380706	0.5329465844155959	0.5425054779133111	0.6848293285810949	0.5631157136995062	0.5117997095179354	0.5716375046401952	1.073881330159078	0.5478106851320867	0.5700502471779632	0.5541291488311082	0.5394074535085852	0.5814738815609612	0.5607842029080555	1.109735817159829	0.5536508711427048	0.9112399492908475	0.508361793588431	0.5691991693308787	0.5072282187346484	0.622679895852091
ec1457	0.1501953750282846	0.1162859833366089	0.1429207488144328	0.1040193155529984	0.1036420694204821	0.1414025535665429	0.04314425065763162	0.1525441650678094	0.06899576762233463	0.1535207554699745	0.116029530859245	0.1431001323022526	0.1266597069134123	0.1538104733780233	0.1309100886344784	0.1383905039920855	0.2405149417194016	0.3534224504790669	1.264759902504687	0.5431183339682295	0	0.1233883807251148	0.2718692795352338	0.09702952043459047	0.4523632787254517	0.1232002255047121	0.1334104657809495	0.1102792268528675	1.009976082029134	0.1205720923576685	0.1452800880408512	0.1211949085303595	0.1087416598271705	0.1553263300099341	0.1239187726738532	1.188450049404014	0.123410492611162	0.7182034595857293	0.1006350080929402	0.1392636010710913	0.1396744123750217	0.1746357920156101
ec1462	0.2185747554555183	0.161902305605002	0.06659098961114264	0.1385819842554996	0.1386053815075313	0.06421664200785146	0.1115209013248744	0.0803877675892454	0.1239404662010137	0.07116961962323314	0.1131744719367211	0.1064524055069513	0.1212440816475679	0.06860925885933607	0.06467242613972622	0.04906427517034211	0.354661264541671	0.3753847280526226	1.277761503041387	0.5934448746380706	0.1233883807251148	0	0.2899920163416183	0.1122346049338381	0.5381349694731956	0.05008376517404679	0.1438162424951476	0.03863270198930192	1.0182890006033	0.1470508540035858	0.078769912086653	0.06274573328311811	0.08868825927431874	0.0506369374262465	0.07158103288384535	1.209857620560378	0.06264821929575087	0.7287369807787722	0.2087254801710664	0.04663775519236813	0.2394452294105195	0.1659989806802449
ec1468	0.2304070973186882	0.251465920320762	0.2643031752668799	0.269173683786416	0.252962290040198	0.2664335816151472	0.260455794703333	0.2838448819731521	0.2788919412074698	0.279764241856058	0.2279670995089452	0.2638330979124048	0.2729894930082814	0.2810650580560334	0.2720705033580328	0.2714164259790453	0.3197121579623017	0.1950590955870536	1.231282793025917	0.5329465844155959	0.2718692795352338	0.2899920163416183	0	0.2380502206346555	0.5141104531240072	0.2596992835966723	0.2604281279836906	0.2751065770308859	0.9712166948810025	0.1929584120659887	0.2604271190415226	0.2599219873531234	0.2581267109916003	0.2719097024382099	0.2737318846819787	1.160127873587026	0.2547514411082394	0.679495658587759	0.2490802942652435	0.2587002385737763	0.2458417444648356	0.3341223682177563
ec1492	0.1401276974575484	0.1210474352498101	0.07983055998408506	0.07695632386565074	0.07160954348842229	0.09250041105110703	0.05887102711094491	0.1086884412737987	0.09145011285618344	0.1086258071443534	0.05610640772021624	0.09142472382449796	0.085712709792754	0.1094218658211407	0.08589122031265639	0.09525746117236107	0.2974927383282809	0.3351055128394426	1.256198272911811	0.5425054779133111	0.09702952043459047	0.1122346049338381	0.2380502206346555	0	0.4962917106497906	0.06977955267789757	0.07453722537860308	0.09471741750247326	0.993185128394841	0.06876742469511359	0.08215415408906349	0.07814659529194544	0.06555651245501248	0.0997728005226662	0.09406797436895485	1.178331481659193	0.07212183705337838	0.6986771528849665	0.1668104734907444	0.08303806414961329	0.1916713088138913	0.1563851671264105
ec1497	0.4599786383910775	0.4703788424533848	0.5352498810908177	0.4687831685685054	0.4974478252969273	0.5365203743467603	0.4602406794690825	0.5444870134306403	0.4569327393582097	0.54697199745239	0.5124537373569946	0.5382054347583034	0.5179653883843297	0.5487420675582095	0.5263342866208363	0.5346548579842734	0.3833585876201602	0.5035970321969058	0.8860616024725867	0.6848293285810949	0.4523632787254517	0.5381349694731956	0.5141104531240072	0.4962917106497906	0	0.5255459667685111	0.5275738002418934	0.516865580478142	0.6298104338907616	0.5139691401534947	0.5401963057745436	0.5201019047543772	0.5063031555230689	0.5504096725577928	0.522373457772061	0.8785966290574178	0.5232171156801345	0.3657385032164731	0.4186728768591731	0.5373333696806237	0.3400117970787502	0.3817681155773745
ec1500	0.1851231231061714	0.137708931817693	0.03445080132254803	0.1144568909313156	0.10323848187046	0.03899235910569072	0.08704762575830108	0.0578104490041229	0.121373731232613	0.05648910513508552	0.07550245495856361	0.07479030137227168	0.0888594115679792	0.05697663548665398	0.03245917671208419	0.03711679328043035	0.3313120501311884	0.3496411647395819	1.265215020911644	0.5631157136995062	0.1232002255047121	0.05008376517404679	0.2596992835966723	0.06977955267789757	0.5255459667685111	0	0.1016187739727989	0.03087253514885308	1.003623131029685	0.1044022224399275	0.03832599983168808	0.02569272065228158	0.05518854031757659	0.04879450846570795	0.04800076180335363	1.191182667686351	0.02119346652290184	0.7097702333196316	0.1967324906399854	0.02663826909677165	0.2190937566627235	0.1573263484197286
ec1508	0.1569231978300457	0.1297683541135186	0.1094580577716376	0.1025229741487241	0.08503697209974101	0.1077377178628906	0.09830644042021158	0.1169454451912745	0.1276521251332177	0.1176837989389102	0.08314388107265418	0.103415276272454	0.07822480158919912	0.1198353396535467	0.1017609130757915	0.1134961493060409	0.3284226328616398	0.3522847681889878	1.267569462874356	0.5117997095179354	0.1334104657809495	0.1438162424951476	0.2604281279836906	0.07453722537860308	0.5275738002418934	0.1016187739727989	0	0.1209214607382516	1.005493988495302	0.07318196412874346	0.07658424353221631	0.09650411827489956	0.0864331190605703	0.1209864141312081	0.1100912406967255	1.1646262389904	0.09169632551462081	0.7163028614608145	0.1990663779356331	0.1095112409367456	0.2256208758414016	0.1780378699768844
ec1513	0.2046773560018466	0.1295837178676819	0.05397131094351673	0.1289750383119271	0.1183255879524213	0.05120185430333307	0.09441955136120685	0.06892824899735828	0.1158599615390813	0.06138322275582508	0.09549662323368653	0.08834340248085665	0.09883741947533671	0.06366412374538978	0.04459613605737102	0.04716549768577455	0.3270128904631839	0.3594888247110611	1.272131771334247	0.5716375046401952	0.1102792268528675	0.03863270198930192	0.2751065770308859	0.09471741750247326	0.516865580478142	0.03087253514885308	0.1209214607382516	0	1.014774886397033	0.127207492046098	0.05894574842663313	0.04241317371928852	0.06785236296879245	0.05942236598268944	0.05126121971515703	1.19844058651819	0.04011181974732678	0.7230866464539687	0.1830766777996165	0.04010739787567989	0.2191625923008694	0.1482477087209536
ec1516	0.9778699986238524	0.99736899964987	1.008345948405257	0.9846192909509947	1.001329448939632	1.010941041632747	1.001001560659571	1.01918670053122	0.9925889737287824	1.017350433129229	0.9939892622397152	1.004694478658738	1.009699043989398	1.019445222232252	1.010955822175577	1.013854655161783	0.9558499220180449	0.8786642611785439	0.2792540540144969	1.073881330159078	1.009976082029134	1.0182890006033	0.9712166948810025	0.993185128394841	0.6298104338907616	1.003623131029685	1.005493988495302	1.014774886397033	0	0.9940855382095366	1.010432710984186	1.003686193882797	0.9974518987512768	1.016007826414619	1.0145970367736	0.3986958061917297	1.004425195043616	0.3143034098365881	0.9847013795559777	1.005499274554707	0.9569881634039995	0.8797922364969616
ec1517	0.1525940217820025	0.13414530095161	0.1094773398606029	0.09863724377552038	0.08612229163711838	0.1123088984785614	0.09538297050104828	0.1246316394214952	0.1140652112398414	0.1263489969632328	0.06755654597732871	0.1087694292580814	0.1067675758361287	0.1275412883423065	0.1104584929036408	0.1206083536844405	0.3169578825960457	0.3103447800697948	1.253868026188488	0.5478106851320867	0.1205720923576685	0.1470508540035858	0.1929584120659887	0.06876742469511359	0.5139691401534947	0.1044022224399275	0.07318196412874346	0.127207492046098	0.9940855382095366	0	0.08211451145456709	0.107028361046648	0.0962231559276326	0.1245078049715269	0.1173978707022844	1.178126306102301	0.09929096831758497	0.7030377713170086	0.1914517400236694	0.11498330990859	0.2136906387771411	0.1800176347875175
ec1524	0.201664470502726	0.1629495194174082	0.04579394696773155	0.1175946420657113	0.1128766686632837	0.04496356548909465	0.1089659442511518	0.0522733210227933	0.1423295880443457	0.05386211072027666	0.09104501907733972	0.07232235077101239	0.09114868645784058	0.05508784594217735	0.04182869172320955	0.05226356934129248	0.3427793613642239	0.3554863995525508	1.270236550327839	0.5700502471779632	0.1452800880408512	0.078769912086653	0.2604271190415226	0.08215415408906349	0.5401963057745436	0.03832599983168808	0.07658424353221631	0.05894574842663313	1.010432710984186	0.08211451145456709	0	0.04479222527143533	0.07113156873851521	0.05597829021179977	0.0596572586369697	1.199324282996254	0.03905535159781705	0.7251834986727292	0.2169853719456432	0.04670729880267226	0.2391786604658112	0.1827180328398767
ec1533	0.1820254634626525	0.1369842135158455	0.04412245002823188	0.1100150559993986	0.09540999567504027	0.04292122339440393	0.08657421398884456	0.05771239694415611	0.1190089107245796	0.05733441383724729	0.07809829425430229	0.07199052191458187	0.07817884816425352	0.06129062634131303	0.03841692696863484	0.04143599146972565	0.3222592465411592	0.3515060938450342	1.265078865295934	0.5541291488311082	0.1211949085303595	0.06274573328311811	0.2599219873531234	0.07814659529194544	0.5201019047543772	0.02569272065228158	0.09650411827489956	0.04241317371928852	1.003686193882797	0.107028361046648	0.04479222527143533	0	0.05314322651212938	0.05802180400270439	0.04447533502058286	1.186397401566565	0.02285536228307646	0.7109920355807429	0.1917968095805917	0.03388657272433523	0.2113601641601886	0.1625172833891437
eti111	0.1654254570498429	0.1274760583224381	0.05643563823975285	0.08411318697886185	0.07173330621131223	0.05878465974208714	0.07115318202038577	0.07226132713777547	0.1009333390372385	0.07439621800935395	0.05317985467303453	0.0611367722197526	0.05398145240194328	0.07262333944017008	0.04465616174961852	0.05612130583566587	0.3061247182542514	0.3367839818908392	1.258948570094465	0.5394074535085852	0.1087416598271705	0.08868825927431874	0.2581267109916003	0.06555651245501248	0.5063031555230689	0.05518854031757659	0.0864331190605703	0.06785236296879245	0.9974518987512768	0.0962231559276326	0.07113156873851521	0.05314322651212938	0	0.06899517606689529	0.04764748399003861	1.18097290393718	0.05195840372014732	0.7052284904923265	0.1715067781978907	0.06742061867340965	0.2049489273158484	0.1541768075298244
eti123	0.2098066844150559	0.1714417500111382	0.03147718089210257	0.1042717663096742	0.1078103367180153	0.02391313040626968	0.1168276909706621	0.03645392799135537	0.1492114582185248	0.02535153087917293	0.09183308975439752	0.05894888305487009	0.07834361345147185	0.02266780468372449	0.03236621854172927	0.02443725787231616	0.3513208716025847	0.3527192088210679	1.274835426759466	0.5814738815609612	0.1553263300099341	0.0506369374262465	0.2719097024382099	0.0997728005226662	0.5504096725577928	0.04879450846570795	0.1209864141312081	0.05942236598268944	1.016007826414619	0.1245078049715269	0.05597829021179977	0.05802180400270439	0.06899517606689529	0	0.04310996997558172	1.208622931301329	0.05582494942823535	0.7274778535953664	0.2266053338351148	0.03705739808537468	0.2493360776669718	0.1900329745019172
eti135	0.1906658404408121	0.1442669166533294	0.03453866104202542	0.08959877932902828	0.09006467149327017	0.03173662252413148	0.09356030207142743	0.04425708156685221	0.1198116404221243	0.04534217181791653	0.07812826070420623	0.0534830365938057	0.06497695503032271	0.04363592036592767	0.0262437825722284	0.03473204441662841	0.3252212896596101	0.3500442950572718	1.27269875744192	0.5607842029080555	0.1239187726738532	0.07158103288384535	0.2737318846819787	0.09406797436895485	0.522373457772061	0.04800076180335363	0.1100912406967255	0.05126121971515703	1.0145970367736	0.1173978707022844	0.0596572586369697	0.04447533502058286	0.04764748399003861	0.04310996997558172	0	1.195425707584916	0.03994241728861078	0.7210842665316244	0.1948040995249805	0.0580585417563553	0.2286436225059318	0.1710053652685633
eti149	1.140203302936593	1.152115890922057	1.192663739611396	1.164661824177588	1.171554029484758	1.198050121520848	1.183303873621649	1.202504266235578	1.171544978554322	1.201708735328335	1.171426436641699	1.186507539177353	1.178903789862643	1.206359777080781	1.196333769665279	1.202367376033414	1.133072674667282	1.063822214333147	0.5333761263425028	1.109735817159829	1.188450049404014	1.209857620560378	1.160127873587026	1.178331481659193	0.8785966290574178	1.191182667686351	1.1646262389904	1.19844058651819	0.3986958061917297	1.178126306102301	1.199324282996254	1.186397401566565	1.18097290393718	1.208622931301329	1.195425707584916	0	1.188543485249858	0.6361880653289171	1.160798709806159	1.196010845885739	1.136574495266595	1.08804594893694
