Eigvals	46
5.121753472518555	0.6256146384715147	0.5512575612145452	0.4128786036102915	0.3317427055573059	0.28370125688496534	0.2772431045553305	0.2545343183043935	0.2236671437932214	0.2183288705526928	0.205982044513566	0.19666101463292954	0.18847572243834113	0.17927495978700603	0.17481165905223495	0.16815875027897245	0.16072401705524733	0.15781376842416817	0.15413711232407135	0.1470155029364638	0.1426209141561138	0.1388575581598695	0.1361254478823119	0.1315866096480845	0.1180412711842963	0.1172411170472637	0.11249561934588168	0.10477470589615118	0.09985067941832085	0.09959012650734597	0.0873293619164616	0.0858837994261262	0.06553655007295264	0.05444455618872019	0.032191185975894494	0.028394934425808337	0.012702889795871364	0.00815645655748714	0.003571066534574091	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	46
0.4410297100197066	0.053871129110300245	0.04746830624963094	0.03555261529095953	0.028566074102966597	0.024429266993726682	0.02387316114746045	0.021917727433423177	0.019259782044830368	0.018800108007040614	0.017736933620198802	0.016934307893013877	0.016229479544211927	0.015437209922909149	0.015052879001995286	0.014480002848778819	0.013839804476224	0.013589205513049197	0.01327261187331852	0.012659376320310594	0.012280962125669447	0.011956902833743318	0.01172164320832043	0.011330807819423173	0.010164430576383847	0.010095530003773306	0.009686899348984968	0.009022058247574545	0.00859805463605769	0.008575618652875637	0.007519854942038805	0.007395378820853206	0.005643294982753892	0.004688173094800571	0.002771954857319182	0.002445062958035114	0.0010938347253817656	0.0007023453373221402	0.0003075014146336549	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	46	46
ec1058	-0.3454069596144375	-0.029756312538517325	-0.030341842401602228	0.0002982970058329604	-0.00379527671039219	-0.0198377876297153	0.015334927894197898	0.0002569760461374415	5.256654370186677e-05	0.15841727977254788	0.10015109193034795	0.21205322152368017	0.025989618294199227	0.1179292797233437	0.11482591048459997	0.019929701134704086	0.06638097585070539	0.00168943735349111	-0.004334593164122956	-0.055380285284522775	0.09599162265114251	0.10716034808228991	-0.0345362037805228	-0.009734262726670181	0.06008807643849721	-0.06692394523547206	-0.002548648299981581	0.08305464608254906	-0.0109299185186642	0.07235156610767703	0.0034767376516434308	0.011281807413022007	0.0035470589809297954	-0.0016803154119108667	0.004993435004761859	0.0005935867090668569	-0.0031849832950546523	0.002258281161228633	-0.0009260520922846906	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec1059	-0.3526523976440478	-0.12175749102766648	0.17523445950114075	0.06292098860361435	-0.01909839465570065	-0.04386902182924181	-0.13017793926382254	-0.03230974551483818	0.13625183514829448	-0.08256490452224044	-0.035571319155693684	0.017970410234915038	0.003118265169720586	0.0665360111821523	0.008996846942435788	0.02392144149395116	0.005469094115663283	0.08224403543144375	-0.04780136021715351	0.06562068051645063	0.04419479050255296	0.0030369243050848488	-0.13912237144861603	0.0018554382510357031	-0.1461502308120462	0.0682738639264354	-0.12160193986040453	0.014662031212004645	0.03854196792972063	0.03352534700948028	0.03626802761589866	-0.00983471111510795	-0.005227376622428428	0.00224134129095938	-0.00023976222306171542	-0.004544228473999235	0.0009742251898456134	-0.000802912285736074	8.32585218692962e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec1065	-0.29597041816033093	0.1255817223641687	-0.02615725754958037	0.14750138395050727	-0.007522662158806777	-0.1648764229811912	0.13422925204174252	0.008189959947963442	-0.21098041422823935	-0.03777265856875266	0.023965733283416363	0.04674137581910519	0.08906282875677304	-0.041572659614437804	0.10879140575747362	-0.06942033501933714	-0.17506944099459218	0.07496889521341307	-0.017726492915986616	0.024251299722647012	0.03422166365718688	-0.0690007665300707	-0.043927380227261	0.004662405418643189	0.026328041292595045	0.03349160162872597	-0.05377475904764957	-0.013352455214426968	0.0036694977181616077	-0.027129527635202672	-0.00856608345058343	-0.030753767350736514	0.0016958866131066585	-0.006990464447168242	0.001352375819607426	-0.00043459539088568994	0.0008206064756131096	0.00015382051199746725	0.0008492811272844908	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec1073	-0.3242438641624147	-0.01636305682337242	-0.019779905337076523	-0.04151167606006034	-0.06696921861508787	-0.054765110392574874	-0.18317934438570668	-0.13556323293597072	0.041594322838019185	-0.05463628077071571	0.19468520346154408	0.11407241231799065	0.019962819745238364	0.006304313851974541	-0.135244645970896	0.03164329990329784	-0.08892103676588681	0.08520910250342212	0.009010604533744863	-0.09784892773490156	-0.04534919544469799	-0.09875133248880773	0.05318996865959772	0.016965700942115473	-0.0034800886381189554	-0.04271083131873025	0.06560716017104343	-0.011080972436030498	0.019331543861125174	-0.04287090358736269	0.009334850104252852	0.011683936619295923	0.006236549544297135	0.005603023539724342	0.003570963753892465	0.0017491054758158604	-0.00024676894926461637	-0.001917497412180464	0.00025955436451321963	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec1075	-0.3248724297966031	-0.04990395269472248	0.07015590372398596	-0.016366960219558243	0.008694660717451537	-0.10169918869102686	0.03925659249795698	-0.10091867211937498	0.1655909532280774	0.09492048418668114	0.005972757353071378	0.0038943837049174347	-0.06151762029925979	-0.007082361384671408	0.1692846050961325	-0.10511556823090326	0.051775728099620576	-0.012395129605329716	0.10228615730740748	0.0960500799534043	-0.06115067611808855	-0.05429465063788986	-0.029516758220129034	-0.025021855474919814	0.00861075132711131	-0.0018545606366069437	0.10774917166452538	-0.07776636069727352	0.016734022868104836	-0.0785202176850455	0.0018316513004481842	-0.028464228587253025	-0.0049428549510189285	0.0008957152777694026	-0.0037353990187435496	-0.006354670026189984	-0.005148955105134792	-0.0019904222702071405	-0.0006334236895440771	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec1078	-0.3312065215787439	0.015129495912262115	-0.10300399602647071	-0.06396741421712786	0.009116721695481346	0.12034075483257432	0.021296868503319508	-0.0734553490584034	0.09954567377791179	-0.11233435446046312	0.06262561897812842	0.06359689041734373	0.10649146608070471	-0.16184033778736692	0.012561320652155513	0.06802543602474487	-0.05000622688218855	-0.05493316485888343	0.0371316750919963	0.1132112315893508	-0.08635705201077674	0.1048762912699725	-0.05870502185474282	0.04014149325128823	0.07965047958159592	0.029146611839804264	-0.04340233017573501	-0.013399176057052703	-0.05937358553353592	0.032772901281150034	-0.04865353237174493	0.03874493027356019	0.003708675540353392	-0.01499018014694612	-0.0057335741096254415	0.0032479604522432687	0.0025684232577869687	-0.0013294050242604913	0.0004467047411809908	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec1084	-0.35636445534682987	0.03396014948891665	-0.14900739617029043	-0.02480643707574642	0.0057148251054531946	0.14394987073647472	-0.07095749543135764	0.13572071441753394	-0.006551121245305507	-0.08953984826150772	-0.026255281890872558	0.008918439025794412	0.005422052500554581	0.027652949770061618	0.07687535852164186	-0.008402367400503227	0.018304866324420264	0.06320629756491845	-0.02827280178387894	0.061092923558758616	0.029445311397632613	-0.06443509302324871	0.049450835813428184	-0.018937031202250966	0.00587954090620073	0.1468124318286071	0.13768347130722963	0.13836281664924432	0.002680941035835044	-0.018329680315633683	0.006627441571230847	0.02991143757614199	-0.004366669402512986	0.008113237219343464	0.0028440001658033044	0.0029689813985964344	-0.00011386892706520305	0.0008009408022592733	0.0005999798088688826	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec1091	-0.32996684915585583	-0.11248679869825241	0.14652558392263498	0.014530198913184052	-0.018296267682199767	-0.0751074897974208	-0.10854595691486324	0.03564991659785399	-0.05782116536609503	0.010764649176123882	0.10463975037565898	-0.17621832348016364	0.08816742088121543	-0.11167509254640211	-0.0727103492948175	-0.11938852132533	0.0700649070741317	-0.04843393570612238	-0.005812030933681801	-0.027940880632764047	0.14375380358059334	0.08418712020487623	-0.07084366462738706	0.04114388597370221	0.02122711285788674	0.008448581239981294	0.0704571007434521	0.01634547653198162	-0.011181151122330832	-0.029527675340317104	-0.03363969368536154	0.002543020940653076	0.007851991047190273	-0.012104280863612508	-5.870740729723713e-05	0.004827616094000651	-0.0013973892079618625	0.001959448858091601	-0.0005483403377144584	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec1092	-0.3324664058005576	0.11706886017624428	-0.2168763341586956	-0.02861345131473854	0.029689790701113602	0.0039418467137316065	-0.02897527825909983	0.07204234298075686	0.05978386206117552	0.054478161874980585	-0.016393063879704465	-0.06041515718332078	-0.08398489226332137	-0.018612488286522528	0.03011379514154579	-0.03706043694779573	-0.027589608144421032	-0.027916866283387076	-0.016940206756497784	-0.07019632482712473	0.028398607323803463	-0.09592005784824502	-0.0680355326009973	0.0015409832997187835	-0.07673621922190281	-0.07694642647177609	-0.05105454177874524	-0.004451525825147765	-0.16819269342126172	-0.024289594658400162	-0.019811451424208253	0.10894145569350513	-0.017310459714015444	-0.00020195526375979303	0.008188834450366896	-0.0064598167270716236	0.003787504339580277	0.0035953251233116464	0.0019651566536804345	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec1094	-0.34814448797942166	-0.10407123815497359	0.09085439813515293	0.04526120702309785	0.05669127516563194	0.007185266475999978	0.21563901744181552	0.1292660337184576	0.07141015024669434	0.07616403584011133	0.11823230998532938	0.05667243641456333	0.0719573939196634	-0.03777362649731772	-0.10902559282115307	-0.02978164548656622	0.08660517504506379	-0.09548212543726985	-0.0851641587175021	0.05542823804601468	-0.02698316452247119	-0.13619558504780432	0.08788757700564885	0.025962079133340532	-0.03951078427884503	0.019310370060829352	-0.056762422149081664	0.012542080650224462	0.023124545377420244	0.01507327918055785	0.011053433169054824	0.002225756483066222	0.010549119148006764	-0.00056368775570738	0.002064197422376446	0.002235904810759561	0.00011805366561805522	0.002639274780897643	-0.0006403710831016556	0.0	0.0	0.0	0.0	0.0	0.0	0.0
