	ec1249	ec1257	ec1265	ec1298	ec1314	ec1330	ec1349	ec1356	ec1368	ec1380	ec1392	ec1396	ec1400	ec1408	ec1411	ec1420	ec1424	ec1427	ec1435	eti481	eti482	eti483	eti484	eti485	eti486	eti487	eti488	eti489	eti490	eti502	eti503	eti505	eti507	eti508	eti509	eti510	eti536	eti537	eti542
ec1392	0.14818312403505113	0.04046667594726956	0.12418621559811388	0.3319049231691255	0.04260232535689127	0.23586377763332564	0.0917962714696107	0.2001250142382568	0.22734983057122718	0.04524569524718438	0.0	0.053258862911186075	0.06518745484897204	0.05951171727828669	0.06111742925975512	0.0566066588558497	0.037543940195185914	0.3188933333438438	0.37285945385523445	0.2611609914510289	0.15266795936708097	0.0898442969846259	0.20012413996976117	0.4620033717665081	0.14561038315077282	0.14586386230161746	0.3793372554289861	0.4867170501369144	0.5046280875254365	0.04922264829227236	0.038667340395768086	0.044599962080025576	0.0572425794739355	0.11019129891170287	0.24561424053683326	0.11995986084998923	0.20136812589888986	0.4817850643715679	0.2913833175842333
ec1396	0.1750288458945752	0.07401431646752311	0.16651918783862174	0.3672785185395333	0.03309118555735042	0.25326104561916113	0.1037783219479535	0.21638274652284298	0.2659164912478046	0.03619204608834414	0.053258862911186075	0.0	0.08341007832496061	0.02652056166656983	0.05202235928171819	0.010512894732851455	0.03189770535101923	0.3483624445614743	0.3869013017855367	0.2797247460383944	0.17937311335398406	0.09996177017114195	0.22400630439961278	0.4787819600458147	0.17246919080356257	0.16766705895886563	0.39388747110422917	0.5031781695902704	0.5193134117610247	0.05160587519288469	0.04635482587753572	0.036177343131485774	0.023258042655461154	0.11997311812227128	0.2755624559282877	0.15402683635011777	0.21878400109405702	0.49306305215401114	0.30809867766121113
ec1400	0.10517563521560004	0.05775717926835611	0.12491479382604607	0.33110050565225463	0.05868509884524613	0.2191872801349269	0.06404323117838512	0.15730725248580124	0.21254965156103936	0.07190494269687689	0.06518745484897204	0.08341007832496061	0.0	0.08024161654475245	0.06466838652851324	0.08686697042246183	0.06306822171250157	0.32335428556115353	0.35956375295448456	0.22306943756139974	0.11509490905290985	0.06423074689807358	0.165071838504199	0.4244171463117284	0.1192939156589118	0.10810332201056602	0.3418831583620638	0.4463410154994971	0.48213679527893677	0.0564805814463653	0.06560556107852929	0.06525664371963931	0.08062581532061824	0.064098928064036	0.22475792446466938	0.11875274019401352	0.16295215938714816	0.47209149498032776	0.255937744176437
ec1408	0.17474234306780076	0.06891853253221512	0.17003403807360248	0.37187745264017	0.029764614825239885	0.2556642084964808	0.10235465556987573	0.211734125437759	0.26467594515742904	0.04164888198601675	0.05951171727828669	0.02652056166656983	0.08024161654475245	0.0	0.06177849900375103	0.029157562428460758	0.038036129874030405	0.3557439516812579	0.3896441184761153	0.27130995566057386	0.17659716351189406	0.09379182656109013	0.22378224801260746	0.47671974668538075	0.17065360949180725	0.16551527393333143	0.38994033769951686	0.498949688741429	0.5158070538466932	0.05500196522305675	0.04152243510729778	0.04290050218304507	0.02946830117026089	0.11150417202533539	0.2756750631203239	0.15129233705714723	0.21638720989452445	0.49366567071133605	0.3060161981713557
ec1411	0.1389011407892151	0.07810444036361928	0.13926298943660087	0.3304033566498296	0.055571843356124924	0.2402343255167656	0.06399513870303115	0.20546605450171512	0.22442487522935559	0.038393000265722455	0.06111742925975512	0.05202235928171819	0.06466838652851324	0.06177849900375103	0.0	0.05295868570127772	0.05428015750625526	0.32538388317051115	0.36908677579996385	0.2545075354540361	0.14356543253116094	0.0689864161316667	0.19476538132029836	0.4459358891410758	0.14319044360332764	0.1491727999053553	0.36298988426436996	0.4664249776984492	0.49349323764038194	0.041312194620340935	0.07090181252236294	0.04395436080324583	0.055308144946048576	0.0961720372672167	0.2444139416440041	0.13798715285292287	0.18565425111142708	0.480018592994331	0.2898825827144052
ec1420	0.17508085662752013	0.07501141460767599	0.1702141385895493	0.36810565119394245	0.036509352820754105	0.2567839469407386	0.10625653612587496	0.2197899474320627	0.2653504238513727	0.03643940069662139	0.0566066588558497	0.010512894732851455	0.08686697042246183	0.029157562428460758	0.05295868570127772	0.0	0.03513829789556949	0.34955616461408245	0.3900876580229788	0.2790775811821421	0.17986141454170088	0.10437509679293074	0.22788511495265096	0.4839048344656228	0.17331215796627134	0.17059011096181523	0.3966284193806897	0.5048916410750115	0.5232660422470524	0.054456319565396996	0.046712574472505514	0.0393310190983369	0.02235814647901432	0.11990010389396176	0.274123749062943	0.15427863325183822	0.22091762927420658	0.4983782054585509	0.31085157161397786
ec1424	0.15236255073545646	0.05599384994959829	0.14631770905701189	0.3451169620025421	0.02477208455799514	0.23580560253129115	0.08775828406276652	0.20424875392361416	0.24154846807899272	0.035146182720534894	0.037543940195185914	0.03189770535101923	0.06306822171250157	0.038036129874030405	0.05428015750625526	0.03513829789556949	0.0	0.3357858517909006	0.37075923689018686	0.26876869203948855	0.160092026776066	0.08992491243758997	0.21057536871956112	0.4688265733048878	0.15130414097859782	0.156776518543526	0.3869397984954034	0.49011396739567376	0.5063179235593891	0.04322133909751516	0.03181225024833879	0.03937149443845676	0.03586972984007639	0.10809363637161253	0.25160869485640064	0.13350326336913973	0.20745997680322728	0.4869671066597091	0.30023472611887236
ec1427	0.2775760229718779	0.3413361815232414	0.30212647407508253	0.36120823633829124	0.3456935140398042	0.15761056073226187	0.30267221036068576	0.31553109994293493	0.29519214677441974	0.3219121366366972	0.3188933333438438	0.3483624445614743	0.32335428556115353	0.3557439516812579	0.32538388317051115	0.34955616461408245	0.3357858517909006	0.0	0.18471639784166316	0.35377204835815235	0.3191726373308249	0.33131756272169416	0.3036368048271717	0.20301671762492748	0.23989694777345538	0.3205104648783846	0.3433586957204929	0.29016204558781916	0.27069924182988303	0.3313913668880036	0.3406824766315487	0.33876683337283237	0.35689203944088344	0.3568063588129114	0.2726899830384016	0.3181413733766737	0.3186417682722494	0.23908054893426842	0.2933030394192526
ec1435	0.3167506080629749	0.38051510739932315	0.3557825302966064	0.42160403762752474	0.3796862476304147	0.14624730543263448	0.35110430824133965	0.34473060456911114	0.36482405372382554	0.3718733427924998	0.37285945385523445	0.3869013017855367	0.35956375295448456	0.3896441184761153	0.36908677579996385	0.3900876580229788	0.37075923689018686	0.18471639784166316	0.0	0.3817440932304459	0.35031644898561265	0.36927802061332726	0.33871049609823956	0.23386190739075544	0.26659753807459025	0.35895151333008923	0.37546064325236	0.22293033059602516	0.1658894908112588	0.3754726369348009	0.38418781400155255	0.3866110346893702	0.392420204584315	0.3878238197088408	0.3190179372601547	0.35611216164584314	0.3577576417484901	0.1977309303631952	0.3383949320859128
eti481	0.19102137610197492	0.22632791362719723	0.22158131598843037	0.32612237204546524	0.25998524899619774	0.25687745899155356	0.23044130704221558	0.10501380752092962	0.24606759256684735	0.2738869422709624	0.2611609914510289	0.2797247460383944	0.22306943756139974	0.27130995566057386	0.2545075354540361	0.2790775811821421	0.26876869203948855	0.35377204835815235	0.3817440932304459	0.0	0.16370928697168766	0.2132083047286155	0.1011326514156677	0.36045011384408526	0.21261858936439226	0.1406235724094664	0.17130324697390092	0.34147937908532006	0.5008177321052478	0.2516118392417847	0.2586673059965831	0.2557605627558289	0.27220958938508427	0.17861820931278394	0.24092313335569485	0.22715113346688123	0.1438044198894903	0.49708468255816896	0.16895695524378074
eti482	0.0983810428721814	0.12652546219425306	0.1086017546856281	0.3034756380392714	0.16098189946649996	0.22262938053860343	0.12072379173314814	0.14960608701651926	0.1772529380123246	0.16287066014010293	0.15266795936708097	0.17937311335398406	0.11509490905290985	0.17659716351189406	0.14356543253116094	0.17986141454170088	0.160092026776066	0.3191726373308249	0.35031644898561265	0.16370928697168766	0.0	0.10507136508215308	0.10689478118514059	0.37333376218453407	0.11133683761167738	0.0668291254002433	0.2696866425109595	0.3757429317397423	0.46049645872653217	0.14838498689116553	0.1641262775096107	0.15680493389536843	0.17905033932465564	0.10465981150471926	0.1926945488066069	0.11569656753256367	0.09313562932477906	0.4627262314182156	0.19794674042134985
eti483	0.11966775631444766	0.08349070777196287	0.11687153301522234	0.3194297253274302	0.08434464475516255	0.23744085062888765	0.05037407288572967	0.18665664282479388	0.2063536529318933	0.08903523106832213	0.0898442969846259	0.09996177017114195	0.06423074689807358	0.09379182656109013	0.0689864161316667	0.10437509679293074	0.08992491243758997	0.33131756272169416	0.36927802061332726	0.2132083047286155	0.10507136508215308	0.0	0.15975041427731101	0.40837088820294154	0.1240531248300754	0.11223117388597674	0.31956473942232666	0.43045751060636933	0.47507145691051816	0.07255331493749109	0.09479291773744775	0.08000896200763631	0.10375156907452131	0.06186615409326667	0.23181604749146292	0.1245493594603859	0.14914669968605235	0.47578419554225293	0.25110021821299716
eti484	0.14336878418211663	0.17637040951565958	0.17340559721826684	0.2951555729212832	0.20800801288542886	0.2129769928246154	0.1687181980573296	0.08867407715441739	0.20374995098733553	0.21208243273563782	0.20012413996976117	0.22400630439961278	0.165071838504199	0.22378224801260746	0.19476538132029836	0.22788511495265096	0.21057536871956112	0.3036368048271717	0.33871049609823956	0.1011326514156677	0.10689478118514059	0.15975041427731101	0.0	0.3263761768317848	0.14318021918916457	0.08207970816266924	0.21785586380299776	0.3249982185391787	0.4474247846796384	0.1952104053496956	0.21038777147235646	0.2039878614037559	0.22727244156924298	0.15343380396676853	0.19347533139365936	0.1748146871915089	0.10299256698288732	0.44576503004743606	0.14420283933289232
eti485	0.35540741975872825	0.4407772388563256	0.4088683397139663	0.44707140194866246	0.4659443396971344	0.2863644998353962	0.39796624151493104	0.37449519580131324	0.37381379687383726	0.4618394802180129	0.4620033717665081	0.4787819600458147	0.4244171463117284	0.47671974668538075	0.4459358891410758	0.4839048344656228	0.4688265733048878	0.20301671762492748	0.23386190739075544	0.36045011384408526	0.37333376218453407	0.40837088820294154	0.3263761768317848	0.0	0.3476806322357596	0.36244752566085686	0.3220340694151554	0.14459146117081473	0.2299867579763217	0.4549114906630247	0.4674843784114535	0.46152444886893385	0.4817283868643699	0.40532340859606614	0.38391367741810095	0.44262582223442604	0.3527144181179712	0.21006687456726286	0.32369497033709094
eti486	0.07673246140098285	0.14485366127589042	0.12714015986977634	0.27756557197365994	0.1489244283753648	0.12924958310664159	0.10791873206495899	0.15422684200755996	0.155346292936053	0.1548540858607474	0.14561038315077282	0.17246919080356257	0.1192939156589118	0.17065360949180725	0.14319044360332764	0.17331215796627134	0.15130414097859782	0.23989694777345538	0.26659753807459025	0.21261858936439226	0.11133683761167738	0.1240531248300754	0.14318021918916457	0.3476806322357596	0.0	0.11549777872534712	0.3259657024720184	0.35567433100667145	0.3793388305766758	0.1407491266684791	0.14943088619798747	0.15131886276887002	0.17039749288585404	0.148812698250116	0.17328411153582451	0.13630295006268045	0.1492394812480458	0.38926251774140774	0.24067117927329315
eti487	0.11432882549885406	0.12170951095321302	0.12945793268037897	0.3206139552383878	0.14973692327350188	0.22579676109543437	0.12605043236894262	0.11393283025935133	0.20450396954680405	0.15982139515598065	0.14586386230161746	0.16766705895886563	0.10810332201056602	0.16551527393333143	0.1491727999053553	0.17059011096181523	0.156776518543526	0.3205104648783846	0.35895151333008923	0.1406235724094664	0.0668291254002433	0.11223117388597674	0.08207970816266924	0.36244752566085686	0.11549777872534712	0.0	0.25836044239012423	0.35872274706159735	0.47380749809065176	0.14335277973292204	0.1576053392232576	0.14779599340250493	0.17006182047442578	0.09861047152857136	0.21460657365065175	0.12971260145712313	0.10270399913001309	0.46199180677124074	0.17214905422079904
eti488	0.3072110427626248	0.3600568232697094	0.3148862322428888	0.3778393363161367	0.38102276597775864	0.33216391489411845	0.336540150298586	0.23907733958122276	0.298389455307891	0.3872549172145324	0.3793372554289861	0.39388747110422917	0.3418831583620638	0.38994033769951686	0.36298988426436996	0.3966284193806897	0.3869397984954034	0.3433586957204929	0.37546064325236	0.17130324697390092	0.2696866425109595	0.31956473942232666	0.21785586380299776	0.3220340694151554	0.3259657024720184	0.25836044239012423	0.0	0.30437412571492495	0.48030221603325124	0.36711101692305537	0.3855781477693482	0.3743223278062726	0.3950207422942647	0.3072457855584777	0.28477484588917573	0.34927419480320954	0.2419548769725302	0.48539939959797473	0.18680304306253148
eti489	0.37194835576747776	0.46614102374994354	0.42261679562065174	0.4848988005190924	0.4921978617302683	0.2711842653493858	0.42628640913031896	0.3742173498522854	0.41274949667087096	0.4854029792190257	0.4867170501369144	0.5031781695902704	0.4463410154994971	0.498949688741429	0.4664249776984492	0.5048916410750115	0.49011396739567376	0.29016204558781916	0.22293033059602516	0.34147937908532006	0.3757429317397423	0.43045751060636933	0.3249982185391787	0.14459146117081473	0.35567433100667145	0.35872274706159735	0.30437412571492495	0.0	0.22231671016825033	0.4784802532106479	0.4979211046281487	0.4857311242135115	0.5075543833549483	0.42186262898238835	0.3914682582837362	0.4594477607952461	0.3579692451172252	0.27063716980929375	0.3103061170713564
eti490	0.4290279246022428	0.5064012254463784	0.4758534850516877	0.5328006630580847	0.5088653981036798	0.286352800024316	0.4596595967110694	0.47194425995312117	0.4614748521703068	0.5031595673856907	0.5046280875254365	0.5193134117610247	0.48213679527893677	0.5158070538466932	0.49349323764038194	0.5232660422470524	0.5063179235593891	0.27069924182988303	0.1658894908112588	0.5008177321052478	0.46049645872653217	0.47507145691051816	0.4474247846796384	0.2299867579763217	0.3793388305766758	0.47380749809065176	0.48030221603325124	0.22231671016825033	0.0	0.4975878478626195	0.5147720005344285	0.5101600280456569	0.525516530144282	0.5104319538033356	0.43216160059596415	0.48482777494492646	0.4659464064238774	0.12268096052684133	0.44723192880029083
eti502	0.14411513704835438	0.05328701297463579	0.13608706445396054	0.34060517523152267	0.04138923636221734	0.2407912452936952	0.0722182709137423	0.19246088846158277	0.23454022448095554	0.04744855464508822	0.04922264829227236	0.05160587519288469	0.0564805814463653	0.05500196522305675	0.041312194620340935	0.054456319565396996	0.04322133909751516	0.3313913668880036	0.3754726369348009	0.2516118392417847	0.14838498689116553	0.07255331493749109	0.1952104053496956	0.4549114906630247	0.1407491266684791	0.14335277973292204	0.36711101692305537	0.4784802532106479	0.4975878478626195	0.0	0.049363966860696246	0.032604206106322704	0.0504965625995957	0.08919419058743054	0.24280735012482	0.11972993749403947	0.19137422188920838	0.4848620883877375	0.27672572662416256
eti503	0.1504494733817294	0.05070585412063255	0.14786902416368009	0.35336254847527176	0.02791736438102758	0.24485341045568992	0.0918699846150045	0.2015603173075386	0.2486170967272709	0.05496543953272051	0.038667340395768086	0.04635482587753572	0.06560556107852929	0.04152243510729778	0.07090181252236294	0.046712574472505514	0.03181225024833879	0.3406824766315487	0.38418781400155255	0.2586673059965831	0.1641262775096107	0.09479291773744775	0.21038777147235646	0.4674843784114535	0.14943088619798747	0.1576053392232576	0.3855781477693482	0.4979211046281487	0.5147720005344285	0.049363966860696246	0.0	0.046227135827570466	0.0361850452024013	0.09753084129547226	0.25894903692251875	0.1318255202780044	0.20637566796750678	0.49607125342602326	0.2947903088856564
eti505	0.1599274759336074	0.04558141117082288	0.1474270748398285	0.35547049891995863	0.037863641171550645	0.2504963807951031	0.08227677233311934	0.1997009005409342	0.24348092488181705	0.037696546517395534	0.044599962080025576	0.036177343131485774	0.06525664371963931	0.04290050218304507	0.04395436080324583	0.0393310190983369	0.03937149443845676	0.33876683337283237	0.3866110346893702	0.2557605627558289	0.15680493389536843	0.08000896200763631	0.2039878614037559	0.46152444886893385	0.15131886276887002	0.14779599340250493	0.3743223278062726	0.4857311242135115	0.5101600280456569	0.032604206106322704	0.046227135827570466	0.0	0.03402273752779058	0.09575143940428583	0.25369864490314215	0.13695369463277354	0.19837510966167238	0.49339309966663125	0.28751931968541256
eti507	0.17507662384449035	0.06763022468738626	0.17003147176316874	0.3714140190321924	0.031726803902730055	0.25663953627953373	0.10192590540130614	0.2123696866047811	0.2672671817782123	0.04168382272707685	0.0572425794739355	0.023258042655461154	0.08062581532061824	0.02946830117026089	0.055308144946048576	0.02235814647901432	0.03586972984007639	0.35689203944088344	0.392420204584315	0.27220958938508427	0.17905033932465564	0.10375156907452131	0.22727244156924298	0.4817283868643699	0.17039749288585404	0.17006182047442578	0.3950207422942647	0.5075543833549483	0.525516530144282	0.0504965625995957	0.0361850452024013	0.03402273752779058	0.0	0.10910884465945168	0.2751661921850901	0.14988802531483694	0.21978351348162356	0.5021161017524091	0.3104250923551612
eti508	0.12451891897075087	0.08151245586503537	0.1378186616757582	0.34383427191152843	0.09989341474744676	0.25399171443513424	0.07551620066351133	0.1657713563651021	0.22604404776173925	0.11408872119112158	0.11019129891170287	0.11997311812227128	0.064098928064036	0.11150417202533539	0.0961720372672167	0.11990010389396176	0.10809363637161253	0.3568063588129114	0.3878238197088408	0.17861820931278394	0.10465981150471926	0.06186615409326667	0.15343380396676853	0.40532340859606614	0.148812698250116	0.09861047152857136	0.3072457855584777	0.42186262898238835	0.5104319538033356	0.08919419058743054	0.09753084129547226	0.09575143940428583	0.10910884465945168	0.0	0.2528574867765067	0.13336148761803052	0.13474957936521115	0.5017951550167452	0.23347371614007217
eti509	0.1740523017218961	0.2432760327828399	0.19290025412732034	0.2683737720874309	0.26079151740574524	0.19144144065530674	0.21482429511378096	0.2113409486807947	0.1948344529400141	0.2511186619673605	0.24561424053683326	0.2755624559282877	0.22475792446466938	0.2756750631203239	0.2444139416440041	0.274123749062943	0.25160869485640064	0.2726899830384016	0.3190179372601547	0.24092313335569485	0.1926945488066069	0.23181604749146292	0.19347533139365936	0.38391367741810095	0.17328411153582451	0.21460657365065175	0.28477484588917573	0.3914682582837362	0.43216160059596415	0.24280735012482	0.25894903692251875	0.25369864490314215	0.2751661921850901	0.2528574867765067	0.0	0.22149978206665538	0.19919144375266878	0.42843138362209315	0.23853245159390443
eti510	0.13205324687569783	0.12321135202686706	0.10436773685246456	0.29963740460679916	0.1411159260354503	0.22971339275465266	0.12560908423734754	0.18243844463770484	0.2048692315562098	0.1493311720342641	0.11995986084998923	0.15402683635011777	0.11875274019401352	0.15129233705714723	0.13798715285292287	0.15427863325183822	0.13350326336913973	0.3181413733766737	0.35611216164584314	0.22715113346688123	0.11569656753256367	0.1245493594603859	0.1748146871915089	0.44262582223442604	0.13630295006268045	0.12971260145712313	0.34927419480320954	0.4594477607952461	0.48482777494492646	0.11972993749403947	0.1318255202780044	0.13695369463277354	0.14988802531483694	0.13336148761803052	0.22149978206665538	0.0	0.17201248614976325	0.4722215908540095	0.2487873415582642
eti536	0.1296543815727793	0.18378285653568396	0.15491417833529686	0.29123021780806196	0.20534260983086966	0.22753294432805216	0.16246374555662083	0.13468335745563234	0.17505403065627878	0.20357149917049253	0.20136812589888986	0.21878400109405702	0.16295215938714816	0.21638720989452445	0.18565425111142708	0.22091762927420658	0.20745997680322728	0.3186417682722494	0.3577576417484901	0.1438044198894903	0.09313562932477906	0.14914669968605235	0.10299256698288732	0.3527144181179712	0.1492394812480458	0.10270399913001309	0.2419548769725302	0.3579692451172252	0.4659464064238774	0.19137422188920838	0.20637566796750678	0.19837510966167238	0.21978351348162356	0.13474957936521115	0.19919144375266878	0.17201248614976325	0.0	0.46635271590209804	0.17056856898910508
eti537	0.43352022931564926	0.49105971455186903	0.4710812179041263	0.5219101276771914	0.4898306474019631	0.3038279242317171	0.4527740344436027	0.45823052305401213	0.4603926615527887	0.47680973661776826	0.4817850643715679	0.49306305215401114	0.47209149498032776	0.49366567071133605	0.480018592994331	0.4983782054585509	0.4869671066597091	0.23908054893426842	0.1977309303631952	0.49708468255816896	0.4627262314182156	0.47578419554225293	0.44576503004743606	0.21006687456726286	0.38926251774140774	0.46199180677124074	0.48539939959797473	0.27063716980929375	0.12268096052684133	0.4848620883877375	0.49607125342602326	0.49339309966663125	0.5021161017524091	0.5017951550167452	0.42843138362209315	0.4722215908540095	0.46635271590209804	0.0	0.44788261537248025
eti542	0.2390096753274531	0.27179189988509833	0.26141455849252815	0.3540832699254027	0.2933465952722984	0.24790771527780603	0.26258058460260775	0.1836920179951426	0.29543134334944066	0.30215467689144265	0.2913833175842333	0.30809867766121113	0.255937744176437	0.3060161981713557	0.2898825827144052	0.31085157161397786	0.30023472611887236	0.2933030394192526	0.3383949320859128	0.16895695524378074	0.19794674042134985	0.25110021821299716	0.14420283933289232	0.32369497033709094	0.24067117927329315	0.17214905422079904	0.18680304306253148	0.3103061170713564	0.44723192880029083	0.27672572662416256	0.2947903088856564	0.28751931968541256	0.3104250923551612	0.23347371614007217	0.23853245159390443	0.2487873415582642	0.17056856898910508	0.44788261537248025	0.0
