Eigvals	53
5.026980745844074	2.7390457341553662	2.2903536192166736	1.1323854442065242	0.8499699060049397	0.6135947164519748	0.48149206524064864	0.4307543599115374	0.341695891688422	0.3279743450746004	0.27160700401776516	0.2641756087271603	0.16630264745227863	0.1643562463509144	0.13088372570064682	0.11807961161678288	0.10337437281250744	0.08694327130666013	0.08084366738919019	0.07567989089708793	0.05520059081698947	0.04469031109389185	0.03352229212647306	0.02510731824765164	0.012709051817644007	0.011380673362715171	0.0029683951485798277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	53
0.31651921122064086	0.17246149112245057	0.14421000549288512	0.0712996062088163	0.05351757204011193	0.03863442600632471	0.030316704281185373	0.027122051410634326	0.021514567010022037	0.020650602469373128	0.01710148477190349	0.016633573814099314	0.010471092979422418	0.010348539627326906	0.00824097320337587	0.007434773956729815	0.006508872143601049	0.005474302975533981	0.005090247034537584	0.004765114605186005	0.0034756543435642603	0.002813884264095899	0.002110700239095021	0.0015808591616711949	0.0008002137386359721	0.0007165736130786639	0.0001869022656982357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	53	53
ec100	0.10721534073545629	-0.15817167627411868	-0.04548281480850487	-0.2709053650037665	-0.06952093439748899	0.5385506207420787	0.06322967582851603	0.031455452555485396	-0.140574082895234	0.10835494797405798	-0.06781429833021652	0.005067867116020606	-0.048736147241300064	0.009347729979281157	-0.042494486044216066	0.02415767809566449	0.01719417946644595	0.03710641829425764	-0.0029775592123706253	-0.006645909169619848	0.01130474128938647	-0.00657244112092033	-0.02376343162130878	-0.0018636176309325995	0.0034212724978616594	-0.00037953716325138425	-3.307705088149068e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec101	0.3342023460697263	0.16513536526800923	-0.021070431346925593	0.06542063172064368	-0.035347110780886495	-0.00030089545469401174	0.18976872913527684	-0.16327666073846683	-0.027796404745676857	-0.06277616276206992	0.12869843717966056	-0.020029537250979577	-0.151163462009454	-0.06979347217626519	0.029795005966464266	-0.01487173417573901	0.009242188005701767	0.02748029326839674	0.019194453682442734	0.006859079264515556	0.01480598794292162	-0.0033469590352204095	0.014745685298555158	0.02381732051292661	0.011184629231287232	0.009121772298744212	-0.0008065707238990976	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec117	-0.18630215092453692	-0.02251160509482696	0.09852112776610708	-0.15765183726242082	-0.004420072178763882	-0.10068911418401218	0.13703539166615825	0.023620422901203458	-0.063427902511777	-0.03321225883750462	-0.08615696350191213	-0.03487617418601439	-0.013552122773200281	-0.07416836318014651	0.013124734970686261	0.03164418912627381	0.007895992266710998	-0.042641532569843904	-0.039074134079454356	-0.0799993949284324	-0.018998269085916793	0.008352151922152107	-0.0046775734191876195	-0.03105596838076076	-0.014027421241365827	0.015098545485820956	-0.0010493869643334033	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec118	-0.14901435487973724	-0.14137675744483227	0.016900975659147003	-0.32745106972208676	0.006233990247813471	-0.1417684182804405	0.10062578242643536	-0.029061620902899	-0.04409720216969694	-0.022079227015641748	0.04860162605020925	-0.046842143669932085	0.03798247965812978	-0.030631668965621195	-0.04153822956403364	0.06172178229973457	0.00455283534332789	-0.014948879058716282	0.07227205524612955	0.010885993631507544	0.026077559528002923	0.006685015020083451	-0.0074950335210093215	0.004994326852257336	0.01105454267164725	-0.00966765728975676	0.013158666042921107	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec119	-0.2779284417277962	0.0304550705029599	0.11028524510978278	-0.36454239626179136	0.0905113602622233	-0.10425486616482761	0.01236512360065976	-0.044184716056406795	0.04173701316637181	-0.04015782835594706	-0.009287839435935925	-0.02066490241223977	0.00131274747895274	-0.01646498075095152	-0.0811018869502183	-0.015104590081295331	-0.014245921300717009	0.04313249059069587	0.055882381501220046	0.041154705867712756	0.011508688586456376	-0.0023709785603635075	-0.00916536443546282	0.004528863583264731	0.00726583289798498	-0.006031758904884967	-0.01022125818007744	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec121	-0.510288112078581	-0.10301607928711486	-0.08416594929520224	0.12868476572576074	0.018160533134922188	0.06036538746527109	-0.05912609223908185	0.03359179269089859	0.017409695148259227	-0.02087282683279948	0.028319313234335633	-0.012216478982774663	-0.031451102586953286	0.06151720023062281	-8.669092674139167e-05	-0.008143702349953586	0.029115628880085398	-0.040478383071318236	0.027883311512594034	-0.026838431514874167	0.05440098494726757	0.048350913263204925	0.03608973539820008	0.007649051871354108	-0.02607464200448596	0.03294021358401819	-0.013614598780322413	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec122	-0.4540103000960028	-0.0743176629370901	-0.13446014056923805	0.16256327531900647	0.03287641401187739	0.029526391807310988	-0.049215740362383326	0.09672286271257627	0.055270945417912505	-0.046242644946963084	0.07639809732605905	0.003305883241579236	-0.004978385680119201	-0.026009116914332532	-0.027870702720504795	-0.011724316503880566	0.028293149322021587	-0.04465293550184054	0.03129157668801135	0.009244332894228945	-0.03498720076287815	-0.02241891874578287	0.021298169845553005	-0.007523782350049248	0.013963904930636427	-0.025041863927082676	-0.01662138273509999	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec123	0.19929902831094357	0.18316821942660239	0.14196567254465167	0.0056961418119477955	-0.04641499605844462	0.008990836216490643	0.11343744352844357	0.1916002235950021	-0.022294401546324033	0.046665156810661225	0.014264430729802728	-0.05586753544714555	-0.03422665206891555	-0.005168901461839952	-0.032766612994568525	0.06787690179255466	0.1141307764063165	-0.06729867147479869	-0.03195431591822611	-0.013228178782666583	0.014505195628636761	-0.04863041986219093	0.013896935435789055	0.004398614118226098	-0.0293920977174007	0.001451503940004154	-0.004418149102157406	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec124	0.257493044912486	-0.1364407073921532	-0.01580340681361902	-0.06445802681921488	0.049269907215324905	0.1237800284693658	0.20399145788102557	0.1709626521828219	0.012928195170694497	-0.012298684688202438	0.12344300416647688	-0.05188968213479894	-0.03405093470516979	0.11629610664326166	-0.006105511946368931	-0.024881885378865768	-0.05816257345978532	0.021439558682744362	0.03836331914677043	0.017192076335643597	-0.024755806164721585	0.09367889734520359	0.015552071315243426	-0.03804481862608682	-0.006724868964814227	0.003271101976504029	-0.0006370195062403914	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec125	-0.07822316978024753	0.1285116381695093	0.09721410069183602	-0.17020358556605603	-0.3223668824909716	-0.003712095588167716	0.008988759360786035	0.008682840884274469	-0.024014846091477474	-0.015606598439001966	-0.002771847251470544	0.09798619460306734	-0.06380245574666552	0.06816120549378744	0.02419733199328031	-0.08507645435840659	-0.01787082799195524	-0.05713629078527564	0.042832736230574694	0.022651512167361776	0.08167669396543839	0.007262995648123319	0.005529891146526739	0.0004066794576711227	-0.019016359414393676	-0.012952849652416049	0.002634131520596381	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
