	ec1442	ec1449	ec1457	ec1462	ec1468	ec1469	ec1470	ec1489	ec1492	ec1493	ec1497	ec1498	ec1500	ec1502	ec1508	ec1513	ec1514	ec1516	ec1517	ec1524	ec1525	ec1530	ec1533	eti145	eti146	eti149	eti151	eti152	eti153	eti154	eti156	eti162	eti164	eti165	eti167
ec1525	0.5308787389298417	0.8426444921964239	0.43530211703049887	0.3513167158821763	0.12901029037867082	0.3792723384081949	0.4872565307667167	0.45061237539657145	0.11982863020836844	0.5047368642143096	0.4904961427061377	0.7671811515532239	0.17848693211312758	0.567368236190265	0.6536579767746618	0.13343358128552163	0.03320658871981578	0.5802522076022079	0.21346447976859015	0.038182268213807	0.0	0.7772333035044784	0.5420190539703019	0.032843238636287214	0.02733996991194088	0.7266684248411156	0.7075805549411808	0.7614258563683082	0.5205289253987806	0.31723256646872555	0.7469145745575578	0.6285646712803878	0.3710464493682151	0.586479394174983	0.3069103852642976
ec1530	0.8190755970236437	0.7073615341759332	0.6962797183120052	0.737378636934141	0.7671657021021019	0.7070091447952164	0.7223579577864723	0.754919691212309	0.7653196683540431	0.696615275800789	0.7280245696148895	0.457649896332621	0.7514623916203094	0.6521048516690635	0.5605492981730463	0.7636589605312012	0.7763238858166462	0.6579694438404903	0.7439392093427364	0.7772959652772061	0.7772333035044784	0.0	0.6618011515503427	0.7767959297380358	0.7756694336729503	0.5552500849270311	0.5219147804537932	0.7129550212599111	0.7631584690676526	0.690375167489434	0.5874359366863936	0.6640609094050617	0.7454289176251222	0.6488902878218026	0.7429633449299952
ec1533	0.6914495042683866	0.7616912184917402	0.48785226160297046	0.5638810797307856	0.555221829272725	0.4742654957967802	0.5636003407184864	0.45910361264720556	0.5499094633371656	0.5501434987949293	0.5291480746982025	0.6455135356343491	0.5511964997462713	0.5389280475587213	0.5490582417739905	0.5475812789385212	0.5400557947973148	0.5705724903804146	0.5763516963745566	0.5447803481346547	0.5420190539703019	0.6618011515503427	0.0	0.538842532748553	0.5395258851228489	0.5881589681151396	0.5848125801103199	0.6928430006220402	0.6480266891748362	0.5661805646655329	0.6356349123518187	0.5456084978945439	0.5835421117490494	0.536424327421959	0.568465745443284
eti145	0.5308962037476453	0.8426458880279658	0.43532005397509144	0.35133903417354506	0.1247327026288283	0.37929394627962704	0.48230462214780373	0.44781574417509395	0.11290586459791847	0.5035464841731757	0.4905105336625655	0.7667221099701812	0.20121605500904596	0.5625737878278465	0.652909846103967	0.1334741588552361	0.021157319504223573	0.5792856142751418	0.23298742321181012	0.03322518729718457	0.032843238636287214	0.7767959297380358	0.538842532748553	0.0	0.024375373861224472	0.7266726874974945	0.7075851603427771	0.7606160380493725	0.5205412606607077	0.31177823209388195	0.7469181651081526	0.6264529950430574	0.3710685542508626	0.5827524494663395	0.3210421496996391
eti146	0.5235118061275003	0.8420626849656763	0.42774992001949463	0.34594465174752836	0.11369502407085465	0.3701661012184796	0.48310196344873557	0.45073818637734336	0.10342977246372186	0.5019774296208562	0.48791002667751726	0.7670478558819172	0.1985362904724585	0.5627105574357487	0.6501739061637328	0.12964234000769875	0.01555404949298828	0.5758658345644538	0.22184620435362734	0.016270516503625453	0.02733996991194088	0.7756694336729503	0.5395258851228489	0.024375373861224472	0.0	0.7248866682164841	0.705655409213977	0.760438373402893	0.5168854487473119	0.3112567679394554	0.7466643421876732	0.628239911401149	0.3617273928316317	0.5836446483996915	0.3223615220131926
eti149	0.7086250705386131	0.7003834088354016	0.5813914336565813	0.5793809452407725	0.7109905768094121	0.6361969009039078	0.6089461137765301	0.6412041574319899	0.712225270996178	0.5287689023385018	0.5706637060911733	0.5334924934682773	0.6894109880123527	0.616450023908641	0.5472341341859825	0.6985035798213396	0.7259249216474989	0.5770063042534589	0.6721731862916681	0.7238836796921746	0.7266684248411156	0.5552500849270311	0.5881589681151396	0.7266726874974945	0.7248866682164841	0.0	0.38870202290248773	0.6607824865563493	0.6964422470572302	0.6234378584773218	0.5277499526982691	0.5737473551383987	0.6505542583505617	0.5705356170286346	0.628336241418876
eti151	0.710505097440719	0.7066895866276379	0.5756802766213076	0.5656213140746977	0.6976134137074139	0.615954985167388	0.5840978947240166	0.6324586072629688	0.6951933849076269	0.5045434270247017	0.5676315089993561	0.4880292336637842	0.6755141561435115	0.5814201735562803	0.5274256423470783	0.6890041752557565	0.7067772475509284	0.5652666866097814	0.6617480212640193	0.7076944950393277	0.7075805549411808	0.5219147804537932	0.5848125801103199	0.7075851603427771	0.705655409213977	0.38870202290248773	0.0	0.6477269314171917	0.6997435437433793	0.5976403480671744	0.4851901196901179	0.5267557058636544	0.6460045138562025	0.5814903175040552	0.608739203138625
eti152	0.8457798282647676	0.6697954810132517	0.6444273069980196	0.7629491987441703	0.7663253638047959	0.6909395728577802	0.752355878900361	0.7749700326364917	0.7643257534222415	0.7201458513844573	0.7551285614754427	0.6991665105401437	0.7482418622918344	0.6686004297876718	0.6894469137592683	0.7380022898785578	0.760714918118121	0.7250652708681015	0.7369841139964666	0.7615475665811241	0.7614258563683082	0.7129550212599111	0.6928430006220402	0.7606160380493725	0.760438373402893	0.6607824865563493	0.6477269314171917	0.0	0.679964345680945	0.6912839123955272	0.6816745819287169	0.7194693270111295	0.7162106405046731	0.5902661874435743	0.7692804338794285
eti153	0.7222382764217122	0.7556711499700789	0.6095450579338025	0.6125739783093493	0.4634958676413541	0.6225364111183254	0.655411310576048	0.6592018539911749	0.4658774443406997	0.625543694529839	0.6302978066846067	0.7455699029876486	0.4945250578243368	0.6559462890489814	0.6990361513722135	0.5551946685447076	0.5198962084781604	0.6845272569750463	0.47810238474113187	0.513189021449213	0.5205289253987806	0.7631584690676526	0.6480266891748362	0.5205412606607077	0.5168854487473119	0.6964422470572302	0.6997435437433793	0.679964345680945	0.0	0.5844276025526433	0.7548955609688544	0.6452778887399393	0.5645952918928421	0.5333079920411282	0.6081104401273546
eti154	0.6399133197788998	0.7850407909254611	0.4859244601790086	0.43398077279156816	0.36741566931857433	0.44541062191695785	0.48171630820935446	0.4955680966758908	0.3593431926721525	0.4959518745405378	0.5285775873483052	0.680693395747324	0.3192850263100935	0.5363689702314877	0.5982322618825635	0.27539514570576334	0.30986325760254	0.607404378003106	0.3127442122664646	0.3190226964909392	0.31723256646872555	0.690375167489434	0.5661805646655329	0.31177823209388195	0.3112567679394554	0.6234378584773218	0.5976403480671744	0.6912839123955272	0.5844276025526433	0.0	0.6663334014624281	0.6358143302426038	0.39345926715653035	0.5072608925376302	0.43672953309761353
eti156	0.7423829515940412	0.6894736117979693	0.5908603210137445	0.6564025276763742	0.7541878794932434	0.61787279982712	0.6338463549466619	0.671427277391419	0.751697778159037	0.6085036947871857	0.6531840687326798	0.5150833120658405	0.7320363899088781	0.6008840551245574	0.5489541478468062	0.7198725541415957	0.7475330082547557	0.6290733489483402	0.7327442025403835	0.7481887737431772	0.7469145745575578	0.5874359366863936	0.6356349123518187	0.7469181651081526	0.7466643421876732	0.5277499526982691	0.4851901196901179	0.6816745819287169	0.7548955609688544	0.6663334014624281	0.0	0.5665232202502277	0.684840590025027	0.6080396812570158	0.6631562696824407
eti162	0.6100637366173275	0.7359040071699587	0.5128013505859269	0.5339902523643458	0.5946300991244075	0.5180618655521898	0.5043807053614486	0.5358422873086917	0.5902242567283326	0.48470453706304106	0.5356800443535189	0.6025921711300686	0.5904222584434954	0.5461079160569661	0.5891386993565922	0.6326008033780463	0.6275810109841586	0.47129110649276856	0.606561795433969	0.6319604630300336	0.6285646712803878	0.6640609094050617	0.5456084978945439	0.6264529950430574	0.628239911401149	0.5737473551383987	0.5267557058636544	0.7194693270111295	0.6452778887399393	0.6358143302426038	0.5665232202502277	0.0	0.61781624848129	0.6316669590668106	0.4991109806472844
eti164	0.6316289224898729	0.8024243198848235	0.379601083619178	0.4579889411863245	0.40502958901631214	0.38927232216827307	0.5253201581408842	0.5103127760723558	0.40135605750750725	0.5226300481107962	0.5175980176730128	0.7211450926245951	0.3557913267522642	0.5963247969440476	0.6384660093388858	0.29186084547514657	0.36717632042771414	0.5875590614822652	0.4480463889872459	0.36534498700407153	0.3710464493682151	0.7454289176251222	0.5835421117490494	0.3710685542508626	0.3617273928316317	0.6505542583505617	0.6460045138562025	0.7162106405046731	0.5645952918928421	0.39345926715653035	0.684840590025027	0.61781624848129	0.0	0.5929292424263537	0.4752603811027201
eti165	0.760306973488223	0.6956617729631176	0.4914482533600015	0.6381821032248848	0.6003179843774809	0.5243211339591591	0.6233806409032855	0.6715980611824429	0.6006356153669062	0.6024379417687374	0.6524819419820983	0.622889748166254	0.5910343174615804	0.5409216101079384	0.5416747602133878	0.5860406802669758	0.5783265852576828	0.6264756668248782	0.569893621954624	0.5843184354017064	0.586479394174983	0.6488902878218026	0.536424327421959	0.5827524494663395	0.5836446483996915	0.5705356170286346	0.5814903175040552	0.5902661874435743	0.5333079920411282	0.5072608925376302	0.6080396812570158	0.6316669590668106	0.5929292424263537	0.0	0.6282493737058095
eti167	0.2873793343708673	0.8252218181512491	0.5133901036712589	0.14938321847063346	0.37716328906806657	0.47463836845590207	0.2777020317458136	0.20231107896311185	0.3691962180930942	0.34329867897316035	0.25425053465217806	0.7324884507529899	0.3391644679380977	0.6351760172443921	0.62354152618342	0.31699871167370236	0.32457645312312877	0.3865233346491528	0.4193162255530683	0.3300428478266523	0.3069103852642976	0.7429633449299952	0.568465745443284	0.3210421496996391	0.3223615220131926	0.628336241418876	0.608739203138625	0.7692804338794285	0.6081104401273546	0.43672953309761353	0.6631562696824407	0.4991109806472844	0.4752603811027201	0.6282493737058095	0.0
