"","cluster","pval","rho","sum","fdr"
"1","k__Bacteria_ p__Bacteroidetes_ c__Flavobacteriia_ o__Flavobacteriales_ f__[Weeksellaceae]",0.172637541735581,0.163661968233165,127,0.954220865503403
"2","k__Bacteria_ p__Firmicutes_ c__Bacilli_ o__Lactobacillales_ f__Streptococcaceae",0.186928321582729,0.15844296751276,41,0.954220865503403
"3","k__Bacteria_ p__Proteobacteria_ c__Gammaproteobacteria_ o__Xanthomonadales_ f__Xanthomonadaceae",0.469962975498719,-0.0871329599505164,49,0.954220865503403
"4","k__Bacteria_ p__Firmicutes_ c__Bacilli_ o__Lactobacillales_ f__Enterococcaceae",0.494610609056048,-0.082380800359247,62,0.954220865503403
"5","k__Bacteria_ p__Proteobacteria_ c__Betaproteobacteria_ o__Burkholderiales_ f__Comamonadaceae",0.60770950793182,0.0619641966913045,14,0.954220865503403
"6","k__Bacteria_ p__Proteobacteria_ c__Gammaproteobacteria_ o__Pasteurellales_ f__",0.692940434422038,0.0476818719742301,1627,0.954220865503403
"7","k__Bacteria_ p__Firmicutes_ c__Bacilli_ o__Lactobacillales_ f__Leuconostocaceae",0.706290691289736,-0.0455075476649872,346,0.954220865503403
"8","k__Bacteria_ p__Proteobacteria_ c__Gammaproteobacteria_ o__Enterobacteriales_ f__Enterobacteriaceae",0.766180453187928,-0.0359180406117847,2083,0.954220865503403
"9","k__Bacteria_ p__Proteobacteria_ c__Gammaproteobacteria_NA_NA",0.831148345303562,0.025758648020024,732,0.954220865503403
"10","k__Bacteria_ p__Firmicutes_ c__Bacilli_ o__Lactobacillales_ f__Lactobacillaceae",0.835684827014345,0.0250566697866814,41,0.954220865503403
"11","k__Bacteria_ p__Proteobacteria_ c__Alphaproteobacteria_ o__Rhodospirillales_ f__Acetobacteraceae",0.875219102771549,0.0189714186065715,29377,0.954220865503403
"12","k__Bacteria_ p__Bacteroidetes_ c__Bacteroidia_ o__Bacteroidales_ f__Porphyromonadaceae",0.954220865503403,-0.0069360099326331,248,0.954220865503403
