"","cluster","pval","rho","sum","fdr"
"1","k__Bacteria_ p__Proteobacteria",0.154310138125035,-0.170840394388647,34549,0.362285924379608
"2","k__Bacteria_ p__Bacteroidetes",0.181142962189804,0.160519614201161,383,0.362285924379608
"3","k__Bacteria_ p__Actinobacteria",0.832247654073612,-0.0255884629837577,28,0.842552338450843
"4","k__Bacteria_ p__Firmicutes",0.842552338450843,0.0239955515311144,521,0.842552338450843
