	ec1441	ec1442	ec1444	ec1445	ec1446	ec1449	ec1450	ec1452	ec1453	ec1454	ec1455	ec1457	ec1460	ec1461	ec1462	ec1463	ec1468	ec1469	ec1470	ec1471	ec1479	ec1489	ec1490	ec1492	ec1493	ec1495	ec1497	ec1498	ec1499	ec1500	ec1501	ec1502	ec1503	ec1505	ec1507	ec1508	ec1509	ec1510	ec1511	ec1513	ec1514	ec1515	ec1516	ec1517	ec1518	ec1521	ec1524	ec1525	ec1526	ec1529	ec1533	ec1534	eti145	eti146	eti147	eti149	eti151	eti152	eti153	eti154	eti156	eti160	eti161	eti162	eti164	eti165	eti166	eti167
ec1516	1.0742980661739008	0.2835702345968523	0.9864389302537238	0.16152662174277904	0.19962178643578493	1.0678261949153733	0.28014716115166094	1.0038251959596907	1.0088312669876747	1.0110543230202313	1.002210401505566	1.009180122227439	0.9950890511701875	0.9889298604834156	1.0211302699415234	1.009218103143296	0.9685983858843753	0.9844935773869423	0.996873201856331	1.0413300429126544	1.0350556375240239	0.532586461714815	1.0041492493194069	0.9972601663098495	0.9799424679407086	0.959478443568475	0.5610510425635187	1.0822843938260491	0.992640092780521	1.0082125326789333	0.9787355615085205	0.9852785180409187	0.9990882545411156	1.0290616852357948	0.9640644078663354	1.0029734773203929	0.9550242479700125	0.8852124303212896	0.9854540992915153	1.015896675993153	1.0090505745625604	1.0104835147874602	0.0	0.9959971815705192	0.9776153358303276	1.0082426931963184	1.0141338169565814	1.0081422522023749	0.8322446467792732	0.9333981255513383	1.001263713456441	0.9606398905633996	1.0070585309562572	1.0034052926871229	1.0115352668058688	0.43769771477470143	1.0272203584079749	0.9796633312753669	1.0071701144164051	1.0068018759085524	0.9746593689345757	0.9825129064443288	0.9985039417008582	0.2884608408432129	0.9824404050154067	1.004963734399153	0.9632959462046096	0.8580408522823233
ec1517	0.6446714548907033	1.2587786080342824	0.15205241920330537	1.1370868344427523	1.1788314746339397	0.5442018432641755	1.2571705615876465	0.11120204050813996	0.10046997254772404	0.12097057305389113	0.0949701067229114	0.13252505946446214	0.3604485958076925	0.1020963499798822	0.1462674322770958	0.10799762719118544	0.20933025837590052	0.4399379817623843	0.09583591134923264	0.4930465967223428	0.4832944282064264	0.47986916758829085	0.11281871971496167	0.06494706613044054	0.1963053225946676	0.40826316231228804	0.5643127105898268	0.5509868262332142	0.04715920464356022	0.11605528090758047	0.17618143972852493	0.1352929159872887	0.08980747337761362	0.1436322065583982	0.18341786657738934	0.07835091319338036	0.40569532006703535	0.5369539420598368	0.07683309109003819	0.12711493325421308	0.09554936007949746	0.08009428555281439	0.9959971815705192	0.0	0.07857006656733391	0.11842659241371592	0.09685827143456881	0.12233331082620506	0.5476242693019234	0.15913811744104212	0.10422826589665589	0.17381670752152087	0.10553333358381735	0.07795777544687287	0.118330123815781	1.22127671196359	0.489431481238472	0.38635640603299576	0.10609143668311194	0.1031612403870044	0.29230256857732195	0.1586081849029595	0.10059433272170025	0.724693142333281	0.20037446690465555	0.11781013358966591	0.22273596806676318	0.19302100063452288
ec1518	0.6178539825046643	1.2471231420778146	0.14182870786356502	1.1226938530067827	1.1640690625588337	0.5408842580403024	1.2454718887395106	0.11311157408072964	0.10773497766370704	0.12718032566246332	0.0840116912473247	0.11620958265895485	0.3461507738243663	0.08013269903928598	0.1422487339497983	0.14800904165327944	0.27456535527931836	0.4229026726516556	0.07386302825698404	0.480941348043112	0.5282920415297873	0.4629479703635254	0.11499225920112491	0.07565282552678963	0.1642651734885222	0.39562841334834753	0.5302384159293783	0.5236493071428805	0.08185478530054846	0.11952663352158722	0.15688767096417164	0.18395666835614166	0.06939909083287635	0.14859029144511307	0.17538154373130513	0.0860662855861227	0.389563080064845	0.4940392364277163	0.07317844706351473	0.1311036462485884	0.10207484270619221	0.10045906650814793	0.9776153358303276	0.07857006656733391	0.0	0.12175579807650742	0.11288604048577167	0.12447981289606368	0.5125148585314712	0.13689376178797105	0.1036211165429759	0.16642578785195453	0.11027351730811534	0.08150056766230718	0.12013651595087314	1.1966179060468887	0.4661473496777958	0.38045019491528537	0.11233570564995658	0.10565466681043834	0.27114322912694844	0.12336360873036446	0.09296369613476439	0.713378007952473	0.18242691752849322	0.12214168934413566	0.19764416715735522	0.17293415753532565
ec1521	0.6574087010440495	1.267427364060693	0.1747661997947557	1.144488951441206	1.1876420958122336	0.557292967188169	1.265776110722389	0.05587746787021322	0.032404587999139076	0.016550688996197674	0.054399990286074666	0.14495756814028155	0.38284027761333	0.09829067630994907	0.04993794071728531	0.13549649026169955	0.28603748334092793	0.46063048200335727	0.09379509136903602	0.5146660655530828	0.5256358938097871	0.49424792736413276	0.026925913204347365	0.07463525999561342	0.2120196501409029	0.43865600169171026	0.5844580887774926	0.5735894475744588	0.13542088538707286	0.024446481218868818	0.18356417530736097	0.20812308672970203	0.09599551573854441	0.04411498039302405	0.15486988797413145	0.08523787226704033	0.4259441419465848	0.5691241970869433	0.1120734552472973	0.038890877656578685	0.03448257456262539	0.05239416554907204	1.0082426931963184	0.11842659241371592	0.12175579807650742	0.0	0.04680944753971997	0.016577000942929635	0.566969653667305	0.09991275287722401	0.04149521426013505	0.19744118833294705	0.027395553590713165	0.05193448604035141	0.028768666203661662	1.2326860079578719	0.5123528779369735	0.40224746270809614	0.02545460880749999	0.03641673258162265	0.30938221439991515	0.17306053533886814	0.10086184026507153	0.7454193217409378	0.21461830241607288	0.027012390081386544	0.23786313144337973	0.18776334858787969
ec1524	0.6722542682017225	1.2770705197746999	0.1886933730380639	1.1554218858312577	1.199602577403102	0.5707899702696044	1.2757027774269711	0.07722515678421288	0.03218219181201222	0.04763596672651032	0.07880057755078887	0.16587881813546823	0.40213184638924404	0.11454756881835901	0.06813314057612851	0.16363942049310956	0.283297124906004	0.47252022628942075	0.11631777833151533	0.5245974060228263	0.5358007278648342	0.5002268628363089	0.03653735979449411	0.08493263301354292	0.23135126960428462	0.44616333352636617	0.5994177406511891	0.586725089678376	0.12095191396658103	0.04028673000490674	0.21087819791348902	0.2163606097032329	0.11542386623201756	0.06613613793555113	0.17244793023316243	0.05770509568672381	0.43852372220664354	0.5786960536526145	0.11978900592993089	0.06116963502584393	0.035248480148252256	0.02171061982953746	1.0141338169565814	0.09685827143456881	0.11288604048577167	0.04680944753971997	0.0	0.04447388063276919	0.5826674659117836	0.11305516507152569	0.05091469171235839	0.2137828621630895	0.03415517163778994	0.05102293958617665	0.05341918126710585	1.2459978311268454	0.5240634648760264	0.41653461668258973	0.05753468557219482	0.04014829306346405	0.328026142652999	0.19350887501057598	0.12534854410238938	0.7528517536020045	0.23445783590762798	0.040193136509644935	0.256208297122781	0.20401017673755653
ec1525	0.6650471317391169	1.2695427626421112	0.1806224191750906	1.1464684757287582	1.1920737179976966	0.5677328077280679	1.2681750202943824	0.06283266347483049	0.03281784920368236	0.01400849484305694	0.06052583962380686	0.1535204861256784	0.3912404100606604	0.09879047829961239	0.040213858219609606	0.14405487570487605	0.2884838045470297	0.4693579530400596	0.09764731212826425	0.5233976152028775	0.5315934704641666	0.4950513761565135	0.025121269992983822	0.07782441417109405	0.21678985430154996	0.44506580279609675	0.5889753054624759	0.5818292492728537	0.1392524094826788	0.022079008754087918	0.19339191092471217	0.21389639900521248	0.10320019365023046	0.040150589824127635	0.15879551884644838	0.08819422398752823	0.434572970582325	0.5743764582471313	0.11790644403663442	0.04334712685161456	0.03684076758504991	0.05522982757808673	1.0081422522023749	0.12233331082620506	0.12447981289606368	0.016577000942929635	0.04447388063276919	0.0	0.5713469180950459	0.09890692720345148	0.04740758908180612	0.20107068556509822	0.02836191858191235	0.05413618073494626	0.03609082165577438	1.2388256166738085	0.5185193507791566	0.41282822519503387	0.031054925594507343	0.03971335689175448	0.32060327925340115	0.17871776755777216	0.10921232482332532	0.745601167420459	0.2236223672620146	0.02425021360566183	0.24388626855541007	0.1878364896082616
ec1526	0.7894834444914341	1.0943032179898706	0.5016121542031786	0.9690138265853283	1.0143658417665251	0.7387471290296297	1.0926951715432351	0.5474218042579684	0.5675412256090967	0.574599865327711	0.5280785907048715	0.4918797125718909	0.5626053798561063	0.5373262374692053	0.5761754377206227	0.5596381979126426	0.5401191450297504	0.5986515596658046	0.4954248326343197	0.6670830749591437	0.7282941144119857	0.4872417887605676	0.5684263220117008	0.5384048436310278	0.4755543128082833	0.5760646277182102	0.4481621551094925	0.7053450248991847	0.5390590688411601	0.5666795460519128	0.47129518947214366	0.5391858219305762	0.5020945841132358	0.5795247741443535	0.4317081347343304	0.5632768738452577	0.5618583792289763	0.41827208099881297	0.5271057267578185	0.5636244233885589	0.5675335775040998	0.5759901653800238	0.8322446467792732	0.5476242693019234	0.5125148585314712	0.566969653667305	0.5826674659117836	0.5713469180950459	0.0	0.5452262313305832	0.551176287821906	0.4063605227796856	0.5596487094124347	0.5498870614260623	0.5499632072289772	1.055271322041685	0.650226694307954	0.5814649684295196	0.5640152656212896	0.5596873432285769	0.4624206173733292	0.4773837374153884	0.5190199255315067	0.5689736507446871	0.47244776774127006	0.5724337190416328	0.4506377411449369	0.5241360298575387
ec1529	0.6200425886863324	1.1969609837281134	0.20230682498827118	1.0718290093011626	1.1177079846719535	0.6022375461474629	1.1955932413803847	0.088187875902463	0.09199319574902554	0.10285731236404251	0.10749116275228236	0.17629972648218512	0.4325078940503534	0.10053639552665411	0.10172311158172576	0.1798786341703051	0.3255803611508978	0.5023685161090404	0.12487947194503296	0.5608592393081633	0.5704305640491623	0.41180323094618465	0.09352665890777045	0.12090260190556835	0.2273808334366568	0.48368418526347323	0.5019563236830233	0.6107536519014651	0.17630887131543257	0.09239265293418795	0.2300318537610347	0.25141140968627695	0.13662222497579044	0.10464276167151279	0.137619204934464	0.1246245109485598	0.46554657179549697	0.5371903473805002	0.15601500978143762	0.08772577035639945	0.09988122531874934	0.10738462510375463	0.9333981255513383	0.15913811744104212	0.13689376178797105	0.09991275287722401	0.11305516507152569	0.09890692720345148	0.5452262313305832	0.0	0.08690671179377303	0.18231895066935747	0.08838323946075442	0.09482232566423203	0.08444915265523828	1.1785829730745854	0.5545788007038707	0.4449973381135199	0.09827567311187163	0.08849750622113807	0.34090657262526086	0.18149884719457057	0.1337319116337159	0.6686754777600005	0.2436205760572771	0.09617774576874476	0.2666046503698963	0.09726857703642804
ec1533	0.651087442057177	1.2693051440257799	0.1502756009144227	1.1445240080900325	1.18019674246375	0.5460248304860243	1.2676538906874761	0.042735818799858466	0.030684014829387648	0.04762509819490776	0.05236393028787466	0.12931350733440786	0.3760692974365473	0.0835772210546277	0.06311017532506341	0.1361047346172439	0.27799879746210077	0.44655004271182114	0.077288035274589	0.5079713049712344	0.5278112841331991	0.4821784104092363	0.03375161779125121	0.06739472193506366	0.1947827834655956	0.428997937100818	0.5692830071245967	0.558818743170166	0.11374609297683955	0.03515442897171691	0.17405857824247886	0.19000704426584153	0.08203453606979404	0.05876649651274994	0.14710064446565138	0.0635397382395048	0.41476828046961334	0.5552345694993076	0.09275509654406777	0.04097509832833385	0.034384501800910586	0.0413483102647091	1.001263713456441	0.10422826589665589	0.1036211165429759	0.04149521426013505	0.05091469171235839	0.04740758908180612	0.551176287821906	0.08690671179377303	0.0	0.18583909721027064	0.0246096075656667	0.0400678462774854	0.028410726736970197	1.2250083074036922	0.5021056850648118	0.38723867491578157	0.03953048498940333	0.025178566532474023	0.2911553316699287	0.15901373855074064	0.08634741981565526	0.7383907276287676	0.19743138569874802	0.03437430251234236	0.2188017673876436	0.17737681522268012
ec1534	0.6615001317261845	1.2223215859216459	0.20797775058422083	1.09700350944937	1.143520379917977	0.6125934182920338	1.2206703325833423	0.17504037250632154	0.19466086071604852	0.20257006944433065	0.1693511132494304	0.18204822385888816	0.4259290081303329	0.1643108217117812	0.2081452076722013	0.19589628995647831	0.34779483401450584	0.504458395694205	0.16005339019465858	0.5632620721467122	0.591736204423543	0.4396517656678822	0.19555311256500743	0.16251762591689534	0.23672941860781918	0.4747111324144261	0.5098365431360505	0.61491253459036	0.16968120606816864	0.19008775009615192	0.23141034941551852	0.2548433964538403	0.1550676982702313	0.21210851971260286	0.06567896806000145	0.19092395464506448	0.4677214188435905	0.418668706838194	0.15841369122622945	0.1949832494514222	0.18857783113576468	0.20456138455947404	0.9606398905633996	0.17381670752152087	0.16642578785195453	0.19744118833294705	0.2137828621630895	0.20107068556509822	0.4063605227796856	0.18231895066935747	0.18583909721027064	0.0	0.1852794695946837	0.17318480494781227	0.18474763113603015	1.1874474116492582	0.555019338960007	0.45132895076724966	0.18726397681390455	0.18744104952981366	0.3464585797791744	0.19941518053137922	0.16653427512629582	0.6903437434367351	0.250923913916999	0.19992150075382625	0.269313189563138	0.15979898405369627
eti145	0.6650097051167226	1.2710662181931016	0.16335787111245667	1.1457481417808255	1.193254984965094	0.5629385816562663	1.2694581717464661	0.04899710660678715	0.015292923889882086	0.029857958105577034	0.05479146737929068	0.13934459876531033	0.38560303648084426	0.08774399450720335	0.04603508956670806	0.13631049121680366	0.2787728716786543	0.45843590591573985	0.08522009005362013	0.5158555723164673	0.529796426283236	0.4851964242315734	0.017128127314376147	0.06531154853584002	0.20474445291013235	0.43525694901531087	0.5775868723978471	0.5772160749183793	0.12238646800785703	0.017271130369021278	0.18391747073210604	0.20074984702956747	0.08854665174690289	0.04235875665158241	0.1447402632060058	0.07385014536416125	0.4228578781122916	0.569173430661831	0.10478096765832996	0.030833215753938818	0.022291611494512285	0.03886669975928904	1.0070585309562572	0.10553333358381735	0.11027351730811534	0.027395553590713165	0.03415517163778994	0.02836191858191235	0.5596487094124347	0.08838323946075442	0.0246096075656667	0.1852794695946837	0.0	0.0371083804232838	0.02107224658697663	1.2386526751271114	0.5147442824511066	0.40339750842002814	0.0362846798025705	0.01741224670996602	0.30477476027893236	0.16695001316260888	0.09491251867406698	0.7377008329087924	0.20779384484754576	0.018855962406753	0.23129570354998796	0.17766147468541132
