	jr1057	jr1059	jr1060	jr1061	jr1062	jr1063	jr1064	jr1065	jr1066	jr1067	jr1068	jr1069	jr1070	jr1071	jr1072	jr1073	jr1074	jr1075	jr1076	jr1077	jr1078	jr1079	jr1080	jr1081	jr1082	jr1083	jr1084	jr1085	jr1086	jr1087	jr1088	jr1089	jr1090	jr1091	jr1092	jr1093	jr1095	jr1096	jr1097	jr1102	jr1103	jr1104	jr1105	jr1106	jr1107	jr1108	jr1109	jr1110	jr1111	jr1112	jr1129	jr1130	jr1131	jr1132	jr1133	jr1134	jr1135	jr1136	jr1137	jr1138	jr1139	jr1140	jr1141	jr1142	jr1143	jr1144	jr1145	jr1260	jr1261	jr1262	jr1263	jr1264	jr1265	jr1266	jr1267	jr1268	jr1269	jr1270	jr1271	jr1272	jr1273	jr1274	jr1275	jr1276	jr1277	jr1280	jr1324	jr1325	jr1326	jr1327	jr1329	jr1331	jr1332	jr1334	jr1335	jr1342	jr1343	jr1344	jr299	jr302	jr303	jr357	jr370	jr371	jr373	jr375
jr1057	0.0	0.6064954627969772	0.6731108880924663	0.5350091405735404	0.7074919959758608	0.7020785639944308	0.6703048910686844	0.6828112357785697	0.603176404608613	0.6175973803651365	0.6628132411466011	0.6670960766393158	0.6348246703819247	0.6026678338361453	0.7259082149529241	0.6436104752561699	0.6822652393415202	0.5847656465667699	0.6901262442921937	0.580607854851614	0.6876956544423378	0.6483364629307317	0.7059193257182358	0.6518205868099777	0.6456454274152099	0.57756644887049	0.6860921615673723	0.48152945879514436	0.704249104130192	0.6911539760100496	0.611566968388678	0.6183508575572506	0.6613881650549812	0.5894704393024843	0.7828768407651346	0.7219936433184732	0.6672742944494467	0.6976745873100112	0.7613534816481139	0.6395812403836219	0.6211076765863772	0.5434845736708666	0.6040256776461429	0.6332596948171635	0.6760031563222135	0.6102627295588389	0.628395095972048	0.7293393481385894	0.688751073453338	0.6765769938954284	0.6346058657759632	0.5850902318058977	0.6348106231428051	0.6079869852655777	0.7463184303456732	0.598344180477154	0.6770206096346068	0.6751921097375496	0.5966731846140894	0.6827020053471011	0.6624463789462939	0.7645847438095411	0.7026774552715211	0.6822419685899463	0.6798625447078039	0.6964028034173547	0.6615118391052005	0.7006140408227579	0.7076902824560273	0.6313449956106589	0.6442508094387903	0.6911125910548124	0.6751832008564925	0.6276253193135848	0.676601042724132	0.6142289760581365	0.6351102487414041	0.7029193708145492	0.623334983977401	0.686503342704299	0.7361642277309163	0.6617584282271926	0.5761060753612313	0.699497175774368	0.5943821451666901	0.6683163603311337	0.642784707281429	0.6384924478554328	0.6922985647022591	0.5971125188752401	0.6218656490619822	0.6042459132887517	0.6127855807906699	0.6364338193477291	0.6639359381682021	0.6652741534578497	0.683855435245692	0.6989558274139894	0.5888902277636238	0.5560159116497926	0.7046664548654017	0.73789796571169	0.5794337987189314	0.6132787068079442	0.5841292339645605	0.6866321902692522
jr1059	0.6064954627969772	0.0	0.505597325048513	0.33268357438008417	0.5502725406172119	0.5514357840924763	0.46533188157499406	0.49728922863059244	0.41391534387303075	0.3397859777091556	0.39918571487628146	0.4905931437441704	0.5758867157433332	0.4603819863571918	0.670616262855184	0.5347255946422438	0.6250904057733917	0.3198200246413641	0.5769418345059278	0.37419139528600526	0.6629293274694321	0.4179471419670187	0.6223743457326937	0.5621282633100465	0.5204511891890902	0.3290054269129761	0.5657982092817606	0.42011333719978633	0.5891946491791632	0.42827467448781215	0.5966151182000143	0.3780718632006014	0.6653181303744241	0.5815700378771497	0.6757237330335858	0.6006589185767308	0.5666023192568083	0.4453704753232411	0.6928940575901071	0.6188827103158622	0.5731010358514834	0.5433152755179474	0.5126466753179517	0.5348877270051839	0.6097129788865336	0.6007854980956566	0.4614343228892906	0.6624014104776215	0.5107366044472897	0.4923615688255879	0.5672428215652304	0.5304060468182571	0.6203105791486082	0.4446896225198832	0.6965668528879674	0.6082505305841355	0.5495242105191279	0.6251281835803159	0.4361940019853642	0.5454531474391568	0.5000511048651418	0.7545415385101351	0.5593986455140313	0.5933696195736035	0.5028866173027331	0.4510588628847636	0.6085468468045045	0.5473181675424117	0.44031059790094274	0.6589228794351836	0.5244278175871326	0.517626457612984	0.6490449104782902	0.6752893389867889	0.5363347930697419	0.5420716880401656	0.5300980526890604	0.47912853602520117	0.4762782694846626	0.5139591186821723	0.528358504244606	0.6399414806419259	0.5922442952395585	0.5500194026665778	0.5774369418617319	0.4331933190828477	0.5781277756063441	0.5769904045748709	0.5172979763751954	0.58821463459015	0.5307191066033494	0.48915722280847473	0.5076641239710075	0.5104085757015963	0.5753898620437617	0.5833641862625148	0.4973506651577443	0.5608504120309632	0.5214985740574725	0.5367173806810759	0.5343608468611786	0.42319654691117414	0.5162479209785124	0.3759030500275611	0.44370056905100946	0.5124955183950028
jr1060	0.6731108880924663	0.505597325048513	0.0	0.42470417288649215	0.4976987376824515	0.4559758118441108	0.4295271752243797	0.11034569479185737	0.4646395283961747	0.501516994661546	0.6191791422906697	0.29792574935698396	0.6543432323968837	0.48534570392788484	0.5799566183163153	0.7009340807261167	0.6603420272035158	0.3389720932590931	0.3470130380814504	0.3909838201070686	0.7117847298120614	0.5368020821425407	0.4344535023189841	0.29485455538812655	0.31757261519775465	0.32467641336273284	0.3560183168346275	0.5200841898343455	0.4989625390851552	0.4721654003851993	0.6413118974171117	0.5323983583731323	0.7303080432410455	0.6604913584825759	0.45023006748479544	0.4337465848826292	0.3019995765378192	0.3602001215140284	0.7911958889194337	0.733903545021114	0.6310847409997948	0.6276343756293349	0.6603735178930158	0.5756693308869621	0.7103061828923878	0.6905899847877965	0.24248745870221014	0.539173876404152	0.20376231160356795	0.1324934420559759	0.6217717124099676	0.6287331281592647	0.7418653904512259	0.5190025915214085	0.5483922291565722	0.5062586760779636	0.23002956956510773	0.4134637921791485	0.5426655611135732	0.47557516219231316	0.18390933185338193	0.8625032693623471	0.18012084135992093	0.42418250957327125	0.15707598850778118	0.25612180661529155	0.5087598760075022	0.2070692024222259	0.27315459589317187	0.4836452798566819	0.3361300319861347	0.19819743167503634	0.4805944887217967	0.7477405848805271	0.393366585046547	0.3840350687808113	0.3510325655833326	0.3041167985998841	0.38853733574966276	0.1806434431269176	0.375582271122703	0.45142054045598035	0.6573447161137932	0.31240511192978204	0.6410521761542511	0.41025775837631534	0.4275777101016064	0.5589165596237772	0.2171652319354622	0.6604599562598841	0.5168830792122252	0.5714564677241467	0.6485689094271574	0.49929713312152224	0.4393723730473579	0.3345461816573605	0.10304862011022449	0.24511285099867672	0.5731511098347004	0.6059147137474432	0.39819264131839244	0.48416849122928046	0.5200390405671818	0.4241013890018333	0.4756281846941303	0.11777138135167449
jr1061	0.5350091405735404	0.33268357438008417	0.42470417288649215	0.0	0.5503599995527569	0.6257901926990346	0.5186118441288684	0.427297146844915	0.36000992575101093	0.42260291377720355	0.5577267096364033	0.44617598538683517	0.5235246337608969	0.41667397666584316	0.6394551709570766	0.5762518373509192	0.6527397344561008	0.15270655125916377	0.5389376811212766	0.21979972154596938	0.6488957291003816	0.4263583186833785	0.5670744754542335	0.5040338234457513	0.3530464449450132	0.1662573144583587	0.5243923177746698	0.24654800155048767	0.5586589401212566	0.4827702883501348	0.5495577316345637	0.42466058929825634	0.638375317773246	0.49955298805109793	0.6367807564594347	0.4933819925172402	0.49598444080580995	0.4551018890929929	0.7182433093086364	0.6170343160178539	0.48505907064182885	0.47652354672104813	0.5360210509140652	0.46852328880587635	0.6251400376997033	0.49785939075443403	0.3410293492329092	0.5888451840018659	0.43295590910761195	0.420521716796195	0.524703271281451	0.47174954881018843	0.6084221287549072	0.31741346732524905	0.604808433684622	0.5063476047251716	0.4684930005744055	0.5550276713926748	0.36357012292032853	0.4388518369724755	0.44474952105310306	0.8043129948259404	0.47140382525697827	0.5139347312000607	0.35907971877372585	0.4504988445458885	0.5135087007303986	0.45278693902989225	0.4286041281325987	0.5738403406098774	0.2919513769913497	0.39010848724445274	0.5510875155426426	0.5976832650729427	0.5153663273028494	0.32135838588841037	0.3726020084876312	0.4369105011643642	0.3236037485463081	0.3777955128576533	0.48728885694215673	0.5365090826975887	0.4924497283914905	0.4441770360453964	0.5005114772468545	0.38016805007335774	0.4677349162178141	0.41079462395394795	0.38108728083952836	0.553276028950566	0.38555083850779404	0.4510907019687087	0.4634122513946845	0.3941008971385087	0.4560504211902659	0.4931973623473214	0.44303662309854275	0.41957701341177084	0.43690809985533524	0.43128090131554453	0.5487318728264924	0.5779223595899443	0.35306855777153145	0.2919001155651916	0.3051823090415579	0.44021053258458215
jr1062	0.7074919959758608	0.5502725406172119	0.4976987376824515	0.5503599995527569	0.0	0.5401324956448157	0.24458507975658172	0.495929473942328	0.560314988166244	0.34105206259167364	0.48143784526889083	0.5892492758744107	0.6005350073033865	0.44701850716464353	0.5344741042481279	0.568123112801167	0.6652765967064825	0.5331897620647539	0.3167379681360415	0.5396818698007148	0.6514881262626864	0.5858429167504039	0.37716454486218326	0.5422473907942277	0.5634868418999252	0.5407107460613699	0.3077687698536484	0.6260705248888887	0.2569999675148921	0.5158927409011115	0.5519313841819745	0.5542560114195432	0.7365096676512324	0.7285853848912187	0.6747608122730459	0.6434550192006893	0.5458878114721486	0.38145027572735857	0.7917697499527054	0.7473542352665946	0.4980440869542562	0.5562228741120121	0.7244846773829562	0.6751304426756537	0.5912455492786236	0.7141916865949017	0.5365054103437409	0.5456045537564629	0.5094603922560734	0.48610927476578536	0.7088774882579575	0.7032366136451151	0.7380579347422692	0.6120502693260398	0.3691954576522855	0.6092601311823804	0.5300189453885825	0.3419512645491069	0.656990149820278	0.5896656726745968	0.5133225418428929	0.8498433370658082	0.5350767118028686	0.5687695478100039	0.443719484528465	0.42288953499093435	0.38185905394877223	0.5187582720053805	0.4051977635929851	0.349615351120174	0.5168825670802278	0.4645522820950977	0.3412030531789497	0.7201597314498427	0.46048679816750504	0.5073416779717564	0.5276674502941591	0.40295271133762584	0.5213883449228275	0.4545802682294844	0.45958451780549237	0.5691952921537041	0.7044150489148706	0.4954377079588674	0.6733189405416071	0.4393856099142207	0.48918462429151943	0.6527716790926111	0.46144861122141845	0.5953866959841494	0.600886873839708	0.5945930298819534	0.6328895835637111	0.5913441198874939	0.3135752691919309	0.5423590650001172	0.5125443979493006	0.4966932899330931	0.6908923513780166	0.6481877298480414	0.4996208914379378	0.5087542271820525	0.6056313696185647	0.6145970946653714	0.5286609090273703	0.5097095532372974
jr1063	0.7020785639944308	0.5514357840924763	0.4559758118441108	0.6257901926990346	0.5401324956448157	0.0	0.5121653371721095	0.4757432037933306	0.6343541926719348	0.5580793289505817	0.6562918112599726	0.5037927889418397	0.7390421147605178	0.631000076631364	0.7038040554155479	0.6641951323482748	0.5724747603965569	0.578239455931853	0.5691875878154118	0.5982549809286707	0.6804329580244579	0.5920936801861065	0.6341984618473465	0.4262118070554616	0.5831257600344382	0.5772544588662145	0.5756624319376784	0.642586769685941	0.5234171156611882	0.5364099823850969	0.6916598587054713	0.5085272312840154	0.7499161135162707	0.6749531120030058	0.5127782857362113	0.5649722585382941	0.4354247844596585	0.4462921546058953	0.6872096149323037	0.710294090025464	0.6574883562091608	0.6546247733512068	0.6723717520257754	0.6759042953675711	0.6952091304135003	0.6965227931670237	0.5209220396599196	0.6476080837701115	0.4569475117445328	0.4793112181266552	0.6049158659160492	0.6537157910121717	0.7066276270799686	0.6300171907322287	0.6222474945709102	0.5185292087074294	0.507618039364224	0.5081765026299959	0.6436550127142712	0.6043298166453621	0.49561515253705746	0.8264895186777138	0.4337541221950358	0.47396479748253617	0.4891510476943085	0.4279248198751275	0.6564451922653103	0.5373354706980045	0.43863997376355546	0.6452441980182552	0.5343260517238911	0.5025945013577476	0.6456233943264498	0.7384764506746159	0.4107929986040685	0.5354331172358097	0.5023027586524871	0.461486153915659	0.5723835669149223	0.5023681649377838	0.4094370682276162	0.6018504025705299	0.6809259307966217	0.5577891593639595	0.6588736174202335	0.4394830810294627	0.5254434899962768	0.5698691212938725	0.5181970634158996	0.6866203347445611	0.6661037778982928	0.5970236577171749	0.606663043106935	0.6321722662531091	0.6108454203112434	0.5659020791771149	0.48136946267568087	0.4781248055570927	0.5878861012545585	0.6370356215728278	0.4218202274287669	0.48582656086746717	0.6103132332067099	0.5644104362352395	0.6215540645683663	0.46668094267098154
jr1064	0.6703048910686844	0.46533188157499406	0.4295271752243797	0.5186118441288684	0.24458507975658172	0.5121653371721095	0.0	0.4716945240157747	0.5260265029019469	0.24886248656189802	0.42847241319645285	0.5266893942354589	0.5244320730290655	0.3833775800234842	0.4310622262999027	0.49228667210333604	0.6036679023059522	0.5414199605077454	0.2511641202046303	0.5469592207601953	0.6346740719765117	0.5734900220977917	0.3037991355173955	0.5237176646469696	0.47646661501961646	0.5296700156452999	0.24110156368875693	0.5773373951759336	0.3192928426241262	0.5009247353573594	0.5528245636315524	0.5557233323010263	0.7063696838539056	0.690447960132459	0.6533043377812651	0.5584107272070937	0.5286011932447701	0.39587732038350176	0.79217143009082	0.7061446469730327	0.5156206785267765	0.48242747213238923	0.6919272795681259	0.6673237887677044	0.5753646144284928	0.7034195986595699	0.42938856047440743	0.5720378125908402	0.4851316724117937	0.4653855150591727	0.7118963491275864	0.6569739278428841	0.7147544778234157	0.6185940279738502	0.4157548312508054	0.5494094910422638	0.5100427083511535	0.3042729958345782	0.6008294434895585	0.6138820818824462	0.46293697926634825	0.837611767296985	0.524343513306017	0.579933561528496	0.4642120125221101	0.4079536990060257	0.3353805287479927	0.5048662278054885	0.416281695806897	0.3936091156721458	0.48458066758155	0.4754712471717808	0.38647419083714096	0.7182254767146026	0.49125735773502244	0.48961209023674523	0.488886251624923	0.44502093239150675	0.5685121320821112	0.47511995187357736	0.48691394359683227	0.5834408588657073	0.6838741550623144	0.5071256730895009	0.657479519810405	0.3853085044050109	0.5416232479319785	0.6268555240093522	0.4965565858338368	0.5408930559876987	0.5854141084877281	0.6157534295081896	0.6258916541592061	0.6257760900284274	0.2696295603637521	0.5543819681500114	0.4317449144659906	0.5226324527375488	0.6350807458620523	0.6416362754750086	0.5034059665109157	0.4875891469347942	0.5785433857032006	0.5993584258245017	0.5857310945074549	0.42581757605895554
jr1065	0.6828112357785697	0.49728922863059244	0.11034569479185737	0.427297146844915	0.495929473942328	0.4757432037933306	0.4716945240157747	0.0	0.45389105663822515	0.5271520989457219	0.6404013324376117	0.3315652664163591	0.6839314461692564	0.5119081342734261	0.6119543062746857	0.7077912308841336	0.6798165933851816	0.34029731088541576	0.32742988160324216	0.3713441740926174	0.7183494559641507	0.5470130283556751	0.4455512685844603	0.334173989277598	0.308623879091559	0.3251949793800331	0.3330732358379195	0.5191084299536096	0.5044030573583036	0.4667037475850825	0.6500112272138299	0.5318499992916487	0.7462684273973856	0.6753353828722882	0.44073031483847747	0.3871473487526272	0.2960690483199681	0.3692518758482292	0.794535795162247	0.7400352340772822	0.6271310479411577	0.6313594038579337	0.656914359559838	0.5838663832445342	0.7071779787169448	0.6917460361587895	0.2167903805378681	0.5257117323318766	0.1510210771699802	0.05747346372529898	0.615831714337402	0.6344480094851711	0.7409946904409588	0.49472852238514686	0.5220813882025095	0.5066268781134002	0.16232224433306885	0.4186590011212885	0.5328480010213836	0.4569381168861665	0.15052073572146105	0.8649211396485422	0.1448546746767231	0.4202271279788048	0.1698765126557217	0.2543368973595722	0.49676864784574	0.18580579236433664	0.24869565993410664	0.5108393022037544	0.3370631324559189	0.1955635530359786	0.4759151852720594	0.7542152051869385	0.42785564149327915	0.3768566839853812	0.3543092497929428	0.2854584059400471	0.38031974497618143	0.18092794089425177	0.3479052806242065	0.47613384547211823	0.6743614051693844	0.29407779509014753	0.636863744760717	0.4332411902089804	0.4406701308845251	0.5701456062156437	0.15132387917338996	0.6825530680608832	0.515784382215836	0.5805773555617381	0.6640002918850768	0.5003897127851987	0.4437664029517797	0.32440063863333424	0.1375904384399232	0.2333033718103127	0.5815186171907134	0.6280070405677011	0.3917946797196822	0.4706156249226364	0.5085037720513127	0.38753685439018676	0.4901885466750239	0.15479691416232172
jr1066	0.603176404608613	0.41391534387303075	0.4646395283961747	0.36000992575101093	0.560314988166244	0.6343541926719348	0.5260265029019469	0.45389105663822515	0.0	0.3392315911316621	0.48965526424350636	0.45255597217437804	0.45392126230109114	0.3180420188792527	0.6331827969507566	0.4990326006828658	0.7191485889965069	0.2707355255061724	0.4392756681797552	0.3300121968998142	0.5939756173853742	0.46891567604070916	0.3431886409765672	0.5414961550087043	0.5554495377858231	0.277951202029197	0.4364179007056053	0.44720382405118786	0.5620399257614522	0.5304358570341492	0.5113538604343527	0.462484503414926	0.5696099817529072	0.60702764500015	0.6521481919695346	0.6335629249632379	0.5442920833383241	0.5531132807386403	0.7251594540307298	0.6825588233821119	0.4819423920650104	0.5011461152018086	0.5909198196559168	0.5116210066940132	0.4900998231001926	0.6258084784380029	0.5010469974567006	0.43542246945199853	0.4769200015630866	0.4594361338838392	0.5482874141707574	0.5560576109552838	0.6832829850660104	0.428303461515899	0.5907665322353028	0.6285477751935901	0.5125696667994829	0.5207279653445318	0.4641409595583928	0.5254250999269905	0.4632052459160359	0.823884739511941	0.5218072671078915	0.5950776737157062	0.4666805868760117	0.5090889612639531	0.5557334553397474	0.5133387727188585	0.5065742934329335	0.5730272560462315	0.5565155005812095	0.4830617221803386	0.5507842151499885	0.6325541439920692	0.5917954603689822	0.5734541862925255	0.569403498977465	0.5435977693842249	0.4436813190667482	0.4788253578344018	0.5888694911816529	0.605061309764816	0.6142724523639004	0.4976366525086979	0.5915697528175806	0.5864213246723448	0.6065763628366433	0.6124661174794288	0.4896264364147777	0.5542645906444468	0.5634736325931025	0.5385985623387005	0.59496217812929	0.4900366656078741	0.525482367585339	0.5637839029170082	0.45977840785498464	0.5221062134402895	0.5467901795223236	0.563110047921325	0.5921947203127859	0.621349532649373	0.5532545755040956	0.3358273381436445	0.4388004650813134	0.47828079496577014
jr1067	0.6175973803651365	0.3397859777091556	0.501516994661546	0.42260291377720355	0.34105206259167364	0.5580793289505817	0.24886248656189802	0.5271520989457219	0.3392315911316621	0.0	0.2713689601782137	0.48052820870353	0.44158634911164435	0.16621468329400102	0.5337708734899661	0.4078765070802928	0.6496140663093538	0.34931611162504683	0.31921490996165275	0.40161701808729616	0.5177032296521054	0.44376042585219405	0.38080411100307776	0.5743105515185793	0.5942940801733133	0.3602337674202955	0.30680388923618945	0.4899418083493933	0.38136727216319644	0.4459974568481012	0.4101538198046722	0.39588912906543533	0.6492395891574052	0.6183213715946788	0.6890082223783577	0.6744407922649591	0.5788078482842538	0.4692185006326859	0.6914809328194236	0.6523575710684991	0.37780543117637144	0.4012511967980045	0.6130101442955331	0.5419561120762381	0.45942868767085737	0.6362909692818841	0.5460235475972578	0.6118949334693996	0.5265130760145278	0.5151998381761904	0.5725615026709057	0.5751934556721927	0.6522480676815956	0.4753418182774378	0.4819160681035661	0.6446892977933427	0.5688632862050867	0.38869878313583206	0.505410114309717	0.5612307387378892	0.5163367088649762	0.804176939875737	0.5789804571463476	0.6155135257876939	0.5188964674998255	0.4688720830403034	0.44995298171719483	0.5620693610742478	0.4714481952755463	0.44834069401738597	0.5980029918338053	0.5328667041985318	0.4452634188309432	0.6621184168681082	0.5383147568700761	0.606451237306322	0.5933838087630738	0.5007533253730205	0.4917712895445315	0.5294539382390165	0.543163951755974	0.6195494345056671	0.6281249713953104	0.5425336033362326	0.6120156262656855	0.512411779100446	0.6317657260043585	0.6305333176190492	0.5381946018446807	0.4606495069141942	0.594748682926656	0.5018308779601207	0.556996428084414	0.5272873717506432	0.4146664151478932	0.5991099870246658	0.48052032658326027	0.5753391737738489	0.5744940860372714	0.5797267387182689	0.5517018055052004	0.5514975356117093	0.5864823088365283	0.40277667932833616	0.48518290170830314	0.4954420884519209
