	ec1057	ec1058	ec1059	ec1060	ec1061	ec1062	ec1065	ec1066	ec1068	ec1069	ec1070	ec1071	ec1073	ec1075	ec1076	ec1077	ec1078	ec1079	ec1081	ec1082	ec1083	ec1084	ec1085	ec1086	ec1087	ec1089	ec1091	ec1093	ec1094	ec1095	ec1097	ec1100	ec1101	ec1102	ec1105	ec1106	ec1108	ec1109	ec1110	ec1111	ec1113	ec1114	ec1115	ec1116	ec1117	ec1118	ec1119	ec1121	ec1122	ec1123	ec1124	ec1125	ec1126	ec1127	ec1129	ec1130	ec1131	ec1132	ec1133	ec1134	ec1137	ec1138	ec1140	ec1141	ec1142	ec1145	ec1149	ec1150
ec1070	0.24401782016993911	0.22473459181113625	0.17283672813554884	0.1970613780411925	0.2124992074589167	0.20877169921433592	0.2778942439167951	0.18712549245294352	0.18666357601978778	0.2006886559208579	0.0	0.18953659641933418	0.23621062372573043	0.20495850676216903	0.2969316372940455	0.23048045066819342	0.23864008903285286	0.19074024840219161	0.27142399876657963	0.1799850832272372	0.3366489294149762	0.21741199083911794	0.16983917770750492	0.20635046033486565	0.230059908767689	0.20805143760644926	0.21081079421461962	0.2083684383391748	0.16825266961795912	0.19792182070704256	0.18870273698146717	0.21125885731524907	0.19933893478932802	0.21006205809000572	0.2094733264997367	0.2605700039604616	0.19744163752998534	0.19155735820558364	0.19403419749794823	0.1976240011078016	0.3179654140683622	0.14401393901226223	0.17695587747668895	0.20169674019577793	0.19364585619532718	0.1965256132066852	0.2409088512964317	0.19121668748384446	0.1732956519635225	0.2133851564960195	0.29063969387245964	0.1957100227555599	0.20314324035042633	0.3087455703105645	0.30263383205757705	0.20504971490666601	0.19288106136445093	0.22404387049560523	0.19920163887802472	0.24040759822721225	0.21703131945833196	0.2185734451990708	0.3350596776850922	0.1853975297303507	0.21658889786414734	0.21396270928716954	0.19165607095645681	0.2719730565591415
ec1071	0.2158196724950815	0.19905499928366635	0.1871408685288475	0.18641347155391103	0.20757534864700306	0.21105040428838795	0.2697178828431013	0.17297705598641774	0.17285004587594102	0.20398507583376538	0.18953659641933418	0.0	0.19451050669896003	0.17484820644224788	0.24211456293247824	0.21087726415240318	0.23813550429466468	0.16819872691840596	0.23917383624388788	0.1830136028915254	0.284404272344835	0.20676335642570862	0.18245573277189914	0.20513550468587805	0.1369217203146069	0.22594377138569813	0.17540025351464678	0.20761254254149755	0.20059966140063265	0.16093184857840903	0.18967515793671597	0.18270082729741458	0.19817304009005093	0.19235858299533998	0.23271653971448403	0.2085256656052	0.17835629405115463	0.19665129891869668	0.17406819020278444	0.1483670076313632	0.2722001568751027	0.1708579620367169	0.20731367994835842	0.20654457552563107	0.19897730588599016	0.18659279632633186	0.20325684743461594	0.18796664476115835	0.19909881933970686	0.19071975080644454	0.23551086184938375	0.22046040507050035	0.1844853769045201	0.2610051824793571	0.25961610402806334	0.1793557423922686	0.2204670001751073	0.199042002968934	0.2037783892879399	0.20177292708857303	0.20046310415914592	0.18597178710064444	0.26514173424430887	0.200836052803703	0.21189488797223344	0.18009645855229503	0.21628240855948927	0.27134737773639467
ec1073	0.14784581873821775	0.16359163645041258	0.1535810617047421	0.18856231007481078	0.17016248454816363	0.2071728363893822	0.2290126999904065	0.14870762819256142	0.15828067481503588	0.161046596328341	0.23621062372573043	0.19451050669896003	0.0	0.15370239416128348	0.22876718941909005	0.13915919345684533	0.18643811378744013	0.1853052064133831	0.25989791760981673	0.18488565677921526	0.33334331200232287	0.1761943051504009	0.17725013560208494	0.195270663981033	0.2216282189434328	0.18332668164594168	0.16018211513166897	0.1714396271412922	0.19996689738009393	0.22465155973692807	0.20039464599988008	0.1831627950021457	0.19456102329885563	0.19094936311678423	0.23135022450605283	0.11685410669559634	0.1603165177296584	0.18861027343612868	0.1697138393089161	0.19202556468600146	0.2156605026758361	0.18195978802408558	0.2516320467678508	0.248563274010955	0.1913857668578324	0.22228147421420535	0.25796491277592365	0.17852439649151974	0.23189635650597856	0.17295922549724635	0.2713376919931352	0.2287390232089527	0.18617539299155714	0.3223233021360134	0.20083823212752086	0.16189425861642018	0.2688355798002391	0.1608438123780171	0.18141054518932861	0.1785232548379107	0.12886906802907486	0.17795179427118077	0.259763424222554	0.18191922399966104	0.17814096715693611	0.18479421373334962	0.19526175642682994	0.2599625966463133
ec1075	0.1662785169655946	0.1601181176156935	0.12742120259447975	0.14111341184934945	0.15660635666534267	0.16395894833428198	0.21599537670459115	0.10543949432741562	0.11850586394288005	0.16516755738179525	0.20495850676216903	0.17484820644224788	0.15370239416128348	0.0	0.22465610845103248	0.15218714154423155	0.18701634059810096	0.1524271714483303	0.2447202737704951	0.14851062326016956	0.32480456508469235	0.14740286177085057	0.13459845299015602	0.18258976732482474	0.19218318135600246	0.17267818500880264	0.14664934410096733	0.1504546616735217	0.1511534117436473	0.19110284392338264	0.16107571386101185	0.18107565432546982	0.16984361339816895	0.17599579404464255	0.21944914629434395	0.16860960449174545	0.1377404278383458	0.14934911256832797	0.1461680171444321	0.1550616194304895	0.22923750401175555	0.15493634821694105	0.21370758640819082	0.23706286964705003	0.1582247847823194	0.19936800631139634	0.2501204636721371	0.15623354820907567	0.18161523705915922	0.15465867901513053	0.2605433953270836	0.18086071862118008	0.17081858202500314	0.31282346324995053	0.20322448413791916	0.1448980975488002	0.2331016506796568	0.14317994792646993	0.14539967291217212	0.17210298547184966	0.14750133309730523	0.16190903891861616	0.2811389214302081	0.16140667118006224	0.1688734350920315	0.16842892371326051	0.17446457141816232	0.2464715733844109
ec1076	0.19679367918295163	0.20896219701990745	0.2479801398938412	0.26361034831042696	0.2609220559331364	0.2374417326232895	0.25511127204665446	0.22686777930593427	0.24265193056595627	0.2440375075654618	0.2969316372940455	0.24211456293247824	0.22876718941909005	0.22465610845103248	0.0	0.20953872179110483	0.21834326947307914	0.2561632064091494	0.2757830340909489	0.2396670520182503	0.3669354306349243	0.17053294465849578	0.24567042830761746	0.2508741994232417	0.2477343839312264	0.24726013607392833	0.24534009350822691	0.21157969843472862	0.25400118518680903	0.27636705543705925	0.23001255302237494	0.18903786818723253	0.2461198998124773	0.2516853993257078	0.2637754653989753	0.21672207627281434	0.20962633865101976	0.23936549584253783	0.24129548273607698	0.2620712168692307	0.1713283010852578	0.2517393277751526	0.30238109111668116	0.26435378444292174	0.25418088214031004	0.25426249351142677	0.2990734613502262	0.21799181774464219	0.28972423639679695	0.26920841309313603	0.2507799391205159	0.2740959744534014	0.25398456098979405	0.3548611452722361	0.22511757888970393	0.21579872065596745	0.3194479065698131	0.20424489372762397	0.21848253482520977	0.25484471622594607	0.22420754650521868	0.24612687116237833	0.30483279716021	0.23507941258248347	0.2696003063641425	0.2506546665423037	0.2566451846618905	0.33310419716623696
ec1077	0.1562678151626849	0.14828380996308804	0.1429272858916893	0.17443370747949977	0.15531018463957258	0.16849862097814836	0.2347440712852119	0.15157212748743004	0.15006650018015832	0.14438415127849552	0.23048045066819342	0.21087726415240318	0.13915919345684533	0.15218714154423155	0.20953872179110483	0.0	0.16022626311252766	0.1795364157102544	0.2775201529863267	0.15221489621538234	0.34517875294879363	0.16423185698266907	0.16589261626207677	0.17540008685866554	0.23469466431709746	0.1753641253322806	0.15033316341355785	0.13780033588449217	0.1824106000273929	0.22216896962750665	0.17794500139093355	0.18037135954454964	0.19465290430135815	0.174526286909485	0.234604942587093	0.1372378547801539	0.13463874128989226	0.1628407259859414	0.16829572467627218	0.1924656613351941	0.20597666353938768	0.1813384182200794	0.23386652271360092	0.25980074346539156	0.16452812839145997	0.21264198462572745	0.26070747079687245	0.14686111274505462	0.2167650596037863	0.1645301558233459	0.27360070978811596	0.1908093813238423	0.1806570201614686	0.33822154639714924	0.20957292919473244	0.1394237280185473	0.2602797384209011	0.13968130948909036	0.15120224468156607	0.1728039824803672	0.13346844686383152	0.15205334665109188	0.2753931009176825	0.16246370020937634	0.1713791907443194	0.19103652046812117	0.17934867207105337	0.25778600186819856
ec1078	0.15002960365200899	0.13678791935627033	0.18034347918273	0.17889288851189922	0.14672007138989826	0.1369746360874737	0.2618913643571345	0.15322138157105963	0.16913047924846464	0.13095482869492986	0.23864008903285286	0.23813550429466468	0.18643811378744013	0.18701634059810096	0.21834326947307914	0.16022626311252766	0.0	0.18071471228762154	0.3022314064238613	0.16647209747459538	0.35287867890083446	0.20908698143922785	0.1688300982287827	0.14416325634102314	0.26738502469662717	0.1585537939164786	0.19410673939239861	0.10986255539484055	0.20748125699093187	0.23924407518835444	0.19737815437541628	0.19727059394751564	0.17589278792088	0.18746023685574306	0.25057739599990486	0.19195052446319388	0.14442877103508134	0.13968423830608576	0.1766556690620954	0.20419142357922185	0.22797381554307267	0.1897819474499753	0.2458126036105991	0.26445704620103455	0.14039127072182023	0.2198659922148765	0.282026439004731	0.16070745206092002	0.2223045071232713	0.19847445954247078	0.2948298961021077	0.18278332126786268	0.20432446988733927	0.3609216459632259	0.255838926628067	0.1439546441448536	0.28088161092691283	0.2147228504090517	0.1339206651925909	0.2227842220262809	0.1868284940780911	0.2048776319395754	0.2966379334395392	0.16707893883634242	0.15219101150670591	0.20361864489030784	0.17720908706710645	0.22889097794988855
ec1079	0.16713287361778092	0.1683375728139911	0.1380440398863931	0.10261087378945997	0.1328373318858308	0.14942374678889436	0.260708464655312	0.14993849528733152	0.1230087303557138	0.13382994282078975	0.19074024840219161	0.16819872691840596	0.1853052064133831	0.1524271714483303	0.2561632064091494	0.1795364157102544	0.18071471228762154	0.0	0.27468930072364856	0.12386674521965658	0.32483335650951106	0.1920991004549477	0.12515432424786893	0.13810009489700534	0.20757118860835577	0.15476862499712865	0.13560394226096611	0.1522909071339272	0.17194790137464339	0.1798887690063108	0.1584403423547306	0.19670878633856784	0.1845926066669916	0.15028229691412393	0.22773089834144583	0.20099680702440736	0.13764476623073965	0.1446527022558279	0.13219496471235953	0.11932412809915655	0.2640440163360166	0.1543754730952258	0.1875594479599129	0.25483397550744896	0.1499689504553771	0.140266479543624	0.22301632127918675	0.15521879045146647	0.15029689872384297	0.12665039059451258	0.28646441231756165	0.15811873732357018	0.12260797913121987	0.3072919714573382	0.2584395145362224	0.15553792213044326	0.21619027416887046	0.17997545950200916	0.14517182642705118	0.14158386731843864	0.16689019057278687	0.13934189409702952	0.2977993132090253	0.1660012414335324	0.1289296637836527	0.15149703617954027	0.15985455175944133	0.20154882516188447
ec1081	0.2849978604606819	0.27016408199130004	0.2524688971640907	0.27817478060052087	0.2873683910913725	0.30739625275943255	0.2582104550403493	0.2583765254761054	0.258414368582665	0.2710838005426107	0.27142399876657963	0.23917383624388788	0.25989791760981673	0.2447202737704951	0.2757830340909489	0.2775201529863267	0.3022314064238613	0.27468930072364856	0.0	0.27891367552402213	0.2329453412049567	0.23831573135346143	0.2702263696410435	0.29671299557836206	0.23845219035994408	0.28088571308167865	0.27916355680324423	0.2816686834594868	0.2432074302481361	0.2803735824195251	0.267215341388417	0.22753273529477414	0.26311581406550977	0.29802045076465544	0.23044639569372674	0.27935610616031115	0.2627155830024563	0.2810205335768729	0.2689394665350887	0.276912880269768	0.30591421217202525	0.25397652707238866	0.29708337695658354	0.22373653661409362	0.2990834268186278	0.27149571984546994	0.18549985165509095	0.2607647520535786	0.28563650587919515	0.27621967262078395	0.1816333789588232	0.2894082019494024	0.2573893553097173	0.21332280225426212	0.25599563838388933	0.2762715533494378	0.30390442280129426	0.22614800760567608	0.2787566381178113	0.30352708646590665	0.25081536021474915	0.291309126791068	0.21266393278316945	0.24992495652435986	0.30630525491383886	0.2779742816920721	0.27209244125917587	0.35499157730090397
ec1082	0.17156844560668608	0.1594654874443519	0.13266126001222397	0.12391631811382313	0.14136580852752262	0.12071165090574272	0.2532480441969079	0.13738115898508482	0.13450040859990814	0.13085317498435697	0.1799850832272372	0.1830136028915254	0.18488565677921526	0.14851062326016956	0.2396670520182503	0.15221489621538234	0.16647209747459538	0.12386674521965658	0.27891367552402213	0.0	0.3178012698304079	0.17907231390130557	0.11586868462998595	0.13457024649170812	0.20515080981116413	0.14871053004621734	0.14364481632564674	0.14050226491431803	0.15581075454954574	0.18409761245815728	0.14090347288635988	0.18057574969422246	0.16618113831194967	0.15515990711353392	0.2173936474229825	0.1952475351679127	0.12301920629407173	0.13222651749747044	0.14205519161944577	0.14681269541949118	0.25333237576777773	0.1347865991423517	0.18352875979104266	0.23922837154680227	0.1280823748899271	0.15749011507175212	0.2360062732310934	0.1219013298698858	0.14822875302139485	0.1438397826577318	0.2706045782515965	0.15627535241286827	0.145131354173928	0.3154564649848007	0.25364230039258634	0.13854511495514463	0.22023665383152943	0.1681899444248176	0.13406984758162174	0.16558803276177494	0.16039607301338918	0.15187654983698898	0.2917102680648299	0.15550116751515633	0.15090557048770145	0.1721262993862598	0.16059882002563738	0.2290650231608675
ec1083	0.34232685248652944	0.3357155792716094	0.32727300470619564	0.31946641078453575	0.3382132203854965	0.35462967327551503	0.3681773758334734	0.3186347499813849	0.3177696316415287	0.3233969613990507	0.3366489294149762	0.284404272344835	0.33334331200232287	0.32480456508469235	0.3669354306349243	0.34517875294879363	0.35287867890083446	0.32483335650951106	0.2329453412049567	0.3178012698304079	0.0	0.3384757602746553	0.3184389725191696	0.3463659046384647	0.2852851296786766	0.33487387778291294	0.32449982289942314	0.34276001811351714	0.3333603540141685	0.3395419926171572	0.33563376583531324	0.30809388607997756	0.3075490173668485	0.3424112846172954	0.3487538826312569	0.34990671289303277	0.32540505871447134	0.3363330238341764	0.32273609564701267	0.3183523607597131	0.3856801695721582	0.3226992124241085	0.3638554053742951	0.32199989915649213	0.3374292118180709	0.3268083798138487	0.2523805958020327	0.3231687577521972	0.361345867084388	0.3261420662458378	0.20112897446804953	0.36501196711650985	0.3228957795769644	0.14988224224908378	0.35375499619611617	0.3399368077534467	0.3726850743347389	0.326848487761853	0.33606417939332256	0.3457679093544743	0.3242035935864867	0.34647091930753576	0.12925522717644133	0.3471639262574317	0.3473845413722479	0.3409786825041024	0.3524294916847949	0.3955650473355759
