	SRR3939104	SRR3939103	SRR3939102	SRR3939101	SRR3939100	SRR3939099	SRR3939098	SRR3939097	SRR3939096	SRR3939095	SRR3939094	SRR3939093	SRR3939092	SRR3939091	SRR3939089	SRR3939088	SRR3939087	SRR3939086	SRR3939085	SRR3939084	SRR3939083	SRR3939082	SRR3939081	SRR3939080	SRR3939078	SRR3939077	SRR3939076	SRR3939059	SRR3939058	SRR3939057	SRR3939054	SRR3939052	SRR3939051	SRR3939050	SRR3939049	SRR3939048	SRR3939047	SRR3939046	SRR3939045	SRR3939044	SRR3939043	SRR3939042	SRR3590563	SRR3590562	SRR3590561	SRR3590560	SRR3590559	SRR3590558	SRR3590557	SRR3590556	SRR3590555	SRR3590554	SRR3590551
SRR3939082	0.6111682719091762	0.9427	0.6298241728105981	0.8547573865542432	0.5613077064934533	0.738721306393468	0.8763706181469093	0.7396526034739652	0.7383413082934586	0.5589322053389733	0.8846311536884631	0.9091765176265105	0.9070104649476752	0.8904110958890411	0.9325406745932541	0.5009924950375249	0.7608311958440208	0.70407	0.94326	0.8005630478590681	0.8697913020869791	0.0	0.8141052388157994	0.9320103399483003	0.704004439933401	0.728561357193214	0.81643	0.5832562511562327	0.764293535596966	0.7762511187444063	0.6875319956235006	0.8412207938960305	0.8713206433967831	0.9405685014061872	0.9408089871904526	0.9493883923818986	0.9021517411634257	0.9292741346875417	0.9496387579289134	0.8009426811699687	0.7636738233569105	0.7106914465427673	0.8380842405692012	0.8310139562803261	0.7673496297280584	0.9268153630726145	0.8304557958951715	0.9066809331906681	0.7446629001883239	0.6987681970884658	0.8830799981643611	0.8410235361250988	0.6131047601319318
SRR3939081	0.43304400484457006	0.8681761739821131	0.8768716683904845	0.8533009796715634	0.8317407497076686	0.7911099045837984	0.9985722760132316	0.7137628884118661	0.6220352104887441	0.921445017544918	0.6341827578059411	0.47546031746031747	0.9853306387556682	0.739280812793147	0.4680749450781474	0.659216360510361	0.4563589016579696	0.6462444134990976	0.9670415298843236	0.4438914027149321	0.7752954720263021	0.8141052388157994	0.0	1.0	0.5256384476171325	0.9837219356719854	0.9981399277085418	0.784325356927408	0.8974059923587372	0.41178777184568516	0.681302765904836	0.7485194904432982	0.7827647573371942	0.5567999919207017	0.833821148024099	0.9443991355054439	0.920898843307331	0.9515999813925601	0.9074920197784315	0.3338716840957726	0.693473921896736	0.5237032344986376	0.9507377173857933	0.804322350586188	1.0	0.9198700704455518	0.47598050122373026	0.5047531909973406	0.9967481645307561	0.9946795047290422	0.7717115990032507	0.8303127909610206	0.8782372500351239
SRR3939080	0.9849027815420444	1.0	1.0	1.0	1.0	0.85237	0.64171	1.0	1.0	0.57343	1.0	1.0	1.0	1.0	1.0	0.83807	0.95228	0.9907199535997679	0.9957399786998935	0.999949995499595	1.0	0.9320103399483003	1.0	0.0	0.9254807451925481	0.97366	0.28466642333211667	0.9535504644953551	0.8543314566854332	1.0	0.9969183668348014	1.0	0.99982	1.0	1.0	1.0	0.9560234945840067	1.0	1.0	0.9887359575941933	0.991738768635393	1.0	0.5482270361854048	0.996468393118869	0.699569674854088	0.9998999794957967	0.9984308834327442	1.0	0.9997589441754886	0.32275148582494745	1.0	1.0	0.6843972868893465
SRR3939078	0.5397602939109836	0.9143804280978595	0.8155248155511842	0.8049388650223811	0.8604498675805402	0.7142228577714222	0.9247807521924781	0.5668164977525337	0.6761032389676104	0.9450005499945	0.7245441318380225	0.7845584057574546	0.7433125668743312	0.7728334074988875	0.7197042044369334	0.6022339776602234	0.6710332896671033	0.6043519782401088	0.9019804900975495	0.48972917833426677	0.7364739528907066	0.704004439933401	0.5256384476171325	0.9254807451925481	0.0	0.970620293797062	0.990840045799771	0.618547629047419	0.8448031039379212	0.5415845841541584	0.6514778139695955	0.6077439225607744	0.5876541234587654	0.7668854616037485	0.8519181713599759	0.9486181235679381	0.8938256753576191	0.9448690601629359	0.9732687440355172	0.5763979520128502	0.6605610362528072	0.7044629553704463	0.8010629607592	0.5972107587876605	0.9903407813234663	0.9135731467636189	0.5994467913900624	0.7489837652435214	0.9780942719685024	0.8599512007191473	0.8126638044442631	0.6253760405247799	0.7838029643762943
SRR3939077	0.9618152799108621	0.9889299446497233	0.9910029164051747	0.9538654115762066	0.8460435118922601	0.89279	0.91802	0.7763411182944085	0.99054	0.6739	0.9870300648496757	0.9873738702244295	0.97837	0.9815300923495383	0.9981700091499542	0.91226	0.97307	0.9764198820994106	0.9847399236996185	0.9871588442959867	0.9862600686996565	0.728561357193214	0.9837219356719854	0.97366	0.970620293797062	0.0	0.8661493307466537	0.939520604793952	0.8527414725852741	0.97686	0.7759743029938015	0.97429	0.9784	0.9990658852244135	0.9990696650794286	0.8900570802875305	0.9212209652027009	0.9886200675394365	0.9973652272232192	0.9565400716802699	0.8396779723890399	0.99054	0.9247952720964944	0.9317189321141119	0.7021352713297149	0.9906980931090874	0.9803357507116346	0.9888500557497213	0.5894517988790904	0.7748943099453957	0.9513553203206265	0.9822001531707855	0.5997347387525741
SRR3939076	0.9762900206282843	0.998149981499815	1.0	0.9630981529048313	0.979673172480918	0.8755693778468893	0.677958389791949	0.88442	1.0	0.4648073240366202	0.99815	0.9980534614190792	0.981679908399542	0.99366	1.0	0.8619793098965495	0.9967699838499192	0.995949959499595	0.991789917899179	0.9983098394347463	0.99741	0.81643	0.9981399277085418	0.28466642333211667	0.990840045799771	0.8661493307466537	0.0	0.9274503627481863	0.7977410112949436	0.9886999434997175	0.8839814498805485	0.986439932199661	0.9907299536497682	1.0	1.0	0.9981243504929916	0.9510021339805013	0.99809819482709	0.9980809626306372	0.9744499716389665	0.9022081860791539	1.0	0.5762413582705952	0.9654841226964403	0.5880305624409067	0.9994498844757399	0.9931199927578871	1.0	0.8836698924785183	0.28433467576230786	0.9530071641638834	0.9936729136633029	0.6412902475204328
SRR3939059	0.5704462869647267	0.903920480397598	0.7878799065494492	0.897447451958222	0.6058766578045519	0.8955810441895581	0.9348506514934851	0.7827532587011194	0.7469525304746952	0.7431425685743143	0.8747218791718124	0.947560026093727	0.7050629493705063	0.8633520497192542	0.9562806557901632	0.5997840021599784	0.9087209127908721	0.8226108869455653	0.9042304788476058	0.7541803344267541	0.8159627605585916	0.5832562511562327	0.784325356927408	0.9535504644953551	0.618547629047419	0.939520604793952	0.9274503627481863	0.0	0.8511329773404532	0.6161738382616174	0.7967648195455892	0.6866031339686604	0.6163138368616314	0.9437025728074889	0.9773020557195018	0.801123344891214	0.751049975156254	0.7595744134049498	0.7862951744740883	0.8850717799417729	0.7750541385948027	0.7119628803711963	0.7970793791663725	0.6412303475046396	0.9277347343459329	0.9483999379879077	0.8137799235566284	0.900071498927516	0.9608388658437371	0.8236959034287916	0.9463180330209364	0.6617562406459138	0.8913488610186844
SRR3939058	0.856136194816406	0.6228718856405718	0.9564389644497651	0.9064299376132825	0.8939927156490602	0.7801621983780163	0.7972720272797272	0.7855132173017405	0.917110828891711	0.7936920630793692	0.9411408828867567	0.9550935375939058	0.957160428395716	0.9250211246831298	0.9584306235406469	0.7120628793712063	0.8777412225877741	0.887920560397198	0.9599702001489993	0.8858808704696376	0.8943315850262246	0.764293535596966	0.8974059923587372	0.8543314566854332	0.8448031039379212	0.8527414725852741	0.7977410112949436	0.8511329773404532	0.0	0.8990510094899051	0.48340501989992324	0.916050839491605	0.914260857391426	0.9308862450469815	0.9209923473215625	0.9098789464079323	0.8634378514082481	0.9502248721441238	0.9548566449524916	0.898062443529766	0.7956067532884183	0.9157408425915741	0.7636878889034562	0.8905813086823636	0.7929656356685815	0.9451192982631613	0.9317139408569705	0.9530807037894432	0.8774444321685767	0.7908205984332862	0.9087590124312913	0.9408946886309372	0.6643320846033925
SRR3939057	0.691571054295781	0.9299396496982485	0.9170433030793652	0.9138393751251752	0.7976343546214096	0.79787	0.99055	0.6990315048424758	0.67991	0.9119	0.6327118364408177	0.4538357130080702	0.73262	0.777801110994445	0.5105724471377643	0.65413	0.44777	0.788438942194711	0.909679548397742	0.47005230470742365	0.8372208138959305	0.7762511187444063	0.41178777184568516	1.0	0.5415845841541584	0.97686	0.9886999434997175	0.6161738382616174	0.8990510094899051	0.0	0.8162764435744937	0.65016	0.68139	0.5979790979263656	0.851916690008403	0.866951223221437	0.8553817346869393	0.8467769707997307	0.8663941993506427	0.46893353010270156	0.748784375845924	0.62723	0.7926499657105974	0.6352640451405389	0.9903406825917636	0.9160027805700168	0.5639666462145063	0.44732276338618304	0.9759446375123039	0.8866201270849065	0.7551449142344326	0.6653568729132984	0.8680092608751294
SRR3939054	0.6911233481285928	0.5863162755214711	0.950556490982834	0.8467770713442063	0.8334533262023286	0.8401666290245677	0.9396421491129012	0.5810405227708461	0.846249592210595	0.7652739090064995	0.8390833442076628	0.8688829379856017	0.895314813420663	0.8410708370557	0.8601327002800558	0.761068031820121	0.8612160907425531	0.7569613137660356	0.8929854851338058	0.6919594231705541	0.7707256356463869	0.6875319956235006	0.681302765904836	0.9969183668348014	0.6514778139695955	0.7759743029938015	0.8839814498805485	0.7967648195455892	0.48340501989992324	0.8162764435744937	0.0	0.7367863685412432	0.735571783482647	0.8951220987679216	0.8844522098878864	0.9671672323686715	0.8870183471786093	0.9484927605032044	0.9668525547901339	0.7428336768062561	0.6144637726373842	0.8122713242490401	0.8760863953188194	0.7145425148377638	0.8088563498212005	0.9163671412220639	0.7332835225637738	0.8758318862110155	0.7775761333676129	0.8035355150114997	0.8761267602029064	0.8032579312839787	0.6736682812253507
SRR3939052	0.7759809678682206	0.948519742598713	0.9651086136791532	0.9271379931904666	0.9122180614821911	0.89862	1.0	0.6928715356423217	0.87772	0.96028	0.7260913695431522	0.8384697130712009	0.74797	0.7824710876445617	0.892280538597307	0.84083	0.84833	0.8027190135950679	0.8693393466967335	0.748967407066636	0.8129109354453228	0.8412207938960305	0.7485194904432982	1.0	0.6077439225607744	0.97429	0.986439932199661	0.6866031339686604	0.916050839491605	0.65016	0.7367863685412432	0.0	0.59059	0.8812770252964308	0.912378456244248	0.9534131578680564	0.9533664935431736	0.9333549212810905	0.8912689439125339	0.8258992661305705	0.7513309204655966	0.86983	0.7607910766872403	0.35592694676077613	0.9880306236137091	0.9139323561330073	0.8097043824621049	0.733081334593327	0.973674695164822	0.8842982848160762	0.8992025127985478	0.5879605760422871	0.8844717461868695
SRR3939051	0.8390399614539104	0.9123095615478077	0.971447707747723	0.9343581013418786	0.8299788434053409	0.9667	0.99346	0.7263213683931581	0.94662	0.97688	0.8269108654456728	0.7513073305205122	0.67749	0.8542607286963565	0.9667001664991675	0.90519	0.91718	0.8028790143950719	0.705718528592643	0.7817503575321779	0.8305908470457648	0.8713206433967831	0.7827647573371942	0.99982	0.5876541234587654	0.9784	0.9907299536497682	0.6163138368616314	0.914260857391426	0.68139	0.735571783482647	0.59059	0.0	0.9366208146887037	0.9780120843503661	0.8948526355276631	0.8625995721600687	0.8897575467867368	0.9025860191072892	0.8799807246333162	0.7685952898950302	0.93679	0.8497619912057768	0.6168856829857585	0.9922316600737993	0.9485594546882111	0.8521610557338135	0.9095904520477398	0.9779835680279625	0.8885207501810729	0.9596259356707255	0.7099365792859038	0.9655858434260585
SRR3939050	0.7473091988848615	0.9936218724575377	0.9649245506951509	0.5053787234898587	0.9434878814387897	0.8149548762297922	1.0	0.854118119726798	0.7585564411231475	1.0	0.7263258336681399	0.5855941564790884	0.9969666380405687	0.8474688629971876	0.6062374447569305	0.7600932105926607	0.5718540169446411	0.8819795297260921	0.9796803905222029	0.6284197467616938	0.9347730012053034	0.9405685014061872	0.5567999919207017	1.0	0.7668854616037485	0.9990658852244135	1.0	0.9437025728074889	0.9308862450469815	0.5979790979263656	0.8951220987679216	0.8812770252964308	0.9366208146887037	0.0	0.383452149492331	1.0	1.0	1.0	1.0	0.4795625627089247	0.8890259560434027	0.6915613276482907	0.9588514468345903	0.9018530056072512	0.8234874348640809	0.4663699655411447	0.6445995847583061	0.5794596223382885	1.0	1.0	0.7752452173022255	0.8924664146086397	0.8783803537494518
SRR3939049	0.8353266054124617	0.9549935726540187	1.0	0.3197227119730726	1.0	0.8459245328318195	0.9985794886159017	0.8543783042980257	0.851916690008403	1.0	0.8519174306878942	0.8441871480448397	0.9975691248849586	0.8512872069584703	0.8519174306878942	0.851916690008403	0.8416429914769317	0.9103272694533505	0.9818033582257524	0.816867590415687	0.934016575884439	0.9408089871904526	0.833821148024099	1.0	0.8519181713599759	0.9990696650794286	1.0	0.9773020557195018	0.9209923473215625	0.851916690008403	0.8844522098878864	0.912378456244248	0.9780120843503661	0.383452149492331	0.0	1.0	1.0	1.0	1.0	0.7812559629618471	0.8894761651639304	0.8368812772598135	0.9859160613397902	0.921536051882284	0.8242175117846151	0.1362019541040688	0.8510509845748266	0.8519174306878942	1.0	1.0	0.8489828813939728	0.9290453418792719	0.8789529429565743
SRR3939048	0.9265169865857878	0.9674346690999417	0.9985338420295051	0.9599971571583767	0.8742187378232205	1.0	1.0	0.8998818859718047	0.8546226922024069	0.9986110125414415	0.9818621462282084	0.9944915344706109	0.9272048908580293	0.9479284421621457	0.9926799718148499	0.9829266067137773	0.9928320136262712	0.9271436899602058	0.9974653385040427	0.9678273036988968	0.633674157360329	0.9493883923818986	0.9443991355054439	1.0	0.9486181235679381	0.8900570802875305	0.9981243504929916	0.801123344891214	0.9098789464079323	0.866951223221437	0.9671672323686715	0.9534131578680564	0.8948526355276631	1.0	1.0	0.0	0.6340424177141978	0.660502869892972	0.6624121385580202	0.9876529386616721	0.8955944539318533	0.9512029442478683	0.8395422798065222	0.9575098262964372	1.0	0.994209659018887	0.9962978827560887	0.9986110195825961	0.9950201130403789	0.9869646085475072	0.9883649977764218	0.9978380353526896	1.0
SRR3939047	0.9695119069498779	0.8995041633541152	1.0	0.9198797357958861	0.8715907383961717	0.9089611021324002	0.9089611021324002	0.9344330889044635	1.0	0.9518915441464907	0.982719122985031	0.9958185077920287	0.9158337386829015	0.9422157599087837	0.9963074155046706	0.8425883792816683	0.9540150528523533	0.8791581237708691	0.9936294405623666	0.9686256048123447	0.9649152170047177	0.9021517411634257	0.920898843307331	0.9560234945840067	0.8938256753576191	0.9212209652027009	0.9510021339805013	0.751049975156254	0.8634378514082481	0.8553817346869393	0.8870183471786093	0.9533664935431736	0.8625995721600687	1.0	1.0	0.6340424177141978	0.0	0.29316378280016797	0.32764851982891213	0.9501604424114153	0.8012471221267156	0.9083543853592966	0.7202923405714888	0.9305083149312933	0.9495555472307997	0.9954904997070394	0.8989533286674279	1.0	0.9475821918168109	0.9092141650436336	0.9407609885269795	0.9961774100644081	0.8932795418733407
SRR3939046	0.9560876183596068	0.9432542456515481	0.9780094477928001	0.9417005965831587	0.8525220800573343	1.0	1.0	0.9609979748553101	0.9791830503770181	0.9791830503770181	0.9749889490835449	0.9739594334768598	0.9261897786207357	0.9348355726430708	0.9954459944282821	0.964976124757778	0.9893602257482537	0.9325321764875201	0.9957646284797894	0.9483486262112216	0.953647830422402	0.9292741346875417	0.9515999813925601	1.0	0.9448690601629359	0.9886200675394365	0.99809819482709	0.7595744134049498	0.9502248721441238	0.8467769707997307	0.9484927605032044	0.9333549212810905	0.8897575467867368	1.0	1.0	0.660502869892972	0.29316378280016797	0.0	0.1043291221665359	0.97950157660331	0.9336009771231557	0.9791830503770181	0.7659295362040806	0.960465283705814	1.0	0.9901497079871678	0.9784271243232622	0.9911489869136589	0.9949503554887777	0.9861858306997981	0.9881994451116857	0.978150568620388	1.0
SRR3939045	0.9338811130550696	0.9716397396333083	1.0	0.9622077018168974	0.8726923629246292	1.0	1.0	0.9816500438262097	1.0	1.0	0.8907716006161602	0.9958553869034601	0.9255209900106843	0.9228554979850316	0.9963383072191362	0.9856643465452319	0.9980083607356618	0.9608205181400897	0.9994294753766759	0.973141481834969	0.9821272049251324	0.9496387579289134	0.9074920197784315	1.0	0.9732687440355172	0.9973652272232192	0.9980809626306372	0.7862951744740883	0.9548566449524916	0.8663941993506427	0.9668525547901339	0.8912689439125339	0.9025860191072892	1.0	1.0	0.6624121385580202	0.32764851982891213	0.1043291221665359	0.0	0.9800649918760155	0.9616728725063965	1.0	0.7805125629192436	0.9736605868769945	1.0	0.99608850154333	0.999363402976352	1.0	0.9949043922263325	0.9881160023255938	0.9880903229904405	1.0	1.0
SRR3939044	0.5823642043736773	0.9701933067961067	0.8607355627929144	0.7511485990610139	0.9334667153562483	0.7744982883072815	0.974349707355761	0.7674017036527641	0.7141523356323224	0.9592607093736509	0.7060320551754602	0.36166930797675645	0.9804334949653144	0.8033320115049267	0.4821678655148354	0.703821943800259	0.3863405917136002	0.7120627255706089	0.9681452888056742	0.5786646586345382	0.8494721888976453	0.8009426811699687	0.3338716840957726	0.9887359575941933	0.5763979520128502	0.9565400716802699	0.9744499716389665	0.8850717799417729	0.898062443529766	0.46893353010270156	0.7428336768062561	0.8258992661305705	0.8799807246333162	0.4795625627089247	0.7812559629618471	0.9876529386616721	0.9501604424114153	0.97950157660331	0.9800649918760155	0.0	0.744293018761575	0.5927074862713209	0.9204677770465246	0.84160862163343	0.9000738901089879	0.8557865617014012	0.556539564567597	0.38248861805349893	0.9743372558510048	0.9601838146174912	0.7606868235944587	0.8465388577602452	0.8355929033916926
SRR3939043	0.738134535646713	0.6818607915382109	0.9597573808982406	0.8707067056213166	0.9185092733837706	0.8028132300011028	0.9359554053918571	0.6134384696747156	0.8285995007168423	0.8706275127076587	0.8216826159098086	0.8524645509790681	0.8871198981382152	0.8260438023530355	0.8596901051196318	0.762018387255246	0.8371615050680248	0.6873348873348873	0.9001228162518485	0.7405398359636634	0.7413866567746269	0.7636738233569105	0.693473921896736	0.991738768635393	0.6605610362528072	0.8396779723890399	0.9022081860791539	0.7750541385948027	0.7956067532884183	0.748784375845924	0.6144637726373842	0.7513309204655966	0.7685952898950302	0.8890259560434027	0.8894761651639304	0.8955944539318533	0.8012471221267156	0.9336009771231557	0.9616728725063965	0.744293018761575	0.0	0.7187271287208125	0.8282692443806308	0.7391007798590737	0.8870418955480855	0.9211812780465792	0.7788769891692382	0.8368515241594691	0.8794723327123508	0.8265545248996956	0.840052760196726	0.797604171371504	0.7429051530993278
SRR3939042	0.4523544232641712	0.9438997194985975	0.7870022202650606	0.9092529541357901	0.768967937257634	0.81513	0.99899	0.7632711836440818	0.4903	0.81384	0.734641326793366	0.6670700013678307	0.99757	0.7853110734446328	0.6811115944420277	0.49278	0.69136	0.7369286846434232	0.9756298781493907	0.611905071456431	0.8394108029459852	0.7106914465427673	0.5237032344986376	1.0	0.7044629553704463	0.99054	1.0	0.7119628803711963	0.9157408425915741	0.62723	0.8122713242490401	0.86983	0.93679	0.6915613276482907	0.8368812772598135	0.9512029442478683	0.9083543853592966	0.9791830503770181	1.0	0.5927074862713209	0.7187271287208125	0.0	0.9698051555125257	0.8783946695746565	0.9856694571361402	0.920353672502863	0.48673794747482874	0.6983315083424583	1.0	0.9980171877969723	0.776254869566991	0.8558893165879956	0.8790036415250195
SRR3590563	0.9202547151664862	0.9710152235629894	0.9829935773616632	0.9333239072473135	0.8799212496705818	0.8324155875589979	0.6584472951712453	0.8601201131544578	0.9698051555125257	0.5532292549114527	0.9055634275110558	0.9682155482658683	0.9040501835491549	0.9500385753833587	0.9814535607852234	0.7657025293476946	0.8843337770785429	0.9196817120583326	0.9097982461890667	0.8838895781012033	0.8959221029382844	0.8380842405692012	0.9507377173857933	0.5482270361854048	0.8010629607592	0.9247952720964944	0.5762413582705952	0.7970793791663725	0.7636878889034562	0.7926499657105974	0.8760863953188194	0.7607910766872403	0.8497619912057768	0.9588514468345903	0.9859160613397902	0.8395422798065222	0.7202923405714888	0.7659295362040806	0.7805125629192436	0.9204677770465246	0.8282692443806308	0.9698051555125257	0.0	0.6882772259245993	0.661270865768283	0.9592073475193044	0.9089627187420746	0.8187410810183902	0.9524605441763407	0.452941938492629	0.9720102042915629	0.7767670087687858	0.6420472570468458
SRR3590562	0.8061270091538582	0.9460251715789263	0.9625803319861127	0.8955562568564688	0.939749897498975	0.8915606601003456	0.9682955744863913	0.7290880896403381	0.8908203232470774	0.9334997423827842	0.8103346505927668	0.8684885073503482	0.7016542526849716	0.838157170726827	0.9118803461557701	0.8285319820518335	0.8580954334222071	0.8152149988994938	0.8587350181083299	0.7637512444282134	0.8097543894752639	0.8310139562803261	0.804322350586188	0.996468393118869	0.5972107587876605	0.9317189321141119	0.9654841226964403	0.6412303475046396	0.8905813086823636	0.6352640451405389	0.7145425148377638	0.35592694676077613	0.6168856829857585	0.9018530056072512	0.921536051882284	0.9575098262964372	0.9305083149312933	0.960465283705814	0.9736605868769945	0.84160862163343	0.7391007798590737	0.8783946695746565	0.6882772259245993	0.0	0.9648114534066216	0.912232073168291	0.8092751085550977	0.7504577059676855	0.9541583556495656	0.8619605102219116	0.8892080091825022	0.5049828230321605	0.8833978407007537
SRR3590561	0.9776612555667289	1.0	1.0	0.7882038631222299	0.9337479109583658	0.863808735293817	0.6686394161479255	0.7853802634067063	1.0	0.33279159383847984	1.0	1.0	0.9831651896599307	0.995410569999029	1.0	0.8586264348430489	0.9943679535535045	0.9936728592236731	0.9909028185930033	0.9999488877984952	0.9973526450551191	0.7673496297280584	1.0	0.699569674854088	0.9903407813234663	0.7021352713297149	0.5880305624409067	0.9277347343459329	0.7929656356685815	0.9903406825917636	0.8088563498212005	0.9880306236137091	0.9922316600737993	0.8234874348640809	0.8242175117846151	1.0	0.9495555472307997	1.0	1.0	0.9000738901089879	0.8870418955480855	0.9856694571361402	0.661270865768283	0.9648114534066216	0.0	0.8236728434504792	0.9919898819561551	1.0	0.4957954720468197	0.5792034212641655	0.953874711912484	0.9794927421294188	0.42497553290525864
SRR3590560	0.9198497999508035	0.9866471959111414	0.993216440899692	0.3016391308049419	0.9891786647538043	0.9392175395956172	0.9982096329747598	0.9228245649129826	0.9365569941838077	0.9936286938822458	0.9200740148029606	0.9334038444335696	0.9799358868568057	0.9189537907581516	0.9369573914782957	0.9225941317970184	0.9138623417800649	0.9194130767461167	0.9653227177707319	0.918465947454499	0.9154830966193238	0.9268153630726145	0.9198700704455518	0.9998999794957967	0.9135731467636189	0.9906980931090874	0.9994498844757399	0.9483999379879077	0.9451192982631613	0.9160027805700168	0.9163671412220639	0.9139323561330073	0.9485594546882111	0.4663699655411447	0.1362019541040688	0.994209659018887	0.9954904997070394	0.9901497079871678	0.99608850154333	0.8557865617014012	0.9211812780465792	0.920353672502863	0.9592073475193044	0.912232073168291	0.8236728434504792	0.0	0.9166687626070816	0.9201640328065613	0.9901649060944431	0.987956759422911	0.9410735687874537	0.9036027556374414	0.9327728158729235
SRR3590559	0.5610258481421648	0.9345091708283669	0.9071396354567404	0.8267105833056336	0.8739493633051446	0.8068578440740704	0.9921644756032549	0.6621487736309275	0.6543014916665828	0.9186674579305767	0.6830098723087523	0.6515985602371374	0.9521922368963679	0.8270661188197487	0.6546150403089938	0.5298182439976262	0.631529184562307	0.7070565337437197	0.9303851898791472	0.5041042148677195	0.7410568349267498	0.8304557958951715	0.47598050122373026	0.9984308834327442	0.5994467913900624	0.9803357507116346	0.9931199927578871	0.8137799235566284	0.9317139408569705	0.5639666462145063	0.7332835225637738	0.8097043824621049	0.8521610557338135	0.6445995847583061	0.8510509845748266	0.9962978827560887	0.8989533286674279	0.9784271243232622	0.999363402976352	0.556539564567597	0.7788769891692382	0.48673794747482874	0.9089627187420746	0.8092751085550977	0.9919898819561551	0.9166687626070816	0.0	0.6321144242326706	0.9833806488113881	0.950390417082233	0.7679042235604296	0.7905898346046372	0.8538748067282013
SRR3590558	0.7695878901642718	0.99139	0.9909185836787646	0.9846585987452496	0.9911788209741205	0.8157709211453943	1.0	0.8051519484805152	0.7510112449437752	0.9913900430497847	0.6758032419675803	0.2769369170309812	0.9530602346988265	0.8362916370836292	0.5225547744522555	0.7558912205438972	0.39933300333498334	0.89051	0.93299	0.6151872909197281	0.8835711642883571	0.9066809331906681	0.5047531909973406	1.0	0.7489837652435214	0.9888500557497213	1.0	0.900071498927516	0.9530807037894432	0.44732276338618304	0.8758318862110155	0.733081334593327	0.9095904520477398	0.5794596223382885	0.8519174306878942	0.9986110195825961	1.0	0.9911489869136589	1.0	0.38248861805349893	0.8368515241594691	0.6983315083424583	0.8187410810183902	0.7504577059676855	1.0	0.9201640328065613	0.6321144242326706	0.0	0.9903477715003138	0.95289561009688	0.776256010442746	0.7726576499914906	0.8790043453727888
SRR3590557	0.9880423056370548	0.9973584166570412	1.0	0.959878095391362	0.8517096765893946	0.9240674152789217	0.9438741688596051	0.7745436283741368	1.0	0.6107852393483457	0.9854362837413685	0.9959937845522869	0.9688937546453467	0.9861092278719398	1.0	0.9415640505413712	0.9871035133886422	0.9928185091626783	0.9850243316944803	0.9886492622020431	0.9877463904582549	0.7446629001883239	0.9967481645307561	0.9997589441754886	0.9780942719685024	0.5894517988790904	0.8836698924785183	0.9608388658437371	0.8774444321685767	0.9759446375123039	0.7775761333676129	0.973674695164822	0.9779835680279625	1.0	1.0	0.9950201130403789	0.9475821918168109	0.9949503554887777	0.9949043922263325	0.9743372558510048	0.8794723327123508	1.0	0.9524605441763407	0.9541583556495656	0.4957954720468197	0.9901649060944431	0.9833806488113881	0.9903477715003138	0.0	0.7922052456952378	0.9496824421225158	0.9839819809855154	0.6128515465123078
SRR3590556	0.9694711600443493	0.9953151968439221	0.9979054750664713	0.9563152994192178	0.8396178719639359	0.8413442028427157	0.6502545293903109	0.8113050535767489	0.9980171877969723	0.4239468236478608	0.9309717784604005	0.9938080160212173	0.8813908451608595	0.9773878381293856	0.9990753772974306	0.792184843301331	0.9461969559209547	0.9813840716692693	0.9250739705761486	0.9060286147286224	0.9316909294512878	0.6987681970884658	0.9946795047290422	0.32275148582494745	0.8599512007191473	0.7748943099453957	0.28433467576230786	0.8236959034287916	0.7908205984332862	0.8866201270849065	0.8035355150114997	0.8842982848160762	0.8885207501810729	1.0	1.0	0.9869646085475072	0.9092141650436336	0.9861858306997981	0.9881160023255938	0.9601838146174912	0.8265545248996956	0.9980171877969723	0.452941938492629	0.8619605102219116	0.5792034212641655	0.987956759422911	0.950390417082233	0.95289561009688	0.7922052456952378	0.0	0.9419568214100393	0.9011673952172795	0.5466175208159492
SRR3590555	0.7833208775683617	0.9973179002116105	1.0	0.9586082232071733	0.9882400288511293	0.7673927675457383	0.954894042301495	0.8014144617753688	0.776254869566991	0.954894042301495	0.7647832671313552	0.7602659534474054	0.9772175651145241	0.8362712054538872	0.776256010442746	0.7395622998633462	0.7746639743825083	0.9058103663666727	0.9763608087091757	0.7745616987424655	0.9383225319579639	0.8830799981643611	0.7717115990032507	1.0	0.8126638044442631	0.9513553203206265	0.9530071641638834	0.9463180330209364	0.9087590124312913	0.7551449142344326	0.8761267602029064	0.8992025127985478	0.9596259356707255	0.7752452173022255	0.8489828813939728	0.9883649977764218	0.9407609885269795	0.9881994451116857	0.9880903229904405	0.7606868235944587	0.840052760196726	0.776254869566991	0.9720102042915629	0.8892080091825022	0.953874711912484	0.9410735687874537	0.7679042235604296	0.776256010442746	0.9496824421225158	0.9419568214100393	0.0	0.9379457152629241	0.8235588196783754
