"","cluster","pval","rho","sum","fdr"
"1","k__Bacteria_ p__Proteobacteria_ c__Gammaproteobacteria_NA_NA_NA_NA_ee7fed0bae700c1b39b1636da687435d",0.000840560425340972,0.387546777890749,359,0.0275759083557946
"2","k__Bacteria_ p__Proteobacteria_ c__Gammaproteobacteria_ o__Pasteurellales_ f___ g___ s___882e25801304b610571f9d016334e081",0.00121695504173255,-0.376368424930861,52,0.0275759083557946
"3","k__Bacteria_ p__Firmicutes_ c__Bacilli_ o__Lactobacillales_ f__Leuconostocaceae_ g__Leuconostoc_NA_215e8961aec69f5d9c54b96780674706",0.00172349427223716,-0.365484365235603,185,0.0275759083557946
"4","k__Bacteria_ p__Proteobacteria_ c__Alphaproteobacteria_ o__Rhodospirillales_ f__Acetobacteraceae_NA_NA_60cd90e99b7069b177f13cafa488f939",0.0085732732727657,0.30974487520566,54,0.0890335923000251
"5","k__Bacteria_ p__Proteobacteria_ c__Gammaproteobacteria_ o__Enterobacteriales_ f__Enterobacteriaceae_ g__Tatumella_ s__punctata_66942bfbf97edaa1c84085fe7b1c7dcc",0.0105388713958774,-0.3017788314676,283,0.0890335923000251
"6","k__Bacteria_ p__Proteobacteria_ c__Alphaproteobacteria_ o__Rhodospirillales_ f__Acetobacteraceae_ g__Acetobacter_ s___d48167286afa4aa77e333550afcf63e9",0.0111291990375031,-0.299639902349076,200,0.0890335923000251
"7","k__Bacteria_ p__Proteobacteria_ c__Gammaproteobacteria_ o__Pasteurellales_ f___ g___ s___27ca8c3e78b180b9310fcec6c7938d9c",0.0132493028989188,-0.292692131972455,406,0.0908523627354432
"8","k__Bacteria_ p__Proteobacteria_ c__Alphaproteobacteria_ o__Rhodospirillales_ f__Acetobacteraceae_ g__Gluconobacter_ s___e05eff09e90ab6926088ef429f2786ed",0.0198014071080067,-0.276034287710211,321,0.11880844264804
"9","k__Bacteria_ p__Proteobacteria_ c__Gammaproteobacteria_ o__Enterobacteriales_ f__Enterobacteriaceae_ g__Tatumella_ s__punctata_6df3fed54a0323dd2095ad0f65bf54e3",0.044004902832651,-0.239779911232597,267,0.234692815107472
"10","k__Bacteria_ p__Firmicutes_ c__Bacilli_ o__Lactobacillales_ f__Leuconostocaceae_ g__Leuconostoc_NA_43c4a2f56bc725eb04b040a04d7b44e7",0.0603697950202756,-0.224021956968191,153,0.289775016097323
