	SRR21280467	SRR21280470	SRR21280471	SRR21280472	SRR21280473	SRR21280476	SRR21280531	SRR21280536	SRR21280678	SRR21280682	SRR21280683	SRR21280684	SRR21280685	SRR21280718	SRR21280719	SRR21280730	SRR21280741	SRR21280788	SRR21280789	SRR21280792	SRR21280795	SRR21280798	SRR21280800	SRR21280801	SRR21280847	SRR21280848	SRR21280897	SRR21280898	SRR21280902	SRR21280903	SRR21280909	SRR21280910	SRR21280949	SRR21280952	SRR21280954	SRR21280955	SRR21280956	SRR21280958	SRR21280960	SRR21280962	SRR21281007	SRR21281018	SRR21281022	SRR21281023	SRR21281024	SRR21281045	SRR21281047	SRR21281049	SRR21281050	SRR21281052	SRR21281054	SRR21281056	SRR21281057	SRR21281058	SRR21281068	SRR21281069	SRR21281071	SRR21281079	SRR21281083	SRR21281084	SRR21281085	SRR21281109	SRR21281157	SRR21281184	SRR21281185	SRR21281188	SRR21281190	SRR21281191	SRR21281194	SRR21281219	SRR21281221
SRR21280683	0.5163190475954359	0.5503538776584153	0.4459983193770825	0.5318278046995285	0.3262144807736075	0.5497801053199065	0.4109380216613127	0.5180701209800675	0.3592387840657792	0.3575046204633051	0	0.3268354093353928	0.4474356921275301	0.4359976193694479	0.3777862460122457	0.3016316701058793	0.4312867836933579	0.2970980527199797	0.5022053752712594	0.3927711997620905	0.5143014660604193	0.5066466424529684	0.3532175487174148	0.441642400656459	0.5814504505550437	0.4049334812211772	0.5659602341558482	0.3616824220500499	0.1581559868830505	0.4088434420851056	0.5485093596725528	0.4059160542561003	0.3239997170075902	0.3136717574572266	0.4938548925548202	0.5660106776166179	0.5744350188249896	0.463813198741878	0.4507358845801023	0.3145637410896376	0.3670674374463088	0.3598145610614543	0.4638757624858153	0.525409653745014	0.4920012184500781	0.4929643694228745	0.2770490071274755	0.4360709240955087	0.1365019328169648	0.1755512585056907	0.29770376703565	0.2762735053881645	0.329039962978233	0.1883831771030756	0.5171707711331065	0.4963830974902207	0.3381024756746988	0.360430063542069	0.3397573300424018	0.190479766485717	0.3073590953850098	0.4268115916080282	0.2964219601054285	0.3535992618558669	0.4507863834252805	0.5194584354070453	0.409246931094811	0.5904650924267068	0.3624783924160483	0.2754866097856427	0.3166371860806443
SRR21280684	0.3632900868768781	0.4131591612266113	0.5955877810083394	0.3768199955817839	0.4641207300531649	0.655696637840545	0.5620833605385082	0.512980221630517	0.5485755369556827	0.4956151177335095	0.3268354093353928	0	0.4045071628729394	0.555208040222898	0.4524526551570158	0.4272142000700818	0.5978502898097249	0.4507371418532721	0.4272698152831055	0.2283422651749724	0.4354350584930794	0.375166244028693	0.4990668143500664	0.4298149684215079	0.6119235201940824	0.5620072161273668	0.665206904035216	0.4280176880993275	0.3778616668065269	0.5341119017903131	0.6747819624611872	0.532034629143702	0.546453875218215	0.4391531096887064	0.5610448253956949	0.6937903021939363	0.7197126195995756	0.2772051877623417	0.6186891616024488	0.4456700136844801	0.5125487237897893	0.506198928026834	0.521561554954614	0.5922185366937694	0.4627775965298851	0.6000024289803765	0.1733959325134086	0.4229805382445697	0.2709781203770544	0.3106509838328059	0.4370968645617434	0.194240447972476	0.1205548990251482	0.3142464974836224	0.6539002174949201	0.63995605710332	0.5149619170549586	0.5364917107593616	0.507962877485775	0.4066463886023985	0.4992284610513911	0.6145529806077714	0.4118852071812998	0.4823535318786223	0.5709778014170027	0.3714483618844183	0.209058654221516	0.4616861184526145	0.4851110221078624	0.1791262539128498	0.06585174437617904
SRR21280685	0.5051550855798012	0.3890553346880455	0.6148690858126203	0.5796304641596124	0.6108121555325872	0.4954993551154937	0.5746655254303299	0.4034928150524335	0.5341921299769479	0.5974442349909737	0.4474356921275301	0.4045071628729394	0	0.5808304460719442	0.6140639497314796	0.5137059332193287	0.6611629151233587	0.6122485647432288	0.499164444580854	0.3616437435925045	0.5660035490100512	0.5318310969959926	0.6361239259314817	0.4734214464464904	0.4605326560859066	0.4345799557601116	0.6197183546815367	0.6043402065028113	0.4637407528475135	0.5629606523006355	0.5923537944537551	0.5735414851195733	0.5630395439738385	0.6090014799322171	0.6321830840913497	0.6913404109230892	0.6313680353426637	0.543047602015156	0.4772616230178776	0.6110395589553094	0.5864092622660464	0.5447885584600718	0.5652637073403559	0.5861057504709306	0.4655707101262928	0.600483808072018	0.3521176776822638	0.5347977387426748	0.4895436924911897	0.5087604739909788	0.6059700473215344	0.362307637629928	0.4378658221707214	0.5125538554129049	0.4822214107385603	0.6147770243577847	0.4895402554537001	0.4765017761047491	0.4908914515014544	0.4974880567861809	0.4740954105346737	0.5386376666428967	0.4928796517579309	0.4435364278945784	0.5004364849835452	0.5070734300479859	0.3499025732623018	0.530792298494476	0.5792347794858573	0.3540711914889281	0.3999866936894459
SRR21280718	0.3908851566783436	0.5488816606517843	0.514617434749549	0.5450659678299458	0.3143972778526468	0.4057498605982433	0.4625817722034378	0.5773638664916586	0.4823824600844228	0.3005308248909485	0.4359976193694479	0.555208040222898	0.5808304460719442	0	0.3903962720166489	0.3697683501795815	0.4828302522861584	0.2972870409089357	0.459470793088891	0.4660512523367862	0.565234751060014	0.4305493434337914	0.3546697674024991	0.6085064984030567	0.6094219996827525	0.5230325555320562	0.5395037284475238	0.3774753026674829	0.4674722152420069	0.3887069649694363	0.5318136648009979	0.2537154740733608	0.3480813875817194	0.2794488765052491	0.4441705640422316	0.491825861829586	0.5318430575234337	0.4870001993537013	0.4551804926840319	0.2878461862055405	0.179461642365987	0.2188243701089531	0.2963552671032316	0.399981878879898	0.4840207605438713	0.5324874399919851	0.5843526002913437	0.5323150860686768	0.3956115559269272	0.4195197964544279	0.2975758129721005	0.5894670106654762	0.5462033752019418	0.4107343428468074	0.5961978698993319	0.6287580828598089	0.4563820090216242	0.4528296392651092	0.4931852575408168	0.4776505877253473	0.4328773719939794	0.3648722979468246	0.4809613188938304	0.4448355915910413	0.5749496012996189	0.4171366017467835	0.4595212926602201	0.3477322049631957	0.231230571083818	0.5844330554347672	0.5485596260729022
SRR21280719	0.3806252225900335	0.4338663893256227	0.4369612057581207	0.4211593541658112	0.2378737908545343	0.5239660257949291	0.3353985501204745	0.6316562420658367	0.2979991829406634	0.2637241710498186	0.3777862460122457	0.4524526551570158	0.6140639497314796	0.3903962720166489	0	0.4500605600474831	0.4296327366284146	0.1919758621643887	0.4341423616022975	0.502356333458521	0.4648635138289002	0.3810952719262418	0.265430191914729	0.5756548938755209	0.5728795202876805	0.5849520694567797	0.4910398114081292	0.1628885128634647	0.4090030137152356	0.2854832359578733	0.5005535937111975	0.321676556970512	0.3378563449764098	0.2057243538345762	0.3041385269297205	0.5726601937597099	0.6074394888853585	0.297831456019283	0.5220884114764226	0.2053811635753287	0.2856065323672291	0.2737133530670031	0.3196320728987275	0.3831856174510997	0.4784846030003674	0.4041843118966005	0.4960414965402167	0.390631352918244	0.3226793492629592	0.3007540324161119	0.1782186200979304	0.4808856796304083	0.4474257082205906	0.3553643786010399	0.6333954184920041	0.6477189571514813	0.5428873619744325	0.5242209346863571	0.5536656521837648	0.3979751191632727	0.521539356435674	0.4361611768904002	0.4026935346408427	0.4770413076344502	0.554366041794582	0.3982053508639813	0.5267112494088874	0.4954246607833019	0.293799070556328	0.4831528484311057	0.4257153881641066
SRR21280730	0.4706339723948705	0.5990914422353831	0.451057096413295	0.6025835600062692	0.4061095489302304	0.4898754896070533	0.5182709224075022	0.510854690285712	0.5215378073471055	0.3591886630996552	0.3016316701058793	0.4272142000700818	0.5137059332193287	0.3697683501795815	0.4500605600474831	0	0.5082349063888317	0.3788658239327672	0.516856180462151	0.3709666910940418	0.6117493967420825	0.5285176367417926	0.4152454368796046	0.4632918602892213	0.6300710552134122	0.3590909998599984	0.5639589434061787	0.4461069950141182	0.3427782013348263	0.466210331473326	0.5534884012690224	0.3576359217653141	0.4156213362184218	0.3973993574723249	0.5017555268666509	0.5359727593401018	0.5739086184905772	0.5439314887694305	0.3700428944840045	0.3930966128327487	0.3312256553572728	0.3450078854384571	0.4450803909488646	0.4818408029006256	0.5482074873090951	0.5720374216859413	0.45527477465442	0.5694996687380178	0.2335157673356769	0.2570052981809322	0.3803976140133975	0.4462962699068858	0.4233622538697336	0.2636444330087045	0.4923675635396428	0.542341972749362	0.3719314770509955	0.3940232820084326	0.398116534519764	0.3629959861261828	0.2359779348331303	0.4507710722764059	0.362106566096458	0.3858165426440088	0.4705689410682342	0.4932881693182904	0.3936944913227278	0.5461027343480737	0.3440329501903258	0.452067577100584	0.4039409314601308
SRR21280741	0.5616982981396516	0.591175926579024	0.4684226258358526	0.5413237891095468	0.3930622710095269	0.5440613002958894	0.4988362762008481	0.6328092363473472	0.4758414244691629	0.4094880058330077	0.4312867836933579	0.5978502898097249	0.6611629151233587	0.4828302522861584	0.4296327366284146	0.5082349063888317	0	0.3659645684876631	0.5410296314961952	0.6191987771147538	0.5611489745714988	0.5606121263328245	0.4091963087770206	0.5260925617424389	0.6243912955316339	0.5759251344481152	0.5846169965768463	0.4317339573722598	0.4667003044978977	0.4577369526024856	0.5964642759306762	0.4648708043507666	0.411769539167673	0.3756534596750451	0.5299736067174817	0.4667382763298197	0.5235583997490414	0.5200605560429565	0.530479315798407	0.3772074072959662	0.4196414491871036	0.4121356265940401	0.5141018881979867	0.5662163444556854	0.5764667048215675	0.5041484550447589	0.5811162774464276	0.5175621186701045	0.437431165009433	0.4573129225409273	0.3618469232765044	0.5712439577092702	0.5881222576434	0.4615229499890431	0.6146750727423086	0.5835790599672871	0.5045070588208846	0.5220871317993716	0.5661383164322428	0.4101439387562199	0.5339790252851119	0.5093643788378086	0.5246980131385924	0.5798044574363994	0.6306551921856087	0.570872310626357	0.6376941861741932	0.6296366067777963	0.4308104160907271	0.5736425279897981	0.5810152712532509
SRR21280788	0.3838076208025404	0.4335743881174531	0.438727480895946	0.4192798363997819	0.1362120620756479	0.4760802333285608	0.3801872002577706	0.6217882690952338	0.3454017779845856	0.1577327367860228	0.2970980527199797	0.4507371418532721	0.6122485647432288	0.2972870409089357	0.1919758621643887	0.3788658239327672	0.3659645684876631	0	0.4290536376520842	0.4766597159255376	0.4616880679948882	0.3534168559744499	0.1241927862542466	0.5728966822086096	0.5762216095185603	0.5276624989023737	0.5305145490864625	0.1821205731038533	0.3506327798124648	0.2304971641200499	0.5465061008563382	0.275513064306795	0.2241957906362965	0.05588306889975602	0.3760825274433033	0.5103220679858859	0.5510870092842211	0.2972929464536934	0.4547154558487666	0.06153101740295389	0.1615940621651281	0.1667910045498856	0.3329747158488148	0.4307385176398533	0.4725421934473023	0.4423303256574797	0.4945005201148322	0.3852065619153719	0.2203579685072763	0.2483210379865813	0.052669859445258	0.4806375194183283	0.4457917450627812	0.2422675439461848	0.6216654422150915	0.6002605064550203	0.4880824085058129	0.4976916231309153	0.4947737881160762	0.3545702754981199	0.4645015668733634	0.409802017841549	0.3797822621100513	0.5038935445243212	0.5842236542579389	0.3926622213634833	0.522851132527831	0.4894319326889011	0.1783184238494804	0.4844866007790971	0.4285922475321705
SRR21280789	0.1783310120335093	0.3994758150562671	0.5809305862579467	0.382226440258825	0.440073525351619	0.5729565375841769	0.4580172711323093	0.5002300076553835	0.47575200393219	0.4115810382815024	0.5022053752712594	0.4272698152831055	0.499164444580854	0.459470793088891	0.4341423616022975	0.516856180462151	0.5410296314961952	0.4290536376520842	0	0.3526281169284523	0.3781525832166863	0.2568876925026827	0.472665807054485	0.5119902046922068	0.5183959540121285	0.5952908303763832	0.5386182781984901	0.4237647991010838	0.5378582083076504	0.5178880743775309	0.5554232455906812	0.4321763358086079	0.4172033097788104	0.4477352507900101	0.4980852270239027	0.58137198716289	0.6139806927947715	0.2604040975757548	0.5343112211234692	0.448997874069696	0.3708150459094386	0.3949954239380762	0.3924409889278719	0.479478104859532	0.2247805472680169	0.5462481281367758	0.4246741592880443	0.353200402955875	0.5106395856250813	0.5307120984584153	0.4318310337233729	0.414704127047602	0.4684706103128751	0.537571845192885	0.6844969538040574	0.6820691592205697	0.5525267391181355	0.5686483508700985	0.5142448873950912	0.5474440148035011	0.5316435805113423	0.4823910467635724	0.595160301732352	0.5243175330306492	0.5952396367682387	0.1709392386995699	0.3721959687666135	0.3131458186528595	0.3652289429034443	0.4182285138671709	0.4180198429750707
SRR21280792	0.3105469639466172	0.4806314684150687	0.6142489196920465	0.4826821660821684	0.5118149698161768	0.6040393888550456	0.557523946762818	0.4257954160446386	0.5735367117249488	0.4783842749708859	0.3927711997620905	0.2283422651749724	0.3616437435925045	0.4660512523367862	0.502356333458521	0.3709666910940418	0.6191987771147538	0.4766597159255376	0.3526281169284523	0	0.4986006355345479	0.308542236895475	0.5159562878187768	0.3840792577028437	0.59885863409316	0.5034423367055694	0.6131651470979901	0.4982646631583748	0.4408008761600088	0.5274262473443094	0.6232846013813267	0.4107325761469211	0.5112609233428906	0.5015114227222823	0.5440416465470632	0.6411363358884383	0.6626915140601942	0.383811609424179	0.5575234017380885	0.5010889692893079	0.4277221839099106	0.4646316616721157	0.4684149703707616	0.5379402637166206	0.3999253292697423	0.6174093223743611	0.3000128389558688	0.4944241803906458	0.3410752796321311	0.362241177512483	0.5002128576128786	0.2891840947338667	0.285855597138708	0.3677955559707767	0.6038312075059239	0.6096080132511476	0.4475272705456096	0.4806243882508138	0.4739530443315665	0.4442782434296709	0.4151941998767364	0.5373595197457414	0.4549201728276541	0.4263518383831235	0.514829692648736	0.3088310519091442	0.1876900814973214	0.3786735431459163	0.4435769759236316	0.2917638648168954	0.2108776446536598
