	ec1249	ec1257	ec1262	ec1265	ec1298	ec1301	ec1309	ec1314	ec1317	ec1330	ec1346	ec1349	ec1356	ec1358	ec1359	ec1361	ec1362	ec1368	ec1375	ec1377	ec1378	ec1380	ec1390	ec1391	ec1392	ec1393	ec1394	ec1396	ec1400	ec1406	ec1408	ec1409	ec1411	ec1420	ec1422	ec1424	ec1425	ec1427	ec1435	ec1437	ec1438	eti101	eti102	eti105	eti107	eti109	eti111	eti113	eti114	eti116	eti117	eti118	eti121	eti123	eti125	eti129	eti133	eti134	eti135	eti97
ec1378	0.1897507650980184	0.08725835051022725	0.4408028920358705	0.1663274607677165	0.3698802819092014	0.316325473940953	0.3903652813567618	0.0414373270486514	0.4040740281519422	0.2688003047421877	0.1061028395313145	0.08603234791522994	0.2395112819582718	0.04636226748584628	0.03330354580933048	0.03746846889043307	0.1051038433101802	0.2593570981929416	0.04643461858824639	0.2266796205012582	0	0.0362945132133518	0.03805636840985497	0.02963027629950809	0.05727777893718469	0.1192700585933519	0.07113265941927729	0.01932279211454568	0.09621521376071494	0.07241471209771808	0.03702457658769279	0.05821191799247202	0.05781328257920221	0.02110716307605623	0.02309952909494263	0.0373791609010412	0.04739011219317528	0.3474785768284932	0.389823058253878	0.2959708011509918	0.3497315284781904	0.04392067732452754	0.07615800163607495	0.2707877584663557	0.07440138998704476	0.07487973667459463	0.07014251339669932	0.08596939315139544	0.03678832207984289	0.05502743100783765	0.05708306200657452	0.1073590393585617	0.3744633541588493	0.04675547135099851	0.03362701528631156	0.0467458271262748	0.09628838582197555	0.1191920268775067	0.05437741971322324	0.1066373145737639
ec1380	0.1656884162606273	0.07044261843777967	0.4171041367458739	0.1451037386987102	0.3501010175828397	0.2935022417620518	0.3717927443688396	0.03924188084907793	0.3857651531106255	0.2479232303588783	0.09151059331228834	0.06139533048518468	0.2245221234777209	0.04123090000826179	0.02547294375875084	0.0321759581428147	0.08001677384595345	0.2403716572104068	0.04403762456569759	0.2038072350899218	0.0362945132133518	0	0.03971120887893523	0.03490505165899814	0.04175984162784916	0.10155901299801	0.06626536254950836	0.0316289137904202	0.07608251247563323	0.04402071738326278	0.04224809101177199	0.05408121861027143	0.04091218122874347	0.03377907958534475	0.02926112730479349	0.03313644362812063	0.03628581910683	0.319114946909312	0.3681386466030463	0.2748626111804285	0.339696721627631	0.04164857644935078	0.062349091277823	0.2501519220481069	0.06964127321495216	0.05743748128208078	0.04594478823478356	0.06371191528617814	0.04284191953351964	0.04559833422676016	0.05201680060866726	0.08338930496330002	0.3654274892826093	0.04443478184257178	0.0438607029150837	0.04056351051514704	0.07255930848274393	0.09967725099841603	0.03848986875155835	0.09511866018025938
ec1390	0.1880804418463881	0.07016925054124133	0.4369947817041619	0.1558564737110048	0.3728826773156934	0.3128696698718273	0.3840402601675637	0.02406136745906472	0.4130680078844149	0.2610831972910382	0.1133995175536147	0.07925334479481434	0.2219557170367639	0.02290047478234114	0.03462788454513167	0.0176962154540409	0.1013462096534999	0.2637137754849747	0.0211403092210996	0.2320136163991991	0.03805636840985497	0.03971120887893523	0	0.01978415484488552	0.05409577339254278	0.1269915028317186	0.04713066407650129	0.02830622780454767	0.08467040013166729	0.07529802561169456	0.01946797893935251	0.05516994841456956	0.05972251814771243	0.02506053268511266	0.02451323000490369	0.02662994308442381	0.03348873677336284	0.3491450219900812	0.3862743366409962	0.2961677416099539	0.3360299828716272	0.02373572063679458	0.06052147781960358	0.279318532557209	0.04540597278916107	0.06069800166551368	0.0665108860139083	0.07786644384040642	0.01803471003054824	0.0380797683819098	0.02877460618571762	0.1006517757945984	0.3621732325932419	0.02101984717328632	0.01840682929726926	0.03743850567297304	0.0916956024409738	0.1043989506495208	0.05089482711564659	0.101424006269854
ec1391	0.1825314450464364	0.06744204917693222	0.4327667058328994	0.151310234182923	0.3683092764580433	0.307205344203933	0.3790572323685105	0.02801108149056931	0.4072885608205533	0.258150887157361	0.1089764042339029	0.07654207882228899	0.2215866594090821	0.02818298229416287	0.03405277294521464	0.02005824443667648	0.09732102927359933	0.2590319422628419	0.02886761704016516	0.2255066665627835	0.02963027629950809	0.03490505165899814	0.01978415484488552	0	0.04901814313130663	0.1213711592078371	0.04917977587100054	0.01981816913544301	0.08378774587392314	0.07082867607159807	0.02284324790993647	0.04742462799524672	0.0509295827591147	0.0187540482632764	0.01729401429446499	0.02326918345104263	0.03273475184577428	0.3430516311766922	0.3823478120700377	0.2923004304456919	0.3356783332384962	0.02562646106908379	0.05672962661690736	0.2696981485625236	0.05294098571654576	0.05817327945304441	0.06020315730730707	0.07322052057697265	0.01927076044459724	0.03439073724526587	0.03792706462495501	0.09740274297250275	0.360446967779858	0.02937447965536729	0.01655991065276272	0.02669225781144892	0.08795034193681289	0.09919718714303594	0.04430003437528524	0.0930150453289588
ec1392	0.1654732830357997	0.04775765681580883	0.416255764595989	0.1156915815349538	0.3399796907709216	0.2877644975435069	0.3521042321365469	0.04549215973033353	0.3829951231050738	0.247178125861134	0.1221400437467907	0.07718350455754731	0.2188686175243834	0.03589579072370828	0.05235948124277005	0.04623295797003634	0.0667352202702635	0.226560629550803	0.05514798407479478	0.1881142787689976	0.05727777893718469	0.04175984162784916	0.05409577339254278	0.04901814313130663	0	0.0895770445443074	0.03903000108690893	0.04568282625617149	0.07390209752073283	0.05563787887481373	0.05844985243051432	0.07712256075409515	0.06060777906476814	0.04910033160898751	0.04608591881133815	0.03353717420363955	0.03715021880432359	0.3161256331542555	0.3690540064570476	0.2946592805679513	0.3413416808377969	0.04875846299628655	0.03680110685441543	0.2344863841033711	0.04387855506983426	0.05659749352113017	0.04705091088560606	0.05604350014729464	0.05817206770140913	0.04544025284252275	0.04449197635873979	0.0963057616543686	0.3657891110049286	0.05419832950312225	0.05709442008794559	0.0485724873767638	0.06122374290111169	0.07216945917989002	0.04366994575153059	0.1153651284404213
ec1393	0.1472167349722835	0.1081690795822706	0.3943449385849851	0.1219613595249071	0.29775256293417	0.2765845677930366	0.3543671260685996	0.1173183082887952	0.3376473281693053	0.2417718396778601	0.07237174040199425	0.1000483478712865	0.2331688720831272	0.1097673095155471	0.1121199404059833	0.1214592462783672	0.05792591394300679	0.2014811037930501	0.1316455369872468	0.1458325747195596	0.1192700585933519	0.10155901299801	0.1269915028317186	0.1213711592078371	0.0895770445443074	0	0.09604588639137474	0.1220374499103096	0.09183226451182515	0.07921560365102226	0.1288436960184792	0.1173198346276386	0.1053709976867223	0.1255035707454276	0.1173982039449413	0.108113271900492	0.1114293758580825	0.2993897493752533	0.3658198806581339	0.2774653237424223	0.3516191064926921	0.118635272501192	0.106548070349792	0.2171853669793225	0.1027241700527171	0.1048352421231572	0.08380110880276381	0.09361803536427267	0.1300866851314819	0.1192940680814176	0.1186386407090487	0.08885383461513262	0.3759399109846656	0.1309048526630475	0.1287646664230653	0.1189133439631155	0.076234398747538	0.08708472063576561	0.1019225874617146	0.1251185685254191
ec1394	0.1851358752250611	0.05804144265877166	0.4307437457099613	0.1310664088865609	0.3578017666710749	0.3059922904424255	0.3658427365064364	0.04376911481487965	0.4089574227031627	0.271084504097363	0.1333088958129599	0.09074615469596044	0.224233481897562	0.03584155517680154	0.0662259089673161	0.04656625759347331	0.08646157894111182	0.2453783060643246	0.05293817864316263	0.2064039128145365	0.07113265941927729	0.06626536254950836	0.04713066407650129	0.04917977587100054	0.03903000108690893	0.09604588639137474	0	0.06161328997013201	0.08592560137872937	0.08131169901216379	0.04932757338779549	0.08201819350803968	0.07996178905203012	0.05683397541970975	0.0553682087100729	0.03916050056304059	0.04116069072666714	0.3472621572727481	0.3956907174737966	0.3129201216858293	0.3440990526860199	0.03545663435087684	0.04135982414819113	0.2562258958382639	0.01724343242351205	0.06425502271939304	0.06702158465539311	0.07723992036030509	0.04986648041510579	0.05017698742052456	0.03869639687611165	0.1163344507132241	0.3689516038535555	0.05185483215500003	0.05178108582101241	0.05324995033396967	0.07549054198792998	0.09166270202478784	0.06010954750938888	0.1277100915714971
ec1396	0.1866597892720047	0.07500458632106906	0.4336311593607886	0.149213472456366	0.369498569716381	0.307910010192451	0.3763932565394206	0.03461459267950152	0.4064764578086551	0.2592042076501434	0.1081198986191516	0.07763380335078096	0.2286687136539751	0.03547658196451303	0.02725753798712486	0.02478264163656243	0.09741880697409547	0.2606187616867987	0.03542955518831139	0.2229641006571152	0.01932279211454568	0.0316289137904202	0.02830622780454767	0.01981816913544301	0.04568282625617149	0.1220374499103096	0.06161328997013201	0	0.08659327653723882	0.06842009971965904	0.03020812911041541	0.04694153921671723	0.04875822142925718	0.01289229660160792	0.01814745382014996	0.02678839438676997	0.04043412708412083	0.3383249291503749	0.3810837023808853	0.2893943762723856	0.3402724175168481	0.03423707980588651	0.06486525084269214	0.2678807803646341	0.0647894253276943	0.06350817651160165	0.06146006284399282	0.07553269446336153	0.02648866652476427	0.04261715023477529	0.04655212174244489	0.09702265343364892	0.3661235166898836	0.03642970247180477	0.02382895093942331	0.03582504720197027	0.08852864970564935	0.1011977834439333	0.04256799301540733	0.09549644800252347
ec1400	0.1188705904574008	0.06043636223987569	0.3810453035106198	0.1077313788145106	0.3291347145000995	0.2496537751059876	0.3184676923689771	0.07289839167024639	0.3840646098044451	0.2286123090683456	0.09882502702578229	0.05141350957829378	0.1788618949213886	0.07139010633793083	0.07289163159394743	0.08275955542098561	0.06729292364219731	0.2067093143929727	0.08698345993123774	0.1876913250735512	0.09621521376071494	0.07608251247563323	0.08467040013166729	0.08378774587392314	0.07390209752073283	0.09183226451182515	0.08592560137872937	0.08659327653723882	0	0.06164169201153612	0.08718960010977983	0.06966850841760631	0.05901558177667647	0.09109225721142844	0.08183587523479199	0.07469101755875437	0.07989928857582235	0.3189393263102935	0.3609734298002859	0.2662656591146472	0.3045132977110689	0.0820766212629436	0.07455429383562569	0.2358708658216154	0.09523761627755924	0.05740013180112534	0.05498918188325026	0.05915276729250505	0.09121967577504668	0.078537718768954	0.08535366843359415	0.07717211198450358	0.330050862807052	0.08835833037788159	0.09063039073882816	0.08285229088957285	0.06244133596938018	0.07568221498611688	0.07446721661579202	0.09508746883623979
ec1406	0.1425952483459749	0.07290366216637767	0.401340492481122	0.1208334329236993	0.3236146403513524	0.2698277885752909	0.349389085465209	0.06629784047658963	0.3717054443754572	0.2358081729712672	0.09270043051059362	0.05244391566705291	0.2200232727425869	0.06262198003004538	0.06024433248324617	0.06759866949805816	0.06477842047244466	0.2150297817355995	0.07503623527648375	0.1759831045571784	0.07241471209771808	0.04402071738326278	0.07529802561169456	0.07082867607159807	0.05563787887481373	0.07921560365102226	0.08131169901216379	0.06842009971965904	0.06164169201153612	0	0.07889103266752502	0.06413733713162838	0.04566426456025637	0.07011211346269043	0.0642366827732047	0.05553538942385954	0.05455239619175523	0.3026643523797681	0.3590491429730457	0.2614512623605875	0.3384141743945061	0.06817930749116666	0.07284178806843233	0.2254440738430615	0.08532944189431761	0.0557301346264301	0.03201658667560981	0.05430584128897885	0.07493926447521382	0.06883713317723295	0.07161253075081052	0.07255889866355411	0.3642350123897844	0.07619933289672802	0.07598167049466806	0.0659382231117449	0.05966278754912068	0.08496125300279216	0.05414635311508069	0.1025908652724997
ec1408	0.1896286552066816	0.07237535839325038	0.4364659829269564	0.1571646266546376	0.3769044937441547	0.3125599567194354	0.3832862505546708	0.03102529993687174	0.4153583074731782	0.2657399145334973	0.1181134326325897	0.07924891469723028	0.2214975799871189	0.03200248104314794	0.02922187179193634	0.0286614420301247	0.1023459208063327	0.2625824262581971	0.03554368570310475	0.2313356277518806	0.03702457658769279	0.04224809101177199	0.01946797893935251	0.02284324790993647	0.05844985243051432	0.1288436960184792	0.04932757338779549	0.03020812911041541	0.08718960010977983	0.07889103266752502	0	0.0558473529845829	0.06092418297267962	0.02779692115963586	0.02736130589161171	0.03385219998178831	0.03935912616413324	0.351177959629249	0.3881739051743021	0.2956765113394307	0.3330015470318166	0.02966570833267182	0.06158413149458564	0.2793470249858015	0.05613182149503554	0.06223392303676615	0.06838331357423943	0.08115561951026969	0.0276661554216141	0.04175879562586636	0.04059397846758976	0.1073455982687909	0.3581546232139025	0.03588898288478928	0.02752953461502853	0.03933346447045208	0.09519547538898716	0.1070422679310845	0.05672772095840237	0.1044123574899855
ec1409	0.1662652997358776	0.0737570960129135	0.4214870426100963	0.1414124049898193	0.3605597185234575	0.2919632932548947	0.3648346794171429	0.05697840151977161	0.4041005340163086	0.2527298476867025	0.09892254690790635	0.06103333767438978	0.2109441652024425	0.06172540216014503	0.04248705159717067	0.05201091745414332	0.09180428634036256	0.247423989289814	0.06092479917147131	0.2184504723667331	0.05821191799247202	0.05408121861027143	0.05516994841456956	0.04742462799524672	0.07712256075409515	0.1173198346276386	0.08201819350803968	0.04694153921671723	0.06966850841760631	0.06413733713162838	0.0558473529845829	0	0.04052482362208589	0.04961699573639981	0.0480575789285369	0.05844363574125857	0.06680513225269721	0.330005416690292	0.3783180831241203	0.2834650429579587	0.327877312995717	0.05843024966743857	0.07559149050927433	0.2628283356370205	0.09080528469995931	0.0579362053297905	0.05601921532865323	0.06633351412040805	0.05149349788540513	0.06596390470796588	0.07464416599349187	0.0908420814931367	0.353300667488454	0.06422852955867282	0.05301112551503647	0.05669875910032034	0.08297496266067074	0.09443739331855289	0.05485926520868366	0.0874842351843705
ec1411	0.1532354932245218	0.07076417886419105	0.4065145490510739	0.1242054933094236	0.3341082018165006	0.2835539826834801	0.3456348044404115	0.05788543740325577	0.392769428590913	0.2489379259983691	0.08628820526436665	0.03933423805149989	0.2159286189354879	0.06113275913956178	0.03951518883863701	0.05174323890580156	0.08075041731684207	0.2214141795095974	0.06174935563559733	0.1876759729813373	0.05781328257920221	0.04091218122874347	0.05972251814771243	0.0509295827591147	0.06060777906476814	0.1053709976867223	0.07996178905203012	0.04875822142925718	0.05901558177667647	0.04566426456025637	0.06092418297267962	0.04052482362208589	0	0.05032873398849952	0.04795034542419321	0.05265258007010069	0.06049483185164092	0.3244368299549827	0.3716454014249459	0.2677169522336382	0.3340525413163484	0.05527346235571064	0.06637313989746953	0.241612328271546	0.09053085109537472	0.045977583109808	0.04387674094655229	0.06085155978805455	0.05699432442051065	0.06522392731236162	0.07423138371912172	0.08462962682733509	0.3593165841253574	0.06518074593656757	0.05893163791870858	0.04852912287462968	0.07076761665585887	0.09239831171554984	0.04997373929437708	0.08939605524014152
ec1420	0.1892075433070791	0.0776998452634831	0.4380879218951959	0.153247815353422	0.3716700899734454	0.3120813272712156	0.3845600132465118	0.03069050097360756	0.4098292062930582	0.264073367129334	0.1107156378422589	0.08024274908227727	0.2323476274337011	0.03156623805650567	0.03280581823117006	0.02217221312238424	0.1027429352576073	0.2631095524210511	0.03191883354994236	0.2283925389450137	0.02110716307605623	0.03377907958534475	0.02506053268511266	0.0187540482632764	0.04910033160898751	0.1255035707454276	0.05683397541970975	0.01289229660160792	0.09109225721142844	0.07011211346269043	0.02779692115963586	0.04961699573639981	0.05032873398849952	0	0.01703816148937111	0.02440839527354251	0.03168873225331801	0.3439510510490045	0.3839421246448994	0.2943224500299294	0.3437309479675453	0.02931638565619226	0.06683400999045189	0.2716008775952599	0.060228227736829	0.06454597863709691	0.06555303869268353	0.07878902347967323	0.022704175830554	0.04343772044394694	0.0431570765904914	0.1011468895365557	0.3688464103549275	0.03310582722650252	0.01966272636616753	0.03655225873357865	0.09265285916239269	0.1080256357496295	0.04625560316532076	0.09896543233959915
ec1422	0.1811512399622881	0.07370530847968561	0.4320195716180024	0.153602106115364	0.3659043082256893	0.3064038697125913	0.3806229348377325	0.02554427440575773	0.4032745456300731	0.2550605645467884	0.1043311936874634	0.0758450355123956	0.2263488097125901	0.0297065603738498	0.02808788670760418	0.02245202910580289	0.09769523997275392	0.2569174325221369	0.03040276862924792	0.2239784341325198	0.02309952909494263	0.02926112730479349	0.02451323000490369	0.01729401429446499	0.04608591881133815	0.1173982039449413	0.0553682087100729	0.01814745382014996	0.08183587523479199	0.0642366827732047	0.02736130589161171	0.0480575789285369	0.04795034542419321	0.01703816148937111	0	0.02114464434818699	0.03415951678829555	0.342379838903575	0.3775225629538427	0.2897720051013187	0.3407380752315542	0.02921733864853289	0.06318312814365805	0.2675615244344322	0.05946375011994557	0.06161548572888093	0.0565134532342759	0.06946283237506848	0.02174252160438768	0.03948545884670991	0.04280546119466257	0.09204334085641443	0.3663914998705206	0.03128955832409252	0.02394026682920035	0.03306666254088874	0.08764141569938876	0.1049091221994383	0.0438029737303678	0.09423292423003399
ec1424	0.1744612742418194	0.05994368667207228	0.4267070996104319	0.1390857112835131	0.3558927727397347	0.2953799879798273	0.366856644162795	0.02224447422879375	0.3960522628991073	0.2512772254401315	0.111277131598577	0.07212469693561087	0.2205467241822633	0.01921582216008113	0.03755736808126508	0.01734961113732078	0.0847287532372519	0.2467884883925467	0.02711431322937588	0.2146930840513553	0.0373791609010412	0.03313644362812063	0.02662994308442381	0.02326918345104263	0.03353717420363955	0.108113271900492	0.03916050056304059	0.02678839438676997	0.07469101755875437	0.05553538942385954	0.03385219998178831	0.05844363574125857	0.05265258007010069	0.02440839527354251	0.02114464434818699	0	0.02303690378125743	0.3324968317135208	0.3760518481124278	0.2902197613582191	0.3392026087243	0.01869093228920295	0.04995706035065365	0.2581676760909683	0.04309672625123886	0.05428441928029374	0.04737917741635771	0.06525124812223645	0.02818393060314963	0.03357465493925912	0.02834689110788076	0.08793606811656779	0.3649145393437653	0.026431832072653	0.02706779157647469	0.0328101493353747	0.07675368517295107	0.09159816599967535	0.03536809549923842	0.09859650446704668
ec1425	0.1748904251209187	0.06336494930088833	0.4294358677103712	0.1388126874928994	0.3553837239184377	0.3025558456569419	0.3687799951943913	0.02694428569404246	0.3995374686278987	0.2604367425458262	0.1147657765814651	0.07629874936022545	0.2243089025207465	0.02560165830885604	0.05193212847975391	0.02544326340331228	0.09341946182736616	0.2461463624896903	0.03474888571264421	0.2109645084206224	0.04739011219317528	0.03628581910683	0.03348873677336284	0.03273475184577428	0.03715021880432359	0.1114293758580825	0.04116069072666714	0.04043412708412083	0.07989928857582235	0.05455239619175523	0.03935912616413324	0.06680513225269721	0.06049483185164092	0.03168873225331801	0.03415951678829555	0.02303690378125743	0	0.3324464451515454	0.3845305181157841	0.2927801921772199	0.3432252945766398	0.02769797087821876	0.05265387080679195	0.2518903102982601	0.04582261252158801	0.05591438774544495	0.05385722082669792	0.06696428171319978	0.03832867469902744	0.03337876813459534	0.03353085088155828	0.09378437265530928	0.3684487573315804	0.03456725101266502	0.03633937298417473	0.03620535406656059	0.07916228835940223	0.09354010451147986	0.04190118288130314	0.1056194653257565
ec1427	0.2730594698498369	0.3334198887676279	0.1891025799781388	0.3084711318484925	0.3622278871625148	0.226881272255209	0.33291839869228	0.344061067929456	0.1258988946125708	0.1482535253560979	0.286121113259642	0.3188272910287475	0.3110972281294492	0.3359849368508684	0.3346432852473831	0.3407074716564571	0.2673311996361294	0.2985375012611975	0.3541813886727719	0.246547265035492	0.3474785768284932	0.319114946909312	0.3491450219900812	0.3430516311766922	0.3161256331542555	0.2993897493752533	0.3472621572727481	0.3383249291503749	0.3189393263102935	0.3026643523797681	0.351177959629249	0.330005416690292	0.3244368299549827	0.3439510510490045	0.342379838903575	0.3324968317135208	0.3324464451515454	0	0.1877130583141683	0.1272621314188574	0.3025660295393112	0.344796196224026	0.3378961862038614	0.2793719488553928	0.3521531549862973	0.3325416400643368	0.3137302961286946	0.3226341393202733	0.3519525635709961	0.3446289342288621	0.3492058154442494	0.2799640787833961	0.3263559806600676	0.3542488944637511	0.3531683259207697	0.343931165427136	0.3138915233766309	0.2994185648656604	0.3276627871105664	0.3296341676017284
ec1435	0.327334662508694	0.3772089839332463	0.2031485953003667	0.3649726564264694	0.4318378576703486	0.2750962041238754	0.3968176555577821	0.3803497023144113	0.171671444529821	0.135729275658651	0.3511534651504872	0.3699866065875077	0.3463158063194338	0.3767477704737996	0.3751240020315526	0.3838587537051352	0.3357021817291564	0.3760822920559303	0.3916421798693912	0.34707166073456	0.389823058253878	0.3681386466030463	0.3862743366409962	0.3823478120700377	0.3690540064570476	0.3658198806581339	0.3956907174737966	0.3810837023808853	0.3609734298002859	0.3590491429730457	0.3881739051743021	0.3783180831241203	0.3716454014249459	0.3839421246448994	0.3775225629538427	0.3760518481124278	0.3845305181157841	0.1877130583141683	0	0.2208327456420972	0.2718194161640801	0.3899107492726259	0.3821790635124338	0.3678308178425214	0.4005333185796887	0.3767130442316451	0.358260085159241	0.3569065181527806	0.3921676999058685	0.3855015289988072	0.3904091903729727	0.3091986556938063	0.2891434459037365	0.390287795639269	0.387577605265946	0.3884298159051398	0.3697420131960363	0.3607601755935941	0.3799817885097284	0.3653554270669179
ec1437	0.2079667357028974	0.3063568559562853	0.2166078686631057	0.2670888986904997	0.3037690058483427	0.2381747043703956	0.2888571798095541	0.293775622074557	0.1912581643316031	0.1125181257937219	0.2433917908680836	0.2533740929484325	0.2731448857037661	0.2902076063927792	0.2801189206289336	0.2926758579399146	0.2422865389809483	0.2331810716317113	0.2998444046758456	0.2303044362177699	0.2959708011509918	0.2748626111804285	0.2961677416099539	0.2923004304456919	0.2946592805679513	0.2774653237424223	0.3129201216858293	0.2893943762723856	0.2662656591146472	0.2614512623605875	0.2956765113394307	0.2834650429579587	0.2677169522336382	0.2943224500299294	0.2897720051013187	0.2902197613582191	0.2927801921772199	0.1272621314188574	0.2208327456420972	0	0.3089915514558964	0.2981984896342858	0.3022546785891387	0.2782296406929291	0.3172374176656775	0.2729604684931068	0.2669365233695201	0.2793638255164067	0.2995888786101008	0.2953856127449822	0.3022479004012287	0.2326653351382123	0.3339918547741311	0.3018144446377651	0.2957164579299847	0.2903568272017056	0.2772497790816273	0.2870874581294436	0.2871744858170523	0.2704783726337948
ec1438	0.3051798280754563	0.3250372736787482	0.2830631455253914	0.3374339343840589	0.423718180642415	0.1626769691907298	0.3399107598583167	0.3369512017089065	0.3258154974512871	0.2872946979476684	0.334935788015532	0.329849914908497	0.1988845660851973	0.3330459283586925	0.3337217861608602	0.3387888207344111	0.3298433710463347	0.3697773142359222	0.3428126092587281	0.351909180460351	0.3497315284781904	0.339696721627631	0.3360299828716272	0.3356783332384962	0.3413416808377969	0.3516191064926921	0.3440990526860199	0.3402724175168481	0.3045132977110689	0.3384141743945061	0.3330015470318166	0.327877312995717	0.3340525413163484	0.3437309479675453	0.3407380752315542	0.3392026087243	0.3432252945766398	0.3025660295393112	0.2718194161640801	0.3089915514558964	0	0.3370319009770908	0.3407744842125173	0.3473170789593308	0.3508513926242264	0.328169495585814	0.3300900851615506	0.3331666643323702	0.3424883765044183	0.337406303970483	0.3412077300441091	0.3221533130444726	0.02669291021437022	0.3420606100777492	0.3413274349052087	0.3404838079937539	0.3329884426586657	0.3310973967536711	0.338984633277317	0.3221689723625819
eti101	0.1841579089739522	0.06239258185145997	0.4332686681477255	0.1476289365507047	0.3663884740196828	0.3048138240993161	0.3743411066237898	0.02527891487377349	0.4082435672573704	0.2646292370470972	0.1097969430068063	0.07594323398193337	0.2212052464032438	0.02451785500607965	0.04158591956619626	0.01892688648384356	0.09388463760201354	0.2546430415175175	0.02268688394325605	0.2234694322220683	0.04392067732452754	0.04164857644935078	0.02373572063679458	0.02562646106908379	0.04875846299628655	0.118635272501192	0.03545663435087684	0.03423707980588651	0.0820766212629436	0.06817930749116666	0.02966570833267182	0.05843024966743857	0.05527346235571064	0.02931638565619226	0.02921733864853289	0.01869093228920295	0.02769797087821876	0.344796196224026	0.3899107492726259	0.2981984896342858	0.3370319009770908	0	0.05144163122307533	0.2676283282280949	0.04061257766627781	0.0578494058670076	0.05773577985794749	0.07693366795667143	0.02135768465539808	0.03429997370042927	0.026524356440364	0.09809226514164866	0.362270753371259	0.02282855585728005	0.02560974341580785	0.03123182609272801	0.08329417447953562	0.0968540851409796	0.04145172349337779	0.103111572922217
eti102	0.1709710281242145	0.03746967744553774	0.4097361729995456	0.1213519797918643	0.3480238692741373	0.2873195587953652	0.3501500869921608	0.0551660447938105	0.3981846828669656	0.2607994289876679	0.1295122009640361	0.07739074905597608	0.2133945763122869	0.04684250917327003	0.06282859255519413	0.05783047068008386	0.07405648580548529	0.2302527551868866	0.06502056806690129	0.1968049671054461	0.07615800163607495	0.062349091277823	0.06052147781960358	0.05672962661690736	0.03680110685441543	0.106548070349792	0.04135982414819113	0.06486525084269214	0.07455429383562569	0.07284178806843233	0.06158413149458564	0.07559149050927433	0.06637313989746953	0.06683400999045189	0.06318312814365805	0.04995706035065365	0.05265387080679195	0.3378961862038614	0.3821790635124338	0.3022546785891387	0.3407744842125173	0.05144163122307533	0	0.2478631458725057	0.05251514102334887	0.0504947757453658	0.06117637581001668	0.06821778361004209	0.0644330965054775	0.05464735762389138	0.05375059476277153	0.1108913908771459	0.364893483061805	0.06593762851566204	0.06240396985636061	0.04785162664007451	0.07536574842178706	0.08554420583559716	0.05993214217664076	0.1200933840752275
eti105	0.2035756173044327	0.253046224522384	0.3895702295056424	0.2039743722123175	0.2908066644735436	0.2624389070499991	0.3138094431125152	0.2696856130419449	0.3475723950831326	0.2509989285925029	0.2312909654555761	0.2342836272938212	0.2384670827312078	0.2627546979671435	0.2640339983669103	0.2701786670714838	0.2239090853795104	0.2279799277058835	0.2784564755142518	0.1528054993723398	0.2707877584663557	0.2501519220481069	0.279318532557209	0.2696981485625236	0.2344863841033711	0.2171853669793225	0.2562258958382639	0.2678807803646341	0.2358708658216154	0.2254440738430615	0.2793470249858015	0.2628283356370205	0.241612328271546	0.2716008775952599	0.2675615244344322	0.2581676760909683	0.2518903102982601	0.2793719488553928	0.3678308178425214	0.2782296406929291	0.3473170789593308	0.2676283282280949	0.2478631458725057	0	0.2639110343668408	0.2433907472237733	0.226266564952326	0.2322082403953351	0.2765249720323825	0.2605698426600376	0.269056679736112	0.2292243158038472	0.3689002680352626	0.2806451893038542	0.2745055820030952	0.2565257387699653	0.2169308344878516	0.2196710088603313	0.2379214779244405	0.2219525390572601
eti107	0.196206505132009	0.0691258643864664	0.4430243484848075	0.1417562164610266	0.3676223253613465	0.3154831802720022	0.3783442607200059	0.05085217174823466	0.4135706336045191	0.2759741364653069	0.145158382040611	0.1015015695200908	0.2353072266502762	0.03648918632236534	0.07463886737978542	0.0454464569457555	0.09375131054129861	0.2556365992481349	0.03981236538306279	0.2151509933066525	0.07440138998704476	0.06964127321495216	0.04540597278916107	0.05294098571654576	0.04387855506983426	0.1027241700527171	0.01724343242351205	0.0647894253276943	0.09523761627755924	0.08532944189431761	0.05613182149503554	0.09080528469995931	0.09053085109537472	0.060228227736829	0.05946375011994557	0.04309672625123886	0.04582261252158801	0.3521531549862973	0.4005333185796887	0.3172374176656775	0.3508513926242264	0.04061257766627781	0.05251514102334887	0.2639110343668408	0	0.0727987874234441	0.0729267104980707	0.08475753538998032	0.04742612608231458	0.05430782486164424	0.02553714980753624	0.1206773746026959	0.3755265278874809	0.03761151503538868	0.05271321891986758	0.05756257226235802	0.08178364519339945	0.09787285676595241	0.06366964487423751	0.1343820973892592
