Feature ID	Taxon	Confidence
a68464c510dfa299387f5fc288a4a630	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Wolbachia; s__	0.999842987081779
bbece6c002f8c58f7d9e49fc19b1b641	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter; s__	0.9949073597960282
d93f1306a0c1a0f6dda8ef589276bd1e	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Providencia; s__	0.9983761861006106
caf6ad5f804d3a6f9b0c9c7d45eff81f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae	0.9994629589314851
3311f4192d8bd9b72e7ff9efd36c665f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__	0.9931886528449257
9a113af475e3103e2fbc888e45e659bf	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__	0.8972761392293972
77991810fb6e156ffb2b99a378dd5a86	k__Bacteria	0.9213071226612717
3057d00061d3abc4b19e878796b2a831	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter; s__	0.9990602969620411
26e535cdbf6926712e642abd099b0e9e	k__Bacteria	0.9159268277957815
67de1aeeac20d41e3bc449f8001dcd54	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus	0.7494370958335013
ca31de65ee3f4f1a4e429d13f4660927	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__brevis	0.997069809391913
f1334e98d0f9871bcbb813d48f5b61bb	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Commensalibacter; s__intestini	0.9999999721177919
c5917572e7777c130674b673e5c99f68	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Gluconobacter; s__	0.9999125805680389
59627432a103790abe713ac841f23b5f	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9999680013688927
4b583ff30e9ff2a3ed5599ae812d1c57	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Weissella	0.829068345170813
498423bc092a6c1475d2e07fcdf11efd	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Gluconobacter; s__	0.999997719607705
