	ec1058	ec1063	ec1065	ec1073	ec1075	ec1078	ec1081	ec1082	ec1083	ec1084	ec1085	ec1086	ec1089	ec1091	ec1092	ec1094	ec1098	ec1100	ec1102	ec1105	ec1108	ec1109	ec1110	ec1113	ec1114	ec1116	ec1118	ec1122	ec1124	ec1129	ec1130	ec1132	ec1133	ec1138	ec1139	ec1140	ec1141	ec1149
ec1086	0.552550336849436	0.542671178375776	0.618065410183784	0.5954147950546576	0.5582639876509339	0.5301371682034077	0.6209864315925829	0.5224245243782659	0.6382134320417825	0.6015724772498393	0.5304889867922316	0.0	0.5428236684150705	0.5593644835839422	0.6168307485808967	0.5646279066475108	0.5708124327164248	0.579388458583345	0.5615404859949544	0.5434283786141392	0.5517073947698029	0.5558278259663604	0.5262290203733928	0.6381591413379394	0.5797993593912928	0.5877294840464697	0.595548411670989	0.576060113369898	0.6295225939161149	0.6739068154399688	0.5638419806912324	0.5762877554346968	0.5819981522238798	0.5816268673517008	0.5956393194118824	0.5939648442335655	0.503719375160403	0.5667006512341698
ec1089	0.532783630804655	0.5816826158565213	0.5886798642009916	0.5518611372679135	0.5231317193206008	0.5227062065990534	0.632278595014018	0.5018953429638172	0.662409461149452	0.5432090731867246	0.5149727647247775	0.5428236684150705	0.0	0.5872002399790203	0.5713358750286126	0.5954021447036025	0.5446798407953343	0.5268489872281007	0.584310894590517	0.5561943043017845	0.5404420983485423	0.5466820895167537	0.5823457678013335	0.5695499837642924	0.5624612885005857	0.5987820131461933	0.5815464789325677	0.5719692391404746	0.6175741142586647	0.6031545224190459	0.5821424933375633	0.5676263428786014	0.582096602678037	0.5847165559310961	0.5720354074653264	0.5511903921102008	0.5638771501400488	0.6091439350891682
ec1091	0.598884572719321	0.5383525272389985	0.6152568208894963	0.5917855053183565	0.5568870650154397	0.6291225189993777	0.6465651877909245	0.5365153829536174	0.6190940067639586	0.6199521430660273	0.5456202451178559	0.5593644835839422	0.5872002399790203	0.0	0.6260290725982641	0.576994482995887	0.5665780690458995	0.5891460156892323	0.5647369293115936	0.5695517619033029	0.5974183711864189	0.5802810502475984	0.5485937951663962	0.6306656585304382	0.5645914693950381	0.6061145326406672	0.5877574917761582	0.5472724657495563	0.654636243361343	0.6844016663177573	0.5506444179506658	0.5823904274649352	0.6020271803131526	0.5295740074027793	0.5525684247670674	0.5814685886465355	0.5754495791065695	0.6281815954072261
ec1092	0.5501358927801	0.645133422831421	0.5678270039623879	0.5561397991217614	0.5496695148589973	0.5484605214794429	0.6086956978779584	0.5894591610913755	0.6376346342106476	0.4950491911261788	0.5941143245784383	0.6168307485808967	0.5713358750286126	0.6260290725982641	0.0	0.6285219344683931	0.5793752782353367	0.5046573346538319	0.6862043214123774	0.6001867240468562	0.5600169720941829	0.6248063563717605	0.6341906496295008	0.46879951052684476	0.5845010528713597	0.5104682682545475	0.6050373276455219	0.6317670705572487	0.4911571739382125	0.5663577852617917	0.6340847609693768	0.583804174654661	0.587463525697015	0.6470145737226878	0.5981605184810729	0.592012616307073	0.5848094136731908	0.6341328309421124
ec1094	0.5941277323206066	0.5838670217913449	0.5846382778952788	0.6241491230999787	0.5683411413534826	0.6146034746155989	0.616285319186491	0.5778464936389025	0.6906430005230009	0.6032920176240925	0.5489496631530951	0.5646279066475108	0.5954021447036025	0.576994482995887	0.6285219344683931	0.0	0.6027984544363272	0.5921230126608904	0.6319456098978112	0.5634563577714571	0.5879529366982814	0.5639346530828948	0.5971888267641517	0.6317194253377938	0.545660349337282	0.5766541225192131	0.6075128328754466	0.5512248128372124	0.6389188928709392	0.6809768495349565	0.5833620065173356	0.6130272226815072	0.5442469002404846	0.5917473721209918	0.62805348615312	0.6465718771387087	0.5274297577436111	0.5688845910751448
ec1098	0.5593127366478863	0.5525370163819946	0.5908357299033293	0.5778090322797851	0.4988125483435953	0.5993642215816133	0.632747583339877	0.4991232321827273	0.6503854432249169	0.5836925259046332	0.5673889223118204	0.5708124327164248	0.5446798407953343	0.5665780690458995	0.5793752782353367	0.6027984544363272	0.0	0.5427176853423172	0.6104967095692335	0.5868701999815918	0.5343325526746032	0.5485296984961991	0.5521449202978619	0.6168782838024686	0.5354425035967455	0.5917133761525742	0.5747985170053066	0.573971462687669	0.6276810345367615	0.6508804184370919	0.5784028541602808	0.5721156199076342	0.5778878681706567	0.5570538287900366	0.6198368024341023	0.582167988767473	0.6054832500035758	0.618048715661649
ec1100	0.5483338580137952	0.5938804564954278	0.5499446028271869	0.5713938331003292	0.5656270833794329	0.5362034694232927	0.5994312620321208	0.5625574643527569	0.6286023966484986	0.4841247992148878	0.5804209901982571	0.579388458583345	0.5268489872281007	0.5891460156892323	0.5046573346538319	0.5921230126608904	0.5427176853423172	0.0	0.6560936851799057	0.5661239271962653	0.5105450068926881	0.5752566302200272	0.5949242699997698	0.5337459393424481	0.5538433498575935	0.5620310851626904	0.6077149509251256	0.5895829077656991	0.5439743394906765	0.5835786277849895	0.5875650448777182	0.5318313768599134	0.5496418860145034	0.5982295603170956	0.5894252623887658	0.5733655213478432	0.537634657522839	0.5836052844709293
ec1102	0.6225086240560517	0.5641593588015849	0.6538808698427662	0.6740328075353811	0.5933550386112464	0.6333824722561516	0.6902745483851253	0.558586890837772	0.6738113941692823	0.670776510019434	0.6009168511902747	0.5615404859949544	0.584310894590517	0.5647369293115936	0.6862043214123774	0.6319456098978112	0.6104967095692335	0.6560936851799057	0.0	0.574874426468086	0.6252443673757822	0.6099373029076427	0.5470304608414366	0.6890890399655613	0.6199609035183963	0.6521791497020242	0.5939920330712526	0.6084798911341475	0.6871603855509125	0.7255383238626117	0.595513327144744	0.6562849199886656	0.6538472762529972	0.5389056561966266	0.6339532054080618	0.6349266882512895	0.6108735743614523	0.6413730248750704
ec1105	0.5718030412050084	0.5659413584934636	0.5686427550464476	0.6328152511453987	0.56309106106146	0.5833915230186292	0.5836338568677183	0.5840153699456841	0.625404521253137	0.6083066023707185	0.5484328715795201	0.5434283786141392	0.5561943043017845	0.5695517619033029	0.6001867240468562	0.5634563577714571	0.5868701999815918	0.5661239271962653	0.574874426468086	0.0	0.547682334159365	0.5964939675236567	0.5575676031235625	0.624585629853241	0.5572999913743549	0.5509919132188557	0.5761451084082486	0.5770177118670266	0.6239025676432969	0.6658736072558473	0.5340979023923591	0.6135595127297323	0.5966730955460453	0.5942883366752846	0.6084392543995455	0.6014540051338303	0.5259436580450827	0.5732201239926511
ec1108	0.502661277621793	0.5844870012117512	0.6007651617035932	0.5700640104790873	0.5285939058327249	0.5307312282212172	0.6134328909742162	0.5374383356378867	0.6657935723844521	0.5329435094855691	0.5492335280213959	0.5517073947698029	0.5404420983485423	0.5974183711864189	0.5600169720941829	0.5879529366982814	0.5343325526746032	0.5105450068926881	0.6252443673757822	0.547682334159365	0.0	0.5070495023694491	0.5658461230504719	0.5949407084837893	0.5413767322643132	0.55008582571721	0.5841875795418047	0.5562985575985574	0.621796220648188	0.6207391427776182	0.523962888308404	0.5448976730193734	0.5199176324566975	0.5974030761913794	0.5860366538337125	0.567847958661502	0.5166978346796397	0.5266806384522821
ec1109	0.5680091285577304	0.5923843022410352	0.5828964721476574	0.6159759501951494	0.5479964748460718	0.5620058433860561	0.6528087378582981	0.5606437482235374	0.681218198445468	0.5789925331091701	0.5229674867559442	0.5558278259663604	0.5466820895167537	0.5802810502475984	0.6248063563717605	0.5639346530828948	0.5485296984961991	0.5752566302200272	0.6099373029076427	0.5964939675236567	0.5070495023694491	0.0	0.574516677859199	0.6160186911333023	0.5899190990776442	0.5827164056749201	0.6107577988483327	0.5765790072499837	0.6195751393291575	0.6554163161289667	0.5877686251070434	0.588712684435116	0.525145282865215	0.5996782891224157	0.5972131892502094	0.6001372292670957	0.5459078326715981	0.5678015754903776
ec1110	0.5860505700610965	0.530805897582173	0.6187334413850696	0.6219773683600258	0.5645995503990824	0.592186391125459	0.6348898649256486	0.5449104555773485	0.6311788287823197	0.6364089712958942	0.5512876622919397	0.5262290203733928	0.5823457678013335	0.5485937951663962	0.6341906496295008	0.5971888267641517	0.5521449202978619	0.5949242699997698	0.5470304608414366	0.5575676031235625	0.5658461230504719	0.574516677859199	0.0	0.6561331840960755	0.5845775495523996	0.6202937199066112	0.5499434629769512	0.5796023564854588	0.6470700679009388	0.6790120329691665	0.5437807698931041	0.6039683087336892	0.603965324622066	0.5725250959133682	0.5972399974515312	0.6038846848569324	0.5803038951112579	0.6192045630767027
ec1113	0.5638342597109556	0.6708473760654341	0.5737730701384873	0.5334736381715072	0.5768151631019075	0.5635799485135956	0.6391445371454157	0.6086817637460362	0.6426296788780756	0.5134820974051307	0.6108556473426683	0.6381591413379394	0.5695499837642924	0.6306656585304382	0.46879951052684476	0.6317194253377938	0.6168782838024686	0.5337459393424481	0.6890890399655613	0.624585629853241	0.5949407084837893	0.6160186911333023	0.6561331840960755	0.0	0.6041183513824477	0.5663894379799215	0.6447134458944491	0.65019360244364	0.5313770573709062	0.49006294653648186	0.6521766688253817	0.6049757774682414	0.6148142679078094	0.6577306371440793	0.6185014850640773	0.5763323467016297	0.5979524018864595	0.6323461604520195
ec1114	0.5692992998033766	0.5538382645721	0.58785351960581	0.5560742653058423	0.5164683325143613	0.6068438666462008	0.5776146398349393	0.5357684381031301	0.6575049090152774	0.5339861532802298	0.5545627649029352	0.5797993593912928	0.5624612885005857	0.5645914693950381	0.5845010528713597	0.545660349337282	0.5354425035967455	0.5538433498575935	0.6199609035183963	0.5572999913743549	0.5413767322643132	0.5899190990776442	0.5845775495523996	0.6041183513824477	0.0	0.5212567724468061	0.5612004615848838	0.5158779386295537	0.6119185844894391	0.6389331278855234	0.5642224031007058	0.5388657550726843	0.516954609430118	0.5932217606933301	0.5957794570167068	0.5602882833219696	0.5434240373060135	0.579632138242843
ec1116	0.5549058588555085	0.6393955319767939	0.5723209628707199	0.5697846979228912	0.566146229068171	0.5567124772859965	0.5563956113756973	0.6032484804689148	0.6001064061546858	0.5745191203337334	0.5820390355836282	0.5877294840464697	0.5987820131461933	0.6061145326406672	0.5104682682545475	0.5766541225192131	0.5917133761525742	0.5620310851626904	0.6521791497020242	0.5509919132188557	0.55008582571721	0.5827164056749201	0.6202937199066112	0.5663894379799215	0.5212567724468061	0.0	0.6169784389646497	0.6111992371369975	0.486501763265761	0.6152888160194566	0.6146182047674047	0.590543429332021	0.5549286881460226	0.6414815492998643	0.5833907160559719	0.5694623446559056	0.5728615870997725	0.5927361904507817
ec1118	0.5882069562716471	0.5618947791394325	0.6343108665522044	0.6197077451700451	0.5660682119981378	0.6197942188163741	0.6328153800009448	0.5413974506767022	0.6389830109274534	0.6077598960072316	0.572024631106584	0.595548411670989	0.5815464789325677	0.5877574917761582	0.6050373276455219	0.6075128328754466	0.5747985170053066	0.6077149509251256	0.5939920330712526	0.5761451084082486	0.5841875795418047	0.6107577988483327	0.5499434629769512	0.6447134458944491	0.5612004615848838	0.6169784389646497	0.0	0.5489893808167706	0.6558984933581798	0.6785701297751133	0.6149141526320513	0.6255891628443083	0.5851064214490829	0.5851461359435606	0.6104610575599269	0.6154835620694797	0.5989820140444564	0.6163918884881128
ec1122	0.5665964761069959	0.5532780211261802	0.6140616206231558	0.6230381835364118	0.5857137357013729	0.6343148783243631	0.610943770907852	0.5371930301117835	0.6715974249420892	0.6117774205449357	0.5437196642473823	0.576060113369898	0.5719692391404746	0.5472724657495563	0.6317670705572487	0.5512248128372124	0.573971462687669	0.5895829077656991	0.6084798911341475	0.5770177118670266	0.5562985575985574	0.5765790072499837	0.5796023564854588	0.65019360244364	0.5158779386295537	0.6111992371369975	0.5489893808167706	0.0	0.6727254749301451	0.6886790728295037	0.5627196665110757	0.5964690684129721	0.5801066493861418	0.567338030692006	0.6126104885898332	0.6312089026095785	0.5662356227425203	0.5819766585643054
ec1124	0.5848111260540283	0.6810570775175497	0.5946150128067299	0.5935734531114073	0.5844488891296569	0.5615910115157428	0.6082704531253368	0.6316309557824106	0.6174521078980134	0.5435117280752821	0.6378168693295749	0.6295225939161149	0.6175741142586647	0.654636243361343	0.4911571739382125	0.6389188928709392	0.6276810345367615	0.5439743394906765	0.6871603855509125	0.6239025676432969	0.621796220648188	0.6195751393291575	0.6470700679009388	0.5313770573709062	0.6119185844894391	0.486501763265761	0.6558984933581798	0.6727254749301451	0.0	0.5754966445880207	0.6643440311468178	0.6011969493832484	0.6064264594265937	0.6683581245635049	0.6075971993608812	0.6032228373553733	0.6127283452443922	0.6438815451599138
ec1129	0.5939118721151315	0.7011737570581494	0.5742459077407734	0.6142952974681453	0.6044378475739102	0.6023081374978132	0.6198703885482851	0.6554659720947598	0.6320097337158057	0.5726850193938526	0.6495158660592899	0.6739068154399688	0.6031545224190459	0.6844016663177573	0.5663577852617917	0.6809768495349565	0.6508804184370919	0.5835786277849895	0.7255383238626117	0.6658736072558473	0.6207391427776182	0.6554163161289667	0.6790120329691665	0.49006294653648186	0.6389331278855234	0.6152888160194566	0.6785701297751133	0.6886790728295037	0.5754966445880207	0.0	0.6723742078231403	0.6228424528023291	0.6441010745310625	0.6883879571970136	0.6495531128144139	0.6069938594596149	0.6550361817735817	0.6611922266739884
ec1130	0.5528893192229223	0.5745786325175692	0.6175941020824471	0.6131132229287343	0.5356407328629035	0.5653375846681984	0.6453401816405944	0.545649425374387	0.6485306385627335	0.6333499191873683	0.5312627404560077	0.5638419806912324	0.5821424933375633	0.5506444179506658	0.6340847609693768	0.5833620065173356	0.5784028541602808	0.5875650448777182	0.595513327144744	0.5340979023923591	0.523962888308404	0.5877686251070434	0.5437807698931041	0.6521766688253817	0.5642224031007058	0.6146182047674047	0.6149141526320513	0.5627196665110757	0.6643440311468178	0.6723742078231403	0.0	0.5745760542670175	0.552696076045343	0.5653049582361945	0.596405599253581	0.6122261904711971	0.5419811894709365	0.5753971724174999
ec1132	0.5546574692527444	0.5843486851965833	0.5871880150048875	0.5555673261707077	0.5440280694439452	0.6008238506792049	0.5893827815193955	0.5655146354561462	0.6568518751474087	0.5641624091430291	0.5955870442463934	0.5762877554346968	0.5676263428786014	0.5823904274649352	0.583804174654661	0.6130272226815072	0.5721156199076342	0.5318313768599134	0.6562849199886656	0.6135595127297323	0.5448976730193734	0.588712684435116	0.6039683087336892	0.6049757774682414	0.5388657550726843	0.590543429332021	0.6255891628443083	0.5964690684129721	0.6011969493832484	0.6228424528023291	0.5745760542670175	0.0	0.5644188709477554	0.6139314079908995	0.5917535600960697	0.562696206671944	0.5784753351698921	0.5793391562909248
ec1133	0.5689818589393137	0.5972071324225376	0.5862088254169625	0.6141653487730543	0.5438652592491361	0.5568376687640709	0.6398190603643213	0.5588713283889095	0.6661740211985157	0.5896973464805285	0.5292784440399783	0.5819981522238798	0.582096602678037	0.6020271803131526	0.587463525697015	0.5442469002404846	0.5778878681706567	0.5496418860145034	0.6538472762529972	0.5966730955460453	0.5199176324566975	0.525145282865215	0.603965324622066	0.6148142679078094	0.516954609430118	0.5549286881460226	0.5851064214490829	0.5801066493861418	0.6064264594265937	0.6441010745310625	0.552696076045343	0.5644188709477554	0.0	0.6037662809752768	0.6228388202242175	0.6147880615866493	0.5239517570458893	0.5572972076324446
ec1138	0.5834861211242218	0.559292818402519	0.6447974410158578	0.6257942623131103	0.5443485864459832	0.6291127591393131	0.6425219861055048	0.5516373962984932	0.6638207448345156	0.6441834574556765	0.5841807082165166	0.5816268673517008	0.5847165559310961	0.5295740074027793	0.6470145737226878	0.5917473721209918	0.5570538287900366	0.5982295603170956	0.5389056561966266	0.5942883366752846	0.5974030761913794	0.5996782891224157	0.5725250959133682	0.6577306371440793	0.5932217606933301	0.6414815492998643	0.5851461359435606	0.567338030692006	0.6683581245635049	0.6883879571970136	0.5653049582361945	0.6139314079908995	0.6037662809752768	0.0	0.6185473261640045	0.6045455041033096	0.6006753014081627	0.6411039834025566
ec1139	0.5604639386679332	0.6116370954915124	0.5971259083496573	0.5558148900239247	0.5559187395515865	0.5941017405727395	0.6249167945266548	0.587670774691902	0.5616426690433051	0.5799342173631574	0.5828103188704714	0.5956393194118824	0.5720354074653264	0.5525684247670674	0.5981605184810729	0.62805348615312	0.6198368024341023	0.5894252623887658	0.6339532054080618	0.6084392543995455	0.5860366538337125	0.5972131892502094	0.5972399974515312	0.6185014850640773	0.5957794570167068	0.5833907160559719	0.6104610575599269	0.6126104885898332	0.6075971993608812	0.6495531128144139	0.596405599253581	0.5917535600960697	0.6228388202242175	0.6185473261640045	0.0	0.5726936598876503	0.6198139674448873	0.6412928374316295
ec1140	0.5594694050012735	0.6387688842552637	0.5835087843920794	0.5534915023458792	0.5309285591492433	0.5841857076294635	0.6057555669018887	0.5649331161096626	0.5683243802010297	0.580535601094827	0.5943531654398474	0.5939648442335655	0.5511903921102008	0.5814685886465355	0.592012616307073	0.6465718771387087	0.582167988767473	0.5733655213478432	0.6349266882512895	0.6014540051338303	0.567847958661502	0.6001372292670957	0.6038846848569324	0.5763323467016297	0.5602882833219696	0.5694623446559056	0.6154835620694797	0.6312089026095785	0.6032228373553733	0.6069938594596149	0.6122261904711971	0.562696206671944	0.6147880615866493	0.6045455041033096	0.5726936598876503	0.0	0.5791267512432707	0.6168228450002607
ec1141	0.5420002481933062	0.5735598045045694	0.5727150803101175	0.5905577509572734	0.5354345007904417	0.5279402175899605	0.6138118585064335	0.5379574568410385	0.6788189805819029	0.5775711737027731	0.5146146653614581	0.503719375160403	0.5638771501400488	0.5754495791065695	0.5848094136731908	0.5274297577436111	0.6054832500035758	0.537634657522839	0.6108735743614523	0.5259436580450827	0.5166978346796397	0.5459078326715981	0.5803038951112579	0.5979524018864595	0.5434240373060135	0.5728615870997725	0.5989820140444564	0.5662356227425203	0.6127283452443922	0.6550361817735817	0.5419811894709365	0.5784753351698921	0.5239517570458893	0.6006753014081627	0.6198139674448873	0.5791267512432707	0.0	0.5071389987212457
ec1149	0.5682419714681982	0.6076083398342845	0.6200041538767211	0.6212404900932893	0.5868880332476021	0.5964556147282639	0.6194363924105927	0.5894023879978563	0.6910253797004082	0.6003139466292935	0.5707441812094487	0.5667006512341698	0.6091439350891682	0.6281815954072261	0.6341328309421124	0.5688845910751448	0.618048715661649	0.5836052844709293	0.6413730248750704	0.5732201239926511	0.5266806384522821	0.5678015754903776	0.6192045630767027	0.6323461604520195	0.579632138242843	0.5927361904507817	0.6163918884881128	0.5819766585643054	0.6438815451599138	0.6611922266739884	0.5753971724174999	0.5793391562909248	0.5572972076324446	0.6411039834025566	0.6412928374316295	0.6168228450002607	0.5071389987212457	0.0
