Eigvals	42
1.234274419361159	0.9450417262836082	0.5036017214076822	0.4408999139694934	0.37272163859455865	0.2529975964756921	0.2472473022566588	0.213947756921218	0.19539094348779454	0.16782846927483247	0.15761847545102012	0.1315641468472134	0.11770903953454058	0.10310061368217883	0.09818735158414889	0.08636177984744202	0.07986369469904851	0.07343965408436373	0.07119387030646822	0.04564153381070116	0.03940743005362754	0.03316087088697897	0.029814224064839915	0.023686320408364905	0.02225129571746223	0.017584033159990135	0.015529803033440339	0.011549763806219897	0.0073667571472779796	0.00483606928126221	0.0032186980069646813	0.0010680565515768271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	42
0.21472718849141434	0.16440926726568902	0.087611782324127	0.07670352512189074	0.06484252471727209	0.04401408773782148	0.04301370687333712	0.03722057235174306	0.033992236486222065	0.02919718240199359	0.02742094590716559	0.022888264486106476	0.020477886216226333	0.01793645283451005	0.017081690765328176	0.015024391568735506	0.0138939172328787	0.012776324452611986	0.012385624597682865	0.007940274933900242	0.00685572554073285	0.005769009275241455	0.005186791859309274	0.004120718137889862	0.003871066348579685	0.003059100912695542	0.00270172571908446	0.0020093167864024346	0.0012815975327048984	0.0008413328055948911	0.0005599581120673059	0.0001858102030410956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	42	42
ec1249	-0.2531302566780123	0.0830507934026477	0.0855409490251365	0.02260046161889843	0.1585390294615027	-0.028918638314898274	0.13547624735269603	0.1567347029326756	-0.04435840361245737	-0.021623606831747653	-0.08587800107591044	-0.00454094666479663	-0.05665248822924951	0.09446691861145877	-0.09500638101268455	0.05632555845748397	0.06771645222698393	0.05930309335974686	0.024082969505649147	-0.010731242720708592	-0.02094999301567502	0.02150658459317001	-0.04568107233666449	-0.01588593758163578	0.00845758713535059	-0.023914205099749085	-0.0020794355641572215	0.00029556541478104276	0.002345052299081933	-0.0018205679109819012	0.006254599926203451	-0.00028744236018285853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec1265	-0.18518036556695644	0.17631956797548576	0.14152589888945624	0.08864249873631795	0.1856614571273791	0.02688272926510026	0.05558607514698273	0.21525322675694292	0.055834911380308605	-0.08291736087896447	0.060939911609488015	0.021072530660893464	0.09385495805758425	-0.07307320122400218	0.06573309529811172	-0.07994468532806723	0.00010687576776182212	0.030137160459796725	0.01721438353512882	0.03799668910841181	0.02831541023876218	-0.0051214261784643805	0.04046831006094889	0.012361732023555462	0.022962447596510907	0.009408981735474968	-0.0022989699180430397	-0.0008447891410427587	-0.0008580903426290081	-0.002852463004373736	-0.006362196406801419	-0.0014835238907136591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec1314	0.04102499392098001	-0.21507587460243494	0.11301798985248176	0.0527628563568487	0.034801941065299206	0.08707093128104633	-0.02092879593443012	-0.06302530154788014	-0.008613733992849093	0.008341958253126003	-0.12078051809631189	0.010286087764102772	-0.0026298605628815217	0.0027606624229757465	0.06437403168841645	0.04558038689730711	0.011355991408084198	-0.008101999230937752	-0.0448903412622102	0.01785739125915504	0.015147657901349535	-0.028356166569325415	0.00891238823308925	0.00027717734867614046	0.0008311563681175641	0.011696098699278165	-0.004700550974482298	-0.005993328905845364	-0.004759272132870301	-0.006997395949242179	0.0036005904614055165	-0.0018052514640507702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec1346	-0.034038850554045215	-0.21630209006176804	0.0643735120887486	0.06599849816195524	0.12132593364139331	0.047747018452306694	0.03293486702175155	-0.07594094684198754	-0.05440585330878258	0.05754087902410659	-0.0330621954889612	-0.051283852248375665	-0.0037492326842432245	-0.1123489091256936	0.00603886042991312	0.07068707502335882	0.0032612759797245147	0.0367586929795351	0.012679793335230841	-0.02915159141975987	-0.03969061416837911	0.014130563034646467	0.021420106476718808	0.01659210961346805	-0.021129578854217627	0.010099398131728757	-0.02153771850368169	0.02445883726307629	0.012403038363516477	-0.006729277583062169	-0.013628664756159203	0.0016125847104006955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec1349	-0.2396624300823989	0.11359894495109293	0.15906390738365303	-0.06081774111080028	0.06413976137440383	0.05059640800050383	0.032576509856066915	-0.0573819488658089	-0.040616900961935244	0.14189594359838037	-0.006803326728696076	-0.10614968044126766	-0.0377896568801531	-0.030831693771322277	-0.08324452693056293	-0.05880484324372886	-0.005315953976608883	-0.019978827869664477	-0.06516560722031585	-0.0491548850667801	0.09941176776778146	5.984210527458691e-05	0.012485679122853928	-0.015560519362836256	-0.007183104842670214	-0.0008984479435614909	-0.004289997674527469	-0.02065090416112073	-0.003876317524222352	0.0067084749432188675	-0.0008620012688300186	-0.000555866092123196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec1361	0.17254336986212215	0.0520844174673373	0.04448496703454705	-0.025280781349736395	0.06529640216466767	0.06758882306964187	0.05727257032961467	-0.04070171400824213	0.03983290110701733	-0.016447674474837342	-0.04867783050599291	0.05537980761023579	-0.03142213044763465	-0.018810804155859902	0.035808912382167365	-0.05196750699014505	0.0064130176849742935	-0.03902797043497874	-0.0340312455715815	0.011100150885663648	0.00852396714064286	0.01410539814287571	-0.007267516626218783	-0.026479550564182882	-0.005284994978716936	0.007144498682705114	-0.02408520398873543	0.033364521073519886	0.0335541156075711	-0.010844702621804895	0.010449979273085499	0.005262447188380099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec1362	0.1877815330781554	0.047215959646836884	0.02501323227664437	-0.02297290516165963	0.014928085617103102	0.02558183085107258	0.013417610000966154	-0.011466175891869133	0.052936532477755954	-0.01978431743194852	0.005020429214086107	0.012995058814332267	-0.030351069569479455	-0.0012383202599558218	-0.0117504847236748	-0.006856398446154114	0.004520641779160363	-0.05944443890250564	-0.028730284313462667	0.019797823619558078	-0.00986822897665162	-0.011363372969804234	0.01208822864503508	-0.02155577019689326	0.013482784871363132	0.01469814405385867	0.028248946019414054	-0.015089402479328367	-0.020274207652684055	-0.022840166858078142	0.0030257295843865504	-0.008992891938930617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec1378	0.08881799159810219	-0.23413986941424558	0.0016163572326818596	0.024985340714154158	-0.07135083786514539	0.0368199304485137	0.012525346634156555	0.004484735194887168	-0.09820569553262642	-0.07645145033553515	0.006755917300412604	-0.038823984959468406	0.03491514775680584	0.01625829569569435	-0.05018029791812167	-0.0009571457262097169	-0.02626348404362609	0.015623141627277367	-0.00413714712263397	0.03280322260796709	-0.008670063596728513	-0.028009652818139188	0.04487609691598514	-0.04473333041053042	-0.005764117208373428	-0.07582919529033096	-0.01530313685960438	0.014307471170121716	-0.0038415286379529685	-0.004736868767443059	-0.00995064882778572	-0.004701056677559007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec1393	-0.07734632456434802	-0.16944438903474213	0.0540494549987178	0.12404750686285966	0.11171081914835201	0.0035062695874019537	-0.09928952585142115	0.0309511437641479	-0.22030870995234367	-0.015032644302816551	0.16153595245467461	0.07257376363581197	-0.1271643454103822	0.04570418565281307	0.012660211500983077	-0.01215131515552297	-0.06013610274431602	-0.01610047491491629	0.030973901875248625	0.02012579406200889	0.009726119414090123	-0.016376144621369656	-0.0011697398535302302	0.017238031974100104	-0.02017947723545831	0.015607605089048245	0.0018958325560931237	-0.002019003324153659	0.004500049689510216	0.002202853535631842	0.009228589130081146	0.003602814896058889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec1396	0.08247165985451436	-0.055468260278853376	-0.004595731072254078	-0.28684639814232304	-0.008744730305866179	0.04402773426761951	-0.01617759842197968	-0.013610963838381951	0.003512563586859709	-0.05146559553331561	0.05519826308660123	-0.0062214367644437656	0.039372057069170505	0.04141685379994405	-0.040922022441059254	-0.0028186297874938067	0.009278123526679487	-0.011104334364131855	0.03563142663754373	0.024363639597484783	0.034953231685544664	-0.017953623444794033	-0.009083214391367623	0.008409955235061438	0.010660379489131445	0.00839280529229689	-0.01636757966420406	0.008329518128022916	0.01335623393633471	-0.004582525229344146	0.004133722254448642	-0.0023670216125349737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
