	ec100	ec101	ec117	ec118	ec119	ec121	ec122	ec123	ec124	ec125	ec126	ec127	ec128	ec146	ec148	ec149	ec150	ec151	ec152	ec153	ec154	ec156	ec157	ec158	ec159	ec160	ec161	ec162	ec163	ec164	ec165	ec166	ec167	ec168	ec169	ec170	ec173	ec175	ec176	ec177	ec178	ec179	ec180	ec181	ec182	ec184	ec185	ec186	ec187	ec188	ec97	ec98	ec99
ec126	0.34179724859681254	0.29482934651822046	0.30571066918697914	0.30571066918697914	0.29216338112702656	0.23866616130516422	0.3012121816452945	0.23435052406050197	0.2896899111476245	0.2554538031502719	0.0	0.32130114366226087	0.3430642883359784	0.4752870812040738	0.3210287138991759	0.35293322644176073	0.29027274618480453	0.3534917345404076	0.2940439457602326	0.35348198354063914	0.3717751212693388	0.3965703440273013	0.3656538045623711	0.2644705917912576	0.37012413202102046	0.25533524340199093	0.34887814264278905	0.3911306310606826	0.23917957230941694	0.24170957445920582	0.3716994902066918	0.25727520285069017	0.2604359315939414	0.30325918217114983	0.4647614205148485	0.27362839261696603	0.3040381726278404	0.4082630386575357	0.2391795837956924	0.43268785206501115	0.25533524340199093	0.2686030519065432	0.39352024887793563	0.24129637656424496	0.5425763266420887	0.40309124850739314	0.4770591842898205	0.2802885184817675	0.2794833534517165	0.35348198354063914	0.30571066918697914	0.31947966213554724	0.32790447286834373
ec127	0.3038370796909121	0.31187101363931796	0.21758936346287786	0.21758936346287786	0.23231359349310493	0.22995137540442717	0.2928449480723572	0.36751808373882355	0.29792237471069627	0.20683251599932223	0.32130114366226087	0.0	0.25715237380306766	0.41647727005977314	0.3380206516957648	0.3693200818620127	0.23017677760904268	0.30265515375894025	0.23443859449055734	0.3456639715170781	0.3641783188131381	0.5283921592575526	0.5097014804501332	0.2834555262928901	0.36270573886752244	0.24633041338640793	0.4513700594573213	0.4530934744019575	0.2584554332010989	0.25993285980664704	0.3644323710888713	0.2764752422477431	0.2796227273973609	0.24911853362854125	0.4599177134018894	0.2648447519209285	0.2959808930505067	0.4227174916461844	0.25845542471920274	0.4511528869652015	0.24633041338640793	0.29615007024108714	0.40874379207949296	0.2605099665072998	0.5587117750609322	0.35191257812339294	0.5848543457624679	0.31654635949416976	0.2556443343028778	0.3456639715170781	0.21758936346287786	0.2321727648750112	0.25249943998211055
ec128	0.2812072232732571	0.2784087975896725	0.09515364881717275	0.09515364881717275	0.11632068233744748	0.24119643202760455	0.2631087048115897	0.3916723730071755	0.3173390092323559	0.21435721772215646	0.3430642883359784	0.25715237380306766	0.0	0.32633519755774265	0.2849634933040872	0.2991830950905001	0.1132611210556263	0.21720927620022196	0.11935922408782927	0.19680170645848566	0.22069623123228146	0.464360180553704	0.3814515222683717	0.18077809567452693	0.2235966005119137	0.13104743019601284	0.4550118722739729	0.40335425600405594	0.14843659613213023	0.27543249050291574	0.15711352210239718	0.17085121700900277	0.17476633543016093	0.2573401113306972	0.37031171841591315	0.154169394856596	0.198474454696578	0.3710480641101754	0.1484365840162799	0.38813060968815294	0.13104743019601284	0.20117569556406453	0.3513494264014678	0.15136938479818024	0.5894379898858502	0.27072916742649455	0.5431661435810362	0.32738205294771655	0.2980089038547987	0.19680170645848566	0.09515364881717275	0.11336639381164236	0.2657985154837278
ec146	0.43126375874068046	0.47451515440791014	0.32967211458076895	0.32967211458076895	0.34087379254834166	0.41535218169519306	0.4418916591110908	0.4919417106000853	0.45974050360224994	0.39202750294017963	0.4752870812040738	0.41647727005977314	0.32633519755774265	0.0	0.4437008824285705	0.4519619490579633	0.339245175889471	0.39315773301571666	0.3424943783428149	0.4066035404655923	0.4233936110987871	0.5805552829463146	0.5471951774268353	0.3856565442368318	0.3823531496744402	0.35513854536354483	0.41615919747634555	0.5550779527792145	0.364347926209503	0.4382108168897326	0.4212787757109254	0.3803439754502467	0.3831379743937134	0.41960121435353687	0.525000562245351	0.37154347753032974	0.39521831373150385	0.49252871385843133	0.3643479363630607	0.535404025327025	0.35513854536354483	0.3935278492437027	0.48300976794537454	0.36591178558320653	0.4553016779754585	0.4498698854128882	0.6403845989111238	0.4686297126015268	0.4482450695609847	0.4066035404655923	0.32967211458076895	0.34259396109806356	0.42160680548059737
ec148	0.3891812463621085	0.2404925061820225	0.2085793554268393	0.2085793554268393	0.1934373843963984	0.25210174832895754	0.3196305374630021	0.4461666962787443	0.23630702819313956	0.2739803195323644	0.3210287138991759	0.3380206516957648	0.2849634933040872	0.4437008824285705	0.0	0.271407620063997	0.19098168437417617	0.30356964043757545	0.19587823830956336	0.2936369261321753	0.3141988877781693	0.4911221537647493	0.45819799260420163	0.15728366152258794	0.31400963500199	0.18331746605511212	0.44963269055686794	0.47802546463116036	0.1651580726252611	0.2229077715113761	0.20090530131313683	0.1478248660402015	0.15145137008609277	0.28635517310292313	0.43123693293989285	0.20387941715702268	0.20640542627581784	0.36810895154636225	0.16515806184672405	0.3490868739444487	0.18331746605511212	0.15968475629018195	0.25537526153321566	0.16776798035118812	0.5656991157134158	0.32015279249401996	0.5725484759444865	0.25178036494963896	0.3036562116938114	0.2936369261321753	0.2085793554268393	0.2242746355489732	0.3131223714485224
ec149	0.37765209039188796	0.29839032942993665	0.22462190573049318	0.22462190573049318	0.20973824656933976	0.2389472471379169	0.3405334842988462	0.4698625746070994	0.2928638517486654	0.2614101854896065	0.35293322644176073	0.3693200818620127	0.2991830950905001	0.4519619490579633	0.271407620063997	0.0	0.2073809273866545	0.26831649150140047	0.2120815582806387	0.3084027951014892	0.32853492789225397	0.4979463346838697	0.4673220206191428	0.1550159704619572	0.32794444288337565	0.2003894386857659	0.47310057860210075	0.5019772481570748	0.1826096504075994	0.24545538758062643	0.2981966656888162	0.16600074680162866	0.16954990178009674	0.273959204139025	0.43994319039303426	0.2205215841175126	0.22253533308306284	0.3322085199529929	0.1826096630485813	0.362970094005048	0.2003894386857659	0.22272139380873127	0.28334887954984167	0.18511176967094167	0.5817572527658597	0.3338416309826261	0.582346969803117	0.3536098389268048	0.2968174570355097	0.3084027951014892	0.22462190573049318	0.23999903346389923	0.3330282670181001
ec150	0.2921884074214379	0.2775631318147885	0.020470492477711908	0.020470492477711908	0.00352921336296889	0.2121002437614711	0.28278826063301427	0.36773972534768395	0.27223012582793454	0.14933254467014911	0.29027274618480453	0.23017677760904268	0.1132611210556263	0.339245175889471	0.19098168437417617	0.2073809273866545	0.0	0.15828870850705362	0.00703357035201084	0.22158835533439578	0.2442476235981899	0.45925805242794526	0.41473867771240325	0.07043281985176421	0.24625645560402237	0.10001635675213791	0.4313069820515347	0.4587809416232675	0.08000471683024901	0.1799824925262507	0.2129370096225684	0.058910553679754826	0.06291544011194546	0.16559044051020963	0.3901369125997831	0.12267563924370428	0.1279738444775949	0.320505323852781	0.08000473105802125	0.2811718724889166	0.10001635675213791	0.13050765739462836	0.2674337227004062	0.08317321241266483	0.556445109033459	0.2536664670041994	0.5615823251393921	0.28839906140454846	0.27013380243062135	0.22158835533439578	0.020470492477711908	0.0387280058914144	0.23899439413215287
ec151	0.25461247878342114	0.28167617888951696	0.17551895316796515	0.17551895316796515	0.16079047065426913	0.22221216911925107	0.35767218144027574	0.3802153625290033	0.27666669145298173	0.16999096625876262	0.3534917345404076	0.30265515375894025	0.21720927620022196	0.39315773301571666	0.30356964043757545	0.26831649150140047	0.15828870850705362	0.0	0.1632773847318612	0.3104801640590693	0.32999003231396384	0.4954934360046237	0.4886639009886203	0.21605351008901547	0.32937741924525354	0.2058053948559565	0.4710938392513239	0.5008551710375373	0.18857516244530648	0.2954342461801895	0.33182107898376767	0.2078743867274046	0.21124534485852633	0.13478518181681085	0.4384749902717804	0.2253152753611125	0.25982161236770085	0.33769179715780484	0.188575174695568	0.39495424843118965	0.2058053948559565	0.23233143751234211	0.3179433284878404	0.19098247486863706	0.5784469888044488	0.3655053998077061	0.6044229248294857	0.3541717272903704	0.3138952273060563	0.3104801640590693	0.17551895316796515	0.19088650085470787	0.19833545366272148
ec152	0.2959155731246567	0.2816429119311325	0.027360082180740455	0.027360082180740455	0.003516797369566527	0.21684789103584307	0.28733520182411276	0.370617351737124	0.2762253659651616	0.15442763477456695	0.2940439457602326	0.23443859449055734	0.11935922408782927	0.3424943783428149	0.19587823830956336	0.2120815582806387	0.00703357035201084	0.1632773847318612	0.0	0.22694149200557492	0.2494449324876083	0.4615469920801771	0.4179084783760009	0.07689150184623075	0.25127677735985	0.10620554402489663	0.43378452384691285	0.4614786078549981	0.08633152414537275	0.18501268197679094	0.218176560544424	0.0655297725079832	0.0695064902897012	0.17049319890334727	0.3931141689639023	0.12870899863685784	0.13378571872412262	0.32396286204576114	0.0863315382753006	0.28622780069477	0.10620554402489663	0.1361610470341184	0.27145085506549593	0.08945666420358551	0.5579210113455269	0.25858887988784485	0.5633634689324922	0.2923373554781855	0.27420963002361676	0.22694149200557492	0.027360082180740455	0.04548917123202831	0.24315940387357488
ec153	0.36718600097117154	0.34433183839611775	0.20569295751147523	0.20569295751147523	0.2242741495246458	0.247806619925217	0.09629260844593333	0.4641556768502078	0.3269392456970053	0.3083322941482751	0.35348198354063914	0.3456639715170781	0.19680170645848566	0.4066035404655923	0.2936369261321753	0.3084027951014892	0.22158835533439578	0.3104801640590693	0.22694149200557492	0.0	0.028294861493391256	0.5152778631508806	0.33376563418449284	0.18450566853169337	0.039262550725175385	0.13179989957767077	0.46787029037637407	0.3610278974991957	0.15023572852555914	0.2837225836887474	0.20550909717082458	0.17402009324904746	0.17817446217529387	0.3480661341313408	0.42899308600662633	0.15636548815480872	0.20316002198678626	0.38224545150470735	0.15023571569647845	0.4045772976886142	0.13179989957767077	0.2058895249146785	0.36231161205388285	0.15334050981903308	0.6028732251686919	0.10137146501796857	0.5192714213685226	0.33759772492955464	0.3069310976456729	0.0	0.20569295751147523	0.2239057020044312	0.35327991025001554
ec154	0.38517054753345725	0.36383745644437543	0.2288149347877791	0.2288149347877791	0.24685523533642337	0.2690898274306788	0.12186288392050955	0.47931731775575115	0.34598340651664594	0.3279894605204005	0.3717751212693388	0.3641783188131381	0.22069623123228146	0.4233936110987871	0.3141988877781693	0.32853492789225397	0.2442476235981899	0.32999003231396384	0.2494449324876083	0.028294861493391256	0.0	0.5296979698673423	0.34843691125638193	0.20824439976853396	0.06644648378392055	0.15636550116766895	0.4829268268066931	0.3800368207697489	0.17427969088896095	0.30457314808962604	0.22986121871616194	0.1980640556124493	0.19471861966911785	0.36704368213978095	0.4459800977596812	0.1351191699328324	0.22635573205722564	0.3997247308912941	0.17427967842287734	0.38990827499285813	0.15636550116766895	0.22845811037057673	0.3808744795934414	0.17729662282576877	0.614109872257861	0.12753020144386767	0.5303231748437267	0.32456979637450933	0.32654138624316525	0.028294861493391256	0.2288149347877791	0.24702767917583132	0.3715787656144849
ec156	0.5629979865732226	0.4842892871284829	0.4715430070492896	0.4715430070492896	0.46040495909033025	0.4845726778771719	0.5402441085980707	0.4896199589223521	0.509141768650111	0.49500752764080924	0.3965703440273013	0.5283921592575526	0.464360180553704	0.5805552829463146	0.4911221537647493	0.4979463346838697	0.45925805242794526	0.4954934360046237	0.4615469920801771	0.5152778631508806	0.5296979698673423	0.0	0.41025559985081983	0.44372966061286045	0.5251673836702652	0.43791079317842163	0.46976840308339973	0.566223724293481	0.42517560773970514	0.48659800583081114	0.4878479825095208	0.43944002357567397	0.44193156146575197	0.516805165195789	0.5455923786738102	0.4523309089492796	0.47053048273455944	0.530848944516834	0.42517561679410143	0.5777142310190114	0.43791079317842163	0.44902098550047465	0.5237732096241647	0.42643705952307354	0.6547191436574106	0.548339054549692	0.5500426803153137	0.5215519014979197	0.5105158449501562	0.5152778631508806	0.4715430070492896	0.4824998855530699	0.5319937518701721
ec157	0.5199881603634049	0.4746231357839221	0.40538105319179835	0.40538105319179835	0.41632789381885144	0.4522443741791851	0.38157628376743613	0.46406984912463933	0.4984510940502499	0.4843315296428661	0.3656538045623711	0.5097014804501332	0.3814515222683717	0.5471951774268353	0.45819799260420163	0.4673220206191428	0.41473867771240325	0.4886639009886203	0.4179084783760009	0.33376563418449284	0.34843691125638193	0.41025559985081983	0.0	0.3930337016933446	0.35295161520369744	0.3881864161623619	0.46274570635363665	0.44059873790103454	0.39808856109848323	0.45211396928061603	0.3600518506969225	0.3869754215299177	0.38499207596936647	0.49220977936870547	0.5315782185516328	0.4016698662621132	0.4038974130461261	0.5320445472682191	0.3980885726055435	0.5613103588937645	0.3881864161623619	0.4250954285354259	0.501286000669287	0.39976626272847415	0.6735592834158536	0.3587372700231711	0.4144219731323051	0.5047491449239884	0.486565857981549	0.33376563418449284	0.40538105319179835	0.41964139460431926	0.5143131311336477
ec158	0.3423065967378392	0.2495760817504581	0.09065266407853434	0.09065266407853434	0.0736734179271603	0.17943392772167177	0.2308084364240547	0.410481557272318	0.24485704707461203	0.20779902567963146	0.2644705917912576	0.2834555262928901	0.18077809567452693	0.3856565442368318	0.15728366152258794	0.1550159704619572	0.07043281985176421	0.21605351008901547	0.07689150184623075	0.18450566853169337	0.20824439976853396	0.44372966061286045	0.3930337016933446	0.0	0.21153926293577785	0.05714212984422243	0.4144828306526418	0.4381846801577321	0.03617715728826221	0.12422698840554515	0.17670476324412637	0.012999999968261068	0.017200262719439315	0.22278452303653812	0.3698359255639068	0.08088085788700607	0.08778143378390729	0.2968911207959675	0.03617715389889601	0.24610420584727546	0.05714212984422243	0.09146192752076873	0.23991202411969353	0.03965414158109371	0.5465028211117683	0.21964393039048286	0.538797336062233	0.26140665911890193	0.22406747257065276	0.18450566853169337	0.09065266407853434	0.10868664092060135	0.29158460070597764
ec159	0.38320755923590466	0.36229753373989715	0.2313621928042183	0.2313621928042183	0.2487749951956616	0.27023943062162326	0.12847951397753096	0.47563835888142814	0.34495688727840923	0.32742758094689756	0.37012413202102046	0.36270573886752244	0.2235966005119137	0.3823531496744402	0.31400963500199	0.32794444288337565	0.24625645560402237	0.32937741924525354	0.25127677735985	0.039262550725175385	0.06644648378392055	0.5251673836702652	0.35295161520369744	0.21153926293577785	0.0	0.16154883275632553	0.4791960047516742	0.37810219177817905	0.17875541690592867	0.3046627220464801	0.2325038422806641	0.20174153358227095	0.20575647406798284	0.36545879956988486	0.44266715735786744	0.18527268026609198	0.22899056768984777	0.39745714900991513	0.1787554049235335	0.4245608045767298	0.16154883275632553	0.230957591929328	0.3789621904921924	0.18165564645728793	0.6092154314779286	0.13408723327313532	0.5293413458125719	0.35555124044726066	0.32602069486129825	0.039262550725175385	0.2313621928042183	0.24898636476014235	0.36993232959521666
ec160	0.3131164780284936	0.2396798724940301	0.08163845032980227	0.08163845032980227	0.10312164402845661	0.13361751737374455	0.20531551876199305	0.3828101269250908	0.22476312137555188	0.20286723788510833	0.25533524340199093	0.24633041338640793	0.13104743019601284	0.35513854536354483	0.18331746605511212	0.2003894386857659	0.10001635675213791	0.2058053948559565	0.10620554402489663	0.13179989957767077	0.15636550116766895	0.43791079317842163	0.3881864161623619	0.05714212984422243	0.16154883275632553	0.0	0.3870886491189735	0.4094110293960164	0.02123453906411711	0.17185468238351567	0.1685276063982667	0.04501890378760545	0.04917327271385184	0.24624738108434818	0.33785401906953	0.024565617014758605	0.07870992214692116	0.2884652606166915	0.021234554161339857	0.2755761323136241	0.0	0.08480408684423166	0.26271771167150687	0.024810681346279534	0.5425861219802568	0.2119695118736668	0.5468503040959002	0.2414079396542458	0.20171755795747448	0.13179989957767077	0.08163845032980227	0.09985119512117172	0.25510251377630183
ec161	0.49092180232671695	0.45432736721824724	0.4240236361309885	0.4240236361309885	0.43254845293088773	0.39687167438825494	0.45330218518710885	0.427672364476042	0.4405600865816312	0.4303687946473828	0.34887814264278905	0.4513700594573213	0.4550118722739729	0.41615919747634555	0.44963269055686794	0.47310057860210075	0.4313069820515347	0.4710938392513239	0.43378452384691285	0.46787029037637407	0.4829268268066931	0.46976840308339973	0.46274570635363665	0.4144828306526418	0.4791960047516742	0.3870886491189735	0.0	0.5243630959447946	0.3951317344042948	0.4188651681867217	0.4788986399270381	0.40983025844778	0.41239762117778545	0.4548487609177824	0.5391263902912516	0.4021451797548219	0.4228730600776939	0.5090747639758018	0.39513172876090513	0.5523125439759069	0.3870886491189735	0.42084124295845365	0.5009031720412332	0.3964994068733917	0.523894664372933	0.5043041174233092	0.49241900091099333	0.45326988121554396	0.4292143154702372	0.46787029037637407	0.4240236361309885	0.435446272071922	0.45582107148310197
ec162	0.39608220803353067	0.4144710214181661	0.45083073949728064	0.45083073949728064	0.4601331459690394	0.3898660449812787	0.30890100851830943	0.4589272457890204	0.44069914418148	0.4289421097816164	0.3911306310606826	0.4530934744019575	0.40335425600405594	0.5550779527792145	0.47802546463116036	0.5019772481570748	0.4587809416232675	0.5008551710375373	0.4614786078549981	0.3610278974991957	0.3800368207697489	0.566223724293481	0.44059873790103454	0.4381846801577321	0.37810219177817905	0.4094110293960164	0.5243630959447946	0.0	0.4183325413126538	0.3521004974108671	0.41260533590216814	0.43525259923795057	0.4382079929889438	0.4571273161480701	0.5405407696441216	0.4267781131134036	0.449572113232882	0.5409741163609652	0.41833254143571186	0.5992696534446534	0.4094110293960164	0.44672408225245297	0.5332877347915654	0.4198460245685788	0.6336347382479222	0.41208490857604413	0.5337176956390904	0.4259518738871204	0.4256054122326857	0.3610278974991957	0.45083073949728064	0.463932169776835	0.458176024727088
