Eigvals	70
4.449916312572533	1.3936745091010907	0.3752740903225311	0.331627010951816	0.19642582294311559	0.13925226021595086	0.10872386311683993	0.06073532560498621	0.05434107772803898	0.048206273607147104	0.04016506475045503	0.034876310493125035	0.03290526031485266	0.027884288612333136	0.022548596449327857	0.018644526358991637	0.01721842071471119	0.009664967236525934	0.007989922594037052	0.00605536626660369	0.005381585554764562	0.00499594745211504	0.004356606940657259	0.0039869720448879875	0.0029189555021605362	0.0020433885044314477	0.001931056197249998	0.0016877367161070023	0.0014615600217218472	0.0009929135365946973	0.0007197642131430532	0.0005880227670196306	0.00046956538314731283	0.0003675984205077381	0.0002363550567922836	0.00021557545374886202	0.00010920304621673009	5.60708877937468e-05	2.6076235385484527e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	70
0.6006359812965815	0.1881138874492756	0.05065333944802841	0.04476199127267282	0.026512951846328396	0.01879584066025314	0.014675211762754674	0.008197866955621238	0.007334791095661191	0.006506734153825357	0.005421356579688949	0.0047074968394028565	0.004441450564629879	0.003763735287808923	0.003043540013761077	0.0025165806722708753	0.0023240893302056607	0.0013045474729285575	0.001078455112558917	0.0008173346652330869	0.0007263898225422712	0.0006743375806707064	0.0005880413700212746	0.000538149191663995	0.00039399161225746576	0.0002758102789622588	0.0002606480105473201	0.0002278054973270187	0.00019727686459866325	0.00013402040724007307	9.715155389369873e-05	7.936949975793731e-05	6.338048737967009e-05	4.96173012065246e-05	3.190247669821285e-05	2.9097709959189934e-05	1.4739890419881347e-05	7.568275523972265e-06	3.5196898388919635e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	70	70
ec1249	0.058490883972278716	0.03328725803824245	-0.018472324834423643	-0.06708561652212788	0.0064235458222691765	-0.03019946032454662	0.025886789088192596	-0.005112818556298056	-0.04963641847147364	0.014463269067063468	0.028293068126171453	0.028366750070054098	-0.028359112861724205	0.004333366606935226	0.010059268159282103	0.03976321245399612	-0.012689563392313159	0.011630162287020776	0.00501347362974842	0.011800439616914944	-0.02071290554201631	0.02675556630223651	0.010059599788277564	-0.011293738511704439	-0.013015789252285486	-0.0013888613068388982	0.004851469212695209	-0.00809146283376898	-0.0004505813090765014	0.0026760237030472307	-0.00020613172804563557	0.0001899981579508428	-0.0011329827494409687	0.001657536803039736	2.1970147350889006e-05	2.0436458308105448e-05	0.00033838313848249076	-0.00014109015354275755	-9.38102991414408e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec1257	0.10090542452690666	-0.07827712666683481	0.017011834293241088	0.004707272203391364	-0.002566354333456701	-0.009523166826387859	0.0044349865316204535	0.025077555602741167	0.015055370215060957	0.010433391629055648	-0.008181518786171535	0.017156998795588782	-3.795444979642671e-05	-0.0029383309918658137	-0.002919183049723683	-0.0013752730872684017	-0.02315341365353618	-0.005019069749408222	-0.015253597855034329	0.009272974690534065	-0.0012993657279931044	-0.012673389792251608	-0.0014762263064262914	0.0010386126742963075	0.0028887325018441584	0.0008987071196582686	-1.332390245281236e-05	-0.010253525606183292	-0.0053968677951362586	0.009526673598735822	0.008270756974638069	-0.008516703160539431	0.005109590056340695	-0.0006013560256844003	-0.0015428587966705904	-0.0023747996562532574	0.00048610732663594767	-0.0004987823615030307	-0.0003374689845480453	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec1265	0.0775729359770707	0.006636042633601146	0.0007645681779092732	-0.06082729552675595	0.037839557629502044	-0.014559320831583766	-0.029849298283844982	0.04379105495939354	-0.009235900548802327	-0.021208668029627543	-0.0017173868452232273	0.019425579495895864	0.010879123389550086	-0.012792931344565037	0.03563488184794142	0.02374319352646888	-0.008080976182927144	0.015580563046979752	-0.019486814230317007	-0.006787753960314694	0.010112402543302248	0.018144088106122228	-0.019974652703830573	0.015399676512152946	0.008174799280621741	0.010365797466997544	-0.006693706194991694	-0.001779162407964748	0.002432005588526677	-0.004865884304497982	1.1857668771722923e-05	-0.003916487032986734	0.001422261369686261	0.00019895580676844177	0.0003694142254503624	-0.00015466037429031777	-0.0004375535706977175	4.7780904501788037e-05	-0.000278403797293921	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec1298	0.12648286779780302	0.1287885273429806	-0.09994967273076916	-0.2108897931090793	0.04073897300135549	0.025156514902193162	0.05028681948589104	-0.08181206298235574	0.05984389438814011	0.0472107791740722	0.07434741901328608	-0.043364043733557484	0.027889539524574028	0.03588646126628229	0.015737491395946428	0.015758699298231423	0.02403031498874136	0.0070077753187665634	-0.020485121410381852	-0.005147695475490166	-0.001342920387441848	-0.0024967130386616644	0.0012793781322911224	0.002619079610369007	-0.0008112889068612232	0.0016331593532377521	-0.002433668269232663	-0.0007593531053106237	-0.0003212435778783175	0.0016509796023488703	-3.0093001374471166e-05	-0.0006245959762764648	8.519528137851428e-05	-0.00016216587766303142	-0.00019468378804320905	-4.304619854035096e-05	5.478256509227964e-05	-4.5232512482384325e-05	-1.809543535892706e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec1301	-0.0007387640847975644	0.10972274779988381	0.008108496169841325	-0.08844760903620333	-0.10907740776404516	-0.04185639751559526	0.01595973477108435	0.022117784093120027	0.018596815787248828	0.06209486294289456	-0.03354874489310334	0.029690448166574873	-0.005760416389512008	0.012289292765215117	0.04363877881702384	0.04545949495253221	0.009806198529402132	-0.022775097094108555	0.003665066193440693	0.010246254535314029	0.014489978136078135	0.0057493439080207424	0.007604658572340515	-0.0006176961859492074	0.010502833646527588	-0.006421190747018778	-0.0015034829832875215	0.0016981630708300215	0.0014669264759853552	-0.000578551436646938	0.0001994077088145038	0.0002982246416500805	0.0013051166168868544	9.430550342437888e-05	-6.657212827839112e-05	-0.00011329361221818812	2.108845000296494e-05	5.0151123483505906e-05	-0.00021201261634004628	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec1309	0.07935252545399443	0.1314033485467463	0.0011909686891200554	-0.2130325651413781	0.007563344493661757	-0.005580847621807348	0.024184124991871076	-0.007455157385377275	0.054486305314193705	-0.021313506549566895	-0.06294415143659346	0.03667942518508338	0.015244735466800158	-0.041185449422485525	0.0012437805067199179	-0.03368970353660668	-0.03252769543459826	0.012779129700035955	0.003393888619933299	0.01668805959919697	-0.012890635004742322	0.0015366831744928662	-0.0031427077760867207	0.000759348799982386	-0.00044719393418521803	0.006542228075444955	0.004860949322377163	0.001123505429807754	-0.0011330997512872664	0.0017210767004763104	0.00020742643696551212	-3.877531893507143e-05	-0.0013418147459043934	0.000872553228039236	0.000597326513528853	0.0003860952698726627	0.00020726215747448513	6.883200591635589e-05	-0.0001259640933935976	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec1314	0.10521468791500257	-0.09788441318929063	0.028019986979486544	0.027459909466359886	-0.0004277093271527235	0.005127699624454684	0.0052909974815441695	-0.019888201931971553	0.004879871218461059	0.0013955242389802021	-0.004607327506005852	-0.004117227363546291	-0.01097447422664219	-0.0005886300927418937	-0.01408021539458448	0.012820353686538813	0.0015848565848466127	0.00023982882341701384	3.930503233907801e-05	-0.0006983899078868547	-0.0013097977558216886	-0.0030035867221270105	-0.018061078739260432	0.002385225913950158	-0.015441250858285634	0.005460512724804324	0.0004492778721672297	0.006820679335761703	-0.00046106163410669166	-0.002442578754992879	0.0020035591648550092	0.002395333071717368	0.0003438301012787419	-0.003815102542001546	0.00018872811766519664	-0.0012459326057299403	0.004234449498407896	-0.0004009381510822461	-0.00016487203648924166	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec1317	-0.058000433897677124	0.20936170391280542	-0.15990646577129786	0.10105365727191543	-0.023194145373497004	-0.05781587303282143	-0.03704412929003431	0.001467175152477422	0.02985249395949699	0.04969848008713209	0.012239346190162204	0.025066378685527	-0.030392381937739247	-0.007927298144077131	-0.06463237232083334	-0.028124926462103846	0.02616131947163761	0.0031203435837575937	-0.014409011359531536	0.0178101009898509	0.006443480681744362	0.006291302962407914	-0.0006918540725567271	0.001625945751959285	0.005717637834041681	0.001522037342692796	0.0009572168148592216	-0.00020967661753023084	0.0013015956498818966	-0.0020096311616500905	0.00042894974725141025	-0.0002111109426278542	-0.0005487973644230746	0.00024048861042311336	0.0004264526340164073	-1.890624690245057e-05	0.00011783106321475552	0.00014641911940846538	-0.00034969646735992987	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec1346	0.07466712682352836	-0.043464441472145704	-0.026756292735820742	0.01733064718724256	0.035904521253677976	0.004019434759033257	0.0005956951051321067	-0.018730317035117294	-0.014758675240242021	0.022806638428350734	0.016177736270336696	-0.009801408415484983	-0.061823922544263596	0.007465652449279663	0.010472417728867627	-0.015587680401787636	0.015244570665069226	0.01518542267953143	0.0018106042721219517	0.0013116562188951518	-0.010831451338199898	-0.00013848809742709025	-0.014891097262572763	-0.008107761081403488	0.012499457218805287	-0.0001524375947510698	0.004505471517868882	-0.005524982753001852	0.004350241677653174	0.0001462597482090891	-0.001903368876983338	-0.0003315805171482494	-0.001734091013120092	0.004198417003359018	0.0004563055455751034	-0.0006242522239823206	0.0010916141457639444	7.5401326890168826e-06	-0.00020510515409449045	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec1349	0.10013695895641866	-0.04325032757240693	0.01370267737600385	-0.004091959888368321	0.025608231417523317	-0.022735884672150534	-0.003977925664157305	-0.0194318747164681	-0.02167547541986722	0.026558424417919908	0.006356399992790628	-0.0035925984466714522	-0.016045059256941264	-0.0052531935125852925	0.023538005183068138	0.0020854533058947467	-0.014329703078728674	-0.002127424337436233	-0.006624881681717732	0.006620697103470224	0.013689708305087906	-0.019059950751777778	-0.0024574327880215077	0.016239872290338075	-0.009194689891273438	-0.005902703241306547	0.002488296631533974	0.01628491037333569	-0.003776734371517518	0.0022080010656451844	-0.002191845204257351	-0.001262060933064031	-0.00161692300175379	0.0027841672120803825	-0.0011196843672588812	-0.00012445666175529892	0.0007910602105964486	0.00048593861022205447	9.515263480920812e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
