"","cluster","pval","rho","sum","fdr"
"1","k__Bacteria_ p__Bacteroidetes",0.0495181595751559,-0.234002381467483,383,0.198072638300624
"2","k__Bacteria_ p__Proteobacteria",0.101084071699014,0.196173428538619,34549,0.202168143398028
"3","k__Bacteria_ p__Firmicutes",0.536588804753553,-0.0745619567156093,521,0.634882257830417
"4","k__Bacteria_ p__Actinobacteria",0.634882257830417,-0.0573274408797112,28,0.634882257830417
