	ec1057	ec1058	ec1059	ec1060	ec1061	ec1062	ec1063	ec1065	ec1066	ec1068	ec1069	ec1070	ec1071	ec1073	ec1075	ec1076	ec1077	ec1078	ec1079	ec1081	ec1082	ec1083	ec1084	ec1085	ec1086	ec1087	ec1089	ec1091	ec1092	ec1093	ec1094	ec1095	ec1097	ec1098	ec1100	ec1101	ec1102	ec1105	ec1106	ec1108	ec1109	ec1110	ec1111	ec1113	ec1114	ec1115	ec1116	ec1117	ec1118	ec1119	ec1121	ec1122	ec1123	ec1124	ec1125	ec1126	ec1127	ec1129	ec1130	ec1131	ec1132	ec1133	ec1134	ec1137	ec1138	ec1139	ec1140	ec1141	ec1142	ec1145	ec1149	ec1150	ec1249	ec1254	ec1257	ec1262	ec1265	ec1270	ec1278	ec1298	ec1301	ec1306	ec1309	ec1314	ec1317	ec1322	ec1325	ec1330	ec1341	ec1346	ec1349	ec1350	ec1353	ec1354	ec1356	ec1357	ec1359	ec1361	ec1362	ec1364	ec1367	ec1368	ec1369	ec1372	ec1377	ec1378	ec1380	ec1382	ec1384	ec1385	ec1386	ec1388	ec1390	ec1392	ec1393	ec1396	ec1398	ec1400	ec1401	ec1403	ec1404	ec1408	ec1409	ec1411	ec1412	ec1416	ec1417	ec1419	ec1420	ec1422	ec1424	ec1425	ec1427	ec1428	ec1430	ec1433	ec1435	ec1436	ec1437	ec1441	ec1442	ec1444	ec1445	ec1446	ec1449	ec1450	ec1452	ec1453	ec1454	ec1455	ec1457	ec1460	ec1461	ec1462	ec1463	ec1468	ec1469	ec1470	ec1471	ec1479	ec1489	ec1490	ec1492	ec1493	ec1495	ec1497	ec1498	ec1499	ec1500	ec1501	ec1502	ec1503	ec1505	ec1507	ec1508	ec1509	ec1510	ec1511	ec1513	ec1514	ec1515	ec1516	ec1517	ec1518	ec1521	ec1524	ec1525	ec1526	ec1529	ec1530	ec1533	ec1534	eti101	eti104	eti110	eti111	eti112	eti114	eti121	eti122	eti124	eti125	eti126	eti145	eti146	eti147	eti149	eti151	eti152	eti153	eti154	eti156	eti160	eti161	eti162	eti164	eti165	eti166	eti167
ec1057	0	0.1535496952367765	0.1912367873749494	0.1775335540074755	0.1681012553365321	0.1827109652482412	0.2116733316087969	0.2416900916131316	0.1536156566699727	0.178202059957624	0.1535611054539824	0.277040730731525	0.2324372840526681	0.1627709928164082	0.1783136640846199	0.2246884614572177	0.1584260700279231	0.1716160493699546	0.1884647569040143	0.2969220640215369	0.1984495556267816	0.3744396701045176	0.1861818603293966	0.1624148657487108	0.1676272065510001	0.2624012387239784	0.156094527536144	0.1920792104592	0.205057970234491	0.156304358151908	0.1981053864589111	0.2567875411184508	0.2144813117612595	0.1787114240464213	0.188898641725502	0.1881870648671013	0.1889897744317959	0.2602525419245592	0.1653110155848452	0.1575522597041	0.163253112301171	0.1779856074687174	0.1932036781177194	0.1810825367811119	0.1956891160037834	0.2614504907364273	0.2935686859600101	0.1690818739719528	0.2319930786754085	0.2838914308578926	0.1837550199901437	0.2604777833597825	0.1934239851043892	0.2798528735075595	0.195549249959805	0.1852817877255779	0.3542701851588917	0.2173654784177824	0.1784098527409272	0.2894850766859421	0.1987339977625183	0.1679564854610043	0.1940422912482768	0.1684234424560349	0.2009815672938632	0.1745496280683602	0.2921392267249036	0.1764612839464719	0.1784728152556263	0.2075240134477097	0.1922827273086378	0.2398769947541021	0.4778513199290667	0.4607345789768901	0.5071170781894934	0.4177376690794322	0.4713018385805631	0.4711829772642083	0.467517022372218	0.5537537938168384	0.427702195704978	0.4947338764623865	0.4816430581714782	0.5134788331689071	0.4998727973348995	0.5080444238624539	0.4973468280799029	0.4596742806892	0.4720633423256092	0.509171286203309	0.4986531847367194	0.5031221008966913	0.4849226960618254	0.5803007813851271	0.4621050019353621	0.5211708590081494	0.5143355723419869	0.5142721416003389	0.4968954715766036	0.5089676502600333	0.5147201171771999	0.4988453540573672	0.5150747152608012	0.5014564865861983	0.4865213967490659	0.5204285585631201	0.5164080047308935	0.5128983798061817	0.4980569992709883	0.5167734218554854	0.4423947994276203	0.5006544867234348	0.5167223416697991	0.5055842307947944	0.5152904249164048	0.5143719028887058	0.5233267405822879	0.49817298714674	0.4992107818670469	0.514202967429063	0.5111240138484138	0.5108419442215846	0.5104338253280822	0.5147883678024271	0.5122577113331952	0.5178687108126264	0.4722856959623378	0.4750099445535929	0.5219338531471547	0.5158823601320055	0.5143784971359021	0.5171709795671672	0.4694976697694014	0.5226404481641252	0.5203889090714885	0.4932511140270965	0.4262126129149883	0.5206543923909565	0.4869081760231967	0.4796823984019125	1.173124147659791	0.5001465643420284	1.096284301945223	1.049598105476538	0.3495974795008269	1.170393655165356	0.5005661440643632	0.513074571779182	0.5141533712958605	0.5050688605720891	0.5009201664751886	0.4423451031384258	0.5094232405000065	0.5298261194576038	0.5027441223428122	0.472165861474129	0.4408342730973281	0.4951775532748121	0.4374909556132346	0.4318819677350309	0.7466971950209026	0.5059734184667244	0.4957249906137424	0.4905176998406564	0.4131985138997666	0.6457431747354859	0.4333911822421111	0.4718593789324551	0.5066294971083438	0.4691717479173355	0.4835906800481186	0.4976695770455759	0.525204989165628	0.5798786821657311	0.4916136833911193	0.4441204416445147	0.5713771745403597	0.4537198962328499	0.5125483929807236	0.5157815947255175	0.5108303639023287	1.028642512771742	0.4909807046632136	0.5068971366622061	0.5084076047074677	0.5168230994463376	0.5159672661828549	0.7120756434839094	0.5445659737251185	0.3573143923141995	0.5044186712800534	0.5591172699088388	0.5117802738978894	0.5159852271287403	0.5215358558798313	0.4896817850352622	0.5193471644090757	0.5196757645363079	0.3708436241447547	0.5079954414889222	0.4930264375655329	0.5149541415285517	0.5110678755840521	0.5085975355529038	0.5079155578494984	0.5072352767668405	1.093014470781737	0.4246025068343279	0.3570965053102877	0.5014877785251993	0.5059235918156016	0.4598754664590189	0.4995411266984667	0.4938209859017813	0.8690037990668968	0.4748006376968151	0.5112233940490394	0.4748702275397449	0.5846404965736909
ec1058	0.1535496952367765	0	0.1667002747982301	0.1707145269559817	0.1723951322440684	0.1466568740911433	0.1833766616217238	0.2155320168040914	0.1084043974994592	0.1412505689772954	0.1497826202427966	0.2363336270706193	0.1902330722586275	0.1684418110839087	0.1365089016430137	0.2240550164360565	0.1531557780879043	0.1593540743685176	0.1731646643145899	0.2556213072721342	0.1674146939007509	0.3573120287756705	0.1767858336245087	0.1493848448382031	0.1432799163421048	0.2217410774564514	0.170150225002433	0.1818798022337365	0.1967145396870158	0.1252391879555167	0.1587991037397558	0.2157618449509337	0.166447192127858	0.1572452307888351	0.1573186960685058	0.156397021111141	0.1847172848033583	0.2185997117281394	0.1503744101113498	0.1564867890279378	0.1201980856138267	0.1420406072984758	0.1676546895143933	0.2130805399056895	0.1625009828896902	0.2271799607390149	0.2361998003218787	0.1374587213696649	0.2099483846793121	0.2742658416220877	0.1613766748474274	0.231393566627021	0.1884026235282514	0.2471150774065035	0.1594630055730812	0.1719716798305317	0.3220166596042381	0.228665237518845	0.1352286418342377	0.2520724233762988	0.160888855854332	0.138088206547353	0.2015028449864583	0.1600312884998342	0.1920101200537383	0.1541613839587032	0.2869866343396569	0.1461965295514698	0.192628504420554	0.1716922497198538	0.1518915162254988	0.2467213066630997	0.4749952843120597	0.4538547765087297	0.5212589574611012	0.4277506566110457	0.4671248092829888	0.4705049310523625	0.4626364226298705	0.5551194138289713	0.424326443967277	0.503544335214283	0.4730829709997016	0.5270966250706774	0.5090976112496757	0.5153166164642308	0.510295565438027	0.4682599889722612	0.4796759977223785	0.5191646958899697	0.4992720048863298	0.5089173935792138	0.4876092869171759	0.5738145433055879	0.4760335523108661	0.5337211169495415	0.5267702724138781	0.526222546181181	0.5071623510098527	0.517743183000817	0.5271180620966488	0.4943796934317061	0.5274308953639668	0.5177827811288094	0.4786103499488938	0.5322519022868164	0.5260198871601476	0.5239665381554239	0.5092826233074126	0.5263408360772937	0.4559843967679775	0.5163309834977607	0.5305684413226238	0.5148543161799765	0.5244829617339524	0.5256323578047717	0.5358017143127149	0.5090430748480631	0.4933167986705481	0.5266175898845825	0.5238454665214924	0.5246761195502739	0.5213027121956527	0.5158848013460259	0.5195890277271549	0.5298398742192787	0.4677329874397973	0.4814911772071244	0.5343484756026742	0.527889566686797	0.5267346772390685	0.5296949444235555	0.4759364703978576	0.5348469521543577	0.5328035315270079	0.4937703085299344	0.436486942386503	0.533069014846476	0.4832829176993785	0.4381082091798567	1.184702389347743	0.4923208218444554	1.113176326859782	1.047411780195325	0.2978297478699062	1.181971896853307	0.5063223804365962	0.5270409845347808	0.5262181759957477	0.5138110382407322	0.5088412923675026	0.4183203963970822	0.5201413572307252	0.54218229956077	0.5164925554241842	0.4861528542019861	0.4441488318871578	0.4992845823957113	0.4415210741058462	0.4432136602153179	0.7595230803706124	0.5186355366707887	0.5059340000427257	0.4896889757560456	0.4239169987292744	0.6533104184920372	0.4134784243516136	0.4746355839265633	0.5182970183011623	0.4671597536671481	0.4707780175132275	0.5035667490446213	0.5369089031305611	0.5918998583670148	0.4833509720717979	0.4520903574729457	0.5800293924595333	0.4562372941243444	0.5232746208943774	0.528196217181037	0.5246764635551535	1.045676147979154	0.5014834942200858	0.5162775326130352	0.5205040829467842	0.529237721901857	0.5283818886383738	0.7222618355967094	0.5569221538282849	0.3160438339459988	0.5149408918659696	0.5677891096248648	0.5248514979750845	0.5280535433492194	0.5335181984901636	0.5001694091405782	0.5313165838397009	0.5318381748829003	0.3879134854411173	0.516447622564567	0.5017729099532339	0.5268824904108822	0.519731920273264	0.5206580762901585	0.5178425298994022	0.5174095029285349	1.096410850782711	0.428146864801892	0.3273002917922323	0.5138076534452767	0.5156742507745092	0.4519584924948467	0.5063901700194441	0.5003278054672323	0.8797953615218115	0.4818277042800366	0.5235068920416265	0.4812148937711473	0.5956270291534689
ec1059	0.1912367873749494	0.1667002747982301	0	0.1329855217672005	0.1559649791528618	0.1692003649356591	0.159129914080645	0.2340879376379152	0.1212627666442095	0.1177207404836258	0.1508964332660651	0.1899818978817349	0.1892037369786586	0.1740673877864417	0.1475627908932215	0.2633505974598366	0.1727394424220566	0.2118734313600728	0.135712818287634	0.252113508379053	0.1418434227387692	0.3421623608529408	0.1912775377369345	0.1423614162288847	0.1483413715066594	0.2219852167542185	0.1748738280609223	0.1453844888657418	0.1931626683121407	0.1666440515618492	0.131346956548224	0.1699355844222508	0.1458930406852786	0.1438189172187336	0.181510540258583	0.1707125868190212	0.1629114469711871	0.1906585790670515	0.1754389154516123	0.1363975992598194	0.1388900025283963	0.1432204043671768	0.1412949725330146	0.2621339983136686	0.1349470763480542	0.1641676760097086	0.2409212581932229	0.1369559909897717	0.1770572579923461	0.2147047180569249	0.1529473918544682	0.1673796145854676	0.1415144735903558	0.274276361024347	0.1556531544887214	0.133109684903412	0.2930714946925954	0.2433005947699169	0.1529526107001714	0.2072188215310439	0.1668307968210173	0.1486127454149643	0.160759365177384	0.1700372223249609	0.1458741585100333	0.1457193917864903	0.2832819867270284	0.1370846470456205	0.1729342672209811	0.1591787698497489	0.1407342846639641	0.2459571074947379	0.457760658797406	0.4223669570733798	0.5161527250233874	0.416004885248308	0.4507170232075944	0.435938695268075	0.4301314654065321	0.526008604961516	0.4052155843817364	0.4922080739263585	0.4494360575811555	0.5204978489496935	0.4970418326245459	0.5078407927053035	0.5051808786263693	0.4601256508813077	0.4698371268708351	0.507888758679935	0.49292167851465	0.5036613486229882	0.480675466618705	0.5418173151781088	0.4707924960382469	0.5278479013199965	0.5212660029212399	0.5206422611015916	0.5000430149134237	0.5104713607910322	0.521244846467104	0.4595677276692457	0.5235381666703719	0.5145872952399699	0.4570350626830327	0.5252103367830889	0.5164938022250996	0.5185081371861578	0.5036665342880583	0.5204034482320826	0.446931197041087	0.5118482664553738	0.5252046374126595	0.5114233888300017	0.5123551332600874	0.5225068752085024	0.5299576834511464	0.50332983273041	0.4648733243501447	0.5207443742550375	0.5192878868156994	0.5189447049597672	0.5156311350686189	0.5097836601436484	0.5158491231066814	0.5239666585897337	0.4573676505785805	0.4756661986368819	0.5282825676597859	0.5217531817574408	0.520933377978327	0.521573601521705	0.4672577603105184	0.526637036756448	0.526930315897463	0.4834323048990806	0.425535412259836	0.5274834357349203	0.452866607433919	0.4267831517705662	1.170362014844401	0.4659271296174457	1.098896135067564	1.029817153793085	0.2747273303342109	1.167919158867954	0.5027391532497841	0.5217998464450652	0.5208294569270584	0.5068370242948873	0.5027638601599741	0.3859167651446731	0.511755473382157	0.5369782795320239	0.5113323732467334	0.4806162314487466	0.4321503465307762	0.4909460347547488	0.4323409545187244	0.4322759108305663	0.7541870911188362	0.5136561844747735	0.4985762538985386	0.467976223712337	0.4105959673847495	0.6453107170981792	0.3788710052084907	0.4684819203662407	0.5117613531985679	0.4610127692173527	0.4409538724399618	0.4956613150342587	0.5337834205342917	0.5825706933204526	0.469400124563591	0.4428555258246507	0.5641254600612782	0.4473418317749521	0.521166533287837	0.5224599557957182	0.5193126596451894	1.031190330373301	0.4942661772741984	0.5056074773449941	0.5144973739100294	0.5221961563981296	0.5226456272530556	0.7125695292979033	0.5490640883295969	0.3185694709839951	0.5093444155835075	0.5560967778328718	0.5196617387817344	0.5225966559328052	0.5279780180204511	0.4937634993263766	0.5254433682101561	0.5258152243940004	0.3774584830620833	0.5093651683310967	0.4937249599976094	0.5213565586323575	0.5134731807893594	0.5149018492720346	0.5119693142698571	0.5147041360899993	1.087378313447577	0.4159696257848441	0.338891941444821	0.5083365580856135	0.5096913975801253	0.4476606532629672	0.4973705767967977	0.4944528787014816	0.8713089591386577	0.4770081246646046	0.5177329918914793	0.4723408891454757	0.5894762583694181
ec1060	0.1775335540074755	0.1707145269559817	0.1329855217672005	0	0.1238125892250977	0.1559379255590583	0.1501753200480893	0.2614411195078504	0.1401472809528115	0.1405980028762545	0.1443667499731123	0.2257509518658921	0.1870846460858444	0.1859271763461846	0.1613297445292199	0.2709723282978411	0.1756747672061318	0.1959695876650387	0.1096742643933536	0.282721116081299	0.1363119334153936	0.3414638735503874	0.2170091781559531	0.1283953563009133	0.1387703702085399	0.214762763649406	0.1516272889227643	0.1199419500375533	0.2308569046034113	0.1590267508066586	0.1596215166782339	0.1988685902713752	0.1796390206313094	0.1471046675010928	0.2088046686841744	0.1891219956544786	0.1342134961995894	0.2237352011844677	0.1862317013391586	0.1428982329875161	0.1392081670066636	0.1292385912411146	0.1221930290359563	0.2567957962554281	0.180370368112367	0.192517211368535	0.2845361166603531	0.1547725682749485	0.1631432397543093	0.2256732381079332	0.1589162592243391	0.1943805097224994	0.1026058506107114	0.2847307962832783	0.1754684049866631	0.1111380758747352	0.3131222126182189	0.242173754466841	0.1632378306096571	0.23358379192242	0.1897757748262494	0.1577062827140992	0.1213923639796262	0.1762467877790033	0.1199081291407139	0.1459873806070497	0.2830056292161318	0.1662140668440021	0.1371500326880374	0.1756459676308663	0.1763666395361695	0.1920169602946903	0.4534076127887229	0.4271437933672609	0.4932989009625188	0.3977714261416924	0.4488757933740264	0.4429834937964127	0.4411095534806891	0.5377618936886702	0.4047887115310636	0.476737251542763	0.4577860757045991	0.4992528618017937	0.4828795407865565	0.4889034418162024	0.4825807363290181	0.4417737447741358	0.4536944259863278	0.4941082687596522	0.4747530503435675	0.4822434277285737	0.4633246762586877	0.550037547993263	0.4484857040333792	0.5044915859704031	0.4983688651317726	0.4980978517469491	0.4816874036534722	0.4920457469514414	0.4979533943815822	0.4751895622824218	0.4991977869877046	0.4909171754897541	0.4610437279618627	0.5030223713076782	0.4987703628236489	0.4958344734219278	0.4831134036637624	0.4974919957877493	0.4245290013155513	0.4885245945135178	0.5023355800674864	0.490627799719215	0.4986089693595952	0.498166495525835	0.5066013681015531	0.4815707028285349	0.4726905591758169	0.4973880589054442	0.4956909954293625	0.4962135183276373	0.4938049031810387	0.4908884147790398	0.4934021841222639	0.5006103432401403	0.4439400292918036	0.4588854815653212	0.5051189446235358	0.4985240033088685	0.4975051462199302	0.5005332160756667	0.4526574681824771	0.5060964986224253	0.5035740005478697	0.4687587966580123	0.4073773834957857	0.5045552224659904	0.4602740130459821	0.4556077960153537	1.145074600170558	0.4742198840948993	1.074849770494928	1.014277361970638	0.3228271220935469	1.143059846274775	0.4839609953958712	0.498808123279644	0.4981602236184263	0.4871917678748564	0.4841390758832509	0.4113503119299349	0.4927420810423018	0.5129527685416319	0.4884633159015601	0.4586634483568523	0.4158534533464052	0.4757046099931103	0.4105791059649411	0.4060953510642722	0.7324766488172472	0.4902197465649174	0.4807214037362597	0.4682512632224423	0.3910786880494691	0.6305257676561292	0.395362894314558	0.4519365521610683	0.4902193308492622	0.4447020438110083	0.453017470858665	0.4780214818946248	0.5093994397713384	0.5631615857023791	0.4649605433110479	0.4244144273466616	0.5509977371042282	0.4340303091297773	0.4962288743731743	0.4989666862018987	0.4964436023000159	1.008674885289794	0.4761842052092897	0.4917581586002462	0.4929447232549059	0.5000081909227188	0.4991523576592362	0.696298020692423	0.5283419151124291	0.3323271844275037	0.4865412775631567	0.5414347084177147	0.4969099947520702	0.499886057203774	0.5047567976794598	0.4726546922985784	0.5028198924034462	0.50264024874977	0.3539822150980239	0.4907175802150105	0.4753009596814344	0.4978778375458559	0.4930564989670477	0.4913176018013591	0.4904539661474797	0.4908072154561991	1.065082264383871	0.3982949421981339	0.3512721213002916	0.485670385278097	0.4873126526111727	0.4351985790055849	0.4830344331252431	0.4768205605555882	0.851619502069621	0.4574319991622703	0.4945619564602314	0.4577974571249207	0.5688516329753245
ec1061	0.1681012553365321	0.1723951322440684	0.1559649791528618	0.1238125892250977	0	0.1425740365489739	0.1484372304834436	0.2703008288363982	0.1576618251849217	0.1599629022328181	0.1383095702586536	0.2434180413974874	0.2124831051200106	0.1920108577123333	0.1671477334483818	0.2816548834326428	0.1665224938396585	0.1717382058564841	0.1375100858983178	0.2999879786954683	0.1586003040313529	0.3597626080316846	0.2174671158844836	0.1323412121739836	0.1411031704477234	0.2467285706113318	0.145865642696942	0.1618811333992277	0.2487679664508756	0.1326114982347471	0.1700615939790835	0.2297488517912239	0.1723249372063147	0.156268433216699	0.2088705965446441	0.1818500718382702	0.1591272749330265	0.220940288031254	0.1958097529836227	0.1379315359530681	0.1332300872756792	0.1457438092434337	0.1566500774561556	0.2634850688903468	0.1915299020269663	0.210057314735197	0.291233180793371	0.1491234908215448	0.1773824702811932	0.2442349712941523	0.1433215976141253	0.2116806627183155	0.1504625471072242	0.3026372559678672	0.1656118986251688	0.1392642129700644	0.3356048170958136	0.246302734958329	0.1626814975570343	0.2600422167500702	0.1948948024226936	0.1453001463942726	0.1801017667836522	0.1874197218303853	0.1653739446083775	0.1594492564050105	0.292344667987545	0.1503249499211809	0.1488440951444725	0.1716021273955508	0.1636853826593047	0.2137554441094233	0.4599054909834062	0.437105474948873	0.5037106601448076	0.4089990877600861	0.4574428222609138	0.4507999391289127	0.4485986966005837	0.5450884078181341	0.4108536583300104	0.4868201852576918	0.4684039254947125	0.5085514302149114	0.4930953699402296	0.4988074286557471	0.4943063559217126	0.4519406256215001	0.4641784814784373	0.5035564444385802	0.4850024706714398	0.4920237079562335	0.4743184174252821	0.5638419487018524	0.4592588134203966	0.5141932265893354	0.5095033683886647	0.5083770115763925	0.4918756888732979	0.5020901993536602	0.5081000329644523	0.4789432046698428	0.5105050388451986	0.5006833600631583	0.4723274639143781	0.5142839679035138	0.5096779692893582	0.5058714307030475	0.4941211949798195	0.5079396069875695	0.4343168470365445	0.4981256540885411	0.5121776862490927	0.5021079903445296	0.5082390527593402	0.5099172064321963	0.5163793136157995	0.4924291859115827	0.4806774947591928	0.5076149177205896	0.5066163794631764	0.5062129306829192	0.5020606754443065	0.5028810776851446	0.5054945017527014	0.5117241201530203	0.4537820972314293	0.4690116513254907	0.5149023443898141	0.5096388442801417	0.5082473804927462	0.5106542191325572	0.4626431723799724	0.515747163874815	0.5138008593630151	0.4765582968378518	0.4172626191387339	0.5143973286475967	0.4676157162094561	0.4755175773138194	1.158002657434619	0.483402213364247	1.085340067131053	1.021696115548071	0.3282719748108525	1.15612836910151	0.4936522269102394	0.508766540053502	0.5081772386778485	0.4974691203699427	0.4940588527344625	0.4274214317798128	0.5044188549175037	0.5227263255693675	0.498526223849639	0.4690631460959612	0.4276220627899849	0.4870229318000359	0.4241333270493701	0.4207408853598784	0.742019835340583	0.4990145127991187	0.490648640225247	0.4782539361786677	0.4006763465211021	0.640290567597682	0.4098676964720753	0.4633466857882589	0.5017692126907277	0.4554803317907968	0.4653899193296788	0.487825178683406	0.5197670811997241	0.5731935163417079	0.474076364271562	0.435765239510208	0.5590925599746884	0.4471142481539047	0.5086032408222669	0.5086683268208309	0.5072543857267028	1.018581122522165	0.4861114416982771	0.5016005519399169	0.5024086873027146	0.5106785087867315	0.5088539982781685	0.7060034015883558	0.538873575846074	0.347659672823539	0.4978286308141864	0.5514869611096915	0.5070733258789187	0.5098348535914095	0.5140428360092754	0.483894342340104	0.5125713309796522	0.5124221650206775	0.3651401629678686	0.5006313328751331	0.4855157266498386	0.5076494645644601	0.5043159033049329	0.5023650027885108	0.5013527923456569	0.5030406623912913	1.078274441502406	0.4085029739035174	0.3662192411111115	0.4971342085689545	0.4986292764204653	0.4448873832288212	0.4945018449370491	0.4882870168868013	0.8604523435945256	0.4674429398816602	0.5039790016814203	0.4692052601282408	0.5804452147751317
ec1062	0.1827109652482412	0.1466568740911433	0.1692003649356591	0.1559379255590583	0.1425740365489739	0	0.1570647328689105	0.273025443160854	0.1427183792135539	0.1659668498420611	0.163721058065582	0.2295874098639047	0.2030701563078602	0.2212507365957546	0.1676640267777571	0.2605166128030065	0.1801439933128058	0.1240419806440295	0.1622026678256565	0.3027980557426999	0.1410211203057428	0.3727439629594674	0.2089939362408227	0.126993044258736	0.1351163321132588	0.2456635808947089	0.1574912913051271	0.1944813101780433	0.24351128855513	0.1115321556007673	0.1617339777876973	0.2164629910221176	0.1706083125341573	0.1401927074007232	0.1926729968837614	0.1586737832505526	0.1719635650102107	0.2275856821396079	0.2064479537635611	0.1395804578758241	0.1066467042022016	0.1579554156421613	0.176516034402975	0.261133457434591	0.178429299794213	0.2053168994238165	0.2832325626941582	0.1281204679355466	0.1882195522831757	0.2760960339640252	0.143508939050418	0.2046382089086815	0.1794165813475879	0.2848167968961768	0.1253185975062991	0.1683710897968261	0.3387130458737537	0.2709530208559517	0.1522130534233483	0.2474565272935829	0.2080523359194345	0.1181301589976521	0.2002821656235877	0.2124295790932733	0.186754678973145	0.1849378223277102	0.3196680697732781	0.1302735891322569	0.1673227494987351	0.190574774881384	0.1567380146067653	0.209770217654896	0.4662421138743841	0.4417336510587837	0.5122710230328972	0.4151987391596752	0.4606951850452689	0.4580336754681542	0.455438202893569	0.5506474994710602	0.4180020568147518	0.4910196120208787	0.4735422602071969	0.5183517494780721	0.4965085922185688	0.5039134969576311	0.5028312749588687	0.4554749080417578	0.4690809683523264	0.507692932884995	0.494812641823889	0.5043589948481441	0.4793549761818952	0.5684344657856075	0.468990836658097	0.5237067253537586	0.5176120849594219	0.517268655832031	0.4955031321109551	0.506972167124023	0.5173913070188553	0.4897716508792584	0.5182096288490734	0.509711797333437	0.4751419159800335	0.5222375106910335	0.515857675881409	0.5172772483150598	0.5000126163262398	0.5181841959583907	0.4456793943744445	0.508049462708087	0.5215507194508416	0.508207049870787	0.5122802241503307	0.5171053519690636	0.5258165074849085	0.5020792955266735	0.4850970299820833	0.5166031982887996	0.5152208970244978	0.5153416633629926	0.5143134958791779	0.5143212234688388	0.5138421984522836	0.5198254826234957	0.4619185766813746	0.4715504532501965	0.5243340840068912	0.5177956542005248	0.5167922020120891	0.5206093428610317	0.4650106120959862	0.5252234667429975	0.5227891399312251	0.4884623691533157	0.4217992373453219	0.5237703618493457	0.4728757241989401	0.466467146035062	1.16748419481366	0.4860930617707229	1.097449761269228	1.035392328801492	0.3327504903081591	1.165469440917878	0.4985818664488805	0.5180232626429987	0.5173753630017817	0.5029264060832851	0.4979494843249282	0.4180302764029691	0.5124955031721065	0.5322398243337906	0.5082980014599184	0.4790247481639632	0.4325633119471783	0.4888596215189963	0.4259316947636232	0.4308986894323863	0.7496529522638604	0.5090958058441107	0.4951496735522382	0.4767354366566718	0.4073325190489919	0.6410902371153332	0.4055481409490646	0.46912948751637	0.5091388308667061	0.4585086437626382	0.4666053976692242	0.4932051053606483	0.5283818972948531	0.5823767250857346	0.4827245745192601	0.4382167143932499	0.5663688102052705	0.4480795435330705	0.5148028037256985	0.5181818255852539	0.5156587416833714	1.031291128153399	0.4911142848383504	0.5053766840315959	0.5123307920324338	0.5192233303060741	0.5183674970425908	0.7084121585322692	0.5473537569737987	0.3407177262498251	0.5053419683024106	0.5565841472616154	0.5162295593754787	0.5196778977523064	0.5238270105804929	0.4894912797490771	0.522713073587658	0.522710970217632	0.3785703454606093	0.5056570005766911	0.4892639582530983	0.5169476779333096	0.5099912809527525	0.5107156010631789	0.5081751179030185	0.5090471638870675	1.090700122725389	0.4175834524017014	0.3229165066126363	0.5061831818707603	0.5065750572438323	0.4488580985372606	0.4951590160350604	0.48926935277552	0.871747492934085	0.4706140276382905	0.5139380228239954	0.4697239241532055	0.5872708078284332
