	ec1058	ec1059	ec1065	ec1073	ec1075	ec1078	ec1084	ec1091	ec1092	ec1094	ec1098	ec1100	ec1108	ec1113	ec1116	ec1122	ec1124	ec1129	ec1132	ec1133	ec1138	ec1140	ec1149	ec1249	ec1265	ec1314	ec1346	ec1349	ec1361	ec1362	ec1377	ec1378	ec1393	ec1396	ec1400	ec1409	ec1411	ec1420	ec1424	ec1425	ec1427	ec1438	eti111	eti114	eti123	eti135
ec1098	0.1643566244140087	0.1435714938171611	0.2504848292887604	0.1980474338358696	0.151626875869534	0.1747059174388548	0.1773171236324614	0.1608461396100748	0.2141797194237876	0.1828044912742373	0	0.17769724199165	0.146869809772119	0.2611576750698748	0.2374606616144329	0.1600416032326531	0.2573385176695622	0.2685509042104645	0.1928683081039954	0.1618000657215594	0.1827485124183205	0.3001391394228075	0.1686010747684913	0.4488350718963224	0.4519035650698465	0.5120750043744314	0.5000643536824328	0.4802068745775552	0.511646781013112	0.4868359258895544	0.4526435150488538	0.5158687316531976	0.5076482572889366	0.5149090117086166	0.48909456258437	0.5064051395223864	0.5024454448940171	0.519832462940396	0.5071900790191084	0.5129469843093406	0.453124797822501	0.3890413419317706	0.478731179514816	0.5167057184207156	0.5171571808376998	0.5000403977131472
ec1100	0.1574110050302009	0.1746024775228414	0.2009020615128226	0.1961382278510967	0.159300928471609	0.1917107384027872	0.1242447469644126	0.1937311875065274	0.1574072647621335	0.1767210829981657	0.17769724199165	0	0.1454226069583513	0.2026478603137658	0.1715166322676996	0.2053112840439026	0.1988061564940045	0.2196026698661841	0.149606731392475	0.1629261651131882	0.2054236417585679	0.2541032647454058	0.181183303971129	0.442811207078589	0.4357987872927128	0.5023103191102412	0.4905179344570629	0.4691313512234909	0.5020947256310245	0.4795819601014644	0.4397855949951525	0.5065152127885838	0.4994146570670293	0.505356956326529	0.4802355750053805	0.4964540411857042	0.4918732313382727	0.5103793215309698	0.4978365601144947	0.5029480113035427	0.4410796602499453	0.3816770754268104	0.4691387484930808	0.5064300131859786	0.5078226639663431	0.489716776294055
ec1108	0.1414776439266779	0.1282264828439191	0.2092207037075131	0.1598259141616891	0.1463328869663447	0.1484841145740219	0.1508012248071332	0.1492743206825669	0.1807383091042391	0.1496143210218468	0.146869809772119	0.1454226069583513	0	0.2171095203248328	0.2228285283148298	0.1760608864070691	0.2559873932820943	0.2331451035051122	0.1451589397553122	0.1229339144239563	0.1676854514307013	0.2673355098060977	0.1456507676857892	0.4610520518479587	0.4606910548703911	0.5183657731689306	0.5082504314915732	0.4907725856837674	0.5176516531641978	0.4965613245517446	0.4659950308271391	0.5216695977101463	0.5173693444786008	0.5209138838597023	0.4953955258024777	0.5127456941739745	0.5094095209121102	0.525606380924444	0.5129228252419268	0.5181608385774583	0.4623804295638635	0.3940288293724364	0.4831191845201168	0.5223820502051694	0.5222515121313864	0.5058275500364077
ec1113	0.2199468579125087	0.2477349434445831	0.2570261686320818	0.2266047575003075	0.2137353840137103	0.2310932428861378	0.1972645633857373	0.2437589592078381	0.1813323995231682	0.2536524133196968	0.2611576750698748	0.2026478603137658	0.2171095203248328	0	0.2808768000619331	0.3029838166711928	0.2654809638645789	0.203198966921438	0.201765928984095	0.2447296189969373	0.2398578090672951	0.3003458399090926	0.2662376720868906	0.5058505388180184	0.5012317795804758	0.5461357205050926	0.5403597962438953	0.5348472654829571	0.5443932898940499	0.5286442304599395	0.5073285894148371	0.5486501360649974	0.5480270603450964	0.5472865744326475	0.5257721650108281	0.5407304687952846	0.5412322795041448	0.552470034574589	0.5403675882528902	0.5452717647981871	0.490563492751003	0.4180761186555578	0.5200855935963465	0.550191548892038	0.5493401424296457	0.53424048326072
ec1116	0.2296413702035294	0.2170160705114999	0.2398371001352671	0.2506090817428428	0.2142095261559797	0.2642155178906599	0.1950350601474188	0.247013637243545	0.1914215866851344	0.213115818940383	0.2374606616144329	0.1715166322676996	0.2228285283148298	0.2808768000619331	0	0.2400876415948386	0.1956843508922504	0.2609216605588111	0.2003948400341633	0.233158720887046	0.2707713015788523	0.2632388328086185	0.2358193454426034	0.4306590482648764	0.4173580672608393	0.4976090638679237	0.4806824512946662	0.4557602462821915	0.49498637664496	0.4677187953713781	0.4160010436016283	0.4999538597764139	0.4905616172150601	0.4974541384545001	0.4741752026055402	0.4910529525496868	0.4815768359325854	0.5039932995046937	0.4904347216897441	0.4961596297026553	0.4198951907875745	0.3791964506927372	0.4625257471666784	0.5033974197665291	0.5043723565102894	0.4840760450914479
ec1122	0.2130223375347602	0.1529316047280503	0.265417257184077	0.2354955320301287	0.194642790559732	0.2356718672678901	0.2101059400782325	0.1776915676093599	0.2380004730365241	0.1635146977092828	0.1600416032326531	0.2053112840439026	0.1760608864070691	0.3029838166711928	0.2400876415948386	0	0.2956392435099416	0.2984735347416306	0.2132911452263648	0.1786268044405182	0.1963694534542098	0.3336608534538838	0.1880022249101918	0.4881348895000208	0.4855409699916735	0.5537723971371014	0.5401386945514866	0.5149474491783707	0.5536880657377711	0.5290015637015596	0.4921600919944174	0.5566362729339684	0.5494282599234981	0.5568434872442215	0.527461734264959	0.5476532293552544	0.544489685678021	0.5616802495416178	0.5480945746241056	0.553573364377367	0.496247001711232	0.4269093702936209	0.5183852513921881	0.5601467301857871	0.5612900458768266	0.5403568471100062
ec1124	0.2450530438170231	0.250084528882419	0.2899957142626459	0.2726797093895436	0.242960381312084	0.2671744984437653	0.2085172776703861	0.269746691677356	0.1837014926485477	0.2537301272434459	0.2573385176695622	0.1988061564940045	0.2559873932820943	0.2654809638645789	0.1956843508922504	0.2956392435099416	0	0.2624017732379991	0.2447358504420766	0.2561071155266313	0.2878918013542505	0.1880255600793642	0.2628736178968435	0.360074002709949	0.3546268823598006	0.4212151993836332	0.409324961115118	0.3834745866241914	0.4198544884464397	0.3982895642611216	0.3614263021498336	0.4277896695933524	0.4169088784578919	0.4235738936867232	0.398978461686706	0.4157227852447067	0.4100247895288173	0.4288555968380108	0.4154135032101152	0.4210898766009589	0.3648764223386097	0.3058499362206752	0.3887484253456632	0.4257983211764227	0.4256210103728032	0.412430444081749
ec1129	0.2372243981011916	0.2469941700867177	0.2323522164143204	0.2192591236402559	0.2039237912079596	0.2567740811564261	0.2118752568395415	0.225248974385233	0.1756833950740094	0.2656915895617447	0.2685509042104645	0.2196026698661841	0.2331451035051122	0.203198966921438	0.2609216605588111	0.2984735347416306	0.2624017732379991	0	0.1835059322489924	0.2592901020263858	0.241733148155836	0.2869220051916941	0.2714928853408083	0.4679727713252028	0.4687440111607261	0.5203079170581015	0.5071518987930171	0.4995906091819038	0.5188021101420853	0.5033104544710797	0.4689109820808435	0.5237315446837729	0.5135635240900253	0.5196034207035664	0.4990814783113266	0.5142159315277511	0.5081994165785483	0.5269601644615417	0.5155103586492622	0.5199977155848574	0.4642905484954561	0.3900179489785557	0.4905161804226145	0.5246271303523893	0.5239243082455735	0.5111630390373454
ec1132	0.1699100551378036	0.1694141589545404	0.1871134375048383	0.1738564898707934	0.1325470166361568	0.2056039519324916	0.1503986372998715	0.1552330106571533	0.1643353586865572	0.1847437157417691	0.1928683081039954	0.149606731392475	0.1451589397553122	0.201765928984095	0.2003948400341633	0.2132911452263648	0.2447358504420766	0.1835059322489924	0	0.1790561146103542	0.1801053353784905	0.2516056355958216	0.1942132061048348	0.464269283162796	0.4636948691198283	0.5174489444840605	0.5103751507280787	0.4925173504044605	0.517790263683245	0.5003940662118311	0.4692778483321612	0.52108593046777	0.5189306466190602	0.5207594372351315	0.495424744888375	0.5113120241408438	0.5108600400541765	0.5253248756657577	0.5126368566039825	0.5175187289627287	0.4662468148516533	0.3905840402422298	0.4864533824495982	0.5217551740754109	0.5216535531369739	0.5049897079033878
ec1133	0.1564035199502523	0.1503985535002549	0.2224183438476421	0.198167360836847	0.1509852230227245	0.1463366653119967	0.1688261355235803	0.1748723944425304	0.2058046067803049	0.1293943911885382	0.1618000657215594	0.1629261651131882	0.1229339144239563	0.2447296189969373	0.233158720887046	0.1786268044405182	0.2561071155266313	0.2592901020263858	0.1790561146103542	0	0.1954366084944649	0.2973436242108046	0.1296789904733596	0.4754069846676505	0.4718179937360397	0.537765916628636	0.5269835296537353	0.5008785060093949	0.5369051420640679	0.515492159615533	0.4787700260347488	0.5410558148882109	0.5362595307495658	0.539666117863475	0.5147854748385746	0.5304924451266149	0.527027231115797	0.5449328376623678	0.5323771622141218	0.5375171755354524	0.4769928437451072	0.4134363892620244	0.5030255018608937	0.5419689353307645	0.5415756592620151	0.524500730375111
ec1138	0.1918879486706945	0.1509453805264149	0.2398304192962368	0.1814401759160152	0.1691967626900334	0.2116285429283456	0.2085983372075715	0.1225684694892698	0.2251070893310925	0.191309310203148	0.1827485124183205	0.2054236417585679	0.1676854514307013	0.2398578090672951	0.2707713015788523	0.1963694534542098	0.2878918013542505	0.241733148155836	0.1801053353784905	0.1954366084944649	0	0.2896979537040902	0.1977286715705667	0.46380865485675	0.4644943870907842	0.5120050600128315	0.5049275122274677	0.4935762785766399	0.511290308689182	0.4936997345214248	0.4698748670461548	0.5149252510950603	0.5125673460648318	0.5141835932277796	0.4898396483025708	0.5063950127757516	0.5051527777664269	0.5188889823422588	0.5062465984209711	0.5115393083596915	0.4592681240710995	0.3856832579618775	0.4801037777039288	0.515947933776758	0.5156298280284906	0.5005516985282727
ec1140	0.2685322455699426	0.2898307176758526	0.3156034094641202	0.269267901864088	0.2624832775550996	0.2910790690099541	0.2733934334724863	0.2786673465595905	0.278997269802833	0.3082720252018416	0.3001391394228075	0.2541032647454058	0.2673355098060977	0.3003458399090926	0.2632388328086185	0.3336608534538838	0.1880255600793642	0.2869220051916941	0.2516056355958216	0.2973436242108046	0.2896979537040902	0	0.2980298781545578	0.2631553899465581	0.2623186750589581	0.3032488800760715	0.298773650904212	0.2942656203920341	0.30155140347737	0.2869889492460515	0.2751229353336858	0.3148852309354691	0.3053962981533901	0.3110273862605816	0.2828747531354861	0.2985766539675382	0.3031886280535163	0.3118521713674474	0.297977144968565	0.3000711491930356	0.27806311475395	0.2616709030093971	0.2739848582078674	0.3063185646267644	0.3062977295104801	0.2895004633355175
ec1149	0.1509590679949706	0.1425743092764599	0.2459107470740299	0.1864273883439114	0.1746802417160371	0.1633387510228125	0.1616343774753856	0.1760406600051808	0.2086236619318341	0.1624834349923311	0.1686010747684913	0.181183303971129	0.1456507676857892	0.2662376720868906	0.2358193454426034	0.1880022249101918	0.2628736178968435	0.2714928853408083	0.1942132061048348	0.1296789904733596	0.1977286715705667	0.2980298781545578	0	0.4685307514003125	0.4616923004935837	0.5299863338837812	0.5187152928853884	0.4957720540570121	0.531340344293794	0.5078432257300127	0.4741941252092233	0.5356784711464343	0.5278978516068343	0.5344957658002444	0.5068759179981268	0.5236054303798602	0.521428949417642	0.5396422023936328	0.5269998184723452	0.5322626738475585	0.4732658744780784	0.4054320168963503	0.4983203841307169	0.5360788484796399	0.5362460938756385	0.5195553437369078
ec1249	0.462082026418713	0.4673323880893814	0.4987760968972851	0.4683535082909042	0.4562413036876774	0.4745949098349128	0.4671601322638325	0.457331957945607	0.4756147701495533	0.483546321010339	0.4488350718963224	0.442811207078589	0.4610520518479587	0.5058505388180184	0.4306590482648764	0.4881348895000208	0.360074002709949	0.4679727713252028	0.464269283162796	0.4754069846676505	0.46380865485675	0.2631553899465581	0.4685307514003125	0	0.1122695582186344	0.1602170861186642	0.1235417193701716	0.1099545982407127	0.1634415354368606	0.1135079460064952	0.1178968974814291	0.1734254276904944	0.1336075032964206	0.170695881190038	0.1010691914937503	0.159334465085185	0.1466688770348965	0.1808620725957358	0.1509385636960492	0.1569291748481766	0.2550931956345841	0.271595372144772	0.1251005912107808	0.1802026395389379	0.1731033604164752	0.155796455191201
ec1265	0.4629717653036747	0.4645346366314377	0.5026577484844723	0.4658386361736776	0.4558532616268075	0.4724525668094886	0.4605748993980897	0.4587279369284212	0.4685600752521377	0.4776170589534149	0.4519035650698465	0.4357987872927128	0.4606910548703911	0.5012317795804758	0.4173580672608393	0.4855409699916735	0.3546268823598006	0.4687440111607261	0.4636948691198283	0.4718179937360397	0.4644943870907842	0.2623186750589581	0.4616923004935837	0.1122695582186344	0	0.1459019742207351	0.1334800454668531	0.1105312499068971	0.1468079449988361	0.1061782358454905	0.1319167755209834	0.1610387372966281	0.1216376743353941	0.1556394794306254	0.1105905604818099	0.1480540892529474	0.1392632005011202	0.1616677372378127	0.134098340017244	0.1371210888447487	0.2947333541724697	0.3129840993159744	0.1143484441949704	0.162074536447891	0.157571817961347	0.132321550504969
ec1314	0.5086046057097192	0.5296200943641836	0.5581082829346065	0.5110671031643014	0.510664735707503	0.5190411174119585	0.5240745165007688	0.5139111619450759	0.5365297526512003	0.546688322282446	0.5120750043744314	0.5023103191102412	0.5183657731689306	0.5461357205050926	0.4976090638679237	0.5537723971371014	0.4212151993836332	0.5203079170581015	0.5174489444840605	0.537765916628636	0.5120050600128315	0.3032488800760715	0.5299863338837812	0.1602170861186642	0.1459019742207351	0	0.102595475847106	0.09048316818409108	0.02239474638919235	0.1009790871241658	0.2133591816590049	0.03830198841212538	0.1308012644121397	0.03654154843204058	0.06861941235946646	0.05190849668210444	0.06619358217506241	0.03194793194291447	0.03058578353038487	0.02377792029747801	0.3316316412770299	0.3152819330311809	0.06975066673440236	0.03194086102440727	0.0222532062256575	0.04186109028452353
ec1346	0.5020289184804543	0.5174390623086333	0.517177763884036	0.5081221871865725	0.5048735963632335	0.5141050630000513	0.5135346908864677	0.505865473215088	0.5244696977585461	0.5335491934942592	0.5000643536824328	0.4905179344570629	0.5082504314915732	0.5403597962438953	0.4806824512946662	0.5401386945514866	0.409324961115118	0.5071518987930171	0.5103751507280787	0.5269835296537353	0.5049275122274677	0.298773650904212	0.5187152928853884	0.1235417193701716	0.1334800454668531	0.102595475847106	0	0.07135792505590614	0.09620687728600279	0.06608557742277354	0.1494017415111724	0.09996857511706528	0.06142544339009525	0.09807173357146377	0.08472467825487999	0.09345801219476485	0.07877856434164941	0.1078419656661972	0.09624699939438397	0.1016757460769434	0.281802701924932	0.3188379448839209	0.08254786645975296	0.1079828670125261	0.106992780965435	0.09192949654926903
ec1349	0.4922077344186467	0.4934374434142921	0.5253481430475206	0.4962673205897579	0.4845020690196757	0.5027222134787548	0.4923159351373684	0.4843066008297707	0.5008365078481748	0.5095576524710956	0.4802068745775552	0.4691313512234909	0.4907725856837674	0.5348472654829571	0.4557602462821915	0.5149474491783707	0.3834745866241914	0.4995906091819038	0.4925173504044605	0.5008785060093949	0.4935762785766399	0.2942656203920341	0.4957720540570121	0.1099545982407127	0.1105312499068971	0.09048316818409108	0.07135792505590614	0	0.09184395319765613	0.0678708979064943	0.1532675891282936	0.0993160303807374	0.1006783362679789	0.09904667865419924	0.05956877580434073	0.08745954390695128	0.07448089264225839	0.1067279624252193	0.08341568451658807	0.09245381402035052	0.2944385046942601	0.3076089159090099	0.0634412831516645	0.1070578241373179	0.1027890976306544	0.08715692468268611
ec1361	0.5086926557478195	0.5300599305188173	0.5571259089178835	0.5139388974373887	0.5111218275375797	0.5188709964159663	0.5250217255184573	0.5139798792809515	0.5369827162059047	0.5457569790166591	0.511646781013112	0.5020947256310245	0.5176516531641978	0.5443932898940499	0.49498637664496	0.5536880657377711	0.4198544884464397	0.5188021101420853	0.517790263683245	0.5369051420640679	0.511290308689182	0.30155140347737	0.531340344293794	0.1634415354368606	0.1468079449988361	0.02239474638919235	0.09620687728600279	0.09184395319765613	0	0.1007503577805181	0.2120361541347016	0.02609539631453008	0.1301721339950614	0.02215328925117414	0.07813471942853298	0.04694834223266193	0.05314881440442704	0.02184587463464308	0.02679456413242743	0.017761915299337	0.3244187513893826	0.3195345295778251	0.06945212656225125	0.0233819994414677	0.02298326552098877	0.03456161640008441
ec1362	0.4911093198615107	0.5071332007177117	0.5417133748478751	0.4978263921798223	0.4936068674046973	0.502432558519191	0.5026542193693109	0.4951549913238813	0.5129925136455658	0.5215130742848453	0.4868359258895544	0.4795819601014644	0.4965613245517446	0.5286442304599395	0.4677187953713781	0.5290015637015596	0.3982895642611216	0.5033104544710797	0.5003940662118311	0.515492159615533	0.4936997345214248	0.2869889492460515	0.5078432257300127	0.1135079460064952	0.1061782358454905	0.1009790871241658	0.06608557742277354	0.0678708979064943	0.1007503577805181	0	0.1205089179521465	0.1069637825510837	0.0657340195695348	0.1075134189075784	0.0713561597820114	0.1023029268055611	0.09264207923846143	0.1146863553408822	0.08653590593691089	0.09276489993133814	0.2515405815062405	0.3104051726293007	0.06301641920252955	0.1155663266131609	0.112783640686618	0.0923666734592665
ec1377	0.4683207822604063	0.471967549783941	0.483623898462936	0.4771015837935694	0.4591402388717724	0.4812846867002072	0.4712561311098222	0.4595690558531854	0.4749898345454447	0.4838542401823542	0.4526435150488538	0.4397855949951525	0.4659950308271391	0.5073285894148371	0.4160010436016283	0.4921600919944174	0.3614263021498336	0.4689109820808435	0.4692778483321612	0.4787700260347488	0.4698748670461548	0.2751229353336858	0.4741941252092233	0.1178968974814291	0.1319167755209834	0.2133591816590049	0.1494017415111724	0.1532675891282936	0.2120361541347016	0.1205089179521465	0	0.2195028631445247	0.1321019400636956	0.2111216549252152	0.1791668794651306	0.2128412422645067	0.1700146284243715	0.2272539107970435	0.1956922865362085	0.2014449549415903	0.2322005832340541	0.3289225386347535	0.1659087520329339	0.2273253844631956	0.2251652274917788	0.1937966154127702
ec1378	0.5115839527157046	0.5335595787522249	0.5617346897854921	0.5176237977029923	0.5154599543902201	0.5228619929290139	0.5290517457827837	0.5167390349069391	0.5413484996635968	0.5497523941738899	0.5158687316531976	0.5065152127885838	0.5216695977101463	0.5486501360649974	0.4999538597764139	0.5566362729339684	0.4277896695933524	0.5237315446837729	0.52108593046777	0.5410558148882109	0.5149252510950603	0.3148852309354691	0.5356784711464343	0.1734254276904944	0.1610387372966281	0.03830198841212538	0.09996857511706528	0.0993160303807374	0.02609539631453008	0.1069637825510837	0.2195028631445247	0	0.1366619038085623	0.01380644429426292	0.08814733535019621	0.04711993166531874	0.05318956852643748	0.01963356800796949	0.03498684595362194	0.03680068652511652	0.3316072215522688	0.3259693207175471	0.07670472176770188	0.02790734027943696	0.03935228462236882	0.0457266662429831
ec1393	0.5103717309828742	0.5245772294442033	0.5274274602546807	0.5167084033433975	0.5133049501990766	0.5219851315216614	0.5228990501132209	0.5143925972552033	0.5327031204531919	0.543226010174083	0.5076482572889366	0.4994146570670293	0.5173693444786008	0.5480270603450964	0.4905616172150601	0.5494282599234981	0.4169088784578919	0.5135635240900253	0.5189306466190602	0.5362595307495658	0.5125673460648318	0.3053962981533901	0.5278978516068343	0.1336075032964206	0.1216376743353941	0.1308012644121397	0.06142544339009525	0.1006783362679789	0.1301721339950614	0.0657340195695348	0.1321019400636956	0.1366619038085623	0	0.134284194853626	0.1021127047499503	0.1319256424484252	0.1153109884232122	0.144500577554128	0.1145057190094735	0.1189134852217339	0.2904909345422943	0.3348868087208914	0.0900402716334353	0.1446332377892587	0.1411910805821177	0.1143194979105171
