	ec1306	ec1322	ec1341	ec1350	ec1353	ec1354	ec1357	ec1367	ec1369	ec1382	ec1384	ec1386	ec1398	ec1401	ec1403	ec1404	ec1412	ec1417	ec1419	ec1430	ec1433	ec1441	ec1449	ec1450	ec1460	ec1468	ec1490	ec1492	ec1497	ec1498	ec1500	ec1505	ec1508	ec1514	ec1524	ec1526	ec1530	eti122	eti124	eti126	eti149	eti153	eti154	eti156	eti161	eti165	eti166	eti167
ec1384	0.1558019758821534	0.05692028408834593	0.2603969781530789	0.07063187874685881	0.09362649676717108	0.3134516913660225	0.1122798949003467	0.08264111288672078	0.09040008174690106	0.07533353674418426	0	0.457973494847812	0.09906607631257001	0.3267635431071237	0.08879775021807421	0.07472725161427496	0.07415626883397124	0.2501440786816247	0.2068563480888881	0.08679918653338803	0.2561628506532941	0.6291864354647725	0.5517872392623235	1.256385384836213	0.3665828023781333	0.2384312238594786	0.1008423632999153	0.05874581558049542	0.5429056163983602	0.5329617586263921	0.09559042656245914	0.1195124268198855	0.07600488749478745	0.1058445228316954	0.1116557283164024	0.5432747299784273	0.4201607488242319	0.04488581293403507	0.09086862334710025	0.05986179404549112	1.213427335941355	0.1004249040398586	0.09149090179604191	0.2741875996464616	0.07712227117967631	0.1041428874093996	0.2070308280100197	0.1507986528993498
ec1386	0.461323120227798	0.4620645892756796	0.4741242698512195	0.4625146300161007	0.4476441903019408	0.5922072533350531	0.4728989921954493	0.4643653873786303	0.4716623132256472	0.4655833130603646	0.457973494847812	0	0.4706114827962534	0.480965820299211	0.4656311261443814	0.4632166505803993	0.471013000733607	0.4507681140622419	0.4432254285959694	0.4722128228322844	0.2604919750192888	0.5731879289784262	0.502912531718215	1.189728554990016	0.4792928123402791	0.4494368659668689	0.4663667766426171	0.4568448924641987	0.6463665532478827	0.493879377693455	0.4658624185422161	0.4866164486528748	0.4654166993480018	0.4704946296141171	0.4723403182175242	0.6878851245829543	0.411125793911863	0.4621464138505736	0.4477714235433298	0.468244428339376	1.151651781483795	0.4659382215817535	0.4676552501650655	0.4584177950714996	0.4620921593461526	0.4690752199555191	0.4435912123753949	0.5249246415586817
ec1398	0.2014756997711164	0.09369776416244517	0.3143632430689937	0.04582176667299481	0.1534087137066002	0.3476363491972004	0.03749045951637601	0.06486827610175094	0.01825896869810592	0.03848875029330654	0.09906607631257001	0.4706114827962534	0	0.3675105748571375	0.03317070055924338	0.03634383901990158	0.0824738970443043	0.3039865451462834	0.2568822174886415	0.01740093574228844	0.270909435399377	0.6583568367345267	0.5832984364236716	1.275476105872007	0.4201803461725657	0.2853965685663667	0.04088083438715308	0.1153299545529564	0.5919523960479398	0.5764415430010397	0.05472636117138148	0.06210259533031412	0.1033470421869772	0.04652557529777238	0.04369050741542798	0.5917515079567952	0.4541835998591898	0.08892626227720568	0.132337442674309	0.05255350565657767	1.237485695398963	0.06168055965540009	0.06020788603395578	0.3267744299459422	0.1159435047582993	0.04754745737536072	0.253071257729843	0.1857892955196349
ec1401	0.19656602732205	0.3053894798679387	0.1663186290371878	0.350122450043523	0.2659435241746245	0.3955406755993196	0.3690808578113015	0.3445833748657863	0.3671566848365964	0.3546358449629762	0.3267635431071237	0.480965820299211	0.3675105748571375	0	0.3585000418209374	0.3478972242393302	0.3328136762946775	0.1647185863909453	0.1738260962986866	0.3637612447450519	0.3277189961023716	0.4931545833851889	0.4939644770706019	1.171854324474092	0.3153699584994151	0.3282484453995046	0.3582655368173884	0.3079571622866308	0.4183446887141138	0.3599506582941397	0.3552371694028585	0.3814204988641807	0.3121195831161558	0.3628629104793843	0.3649504307770519	0.4768866150460569	0.3695633232548696	0.3215488034910253	0.267291496882333	0.3480707785970762	1.09739727916907	0.35457652018112	0.3513292863574426	0.1826707500657728	0.3292654494840431	0.3619135623349049	0.2138840532393465	0.3118189077500632
ec1403	0.202337369568116	0.07550595324057902	0.2947311140746954	0.04900138872593147	0.1356450512962453	0.332300150068076	0.03378761424303372	0.03890743745489173	0.02389467192748008	0.03395211325164572	0.08879775021807421	0.4656311261443814	0.03317070055924338	0.3585000418209374	0	0.02800298569729511	0.06147877270062229	0.2846426754276245	0.2403406407825774	0.02187228038906443	0.2697076915334369	0.6500625365088247	0.5719508609485403	1.270740456227371	0.4037276546996536	0.2686291849073112	0.01788997771721021	0.09206123078637519	0.5768614545161005	0.5661629587162869	0.02784242959328837	0.04422590720535524	0.08947723213571264	0.02334417340088963	0.03435742251606965	0.5753488450005503	0.4423034932213806	0.07267571439436081	0.1378321359781765	0.04625943184587153	1.229972944401663	0.03967308758141349	0.03248375291064937	0.3076801342206614	0.09056555545215947	0.02209158179850856	0.2346512786190371	0.1673508708529771
ec1404	0.1850983927078663	0.06601593063536938	0.2836496121275229	0.03861659176730961	0.1251308788723244	0.3252992843738255	0.05303330391489378	0.03487694258912245	0.02862352521805572	0.02738699390958652	0.07472725161427496	0.4632166505803993	0.03634383901990158	0.3478972242393302	0.02800298569729511	0	0.05225967943024248	0.2715711456280968	0.2316061868902335	0.02535378883856942	0.2613496769351687	0.6435708807050349	0.5683789004560232	1.267053275551923	0.3974542043785154	0.2736147216920246	0.04132298731099223	0.09271540696637874	0.5638269087102765	0.5564124971995975	0.03547698521280166	0.05908660705218971	0.0896219964832282	0.04740873950470263	0.05400550549777139	0.5630006114784111	0.4366009891841699	0.06165174734566294	0.1242900751544834	0.03023777149885718	1.222976511654325	0.04422446136455748	0.0357835924064094	0.2965529048322045	0.08391683692028834	0.04361918348618731	0.2259267258199058	0.1604758042541848
ec1412	0.1878528490282497	0.04860663978169436	0.2699227681785131	0.06059020557176779	0.1172920969537222	0.3061577455445641	0.0904756692235488	0.04880455615536852	0.07170670811688476	0.06288237598431456	0.07415626883397124	0.471013000733607	0.0824738970443043	0.3328136762946775	0.06147877270062229	0.05225967943024248	0	0.2516616838194582	0.2106545941935382	0.06655864829055437	0.2697059224293127	0.6272284837907234	0.5465417688975459	1.273757575335114	0.3795042888859281	0.2772971185505815	0.07537405304294911	0.08628720765861524	0.5418959993237892	0.5295166358884418	0.06631073978942466	0.07954851849454966	0.07648943379787813	0.08034593958400234	0.0911462376318609	0.553254270568044	0.4150332165979674	0.05414842559943579	0.1271024722649361	0.04440173409820601	1.213734791534436	0.07713123256305154	0.06151491081010759	0.2576294782780022	0.05575346367120291	0.07662436102100859	0.2001438868846504	0.1437644105754896
ec1417	0.1950073539875247	0.2272396647185458	0.1275547818660997	0.2772238249454005	0.2000757675832604	0.3848499780384724	0.3040084958303133	0.2622351486415576	0.2933803180204467	0.2841601339672751	0.2501440786816247	0.4507681140622419	0.3039865451462834	0.1647185863909453	0.2846426754276245	0.2715711456280968	0.2516616838194582	0	0.06952154159897157	0.2903797755686472	0.2620832783656352	0.5909741449763326	0.5076571058747197	1.236447405093211	0.3237455026250118	0.2627677656797427	0.2867709695219987	0.2345354743632616	0.4614693555662977	0.3367555609348494	0.2761079615536478	0.2962988316229341	0.2608999661594412	0.293465228435006	0.3022122833066082	0.4724940501211057	0.3831136017042356	0.2426308948796238	0.2014514075524612	0.2684609411423395	1.17826842762032	0.2820541147383314	0.2707239385166344	0.1262597000996868	0.2414337577703625	0.2878417545680392	0.1409011832451548	0.3289247324224606
ec1419	0.151354696932383	0.189880203165552	0.1212438050019125	0.2326242200316002	0.1727664015578673	0.3728721782519584	0.2614037776909201	0.2326857617418165	0.2456614392148601	0.2405935556190952	0.2068563480888881	0.4432254285959694	0.2568822174886415	0.1738260962986866	0.2403406407825774	0.2316061868902335	0.2106545941935382	0.06952154159897157	0	0.2428110137009809	0.2473081054098355	0.601856172683604	0.5135761886201178	1.235849519270289	0.3359884291329131	0.2413973381624984	0.252975301961713	0.205584236069037	0.4480408715325532	0.3433697987065315	0.2485532863069974	0.2667510140760184	0.2319086710299537	0.2581995485658019	0.2627715606715086	0.4789094917503044	0.3815741621026372	0.2010923977420627	0.1529502826204385	0.2249618319496411	1.186737813140524	0.2553345385623843	0.2438003882589478	0.1302895842655671	0.1980174789862399	0.2561064924334167	0.102172479163916	0.2942205034384318
ec1430	0.1957766562442331	0.07859733580365452	0.3012864227089379	0.03574829951718077	0.1447192033931402	0.340376724683234	0.04215791260801591	0.04972680085786983	0.01135549180064189	0.02746716178221452	0.08679918653338803	0.4722128228322844	0.01740093574228844	0.3637612447450519	0.02187228038906443	0.02535378883856942	0.06655864829055437	0.2903797755686472	0.2428110137009809	0	0.2719041558002125	0.6565891889961079	0.5787221206922407	1.277268472502802	0.4127924036299837	0.2809440016156015	0.03673176810214585	0.106432794489153	0.5805577028093646	0.5715684714791123	0.04405731445516103	0.05651556248287549	0.09614206363437565	0.04166337485971652	0.04282853463915479	0.5812447467980857	0.448191754413323	0.07463618194805838	0.1254308591456695	0.03993813031350664	1.236687533108192	0.0541165956764103	0.04853092295301026	0.3132977321909289	0.1001526082250825	0.0409674207439398	0.2439412944974641	0.1763511758946774
ec1433	0.264742062128252	0.2623475550304568	0.2885266889304414	0.2610163120572424	0.2566189756735955	0.4010725151795731	0.2823089396655181	0.2761373841917575	0.2714100374766582	0.2615302469794921	0.2561628506532941	0.2604919750192888	0.270909435399377	0.3277189961023716	0.2697076915334369	0.2613496769351687	0.2697059224293127	0.2620832783656352	0.2473081054098355	0.2719041558002125	0	0.6139516099697715	0.5430810862279237	1.240256996508913	0.3791543088656892	0.2597080108918711	0.2764787148323244	0.2677260195587318	0.5585394707844693	0.5336478451790849	0.2771830640108984	0.2997207919852041	0.2722244097504218	0.281365321183791	0.2849559522152536	0.5577860902770753	0.4139051188852244	0.2595673662064745	0.2485132389602437	0.2682943516317338	1.195860526019581	0.2775487514568707	0.2753391595759845	0.2866757743916477	0.2753221870563953	0.2805679159717157	0.2585206166004628	0.3422075487947066
ec1441	0.5720805294490314	0.6297230429102814	0.5724357272143908	0.6371600950733274	0.6000797012966445	0.46611363335901	0.6599308728853396	0.6421164076123115	0.6573258554671466	0.6456134025582166	0.6291864354647725	0.5731879289784262	0.6583568367345267	0.4931545833851889	0.6500625365088247	0.6435708807050349	0.6272284837907234	0.5909741449763326	0.601856172683604	0.6565891889961079	0.6139516099697715	0	0.3551336830857459	1.237920564094037	0.3495655359538231	0.6065889617587907	0.6479740715142676	0.6249003324192088	0.7124169543389706	0.3953960671181316	0.6463396485468519	0.6674969879731595	0.6097042505974873	0.6538934918677948	0.6559091973767971	0.7817163899746638	0.3676852862558131	0.6333110827724758	0.6172857476453427	0.647197320710627	1.129998955281954	0.641227180507426	0.6372668941667654	0.5608433517492255	0.6244121060866281	0.6495073289326966	0.5815865408594533	0.616831855558869
ec1449	0.531145293343543	0.5491263548710515	0.5135228613289238	0.5592511519104411	0.5281600544478867	0.5571628611224791	0.5829631722829559	0.5643123246707213	0.5799576526670902	0.5685735643965857	0.5517872392623235	0.502912531718215	0.5832984364236716	0.4939644770706019	0.5719508609485403	0.5683789004560232	0.5465417688975459	0.5076571058747197	0.5135761886201178	0.5787221206922407	0.5430810862279237	0.3551336830857459	0	1.231944480689129	0.3372200115804838	0.5302130906868063	0.569926808248763	0.5431998581746291	0.7047464094760286	0.3486538711149046	0.5690846585489824	0.5885213236975639	0.5320610182041925	0.5767530953983646	0.5789862330547473	0.7554441791704671	0.3150292183835651	0.5531521998989368	0.5326795587297093	0.5690572415237751	1.12812224007734	0.5633329564495705	0.5598965074371549	0.4744326718177801	0.5374585346041899	0.5694018247618483	0.5086233740172221	0.6178385871300688
ec1450	1.20971816584759	1.264277075771574	1.231102426872972	1.263622873274684	1.237742323104384	1.3406334461758	1.273420593670125	1.266004590466772	1.276653326925843	1.268922332478846	1.256385384836213	1.189728554990016	1.275476105872007	1.171854324474092	1.270740456227371	1.267053275551923	1.273757575335114	1.236447405093211	1.235849519270289	1.277268472502802	1.240256996508913	1.237920564094037	1.231944480689129	0	1.261994744647683	1.22881523790172	1.265485541860639	1.252044748332276	0.8467509582319382	1.234808160331918	1.264825952216515	1.283941799379432	1.264596288111098	1.271190370591747	1.273345257349592	1.085436423815425	1.19615172603258	1.262057774921961	1.246170879566203	1.272260992032625	0.5215246570873727	1.263125676834465	1.268434066126695	1.243017615550768	1.259087347366679	1.268724266817856	1.217241101893892	1.149290154186554
ec1460	0.3453477086133916	0.363672121924247	0.3353369899379053	0.3916174534521589	0.3351460050855081	0.3530686511470961	0.4207991074265425	0.3915548876294291	0.4160718389702432	0.4023189488395514	0.3665828023781333	0.4792928123402791	0.4201803461725657	0.3153699584994151	0.4037276546996536	0.3974542043785154	0.3795042888859281	0.3237455026250118	0.3359884291329131	0.4127924036299837	0.3791543088656892	0.3495655359538231	0.3372200115804838	1.261994744647683	0	0.3674773115183312	0.3994270406506803	0.3503199335097886	0.5379793998765893	0.3142652360815956	0.395802540981382	0.4227074688938875	0.3536674521152483	0.4065171450529463	0.4137749616461162	0.5804707064980763	0.2639750355051201	0.3608551787532815	0.3460811226358386	0.3905259376931404	1.163988648272062	0.3900023653462067	0.3896331626533399	0.2961407264002497	0.3702278936824709	0.4007095696581288	0.3326991241638749	0.4512168822772717
ec1468	0.268961184081433	0.2667375768796927	0.2731098538971466	0.2631975148439718	0.2525923406847913	0.3892382169502693	0.2741209628706194	0.2654295415608905	0.2797935834039194	0.2673983191811714	0.2384312238594786	0.4494368659668689	0.2853965685663667	0.3282484453995046	0.2686291849073112	0.2736147216920246	0.2772971185505815	0.2627677656797427	0.2413973381624984	0.2809440016156015	0.2597080108918711	0.6065889617587907	0.5302130906868063	1.22881523790172	0.3674773115183312	0	0.2647203984469446	0.2444423048244126	0.551682858831868	0.5297167051007956	0.263891497975451	0.2939828099220601	0.258527071005056	0.2621980783462515	0.2665123946505384	0.5488493932851946	0.4088598055250242	0.2619550984090726	0.2508993827396714	0.2758869289424403	1.190617140647543	0.2669137890158433	0.2591110362957434	0.2869898115460183	0.2656798211788672	0.2670025293061776	0.2498979050731401	0.3321771776353361
ec1490	0.2140800208429059	0.08796116007150571	0.2962895519931376	0.05997157935240883	0.1374087153581876	0.332478453682385	0.03373891996472207	0.0418421557985132	0.03314699484236994	0.04562353365523474	0.1008423632999153	0.4663667766426171	0.04088083438715308	0.3582655368173884	0.01788997771721021	0.04132298731099223	0.07537405304294911	0.2867709695219987	0.252975301961713	0.03673176810214585	0.2764787148323244	0.6479740715142676	0.569926808248763	1.265485541860639	0.3994270406506803	0.2647203984469446	0	0.08760255575968913	0.5792507139614436	0.5664941543873535	0.02470578060201653	0.04073972603302304	0.09117110676174625	0.01976418110208512	0.03338782935347582	0.5783378726052354	0.4410165310751483	0.08169823383462899	0.148848576032513	0.05853559775554946	1.227557031168434	0.03552934995887688	0.03285575178828544	0.3088146314175064	0.09235553592428056	0.01385424733333554	0.2367404800476127	0.1649313600590993
ec1492	0.155620960335144	0.05795292307672126	0.2470392305966232	0.09023156616293916	0.07380310829557349	0.3151491285700936	0.1092937862643894	0.07989532916739853	0.1083888716680785	0.09415343997508066	0.05874581558049542	0.4568448924641987	0.1153299545529564	0.3079571622866308	0.09206123078637519	0.09271540696637874	0.08628720765861524	0.2345354743632616	0.205584236069037	0.106432794489153	0.2677260195587318	0.6249003324192088	0.5431998581746291	1.252044748332276	0.3503199335097886	0.2444423048244126	0.08760255575968913	0	0.5362260775463812	0.5131308633986735	0.07597675375990745	0.1144667956834441	0.06789087474810578	0.08012198334270516	0.1027885498209271	0.5290500748826638	0.4118300786002013	0.04440824258534404	0.08583317911089501	0.08303815859984162	1.210597944576586	0.08119292827278494	0.08042261882226513	0.2606556169898442	0.06625374497218249	0.08786440348148702	0.1883306246397479	0.1453076040845967
ec1497	0.4650247714226802	0.5262826874274139	0.4616115907704437	0.5726760799520894	0.5026015454067467	0.6444893992530031	0.5943378336505694	0.5550338885630075	0.5839131382294116	0.57984928461586	0.5429056163983602	0.6463665532478827	0.5919523960479398	0.4183446887141138	0.5768614545161005	0.5638269087102765	0.5418959993237892	0.4614693555662977	0.4480408715325532	0.5805577028093646	0.5585394707844693	0.7124169543389706	0.7047464094760286	0.8467509582319382	0.5379793998765893	0.551682858831868	0.5792507139614436	0.5362260775463812	0	0.6333686143151867	0.5712360944197501	0.5840920990464614	0.561111145925018	0.5856959414550202	0.5924000498216085	0.4533755043327979	0.5849283428022379	0.5365184213004522	0.5173642751424857	0.5570084761238288	0.8725984167476748	0.5786800511803889	0.5689532611269457	0.4473955338809315	0.5074529580198234	0.5805542218750143	0.3901788212386414	0.433055696557352
ec1498	0.4495723226901286	0.5144755062300564	0.3994601463095503	0.5482467567466645	0.4801434204161711	0.5065550282879403	0.576955029275769	0.5508295807135835	0.5746930626088887	0.5599261977666472	0.5329617586263921	0.493879377693455	0.5764415430010397	0.3599506582941397	0.5661629587162869	0.5564124971995975	0.5295166358884418	0.3367555609348494	0.3433697987065315	0.5715684714791123	0.5336478451790849	0.3953960671181316	0.3486538711149046	1.234808160331918	0.3142652360815956	0.5297167051007956	0.5664941543873535	0.5131308633986735	0.6333686143151867	0	0.5606812294604262	0.5836460311181214	0.5167918948698833	0.5707275662688119	0.5728701445122351	0.7051886118625672	0.3228482266526722	0.5284709420727101	0.4737604764064882	0.5557166190477807	1.126183486645066	0.5565372998480627	0.5527916621349205	0.3205053899395555	0.5146686737950065	0.5686056773892466	0.4096600238493269	0.6044278556415207
ec1500	0.2112512215866193	0.07949322356483574	0.2870969887182951	0.0579983969345998	0.1326018650320933	0.3238634476196303	0.04741269183365592	0.03134256197948193	0.04527250164648589	0.04405689566762012	0.09559042656245914	0.4658624185422161	0.05472636117138148	0.3552371694028585	0.02784242959328837	0.03547698521280166	0.06631073978942466	0.2761079615536478	0.2485532863069974	0.04405731445516103	0.2771830640108984	0.6463396485468519	0.5690846585489824	1.264825952216515	0.395802540981382	0.263891497975451	0.02470578060201653	0.07597675375990745	0.5712360944197501	0.5606812294604262	0	0.04254151691306825	0.08807097992083911	0.02561514644796358	0.04412023297447741	0.5680550792034466	0.4371112464176126	0.07644381946130162	0.1441740281156263	0.05155765113618561	1.224982860582875	0.02635891910893078	0.02351424803289922	0.2994823832136444	0.07865233923739075	0.02100489942874864	0.2273804415029822	0.1534331475082565
