	ec1254	ec1270	ec1278	ec1306	ec1322	ec1325	ec1341	ec1350	ec1353	ec1354	ec1357	ec1364	ec1369	ec1372	ec1382	ec1384	ec1385	ec1386	ec1388	ec1398	ec1401	ec1403	ec1404	ec1412	ec1416	ec1417	ec1419	ec1428	ec1430	ec1433	ec1436	eti110	eti112	eti122	eti124	eti126
ec1357	0.5669979808329051	0.533711557738889	0.7233756984066875	0.5271838824649571	0.32719700909251276	0.3015478883135896	0.45276598110767485	0.5442609517786998	0.6575693770615657	0.6683699371984471	0.0	0.24222566616633717	0.20045783295623634	0.6216522330125182	0.4389163096560514	0.3118083486811796	0.6071144959253609	0.30451261825638015	0.5141009264104056	0.3558351113138192	0.6693461338251369	0.18283371157700215	0.43566506956898704	0.41228631647227565	0.13686751201576086	0.6570993433239385	0.33909627792763186	0.4740603531530663	0.12671549306172686	0.5928279276357901	0.2084461696829657	0.10827223073825995	0.1928416746692309	0.3577038712320334	0.4489044581942555	0.2112667239988935
ec1364	0.42947545958529476	0.4017898972506719	0.641695824965063	0.4991791855911402	0.2931088520549472	0.10833266082283295	0.4325081396972876	0.41346593195255715	0.5900617973174813	0.6033780760627857	0.24222566616633717	0.0	0.18094435950993615	0.5590778428170711	0.2837798230701774	0.10795282484114921	0.5849800603721872	0.29120511907173674	0.44711198263108887	0.36174988355301907	0.6544295498259344	0.18526911568386006	0.4263376158627758	0.4061916811509902	0.13117666441251058	0.5941616115461263	0.18124207690873423	0.45651505994178104	0.16879155803466414	0.5603915595703625	0.12626854953877628	0.1600196422815125	0.18484714812426956	0.16210765346349312	0.3660304085152713	0.20431350055457495
ec1369	0.47356260931269223	0.4749039097485474	0.6796811840974385	0.4778159522552535	0.24351762547590797	0.2325972377263892	0.39111335158893745	0.4437582552154515	0.5874905954829569	0.599343447142919	0.20045783295623634	0.18094435950993615	0.0	0.5560972850135257	0.3975800725532492	0.16546939213439638	0.5701694352887323	0.25228080095891015	0.41742364254511477	0.3319668386694084	0.6451316181566573	0.039914337393505944	0.33493400384196625	0.31193153075677554	0.07395154301889949	0.5837973999358113	0.2291144869998071	0.4511970256999982	0.09020743594216808	0.5438224447580526	0.19518026079303596	0.11880919743676303	0.032962885218120845	0.2858512943757936	0.3731321944219257	0.07025268926492098
ec1372	0.550380599326317	0.5460631467045718	0.6141114321480795	0.5891184816745411	0.5840195809754724	0.5663799961898156	0.42294928740371757	0.46808311648558704	0.41929768329138783	0.428795408856975	0.6216522330125182	0.5590778428170711	0.5560972850135257	0.0	0.48934329023714757	0.5440022862449556	0.4272285585790037	0.6224907296183357	0.3095463935044372	0.5899687252657241	0.5944761102227701	0.5594655506344381	0.5682144486843501	0.4836665085558646	0.5853500222788833	0.5744455352037634	0.529887525874628	0.36018033986329573	0.5753037858730028	0.5422731643223406	0.5491709616024051	0.5929130091856499	0.5565388541493105	0.5488390304204981	0.5127546713151546	0.567939203544334
ec1382	0.3527086506218291	0.3433268821431224	0.5297260215780848	0.5649033000545626	0.4078346226445767	0.3156229533553049	0.5315102549757608	0.3425865883221689	0.5086419090121861	0.48549260416094814	0.4389163096560514	0.2837798230701774	0.3975800725532492	0.48934329023714757	0.0	0.33735272826583956	0.5249681948563364	0.4267417436555606	0.5441658553681343	0.49904047663094986	0.5968663560565834	0.39360037583808505	0.5204265488378604	0.2537727700186595	0.3712474000385064	0.48971356261967774	0.3456794283769906	0.31869970411619103	0.38373536133387626	0.5068889531826686	0.3399952376526982	0.38499119409705657	0.3966974350451959	0.36115395185071597	0.21300867406722812	0.4049067229539248
ec1384	0.41317406831669523	0.3874002917775425	0.64450347646631	0.5197803459997566	0.3275085161276796	0.17406369342809871	0.4461277821674664	0.3754920466279253	0.5825951602486499	0.5780967632477165	0.3118083486811796	0.10795282484114921	0.16546939213439638	0.5440022862449556	0.33735272826583956	0.0	0.5967229770925454	0.3430879923735807	0.4279651205415511	0.39891332794833717	0.6633348112078574	0.17639656891803432	0.4010536106578176	0.38364045682823333	0.21585223266787626	0.5604198880376319	0.16527248698977573	0.4927234733605509	0.22108971019934093	0.5774834257928656	0.1924539515641417	0.23401067683350543	0.17256879934021682	0.2202416449130596	0.39316683175224193	0.19291771794443685
ec1385	0.5955179227797334	0.56271810938372	0.6170835663023676	0.5745254056230263	0.5345807932532174	0.600228651007975	0.4047015424325957	0.541366328266784	0.4736011065104095	0.4378640878527612	0.6071144959253609	0.5849800603721872	0.5701694352887323	0.4272285585790037	0.5249681948563364	0.5967229770925454	0.0	0.5620346602278289	0.4326293036898219	0.5758769504014175	0.5659471432316837	0.5745801914229192	0.5874749146458436	0.4983106812362287	0.5696140153807557	0.585754100461906	0.6005979010161632	0.3299206853301252	0.5589627356104979	0.4607980428282942	0.5842512760259158	0.5803827378119222	0.5705831146920444	0.5747017900984689	0.4996870189766448	0.5811009960068161
ec1386	0.5109326944034237	0.4988197378449887	0.6691988183584794	0.507004191308609	0.35544603904517946	0.2856611771937759	0.46380367007356	0.5030220108653861	0.6472263806347249	0.6098140208756078	0.30451261825638015	0.29120511907173674	0.25228080095891015	0.6224907296183357	0.4267417436555606	0.3430879923735807	0.5620346602278289	0.0	0.5261636249679983	0.40334643655108826	0.6634665028566586	0.2563440863548665	0.44633096561462154	0.4525144410265284	0.20516662271678485	0.6197653857015514	0.33214640755931707	0.5074974532354578	0.23260348642401416	0.5324751727510293	0.29083905569851376	0.24555091126427078	0.2620639259147326	0.3331491768110045	0.45534588126538933	0.2653884820737876
ec1388	0.6019069318604179	0.5911023513084658	0.674066600471842	0.5322746775851414	0.505307876376282	0.47167314839628505	0.2907496186893626	0.5399598930490788	0.4634796293937303	0.48329473583089044	0.5141009264104056	0.44711198263108887	0.41742364254511477	0.3095463935044372	0.5441658553681343	0.4279651205415511	0.4326293036898219	0.5261636249679983	0.0	0.49160839220764707	0.6572994658612162	0.4158214751153468	0.4814409376478354	0.526964337532846	0.4535316750877726	0.6047778476757129	0.4521439621245941	0.3735740833885088	0.45822616427499224	0.5860293853335755	0.4588421580774757	0.4605887531328269	0.4143623191589434	0.4497176111041322	0.5322143499647705	0.43198625553042347
ec1398	0.5961022481983735	0.5611161196848528	0.5753033086929498	0.2805121642783314	0.4165826042073883	0.403631254285782	0.4265069166459103	0.5783178516762248	0.4832122831879594	0.4958371975948032	0.3558351113138192	0.36174988355301907	0.3319668386694084	0.5899687252657241	0.49904047663094986	0.39891332794833717	0.5758769504014175	0.40334643655108826	0.49160839220764707	0.0	0.49565433007950505	0.32994838324482045	0.20145701042489922	0.47631831749563963	0.29815469830591207	0.6067684827145088	0.42763986803093074	0.4530887751709054	0.28681492655596597	0.4139568807517076	0.3336607776112071	0.3186638986912734	0.33900489048326765	0.43747091576043595	0.5018248753659346	0.3358223905957369
ec1401	0.6420237971597912	0.6288495277030057	0.5494741646766698	0.5019580086284836	0.6104630706247679	0.6669319761705101	0.6118127666750477	0.6018224954402028	0.5142870563284452	0.47643359301783367	0.6693461338251369	0.6544295498259344	0.6451316181566573	0.5944761102227701	0.5968663560565834	0.6633348112078574	0.5659471432316837	0.6634665028566586	0.6572994658612162	0.49565433007950505	0.0	0.6446736157209672	0.4833556417291598	0.5760734620723482	0.6381064477078832	0.47157904612002643	0.6697434497220498	0.5674441082810809	0.6357622342966417	0.42094141090262066	0.6474576819187832	0.6498227927905574	0.6461466203682057	0.6416373904255157	0.5771504498290255	0.6438050222415302
ec1403	0.4719575855277997	0.48381192673187984	0.6877205395386043	0.4780985552816192	0.2627033949609524	0.24721117936991197	0.4014533516023101	0.4549531461211432	0.5907128136381448	0.6050610544183411	0.18283371157700215	0.18526911568386006	0.039914337393505944	0.5594655506344381	0.39360037583808505	0.17639656891803432	0.5745801914229192	0.2563440863548665	0.4158214751153468	0.32994838324482045	0.6446736157209672	0.0	0.34569067062557884	0.31940306244885935	0.08670515984348985	0.5887153535891816	0.2352041502645774	0.4497882580919738	0.09928137680031202	0.548957083700804	0.19284148225622325	0.09884591143989896	0.0395779936964253	0.2922421489719022	0.38618867846325605	0.0661054933724168
ec1404	0.598127830861983	0.587802278453557	0.5880481063721636	0.36311302137718515	0.45273609430219675	0.452039514706288	0.4665183320060252	0.558962870723075	0.4908507109752504	0.5066543030320602	0.43566506956898704	0.4263376158627758	0.33493400384196625	0.5682144486843501	0.5204265488378604	0.4010536106578176	0.5874749146458436	0.44633096561462154	0.4814409376478354	0.20145701042489922	0.4833556417291598	0.34569067062557884	0.0	0.4682845822613322	0.379659594874175	0.5781186987239635	0.4015273828241952	0.49768067733372157	0.3586772410208231	0.4072665131781895	0.4123695698403552	0.39897062479606576	0.3430228700511954	0.4778651892533291	0.526285469370472	0.3563273577753547
ec1412	0.3282854018129796	0.3453360711895814	0.5530895831745729	0.574248937821623	0.3854833620160752	0.43101704170252464	0.5153764921381649	0.323139206102303	0.46193482149410575	0.497776747899834	0.41228631647227565	0.4061916811509902	0.31193153075677554	0.4836665085558646	0.2537727700186595	0.38364045682823333	0.4983106812362287	0.4525144410265284	0.526964337532846	0.47631831749563963	0.5760734620723482	0.31940306244885935	0.4682845822613322	0.0	0.3581439750456782	0.4812780173593024	0.39891312189473804	0.29546253437762765	0.3359449671244992	0.4898077795101271	0.3911627584857398	0.3763405022465932	0.32023853690832166	0.45780671251130733	0.23874149416246476	0.3342263711008632
ec1416	0.5007543844550246	0.46714492049856093	0.6805495521185678	0.46150049334422494	0.2266444502972816	0.20312757313208132	0.38254613252026026	0.47669805967400947	0.6075406041478714	0.6181595764680937	0.13686751201576086	0.13117666441251058	0.07395154301889949	0.5853500222788833	0.3712474000385064	0.21585223266787626	0.5696140153807557	0.20516662271678485	0.4535316750877726	0.29815469830591207	0.6381064477078832	0.08670515984348985	0.379659594874175	0.3581439750456782	0.0	0.6118467712088699	0.2786086352851272	0.4263396938525883	0.05064803509639738	0.5318323886820473	0.14487908815514078	0.05823765679957363	0.0874574737207126	0.2606882382462319	0.36547767811554055	0.10534456409666976
ec1417	0.5582073497192432	0.5356122871221722	0.5756503426450905	0.6156581380820376	0.5761900558160776	0.5816436735704453	0.6201427306379378	0.5181326034221241	0.5510234050529463	0.47503898083549406	0.6570993433239385	0.5941616115461263	0.5837973999358113	0.5744455352037634	0.48971356261967774	0.5604198880376319	0.585754100461906	0.6197653857015514	0.6047778476757129	0.6067684827145088	0.47157904612002643	0.5887153535891816	0.5781186987239635	0.4812780173593024	0.6118467712088699	0.0	0.5690808936586653	0.5020692177951634	0.6140040878421663	0.5526776139699566	0.6019045442168924	0.6219735021196653	0.5820975282231331	0.5870229932776457	0.46879738662261244	0.5945212275871473
ec1419	0.41109459005075777	0.42283469273942664	0.6271643007180299	0.536182073375492	0.380050676975228	0.14107367959239997	0.4803909478708052	0.3720131337438093	0.6028047455991706	0.5849603106866027	0.33909627792763186	0.18124207690873423	0.2291144869998071	0.529887525874628	0.3456794283769906	0.16527248698977573	0.6005979010161632	0.33214640755931707	0.4521439621245941	0.42763986803093074	0.6697434497220498	0.2352041502645774	0.4015273828241952	0.39891312189473804	0.2786086352851272	0.5690808936586653	0.0	0.5086286255549487	0.25374954492137664	0.6034907251457675	0.20238634181748105	0.2986168256509269	0.23444244191475724	0.22984765220768802	0.42828291595692586	0.25554654394416865
ec1428	0.5075001270703895	0.4819711110293091	0.590888522729004	0.5529349116995003	0.4530509063333535	0.49494554626142356	0.31837056840665495	0.4921222825817444	0.3746063404836345	0.37424602689451475	0.4740603531530663	0.45651505994178104	0.4511970256999982	0.36018033986329573	0.31869970411619103	0.4927234733605509	0.3299206853301252	0.5074974532354578	0.3735740833885088	0.4530887751709054	0.5674441082810809	0.4497882580919738	0.49768067733372157	0.29546253437762765	0.4263396938525883	0.5020692177951634	0.5086286255549487	0.0	0.4255654338033505	0.48212931833386163	0.4556156506538969	0.4394623010558798	0.452085977292001	0.5102179495753789	0.3290380172367971	0.4576115630431098
ec1430	0.5114272207219293	0.4692468403001935	0.6865084500367329	0.47526677967218456	0.2411200070973658	0.21728934396467287	0.38273307063247225	0.4886113248550028	0.6223148010267595	0.631729117715237	0.12671549306172686	0.16879155803466414	0.09020743594216808	0.5753037858730028	0.38373536133387626	0.22108971019934093	0.5589627356104979	0.23260348642401416	0.45822616427499224	0.28681492655596597	0.6357622342966417	0.09928137680031202	0.3586772410208231	0.3359449671244992	0.05064803509639738	0.6140040878421663	0.25374954492137664	0.4255654338033505	0.0	0.5483490954179111	0.13240710237940947	0.08701739629872753	0.10622548526649582	0.29156547844621994	0.3732422459305063	0.12924822597785332
ec1433	0.5525684419027292	0.530189157806638	0.5186409194725805	0.394906921948273	0.5065218925236736	0.578529895549889	0.5215788687436167	0.49448589009291066	0.462670757754307	0.4230361221730399	0.5928279276357901	0.5603915595703625	0.5438224447580526	0.5422731643223406	0.5068889531826686	0.5774834257928656	0.4607980428282942	0.5324751727510293	0.5860293853335755	0.4139568807517076	0.42094141090262066	0.548957083700804	0.4072665131781895	0.4898077795101271	0.5318323886820473	0.5526776139699566	0.6034907251457675	0.48212931833386163	0.5483490954179111	0.0	0.5666463417956725	0.5530888976551146	0.5475297188803221	0.550772134371252	0.47217398352244416	0.5507262510002706
ec1436	0.47329884357409535	0.447087553360956	0.6598189892571156	0.5048885423093117	0.3141468643892515	0.16449530815754548	0.423769920504188	0.46019182076115167	0.6054927211404534	0.6125525328408912	0.2084461696829657	0.12626854953877628	0.19518026079303596	0.5491709616024051	0.3399952376526982	0.1924539515641417	0.5842512760259158	0.29083905569851376	0.4588421580774757	0.3336607776112071	0.6474576819187832	0.19284148225622325	0.4123695698403552	0.3911627584857398	0.14487908815514078	0.6019045442168924	0.20238634181748105	0.4556156506538969	0.13240710237940947	0.5666463417956725	0.0	0.16808364556938138	0.2002063286781619	0.2500050438245718	0.37863593786003485	0.19848759962062346
eti110	0.5224616405384138	0.48527821560811174	0.6940252623213795	0.48102254053430527	0.25699569649287646	0.23433744242392396	0.4073065211380748	0.49766456706014706	0.6162140428762805	0.6321020121839228	0.10827223073825995	0.1600196422815125	0.11880919743676303	0.5929130091856499	0.38499119409705657	0.23401067683350543	0.5803827378119222	0.24555091126427078	0.4605887531328269	0.3186638986912734	0.6498227927905574	0.09884591143989896	0.39897062479606576	0.3763405022465932	0.05823765679957363	0.6219735021196653	0.2986168256509269	0.4394623010558798	0.08701739629872753	0.5530888976551146	0.16808364556938138	0.0	0.10855389918528582	0.2913443431436195	0.3921688647861913	0.1330061977599325
eti112	0.48120263921210976	0.4753627833444157	0.6822527282118207	0.48320605065328365	0.23764793790621044	0.23256141841249492	0.40095917608418746	0.44291197809881167	0.5878534578883826	0.6027439717558764	0.1928416746692309	0.18484714812426956	0.032962885218120845	0.5565388541493105	0.3966974350451959	0.17256879934021682	0.5705831146920444	0.2620639259147326	0.4143623191589434	0.33900489048326765	0.6461466203682057	0.0395779936964253	0.3430228700511954	0.32023853690832166	0.0874574737207126	0.5820975282231331	0.23444244191475724	0.452085977292001	0.10622548526649582	0.5475297188803221	0.2002063286781619	0.10855389918528582	0.0	0.28779669513610745	0.37710547597225647	0.08035189576554165
eti122	0.43730317467321306	0.4128188095026302	0.6060074710423387	0.49264413410592667	0.3701246800477099	0.16384332199324764	0.42688013567462274	0.37491718389794154	0.5799519027751996	0.5666830650671983	0.3577038712320334	0.16210765346349312	0.2858512943757936	0.5488390304204981	0.36115395185071597	0.2202416449130596	0.5747017900984689	0.3331491768110045	0.4497176111041322	0.43747091576043595	0.6416373904255157	0.2922421489719022	0.4778651892533291	0.45780671251130733	0.2606882382462319	0.5870229932776457	0.22984765220768802	0.5102179495753789	0.29156547844621994	0.550772134371252	0.2500050438245718	0.2913443431436195	0.28779669513610745	0.0	0.4227351494134496	0.30479437795682107
eti124	0.4196814981449054	0.39224924206713296	0.5545369279192369	0.5539303459469278	0.3465026193712891	0.3876720537952429	0.5121713949111477	0.40041401642156804	0.5104685276502114	0.48620510752091284	0.4489044581942555	0.3660304085152713	0.3731321944219257	0.5127546713151546	0.21300867406722812	0.39316683175224193	0.4996870189766448	0.45534588126538933	0.5322143499647705	0.5018248753659346	0.5771504498290255	0.38618867846325605	0.526285469370472	0.23874149416246476	0.36547767811554055	0.46879738662261244	0.42828291595692586	0.3290380172367971	0.3732422459305063	0.47217398352244416	0.37863593786003485	0.3921688647861913	0.37710547597225647	0.4227351494134496	0.0	0.389609406167267
eti126	0.4762192951706351	0.4894723779869596	0.6876168049658138	0.4825442631263315	0.2816996664757917	0.2656916793524622	0.4077922834047449	0.4645695479317505	0.5929955019035094	0.6047303293034411	0.2112667239988935	0.20431350055457495	0.07025268926492098	0.567939203544334	0.4049067229539248	0.19291771794443685	0.5811009960068161	0.2653884820737876	0.43198625553042347	0.3358223905957369	0.6438050222415302	0.0661054933724168	0.3563273577753547	0.3342263711008632	0.10534456409666976	0.5945212275871473	0.25554654394416865	0.4576115630431098	0.12924822597785332	0.5507262510002706	0.19848759962062346	0.1330061977599325	0.08035189576554165	0.30479437795682107	0.389609406167267	0.0
